captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.51883.first,candidates.51883.last,candidates.51883.abbrv,candidates.51883.incumbent,candidates.51883.party,candidates.51883.candidateID,candidates.51883.ballotOrder,candidates.51883.polID,candidates.51883.polNum,candidates.51883.electWon,candidates.53143.first,candidates.53143.last,candidates.53143.party,candidates.53143.candidateID,candidates.53143.ballotOrder,candidates.53143.polID,candidates.53143.polNum,candidates.53143.electWon,candidates.51883.winnerDateTime
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,PA-20221108_Eday64,39,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 1,1,409853,99,0,658821,True,20221108PA39008,2022-11-08,PA,51883,Brian,Fitzpatrick,Ftzptrck,True,GOP,51883,2,64827,45300,0,Ashley,Ehasz,Dem,53143,1,70039,46178,0,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,PA-20221108_Eday80,39,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 1,1,400682,99,0,658821,True,20221108PA39008,2022-11-08,PA,51883,Brian,Fitzpatrick,Ftzptrck,True,GOP,51883,2,64827,45300,0,Ashley,Ehasz,Dem,53143,1,70039,46178,0,
1667947162,2022-11-08 22:39:22 +0000,f4d4d4ee9c0c708eecc555d85fad1ae05b59ac98,PA-20221108_Eday80,39,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 1,1,400682,95,0,658821,True,20221108PA39008,2022-11-08,PA,51883,Brian,Fitzpatrick,Ftzptrck,True,GOP,51883,2,64827,45300,0,Ashley,Ehasz,Dem,53143,1,70039,46178,0,
1667956006,2022-11-09 01:06:46 +0000,01cc2f6d0039b2fcb59e03eced60e58dcb253844,PA-20221108_Eday80,39,General,G,Polls Closed/Waiting First Report,Too Early to Call,H,U.S. House,True,District 1,1,400682,95,0,658821,True,20221108PA39008,2022-11-08,PA,51883,Brian,Fitzpatrick,Ftzptrck,True,GOP,51883,2,64827,45300,0,Ashley,Ehasz,Dem,53143,1,70039,46178,0,
1667956832,2022-11-09 01:20:32 +0000,83b25784602daed92be104db5cf5a6446230f2d5,PA-20221108_Eday80,39,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,400682,95,0,658821,True,20221108PA39008,2022-11-08,PA,51883,Brian,Fitzpatrick,Ftzptrck,True,GOP,51883,2,64827,45300,0,Ashley,Ehasz,Dem,53143,1,70039,46178,0,
1667959124,2022-11-09 01:58:44 +0000,ebdb2f4efab49b8071a842b145008e58069ff969,PA-20221108_Eday80,39,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,400682,95,39962,658821,True,20221108PA39008,2022-11-08,PA,51883,Brian,Fitzpatrick,Ftzptrck,True,GOP,51883,2,64827,45300,0,Ashley,Ehasz,Dem,53143,1,70039,46178,0,
1667964227,2022-11-09 03:23:47 +0000,1cb90b95cdd6c1be23968f2b7d9618a95c5a5ad9,PA-20221108_Eday80,39,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,400682,95,66770,658821,True,20221108PA39008,2022-11-08,PA,51883,Brian,Fitzpatrick,Ftzptrck,True,GOP,51883,2,64827,45300,0,Ashley,Ehasz,Dem,53143,1,70039,46178,0,
1667964860,2022-11-09 03:34:20 +0000,ee3367b043972f1875e6948799a9babb4f41fd05,PA-20221108_Eday80,39,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,400682,95,125097,658821,True,20221108PA39008,2022-11-08,PA,51883,Brian,Fitzpatrick,Ftzptrck,True,GOP,51883,2,64827,45300,0,Ashley,Ehasz,Dem,53143,1,70039,46178,0,
1667968002,2022-11-08 22:26:42 -0600,1235204137f0f06fe3cd4983951d9356477924c9,PA-20221108_Eday80,39,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,400682,95,136038,658821,True,20221108PA39008,2022-11-08,PA,51883,Brian,Fitzpatrick,Ftzptrck,True,GOP,51883,2,64827,45300,0,Ashley,Ehasz,Dem,53143,1,70039,46178,0,
1667968931,2022-11-08 22:42:11 -0600,cca40a484cb23456c0df129e9bd1750068cb4880,PA-20221108_Eday80,39,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,400682,95,226297,658821,True,20221108PA39008,2022-11-08,PA,51883,Brian,Fitzpatrick,Ftzptrck,True,GOP,51883,2,64827,45300,0,Ashley,Ehasz,Dem,53143,1,70039,46178,0,
1667971350,2022-11-08 23:22:30 -0600,4e8d6a153dbb49007925da1747ddadcd1394934d,PA-20221108_Eday80,39,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,400682,95,256343,658821,True,20221108PA39008,2022-11-08,PA,51883,Brian,Fitzpatrick,Ftzptrck,True,GOP,51883,2,64827,45300,0,Ashley,Ehasz,Dem,53143,1,70039,46178,0,
1667972264,2022-11-08 23:37:44 -0600,32512d68a8869811d6b4c587f4ea396147ae27a4,PA-20221108_Eday80,39,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,400682,95,287899,658821,True,20221108PA39008,2022-11-08,PA,51883,Brian,Fitzpatrick,Ftzptrck,True,GOP,51883,2,64827,45300,0,Ashley,Ehasz,Dem,53143,1,70039,46178,0,
1667974762,2022-11-09 00:19:22 -0600,eae9f5b1ba131d7652f49e9c3001c7a015f755b1,PA-20221108_Eday80,39,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,400682,95,347514,658821,True,20221108PA39008,2022-11-08,PA,51883,Brian,Fitzpatrick,Ftzptrck,True,GOP,51883,2,64827,45300,0,Ashley,Ehasz,Dem,53143,1,70039,46178,0,
1667977204,2022-11-09 01:00:04 -0600,dac000c6cb8d5ec813c750db85e9cfb1bed2692e,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,400682,95,347514,658821,True,20221108PA39008,2022-11-08,PA,51883,Brian,Fitzpatrick,Ftzptrck,True,GOP,51883,2,64827,45300,0,Ashley,Ehasz,Dem,53143,1,70039,46178,0,2022-11-09T06:57:20.317Z
1667978016,2022-11-09 01:13:36 -0600,7febc527721e6e7f43de63ba3eb206040d4f99d8,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,400682,95,347951,658821,True,20221108PA39008,2022-11-08,PA,51883,Brian,Fitzpatrick,Ftzptrck,True,GOP,51883,2,64827,45300,0,Ashley,Ehasz,Dem,53143,1,70039,46178,0,2022-11-09T06:57:20.317Z
1667978867,2022-11-09 01:27:47 -0600,8f7ffef576df16b5e6e751d97fa7f2b2a5635644,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,400682,99,356986,658821,True,20221108PA39008,2022-11-08,PA,51883,Brian,Fitzpatrick,Ftzptrck,True,GOP,51883,2,64827,45300,0,Ashley,Ehasz,Dem,53143,1,70039,46178,0,2022-11-09T06:57:20.317Z
1667985779,2022-11-09 03:22:59 -0600,af9ba99ad8f2bff9ef334fac2128203d4237fb3b,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,400682,99,362091,658821,True,20221108PA39008,2022-11-08,PA,51883,Brian,Fitzpatrick,Ftzptrck,True,GOP,51883,2,64827,45300,0,Ashley,Ehasz,Dem,53143,1,70039,46178,0,2022-11-09T06:57:20.317Z
1668019687,2022-11-09 12:48:07 -0600,706537affaa1aaf708353d2526d57832c260ebaf,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,379377,99,362091,658821,True,20221108PA39008,2022-11-08,PA,51883,Brian,Fitzpatrick,Ftzptrck,True,GOP,51883,2,64827,45300,0,Ashley,Ehasz,Dem,53143,1,70039,46178,0,2022-11-09T06:57:20.317Z
