captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,incumbents.0.first,incumbents.0.last,incumbents.0.party,incumbents.0.candidateID,incumbents.0.polID,incumbents.0.polNum,national,state,keyRace,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.5402.first,candidates.5402.last,candidates.5402.incumbent,candidates.5402.party,candidates.5402.candidateID,candidates.5402.ballotOrder,candidates.5402.polID,candidates.5402.polNum,candidates.5402.electWon,candidates.6032.first,candidates.6032.last,candidates.6032.party,candidates.6032.candidateID,candidates.6032.ballotOrder,candidates.6032.polID,candidates.6032.polNum,candidates.6032.electWon,candidates.6263.first,candidates.6263.last,candidates.6263.party,candidates.6263.candidateID,candidates.6263.ballotOrder,candidates.6263.polID,candidates.6263.polNum,candidates.6263.electWon,candidates.5402.winnerDateTime
1667969855,2022-11-08 22:57:35 -0600,8c3f41d4804fda622cab89f365a05518b70e5a91,AL-20221108_Eday80,1,General,G,Active Tabulation,Called,G,Governor,Kay,Ivey,GOP,5402,3576,2260,True,True,True,1750000,99,1298439,2625000,True,20221108AL1019,2022-11-08,AL,5402,Kay,Ivey,True,GOP,5402,2,3576,2260,0,Yolanda,Flowers,Dem,6032,1,70495,3818,0,James,Blake,Lib,6263,3,71671,4193,0,2022-11-09T01:00:04.280Z
1667970594,2022-11-08 23:09:54 -0600,d4f30f0656d3b91d4423d751f85b9496715af7d9,AL-20221108_Eday80,1,General,G,Active Tabulation,Called,G,Governor,Kay,Ivey,GOP,5402,3576,2260,True,True,True,1750000,99,1349428,2625000,True,20221108AL1019,2022-11-08,AL,5402,Kay,Ivey,True,GOP,5402,2,3576,2260,0,Yolanda,Flowers,Dem,6032,1,70495,3818,0,James,Blake,Lib,6263,3,71671,4193,0,2022-11-09T01:00:04.280Z
1667970637,2022-11-08 23:10:37 -0600,879713b6aae904f8cc55b1a8c3ce99346dd39ab3,AL-20221108_Eday80,1,General,G,Active Tabulation,Called,G,Governor,Kay,Ivey,GOP,5402,3576,2260,True,True,True,1750000,99,1298439,2625000,True,20221108AL1019,2022-11-08,AL,5402,Kay,Ivey,True,GOP,5402,2,3576,2260,0,Yolanda,Flowers,Dem,6032,1,70495,3818,0,James,Blake,Lib,6263,3,71671,4193,0,2022-11-09T01:00:04.280Z
1667970681,2022-11-08 23:11:21 -0600,dd69cd860a28762a05e9344e662f63641aef1dd4,AL-20221108_Eday80,1,General,G,Active Tabulation,Called,G,Governor,Kay,Ivey,GOP,5402,3576,2260,True,True,True,1750000,99,1349428,2625000,True,20221108AL1019,2022-11-08,AL,5402,Kay,Ivey,True,GOP,5402,2,3576,2260,0,Yolanda,Flowers,Dem,6032,1,70495,3818,0,James,Blake,Lib,6263,3,71671,4193,0,2022-11-09T01:00:04.280Z
1667971482,2022-11-08 23:24:42 -0600,23c628a73988ac759f27061cca400c61ae3577c8,AL-20221108_Eday80,1,General,G,Active Tabulation,Called,G,Governor,Kay,Ivey,GOP,5402,3576,2260,True,True,True,1750000,99,1402367,2625000,True,20221108AL1019,2022-11-08,AL,5402,Kay,Ivey,True,GOP,5402,2,3576,2260,0,Yolanda,Flowers,Dem,6032,1,70495,3818,0,James,Blake,Lib,6263,3,71671,4193,0,2022-11-09T01:00:04.280Z
1667988285,2022-11-09 04:04:45 -0600,3a046959858a4041f5517a42088d646fd69d0b20,AL-20221108_Eday80,1,General,G,Active Tabulation,Called,G,Governor,Kay,Ivey,GOP,5402,3576,2260,True,True,True,1600000,99,1402367,2625000,True,20221108AL1019,2022-11-08,AL,5402,Kay,Ivey,True,GOP,5402,2,3576,2260,0,Yolanda,Flowers,Dem,6032,1,70495,3818,0,James,Blake,Lib,6263,3,71671,4193,0,2022-11-09T01:00:04.280Z
1668044903,2022-11-09 19:48:23 -0600,9bd982a190e9237dff9ba219ee2df8449d8b0fd8,AL-20221108_Eday80,1,General,G,Active Tabulation,Called,G,Governor,Kay,Ivey,GOP,5402,3576,2260,True,True,True,1430987,99,1402367,2625000,True,20221108AL1019,2022-11-08,AL,5402,Kay,Ivey,True,GOP,5402,2,3576,2260,0,Yolanda,Flowers,Dem,6032,1,70495,3818,0,James,Blake,Lib,6263,3,71671,4193,0,2022-11-09T01:00:04.280Z
1668555463,2022-11-15 17:37:43 -0600,dbf1475970477827a5cf16b3e784ad3dc618a05a,AL-20221108_Eday80,1,General,G,Tabulation Paused,Called,G,Governor,Kay,Ivey,GOP,5402,3576,2260,True,True,True,1430987,99,1402367,2625000,True,20221108AL1019,2022-11-08,AL,5402,Kay,Ivey,True,GOP,5402,2,3576,2260,0,Yolanda,Flowers,Dem,6032,1,70495,3818,0,James,Blake,Lib,6263,3,71671,4193,0,2022-11-09T01:00:04.280Z
1668639314,2022-11-16 16:55:14 -0600,a78b338be58dcf4d99714f5e034a089b64d50542,AL-20221108_Eday80,1,General,G,Tabulation Paused,Called,G,Governor,Kay,Ivey,GOP,5402,3576,2260,True,True,True,1430987,99,1402355,2625000,True,20221108AL1019,2022-11-08,AL,5402,Kay,Ivey,True,GOP,5402,2,3576,2260,0,Yolanda,Flowers,Dem,6032,1,70495,3818,0,James,Blake,Lib,6263,3,71671,4193,0,2022-11-09T01:00:04.280Z
1668703434,2022-11-17 10:43:54 -0600,5eec6c55fb3a1ef68574464fd6527a3cab580640,AL-20221108_Eday80,1,General,G,Tabulation Paused,Called,G,Governor,Kay,Ivey,GOP,5402,3576,2260,True,True,True,1430987,99,1402832,2625000,True,20221108AL1019,2022-11-08,AL,5402,Kay,Ivey,True,GOP,5402,2,3576,2260,0,Yolanda,Flowers,Dem,6032,1,70495,3818,0,James,Blake,Lib,6263,3,71671,4193,0,2022-11-09T01:00:04.280Z
