captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.43899.first,candidates.43899.last,candidates.43899.party,candidates.43899.incumbent,candidates.43899.candidateID,candidates.43899.polID,candidates.43899.ballotOrder,candidates.43899.polNum,candidates.43899.electWon,candidates.46610.first,candidates.46610.last,candidates.46610.party,candidates.46610.candidateID,candidates.46610.polID,candidates.46610.ballotOrder,candidates.46610.polNum,candidates.46610.electWon,candidates.43899.winnerDateTime
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,OK-20221108_Eday62,37,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 4,4,261588,99,0,690329,True,20221108OK37036,2022-11-08,OK,43899,Tom,Cole,GOP,True,43899,1398,1,38825,0,Mary,Brannon,Dem,46610,67026,2,40764,0,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,OK-20221108_Eday80,37,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 4,4,239879,99,0,690329,True,20221108OK37036,2022-11-08,OK,43899,Tom,Cole,GOP,True,43899,1398,1,38825,0,Mary,Brannon,Dem,46610,67026,2,40764,0,
1667957119,2022-11-09 01:25:19 +0000,6d7ee88678b17ac3babfbeca22c88d840ddf7ac8,OK-20221108_Eday80,37,General,G,Polls Closed/Waiting First Report,Too Early to Call,H,U.S. House,True,District 4,4,239879,99,0,690329,True,20221108OK37036,2022-11-08,OK,43899,Tom,Cole,GOP,True,43899,1398,1,38825,0,Mary,Brannon,Dem,46610,67026,2,40764,0,
1667957715,2022-11-09 01:35:15 +0000,97cbc8b93cc842818a0fba948144842c3e8d51f0,OK-20221108_Eday80,37,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 4,4,239879,99,8874,690329,True,20221108OK37036,2022-11-08,OK,43899,Tom,Cole,GOP,True,43899,1398,1,38825,0,Mary,Brannon,Dem,46610,67026,2,40764,0,
1667958843,2022-11-09 01:54:03 +0000,cdc0d2ad2c3afd665dd741c97f9de238aafb3cf6,OK-20221108_Eday80,37,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 4,4,239879,99,51995,690329,True,20221108OK37036,2022-11-08,OK,43899,Tom,Cole,GOP,True,43899,1398,1,38825,0,Mary,Brannon,Dem,46610,67026,2,40764,0,
1667959981,2022-11-09 02:13:01 +0000,f7108f15221a3f4ac4310e0ba678593081137a5c,OK-20221108_Eday80,37,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 4,4,240675,99,51995,690329,True,20221108OK37036,2022-11-08,OK,43899,Tom,Cole,GOP,True,43899,1398,1,38825,0,Mary,Brannon,Dem,46610,67026,2,40764,0,
1667960540,2022-11-09 02:22:20 +0000,8f457dad835364421624abf7a3b05a9acf49f0bd,OK-20221108_Eday80,37,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 4,4,240923,99,144591,690329,True,20221108OK37036,2022-11-08,OK,43899,Tom,Cole,GOP,True,43899,1398,1,38825,0,Mary,Brannon,Dem,46610,67026,2,40764,0,
1667961093,2022-11-09 02:31:33 +0000,1ec6490691d550bb25c67a95029d41260dad9223,OK-20221108_Eday80,37,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 4,4,225457,99,162266,690329,True,20221108OK37036,2022-11-08,OK,43899,Tom,Cole,GOP,True,43899,1398,1,38825,0,Mary,Brannon,Dem,46610,67026,2,40764,0,
1667961709,2022-11-09 02:41:49 +0000,0f04550731ed05e8c23b521fa0b273774c5a4a51,OK-20221108_Eday80,37,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 4,4,227392,99,162266,690329,True,20221108OK37036,2022-11-08,OK,43899,Tom,Cole,GOP,True,43899,1398,1,38825,0,Mary,Brannon,Dem,46610,67026,2,40764,0,
1667962272,2022-11-09 02:51:12 +0000,22cc2cb364805735e8373437043abe797d3cbbf4,OK-20221108_Eday80,37,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 4,4,227392,99,165348,690329,True,20221108OK37036,2022-11-08,OK,43899,Tom,Cole,GOP,True,43899,1398,1,38825,0,Mary,Brannon,Dem,46610,67026,2,40764,0,
1667963111,2022-11-09 03:05:11 +0000,e819c6c0592b367c01eebbb86e897f39b2d774d1,OK-20221108_Eday80,37,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 4,4,227392,99,169400,690329,True,20221108OK37036,2022-11-08,OK,43899,Tom,Cole,GOP,True,43899,1398,1,38825,0,Mary,Brannon,Dem,46610,67026,2,40764,0,
