captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.44453.first,candidates.44453.last,candidates.44453.party,candidates.44453.incumbent,candidates.44453.candidateID,candidates.44453.polID,candidates.44453.ballotOrder,candidates.44453.polNum,candidates.44453.electWon,candidates.47405.first,candidates.47405.last,candidates.47405.party,candidates.47405.candidateID,candidates.47405.polID,candidates.47405.ballotOrder,candidates.47405.polNum,candidates.47405.electWon,candidates.44453.winnerDateTime,isCertified
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,OH-20221108_Eday62,36,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 3,3,295616,99,0,913402,True,20221108OH36019,2022-11-08,OH,44453,Joyce,Beatty,Dem,True,44453,57169,1,41273,0.0,Lee,Stahley,GOP,47405,70123,2,42436,0.0,,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,OH-20221108_Eday80,36,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 3,3,287554,99,0,913402,True,20221108OH36019,2022-11-08,OH,44453,Joyce,Beatty,Dem,True,44453,57169,1,41273,0.0,Lee,Stahley,GOP,47405,70123,2,42436,0.0,,
1667954884,2022-11-09 00:48:04 +0000,8f544a76833fbb21dc3fbc0ce7b73e3714be8529,OH-20221108_Eday80,36,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 3,3,287554,99,90139,913402,True,20221108OH36019,2022-11-08,OH,44453,Joyce,Beatty,Dem,True,44453,57169,1,41273,0.0,Lee,Stahley,GOP,47405,70123,2,42436,0.0,,
1667957993,2022-11-09 01:39:53 +0000,af6b7ce58befb45bf1dd57f93615d5da519d3770,OH-20221108_Eday80,36,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 3,3,287554,99,90364,913402,True,20221108OH36019,2022-11-08,OH,44453,Joyce,Beatty,Dem,True,44453,57169,1,41273,0.0,Lee,Stahley,GOP,47405,70123,2,42436,0.0,,
1667959410,2022-11-09 02:03:30 +0000,98a277291480f2bee1271d939218798a5aa6ad2a,OH-20221108_Eday80,36,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,287554,99,96782,913402,True,20221108OH36019,2022-11-08,OH,44453,Joyce,Beatty,Dem,True,44453,57169,1,41273,0.0,Lee,Stahley,GOP,47405,70123,2,42436,0.0,2022-11-09T01:53:39.054Z,
1667961709,2022-11-09 02:41:49 +0000,0f04550731ed05e8c23b521fa0b273774c5a4a51,OH-20221108_Eday80,36,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,287554,99,133161,913402,True,20221108OH36019,2022-11-08,OH,44453,Joyce,Beatty,Dem,True,44453,57169,1,41273,0.0,Lee,Stahley,GOP,47405,70123,2,42436,0.0,2022-11-09T01:53:39.054Z,
1667963396,2022-11-09 03:09:56 +0000,6a46c0776c43a17d759f81499ba9ed2e8d7622fc,OH-20221108_Eday80,36,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,260310,99,180572,913402,True,20221108OH36019,2022-11-08,OH,44453,Joyce,Beatty,Dem,True,44453,57169,1,41273,0.0,Lee,Stahley,GOP,47405,70123,2,42436,0.0,2022-11-09T01:53:39.054Z,
1667964860,2022-11-09 03:34:20 +0000,ee3367b043972f1875e6948799a9babb4f41fd05,OH-20221108_Eday80,36,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,260310,99,214106,913402,True,20221108OH36019,2022-11-08,OH,44453,Joyce,Beatty,Dem,True,44453,57169,1,41273,0.0,Lee,Stahley,GOP,47405,70123,2,42436,0.0,2022-11-09T01:53:39.054Z,
1667965711,2022-11-09 03:48:31 +0000,3f97935f76145660588ec69d4480a824e21e2bd4,OH-20221108_Eday80,36,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,256128,99,214106,913402,True,20221108OH36019,2022-11-08,OH,44453,Joyce,Beatty,Dem,True,44453,57169,1,41273,0.0,Lee,Stahley,GOP,47405,70123,2,42436,0.0,2022-11-09T01:53:39.054Z,
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,OH-20221108_Eday80,36,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,256128,99,233943,913402,True,20221108OH36019,2022-11-08,OH,44453,Joyce,Beatty,Dem,True,44453,57169,1,41273,0.0,Lee,Stahley,GOP,47405,70123,2,42436,0.0,2022-11-09T01:53:39.054Z,
1667968182,2022-11-08 22:29:42 -0600,8e189a9f8e65ddc0a78641bf1d30b4fa1f53a113,OH-20221108_Eday80,36,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,255399,99,244840,913402,True,20221108OH36019,2022-11-08,OH,44453,Joyce,Beatty,Dem,True,44453,57169,1,41273,0.0,Lee,Stahley,GOP,47405,70123,2,42436,0.0,2022-11-09T01:53:39.054Z,
1667973512,2022-11-08 23:58:32 -0600,c5b8277525be0367964460ee9775326f5b2cc341,OH-20221108_Eday80,36,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,255399,99,249181,913402,True,20221108OH36019,2022-11-08,OH,44453,Joyce,Beatty,Dem,True,44453,57169,1,41273,0.0,Lee,Stahley,GOP,47405,70123,2,42436,0.0,2022-11-09T01:53:39.054Z,
1667975402,2022-11-09 00:30:02 -0600,1cb740bfe02888499fbb239b5454758b24512913,OH-20221108_Eday80,36,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,256888,99,249181,913402,True,20221108OH36019,2022-11-08,OH,44453,Joyce,Beatty,Dem,True,44453,57169,1,41273,0.0,Lee,Stahley,GOP,47405,70123,2,42436,0.0,2022-11-09T01:53:39.054Z,
1668144633,2022-11-10 23:30:33 -0600,ac8d91b4666376e3237e24aab7d027370f0937e7,OH-20221108_Eday80,36,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,251698,99,249181,913402,True,20221108OH36019,2022-11-08,OH,44453,Joyce,Beatty,Dem,True,44453,57169,1,41273,0.0,Lee,Stahley,GOP,47405,70123,2,42436,0.0,2022-11-09T01:53:39.054Z,
