captureTimestamp,captureDateTime,captureRevision,statePostal,reportingunitID,reportingunitLevel,pollClosingTime,level,fipsCode,electTotal,lastUpdated,precinctsReporting,eevp,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,candidates.3.candidateID,candidates.3.voteCount,candidates.3.votePct,candidates.4.candidateID,candidates.4.voteCount,candidates.4.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,TN,47117,2,2022-11-09T00:00:00.000Z,FIPSCode,47117,0,2022-11-07T03:22:22.529Z,0,0.0,9,0,50755,0,0.0,50761,0,0.0,50957,0,0.0,50958,0,0.0,50959,0,0.0,11902,99,0,19499,0,0
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,TN,47117,2,2022-11-09T01:00:00.000Z,FIPSCode,47117,0,2022-11-08T18:26:06.220Z,0,0.0,9,0,50755,0,0.0,50761,0,0.0,50957,0,0.0,50958,0,0.0,50959,0,0.0,11092,99,0,19499,0,0
1667957430,2022-11-09 01:30:30 +0000,03f90a735487a191903970f5b59ebf51d460c3e0,TN,47117,2,2022-11-09T01:00:00.000Z,FIPSCode,47117,0,2022-11-09T01:29:11.988Z,0,34.33,9,0,50761,2705,71.03,50755,1037,27.23,50957,31,0.81,50958,23,0.6,50959,12,0.32,11092,99,3808,19499,0,3
1667957993,2022-11-09 01:39:53 +0000,af6b7ce58befb45bf1dd57f93615d5da519d3770,TN,47117,2,2022-11-09T01:00:00.000Z,FIPSCode,47117,0,2022-11-09T01:29:11.988Z,0,34.33,9,0,50761,2705,71.03,50755,1037,27.23,50957,31,0.81,50958,23,0.6,50959,12,0.32,11092,99,3808,19499,0,3
1667958843,2022-11-09 01:54:03 +0000,cdc0d2ad2c3afd665dd741c97f9de238aafb3cf6,TN,47117,2,2022-11-09T01:00:00.000Z,FIPSCode,47117,0,2022-11-09T01:29:11.988Z,0,34.33,9,0,50761,2705,71.03,50755,1037,27.23,50957,31,0.81,50958,23,0.6,50959,12,0.32,11092,99,3808,19499,0,3
1667961378,2022-11-09 02:36:18 +0000,38867b5c6238941f5844472df77322f71d62b761,TN,47117,2,2022-11-09T01:00:00.000Z,FIPSCode,47117,0,2022-11-09T02:31:11.782Z,0,34.33,9,0,50761,2705,71.03,50755,1037,27.23,50957,31,0.81,50958,23,0.6,50959,12,0.32,11092,99,3808,19499,0,3
1667961709,2022-11-09 02:41:49 +0000,0f04550731ed05e8c23b521fa0b273774c5a4a51,TN,47117,2,2022-11-09T01:00:00.000Z,FIPSCode,47117,0,2022-11-09T02:31:11.782Z,0,34.33,9,0,50761,2705,71.03,50755,1037,27.23,50957,31,0.81,50958,23,0.6,50959,12,0.32,11092,99,3808,19499,0,3
1667961990,2022-11-09 02:46:30 +0000,34fd47cd084122fe0c5fed09f89e8cc11319e728,TN,47117,2,2022-11-09T01:00:00.000Z,FIPSCode,47117,0,2022-11-09T02:31:11.782Z,0,34.33,9,0,50761,2705,71.03,50755,1037,27.23,50957,31,0.81,50958,23,0.6,50959,12,0.32,11092,99,3808,19499,0,3
1667962272,2022-11-09 02:51:12 +0000,22cc2cb364805735e8373437043abe797d3cbbf4,TN,47117,2,2022-11-09T01:00:00.000Z,FIPSCode,47117,0,2022-11-09T02:31:11.782Z,0,34.33,9,0,50761,2705,71.03,50755,1037,27.23,50957,31,0.81,50958,23,0.6,50959,12,0.32,11092,99,3808,19499,0,3
1667963396,2022-11-09 03:09:56 +0000,6a46c0776c43a17d759f81499ba9ed2e8d7622fc,TN,47117,2,2022-11-09T01:00:00.000Z,FIPSCode,47117,0,2022-11-09T02:31:11.782Z,0,34.33,9,0,50761,2705,71.03,50755,1037,27.23,50957,31,0.81,50958,23,0.6,50959,12,0.32,11092,99,3808,19499,0,3
1667963936,2022-11-09 03:18:56 +0000,05b874b27e9d0f9fdd5056261aa4b35a7cfd0586,TN,47117,2,2022-11-09T01:00:00.000Z,FIPSCode,47117,0,2022-11-09T02:31:11.782Z,0,34.33,9,0,50761,2705,71.03,50755,1037,27.23,50957,31,0.81,50958,23,0.6,50959,12,0.32,11092,99,3808,19499,0,3
1667964227,2022-11-09 03:23:47 +0000,1cb90b95cdd6c1be23968f2b7d9618a95c5a5ad9,TN,47117,2,2022-11-09T01:00:00.000Z,FIPSCode,47117,0,2022-11-09T03:22:37.112Z,9,78.24,9,100,50761,6488,74.76,50755,2012,23.19,50957,94,1.08,50958,45,0.52,50959,39,0.45,11092,99,8678,19499,9,7
1667964559,2022-11-09 03:29:19 +0000,9953e63a0357b9189618b1f7ef238581cfdffcbb,TN,47117,2,2022-11-09T01:00:00.000Z,FIPSCode,47117,0,2022-11-09T03:22:51.758Z,9,78.24,9,100,50761,6488,74.76,50755,2012,23.19,50957,94,1.08,50958,45,0.52,50959,39,0.45,11092,99,8678,19499,9,7
1667964860,2022-11-09 03:34:20 +0000,ee3367b043972f1875e6948799a9babb4f41fd05,TN,47117,2,2022-11-09T01:00:00.000Z,FIPSCode,47117,0,2022-11-09T03:32:01.109Z,9,78.24,9,100,50761,6488,74.76,50755,2012,23.19,50957,94,1.08,50958,45,0.52,50959,39,0.45,11092,99,8678,19499,9,7
1667965148,2022-11-09 03:39:08 +0000,6fdfe90630de6ba7d3077daaa37563b39e419cfc,TN,47117,2,2022-11-09T01:00:00.000Z,FIPSCode,47117,0,2022-11-09T03:35:50.057Z,9,78.24,9,100,50761,6488,74.76,50755,2012,23.19,50957,94,1.08,50958,45,0.52,50959,39,0.45,11092,99,8678,19499,9,7
1667965711,2022-11-09 03:48:31 +0000,3f97935f76145660588ec69d4480a824e21e2bd4,TN,47117,2,2022-11-09T01:00:00.000Z,FIPSCode,47117,0,2022-11-09T03:38:34.025Z,9,99.0,9,100,50761,6488,74.76,50755,2012,23.19,50957,94,1.08,50958,45,0.52,50959,39,0.45,8766,99,8678,19499,9,9
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,TN,47117,2,2022-11-09T01:00:00.000Z,FIPSCode,47117,0,2022-11-09T04:06:38.853Z,9,99.0,9,100,50761,6488,74.76,50755,2012,23.19,50957,94,1.08,50958,45,0.52,50959,39,0.45,8766,99,8678,19499,9,9
1667967269,2022-11-09 04:14:29 +0000,68d92bf23b94b96637a56b0d567d37a581d41ead,TN,47117,2,2022-11-09T01:00:00.000Z,FIPSCode,47117,0,2022-11-09T04:06:38.853Z,9,99.0,9,100,50761,6488,74.76,50755,2012,23.19,50957,94,1.08,50958,45,0.52,50959,39,0.45,8766,99,8678,19499,9,9
1667967540,2022-11-08 22:19:00 -0600,673632f1537c7c9f2368084b99ec47b67621c41e,TN,47117,2,2022-11-09T01:00:00.000Z,FIPSCode,47117,0,2022-11-09T04:06:38.853Z,9,99.0,9,100,50761,6488,74.76,50755,2012,23.19,50957,94,1.08,50958,45,0.52,50959,39,0.45,8766,99,8678,19499,9,9
