captureTimestamp,captureDateTime,captureRevision,raceID,resultsType,eevp,statePostal,stateName,reportingunitID,reportingunitLevel,pollClosingTime,level,electTotal,lastUpdated,precinctsReporting,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,candidates.3.candidateID,candidates.3.voteCount,candidates.3.votePct,candidates.4.candidateID,candidates.4.voteCount,candidates.4.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional,candidates.0.colorIndex,candidates.1.colorIndex,candidates.0.winner,candidates.0.calledAt
1667963936,2022-11-09 03:18:56 +0000,05b874b27e9d0f9fdd5056261aa4b35a7cfd0586,20221108TN43013,live,45.67,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T03:15:08.029Z,53,169,31.36,50761,59829,50.0,50755,57609,48.14,50957,1079,0.9,50958,702,0.59,50959,445,0.37,262009,99,119664,735443,53,77,0.0,1.0,,
1667964227,2022-11-09 03:23:47 +0000,1cb90b95cdd6c1be23968f2b7d9618a95c5a5ad9,20221108TN43013,live,53.84,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T03:22:37.205Z,72,169,42.6,50761,66039,51.04,50755,60907,47.07,50957,1207,0.93,50958,754,0.58,50959,492,0.38,240338,99,129399,735443,72,91,0.0,1.0,,
1667964559,2022-11-09 03:29:19 +0000,9953e63a0357b9189618b1f7ef238581cfdffcbb,20221108TN43013,live,53.84,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T03:23:00.970Z,72,169,42.6,50761,66039,51.04,50755,60907,47.07,50957,1207,0.93,50958,754,0.58,50959,492,0.38,240338,99,129399,735443,72,91,0.0,1.0,,
1667964860,2022-11-09 03:34:20 +0000,ee3367b043972f1875e6948799a9babb4f41fd05,20221108TN43013,live,54.58,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T03:32:19.931Z,81,169,47.93,50761,67497,51.45,50755,61194,46.65,50957,1221,0.93,50958,763,0.58,50959,502,0.38,240338,99,131177,735443,81,92,0.0,1.0,,
1667965148,2022-11-09 03:39:08 +0000,6fdfe90630de6ba7d3077daaa37563b39e419cfc,20221108TN43013,live,54.58,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T03:35:50.146Z,81,169,47.93,50761,67497,51.45,50755,61194,46.65,50957,1221,0.93,50958,763,0.58,50959,502,0.38,240338,99,131177,735443,81,92,0.0,1.0,,
1667965711,2022-11-09 03:48:31 +0000,3f97935f76145660588ec69d4480a824e21e2bd4,20221108TN43013,live,59.44,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T03:46:43.173Z,88,169,52.07,50761,73094,51.8,50755,65293,46.27,50957,1344,0.95,50958,825,0.58,50959,546,0.39,237368,99,141102,735443,88,100,0.0,1.0,,
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,20221108TN43013,live,62.52,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:06:38.942Z,103,169,60.95,50761,76207,51.35,50755,69324,46.71,50957,1434,0.97,50958,870,0.59,50959,566,0.38,237368,99,148401,735443,103,106,0.0,1.0,,
1667967269,2022-11-09 04:14:29 +0000,68d92bf23b94b96637a56b0d567d37a581d41ead,20221108TN43013,live,65.55,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:11:56.571Z,109,169,64.5,50761,81291,52.25,50755,71262,45.8,50957,1526,0.98,50958,913,0.59,50959,596,0.38,237368,99,155588,735443,109,111,0.0,1.0,,
1667967540,2022-11-08 22:19:00 -0600,673632f1537c7c9f2368084b99ec47b67621c41e,20221108TN43013,live,65.55,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:14:39.498Z,109,169,64.5,50761,81291,52.25,50755,71262,45.8,50957,1526,0.98,50958,913,0.59,50959,596,0.38,237368,99,155588,735443,109,111,0.0,1.0,,
1667967954,2022-11-08 22:25:54 -0600,ddd8cd55583cb4e51013ac431e84d23dc8167e7a,20221108TN43013,live,66.76,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:24:41.444Z,134,169,79.29,50761,83333,52.59,50755,72045,45.46,50957,1547,0.98,50958,925,0.58,50959,613,0.39,237368,99,158463,735443,134,113,0.0,1.0,,
1667968138,2022-11-08 22:28:58 -0600,78be3d1941803188124b187362be51adf1e8fdfb,20221108TN43013,live,64.97,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:28:21.048Z,134,169,79.29,50761,83333,52.59,50755,72045,45.46,50957,1547,0.98,50958,925,0.58,50959,613,0.39,243887,99,158463,735443,134,110,0.0,1.0,,
1667968757,2022-11-08 22:39:17 -0600,444e7baf756125a86bedac9f7455307c41fed63a,20221108TN43013,live,67.34,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:38:32.335Z,144,169,85.21,50761,85883,52.29,50755,75167,45.77,50957,1610,0.98,50958,950,0.58,50959,634,0.39,243887,99,164244,735443,144,114,0.0,1.0,,
1667969248,2022-11-08 22:47:28 -0600,22d8758416ee8e5b986d6c680c79fc8b3c4bdaaf,20221108TN43013,live,67.34,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:46:44.880Z,144,169,85.21,50761,85883,52.29,50755,75167,45.77,50957,1610,0.98,50958,950,0.58,50959,634,0.39,243887,99,164244,735443,144,114,0.0,1.0,,
1667969636,2022-11-08 22:53:56 -0600,343edcc3a5440ed7e985b5b1b439acfe9dc3a7bb,20221108TN43013,live,69.72,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:52:59.087Z,144,169,85.21,50761,85883,52.29,50755,75167,45.77,50957,1610,0.98,50958,950,0.58,50959,634,0.39,235565,99,164244,735443,144,118,0.0,1.0,,
1667969723,2022-11-08 22:55:23 -0600,b509b5bfc09bde62e91159629c11e0b7e48daab9,20221108TN43013,live,69.72,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:54:52.686Z,144,169,85.21,50761,85883,52.29,50755,75167,45.77,50957,1610,0.98,50958,950,0.58,50959,634,0.39,235565,99,164244,735443,144,118,0.0,1.0,,
1667969768,2022-11-08 22:56:08 -0600,13751e5ba6ec1b0e3bf8ed4bdd82f9ad01fec7e2,20221108TN43013,live,69.72,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:55:17.819Z,144,169,85.21,50761,85883,52.29,50755,75167,45.77,50957,1610,0.98,50958,950,0.58,50959,634,0.39,235565,99,164244,735443,144,118,0.0,1.0,,
1667969942,2022-11-08 22:59:02 -0600,302c96144aa0d22b0603db04cac0928c1e8a79f9,20221108TN43013,live,71.89,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:58:19.172Z,144,169,85.21,50761,85883,52.29,50755,75167,45.77,50957,1610,0.98,50958,950,0.58,50959,634,0.39,228468,99,164244,735443,144,121,0.0,1.0,,
1667970071,2022-11-08 23:01:11 -0600,dbae837cbbaf1f3aaf9390e6aaa3521af778ad97,20221108TN43013,live,71.89,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T05:00:19.399Z,144,169,85.21,50761,85883,52.29,50755,75167,45.77,50957,1610,0.98,50958,950,0.58,50959,634,0.39,228468,99,164244,735443,144,121,0.0,1.0,,
1667970284,2022-11-08 23:04:44 -0600,0fc8b3fccaefe74cf333b488517dd0339b8dd0b7,20221108TN43013,live,96.57,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T05:01:58.438Z,168,169,99.41,50761,123233,55.85,50755,93355,42.31,50957,2080,0.94,50958,1124,0.51,50959,845,0.38,228468,99,220637,735443,168,163,0.0,1.0,,
1667970504,2022-11-08 23:08:24 -0600,218805bf82c018e2091a699549a3db0180a36d98,20221108TN43013,live,96.57,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T05:07:43.359Z,168,169,99.41,50761,123233,55.85,50755,93355,42.31,50957,2080,0.94,50958,1124,0.51,50959,845,0.38,228468,99,220637,735443,168,163,0.0,1.0,,
1667970548,2022-11-08 23:09:08 -0600,a039c3e3daf59c6709863984d030931ce2f47b8a,20221108TN43013,live,96.57,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T05:08:14.509Z,168,169,99.41,50761,123233,55.85,50755,93355,42.31,50957,2080,0.94,50958,1124,0.51,50959,845,0.38,228468,99,220637,735443,168,163,0.0,1.0,X,2022-11-09T05:08:14.330Z
1667970681,2022-11-08 23:11:21 -0600,dd69cd860a28762a05e9344e662f63641aef1dd4,20221108TN43013,live,96.57,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T05:10:46.774Z,168,169,99.41,50761,123233,55.85,50755,93355,42.31,50957,2080,0.94,50958,1124,0.51,50959,845,0.38,228468,99,220637,735443,168,163,0.0,1.0,X,2022-11-09T05:08:14.330Z
1667971079,2022-11-08 23:17:59 -0600,1cf7281bce65e8581e70a1164dc3589ed87371d4,20221108TN43013,live,97.07,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T05:16:59.514Z,168,169,99.41,50761,123233,55.85,50755,93355,42.31,50957,2080,0.94,50958,1124,0.51,50959,845,0.38,227301,99,220637,735443,168,164,0.0,1.0,X,2022-11-09T05:08:14.330Z
1667974762,2022-11-09 00:19:22 -0600,eae9f5b1ba131d7652f49e9c3001c7a015f755b1,20221108TN43013,live,97.07,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T06:18:30.216Z,168,169,99.41,50761,123233,55.85,50755,93355,42.31,50957,2080,0.94,50958,1124,0.51,50959,845,0.38,227301,99,220637,735443,168,164,0.0,1.0,X,2022-11-09T05:08:14.330Z
1667975114,2022-11-09 00:25:14 -0600,7de9a48755736c6c6b0e73777ec236e813c5ce50,20221108TN43013,live,97.07,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T06:24:17.622Z,143,169,84.62,50761,123233,55.85,50755,93355,42.31,50957,2080,0.94,50958,1124,0.51,50959,845,0.38,227301,99,220637,735443,143,164,0.0,1.0,X,2022-11-09T05:08:14.330Z
1667975898,2022-11-09 00:38:18 -0600,7609424c163438fd3cafbbf7ed6226754e52c1bd,20221108TN43013,live,98.79,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T06:37:46.927Z,143,169,84.62,50761,123233,55.85,50755,93355,42.31,50957,2080,0.94,50958,1124,0.51,50959,845,0.38,223333,99,220637,735443,143,167,0.0,1.0,X,2022-11-09T05:08:14.330Z
1667975941,2022-11-09 00:39:01 -0600,824726c09f3a54d568715997d5b46bff5c7f219d,20221108TN43013,live,96.87,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T06:38:07.726Z,143,169,84.62,50761,123233,55.85,50755,93355,42.31,50957,2080,0.94,50958,1124,0.51,50959,845,0.38,227768,99,220637,735443,143,164,0.0,1.0,X,2022-11-09T05:08:14.330Z
1667979727,2022-11-09 01:42:07 -0600,f41db939b852c033d0f66ec2a12ae59a5cf6c37a,20221108TN43013,live,98.79,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T07:41:12.967Z,143,169,84.62,50761,123233,55.85,50755,93355,42.31,50957,2080,0.94,50958,1124,0.51,50959,845,0.38,223333,99,220637,735443,143,167,0.0,1.0,X,2022-11-09T05:08:14.330Z
1667983553,2022-11-09 02:45:53 -0600,c63600d3f3c0c1ad8d91025412d32752158fb3d0,20221108TN43013,live,98.79,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T08:43:08.609Z,143,169,84.62,50761,123233,55.85,50755,93355,42.31,50957,2080,0.94,50958,1124,0.51,50959,845,0.38,223333,99,220637,735443,143,167,0.0,1.0,X,2022-11-09T05:08:14.330Z
1667984643,2022-11-09 03:04:03 -0600,c379357a888a5ba9047063da02c1ed2809e3ab76,20221108TN43013,live,98.79,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T09:02:46.694Z,143,169,84.62,50761,123233,55.85,50755,93355,42.31,50957,2080,0.94,50958,1124,0.51,50959,845,0.38,223333,99,220637,735443,143,167,0.0,1.0,X,2022-11-09T05:08:14.330Z
1667984807,2022-11-09 03:06:47 -0600,5153412fed905c9aa9ebe6edf631d1fa90c2b102,20221108TN43013,live,98.79,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T09:06:33.426Z,143,169,84.62,50761,123233,55.85,50755,93355,42.31,50957,2080,0.94,50958,1124,0.51,50959,845,0.38,223333,99,220637,735443,143,167,0.0,1.0,X,2022-11-09T05:08:14.330Z
1667984971,2022-11-09 03:09:31 -0600,ca323806bb0a142691a34098ab7e77a27e2a4fc6,20221108TN43013,live,98.79,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T09:08:31.492Z,143,169,84.62,50761,123233,55.85,50755,93355,42.31,50957,2080,0.94,50958,1124,0.51,50959,845,0.38,223333,99,220637,735443,143,167,0.0,1.0,X,2022-11-09T05:08:14.330Z
1667985052,2022-11-09 03:10:52 -0600,8db4cd830de981fcfc96ae5cfa5893c8fdf058d5,20221108TN43013,live,98.79,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T09:10:06.890Z,143,169,84.62,50761,123233,55.85,50755,93355,42.31,50957,2080,0.94,50958,1124,0.51,50959,845,0.38,223333,99,220637,735443,143,167,0.0,1.0,X,2022-11-09T05:08:14.330Z
1667985134,2022-11-09 03:12:14 -0600,2c897b0fc200e1893488b5752c5c41a90d4a2217,20221108TN43013,live,99.0,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T09:11:41.777Z,143,169,84.62,50761,123233,55.85,50755,93355,42.31,50957,2080,0.94,50958,1124,0.51,50959,845,0.38,222866,99,220637,735443,143,167,0.0,1.0,X,2022-11-09T05:08:14.330Z
1667985336,2022-11-09 03:15:36 -0600,e680c144e30a7078448ff3666071965db0334e66,20221108TN43013,live,99.0,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T09:13:20.206Z,143,169,84.62,50761,123233,55.85,50755,93355,42.31,50957,2080,0.94,50958,1124,0.51,50959,845,0.38,222866,99,220637,735443,143,167,0.0,1.0,X,2022-11-09T05:08:14.330Z
1667985515,2022-11-09 03:18:35 -0600,31dd34586ab7b0bee9484705570a9db12d11e661,20221108TN43013,live,99.0,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T09:17:18.792Z,143,169,84.62,50761,123233,55.85,50755,93355,42.31,50957,2080,0.94,50958,1124,0.51,50959,845,0.38,222866,99,220637,735443,143,167,0.0,1.0,X,2022-11-09T05:08:14.330Z
1667985683,2022-11-09 03:21:23 -0600,8d6490b73382f2ed58c3fbdb846897b79d79f217,20221108TN43013,live,99.0,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T09:19:36.423Z,143,169,84.62,50761,123233,55.85,50755,93355,42.31,50957,2080,0.94,50958,1124,0.51,50959,845,0.38,222866,99,220637,735443,143,167,0.0,1.0,X,2022-11-09T05:08:14.330Z
1667986791,2022-11-09 03:39:51 -0600,9a50c153b47784532606d145b7458db430ba2b1b,20221108TN43013,live,99.0,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T09:38:24.007Z,143,169,84.62,50761,123233,55.85,50755,93355,42.31,50957,2080,0.94,50958,1124,0.51,50959,845,0.38,222866,99,220637,735443,143,167,0.0,1.0,X,2022-11-09T05:08:14.330Z
1667986912,2022-11-09 03:41:52 -0600,111328f8f980c2017f6b147fde38e9a3f7e11bab,20221108TN43013,live,99.0,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T09:41:16.047Z,143,169,84.62,50761,123233,55.85,50755,93355,42.31,50957,2080,0.94,50958,1124,0.51,50959,845,0.38,222866,99,220637,735443,143,167,0.0,1.0,X,2022-11-09T05:08:14.330Z
1667987035,2022-11-09 03:43:55 -0600,87b2642ee41f88bdc2e6caeced2634ba3e07813c,20221108TN43013,live,97.07,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T09:41:31.837Z,143,169,84.62,50761,123233,55.85,50755,93355,42.31,50957,2080,0.94,50958,1124,0.51,50959,845,0.38,227301,99,220637,735443,143,164,0.0,1.0,X,2022-11-09T05:08:14.330Z
1667987156,2022-11-09 03:45:56 -0600,b0834d18baef8f9e56b541ac7d7fd923dfd61279,20221108TN43013,live,99.0,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T09:45:21.337Z,143,169,84.62,50761,123233,55.85,50755,93355,42.31,50957,2080,0.94,50958,1124,0.51,50959,845,0.38,222866,99,220637,735443,143,167,0.0,1.0,X,2022-11-09T05:08:14.330Z
1667987197,2022-11-09 03:46:37 -0600,c6de9a5ef91cb16901f36d62fb2513f293fa8ed2,20221108TN43013,live,97.07,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T09:45:37.059Z,143,169,84.62,50761,123233,55.85,50755,93355,42.31,50957,2080,0.94,50958,1124,0.51,50959,845,0.38,227301,99,220637,735443,143,164,0.0,1.0,X,2022-11-09T05:08:14.330Z
1667987603,2022-11-09 03:53:23 -0600,907e925b1b5bf0815b2f82ea78e7a5d530eaf2f1,20221108TN43013,live,97.07,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T09:52:44.125Z,143,169,84.62,50761,123233,55.85,50755,93355,42.31,50957,2080,0.94,50958,1124,0.51,50959,845,0.38,227301,99,220637,735443,143,164,0.0,1.0,X,2022-11-09T05:08:14.330Z
1668013315,2022-11-09 11:01:55 -0600,a63ff640109f379b4e3dc0d69b8c926a1459e532,20221108TN43013,live,99.0,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T17:01:14.232Z,143,169,84.62,50761,123233,55.85,50755,93355,42.31,50957,2080,0.94,50958,1124,0.51,50959,845,0.38,222866,99,220637,735443,143,167,0.0,1.0,X,2022-11-09T05:08:14.330Z
1668013395,2022-11-09 11:03:15 -0600,970159917435d5993011473bd609e0423a2acc01,20221108TN43013,live,99.0,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T17:02:40.201Z,143,169,84.62,50761,123233,55.85,50755,93355,42.31,50957,2080,0.94,50958,1124,0.51,50959,845,0.38,222866,99,220637,735443,143,167,0.0,1.0,X,2022-11-09T05:08:14.330Z
1668013770,2022-11-09 11:09:30 -0600,985ba2507ef43cb105755e4f1f403a98dc80d4cd,20221108TN43013,live,97.07,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T17:09:03.032Z,143,169,84.62,50761,123233,55.85,50755,93355,42.31,50957,2080,0.94,50958,1124,0.51,50959,845,0.38,227301,99,220637,735443,143,164,0.0,1.0,X,2022-11-09T05:08:14.330Z
1668014475,2022-11-09 11:21:15 -0600,b0d59362c1ec54f62602b75bd88ee097f5fe6673,20221108TN43013,live,99.0,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T17:20:30.024Z,143,169,84.62,50761,123233,55.85,50755,93355,42.31,50957,2080,0.94,50958,1124,0.51,50959,845,0.38,222866,99,220637,735443,143,167,0.0,1.0,X,2022-11-09T05:08:14.330Z
1668014516,2022-11-09 11:21:56 -0600,1c4a229319d60d6f6f29be2d109ac60cd45d4593,20221108TN43013,live,97.07,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T17:20:42.079Z,143,169,84.62,50761,123233,55.85,50755,93355,42.31,50957,2080,0.94,50958,1124,0.51,50959,845,0.38,227301,99,220637,735443,143,164,0.0,1.0,X,2022-11-09T05:08:14.330Z
1668014809,2022-11-09 11:26:49 -0600,fffdf43f0b6fc755d70750f983e80a24f6b5fc65,20221108TN43013,live,97.07,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T17:25:57.204Z,143,169,84.62,50761,123233,55.85,50755,93355,42.31,50957,2080,0.94,50958,1124,0.51,50959,845,0.38,227301,99,220637,735443,143,164,0.0,1.0,X,2022-11-09T05:08:14.330Z
1668014936,2022-11-09 11:28:56 -0600,96f8d865c0d13e3b4af5adb0b9d51f50cb9f3abb,20221108TN43013,live,99.0,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T17:28:28.125Z,143,169,84.62,50761,123233,55.85,50755,93355,42.31,50957,2080,0.94,50958,1124,0.51,50959,845,0.38,222866,99,220637,735443,143,167,0.0,1.0,X,2022-11-09T05:08:14.330Z
1668014978,2022-11-09 11:29:38 -0600,e0f266ec74c8fb34e7edcdea056520c9c858a950,20221108TN43013,live,97.07,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T17:28:37.167Z,143,169,84.62,50761,123233,55.85,50755,93355,42.31,50957,2080,0.94,50958,1124,0.51,50959,845,0.38,227301,99,220637,735443,143,164,0.0,1.0,X,2022-11-09T05:08:14.330Z
1668022234,2022-11-09 13:30:34 -0600,bc5edd902fbe42b692624b6cc02f7422c5c8c56c,20221108TN43013,live,97.07,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T19:29:40.485Z,143,169,84.62,50761,123233,55.85,50755,93355,42.31,50957,2080,0.94,50958,1124,0.51,50959,845,0.38,227301,99,220637,735443,143,164,0.0,1.0,X,2022-11-09T05:08:14.330Z
1668024270,2022-11-09 14:04:30 -0600,dc4e4322f94f62671d534f017791164ad937b00b,20221108TN43013,live,97.07,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T20:03:41.025Z,143,169,84.62,50761,123233,55.85,50755,93355,42.31,50957,2080,0.94,50958,1124,0.51,50959,845,0.38,227301,99,220637,735443,143,164,0.0,1.0,X,2022-11-09T05:08:14.330Z
1668038465,2022-11-09 18:01:05 -0600,5dd1e0307b1e5e049fe956848bca0bcd082ba299,20221108TN43013,live,97.07,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-10T00:00:15.651Z,143,169,84.62,50761,123233,55.85,50755,93355,42.31,50957,2080,0.94,50958,1124,0.51,50959,845,0.38,227301,99,220637,735443,143,164,0.0,1.0,X,2022-11-09T05:08:14.330Z
