captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,officeID,officeName,description,national,state,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,candidates.37890.last,candidates.37890.party,candidates.37890.candidateID,candidates.37890.ballotOrder,candidates.37890.polID,candidates.37890.polNum,candidates.37890.electWon,candidates.37891.last,candidates.37891.party,candidates.37891.candidateID,candidates.37891.ballotOrder,candidates.37891.polID,candidates.37891.polNum,candidates.37891.electWon,raceCallStatus,candidates.37890.winnerDateTime,isCertified
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,NV-20221108_Eday80,29,Ballot Issue,G,Awaiting Poll Close,I,Question,Guarantee equal rights,True,True,1 - Equal Rights Amendment,1,1350000,99,0,2149087,True,20221108NV31212,2022-11-08,NV,Yes,Yes,37890,1,2,29410,0,No,No,37891,2,3,29411,0,,,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,NV-20221108_Eday80,29,Ballot Issue,G,Awaiting Poll Close,I,Question,Guarantee equal rights,True,True,1 - Equal Rights Amendment,1,1350000,99,0,2183075,True,20221108NV31212,2022-11-08,NV,Yes,Yes,37890,1,2,29410,0,No,No,37891,2,3,29411,0,,,
1667965711,2022-11-09 03:48:31 +0000,3f97935f76145660588ec69d4480a824e21e2bd4,NV-20221108_Eday80,29,Ballot Issue,G,Polls Closed/Waiting First Report,I,Question,Guarantee equal rights,True,True,1 - Equal Rights Amendment,1,1350000,99,0,2183075,True,20221108NV31212,2022-11-08,NV,Yes,Yes,37890,1,2,29410,0,No,No,37891,2,3,29411,0,,,
1667973338,2022-11-08 23:55:38 -0600,60e23f89b0832d690c2e9c2012f75df6b998f230,NV-20221108_Eday80,29,Ballot Issue,G,Active Tabulation,I,Question,Guarantee equal rights,True,True,1 - Equal Rights Amendment,1,1350000,99,1821,2183075,True,20221108NV31212,2022-11-08,NV,Yes,Yes,37890,1,2,29410,0,No,No,37891,2,3,29411,0,,,
1667974006,2022-11-09 00:06:46 -0600,c8cae7bec2b0c7f4ed9e9ca6a473abc069a1d034,NV-20221108_Eday80,29,Ballot Issue,G,Active Tabulation,I,Question,Guarantee equal rights,True,True,1 - Equal Rights Amendment,1,1350000,99,447364,2183075,True,20221108NV31212,2022-11-08,NV,Yes,Yes,37890,1,2,29410,0,No,No,37891,2,3,29411,0,,,
1667978220,2022-11-09 01:17:00 -0600,e1b3684a64586d8bd4fc0a1bcb44792f80525495,NV-20221108_Eday80,29,Ballot Issue,G,Active Tabulation,I,Question,Guarantee equal rights,True,True,1 - Equal Rights Amendment,1,1350000,99,622830,2183075,True,20221108NV31212,2022-11-08,NV,Yes,Yes,37890,1,2,29410,0,No,No,37891,2,3,29411,0,,,
1667979072,2022-11-09 01:31:12 -0600,00d0273ce2273675231b3e46721cb19b13a68da3,NV-20221108_Eday80,29,Ballot Issue,G,Active Tabulation,I,Question,Guarantee equal rights,True,True,1 - Equal Rights Amendment,1,1350000,99,643812,2183075,True,20221108NV31212,2022-11-08,NV,Yes,Yes,37890,1,2,29410,0,No,No,37891,2,3,29411,0,,,
1667979888,2022-11-09 01:44:48 -0600,0e0f720f51726ae625e5e1365d2ab4384b8c34ed,NV-20221108_Eday80,29,Ballot Issue,G,Active Tabulation,I,Question,Guarantee equal rights,True,True,1 - Equal Rights Amendment,1,1192244,99,643812,2183075,True,20221108NV31212,2022-11-08,NV,Yes,Yes,37890,1,2,29410,0,No,No,37891,2,3,29411,0,,,
1667983347,2022-11-09 02:42:27 -0600,c5a428b0b947d69a146599b797260f88d1305fd6,NV-20221108_Eday80,29,Ballot Issue,G,Active Tabulation,I,Question,Guarantee equal rights,True,True,1 - Equal Rights Amendment,1,1192244,99,647975,2183075,True,20221108NV31212,2022-11-08,NV,Yes,Yes,37890,1,2,29410,0,No,No,37891,2,3,29411,0,,,
1667984162,2022-11-09 02:56:02 -0600,b6b6d8a3f4801ed3185f0ad55bce4f5decede761,NV-20221108_Eday80,29,Ballot Issue,G,Active Tabulation,I,Question,Guarantee equal rights,True,True,1 - Equal Rights Amendment,1,1022125,99,679308,2183075,True,20221108NV31212,2022-11-08,NV,Yes,Yes,37890,1,2,29410,0,No,No,37891,2,3,29411,0,,,
