captureTimestamp,captureDateTime,captureRevision,raceID,resultsType,eevp,statePostal,stateName,reportingunitID,reportingunitLevel,pollClosingTime,level,electTotal,lastUpdated,precinctsReporting,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional,candidates.0.colorIndex,candidates.0.winner,candidates.0.calledAt
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,20221108OH37645,live,0.0,OH,Ohio,36,1,2022-11-09T00:30:00.000Z,state,0,2022-11-07T21:31:37.002Z,0,8933,0.0,47437,0,0.0,47436,0,0.0,4700000,99,0,7050000,0,0,,,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,20221108OH37645,live,0.0,OH,Ohio,36,1,2022-11-09T00:30:00.000Z,state,0,2022-11-08T18:22:40.175Z,0,8933,0.0,47437,0,0.0,47436,0,0.0,4700000,99,0,7050000,0,0,,,
1667946382,2022-11-08 22:26:22 +0000,73f2c650f342d3057cfca8879805e19e5c627823,20221108OH37645,live,0.0,OH,Ohio,36,1,2022-11-09T00:30:00.000Z,state,0,2022-11-08T22:23:43.749Z,0,8933,0.0,47437,0,0.0,47436,0,0.0,4700000,99,0,7050000,0,0,,,
1667946903,2022-11-08 22:35:03 +0000,cb1028268673c8c2a42a51ee33da39f10a4ad1c1,20221108OH37645,live,0.0,OH,Ohio,36,1,2022-11-09T00:30:00.000Z,state,0,2022-11-08T22:31:31.680Z,0,8933,0.0,47437,0,0.0,47436,0,0.0,4700000,99,0,7050000,0,0,,,
1667954061,2022-11-09 00:34:21 +0000,f42b15f4268586407ce223466d2394d526a81df4,20221108OH37645,live,0.0,OH,Ohio,36,1,2022-11-09T00:30:00.000Z,state,0,2022-11-09T00:32:23.829Z,0,8933,0.0,47437,0,0.0,47436,0,0.0,4700000,99,0,7050000,0,0,,,
1667954620,2022-11-09 00:43:40 +0000,390deeca213dc77033625c9727e9139ac530f13c,20221108OH37645,live,3.86,OH,Ohio,36,1,2022-11-09T00:30:00.000Z,state,0,2022-11-09T00:41:04.421Z,0,8933,0.0,47436,119489,65.88,47437,61887,34.12,4700000,99,181376,7050000,0,345,0.0,,
1667954884,2022-11-09 00:48:04 +0000,8f544a76833fbb21dc3fbc0ce7b73e3714be8529,20221108OH37645,live,3.86,OH,Ohio,36,1,2022-11-09T00:30:00.000Z,state,0,2022-11-09T00:45:13.781Z,0,8933,0.0,47436,119489,65.88,47437,61887,34.12,4700000,99,181376,7050000,0,345,0.0,,
1667955153,2022-11-09 00:52:33 +0000,5dbf5007b88cfdc60ec0e8e538e0df6eb1e86637,20221108OH37645,live,4.08,OH,Ohio,36,1,2022-11-09T00:30:00.000Z,state,0,2022-11-09T00:49:12.667Z,0,8933,0.0,47436,127800,66.61,47437,64069,33.39,4700000,99,191869,7050000,0,365,0.0,,
1667955430,2022-11-09 00:57:10 +0000,e9bf9bc2954735d2abe72015bd1ac602b27e7679,20221108OH37645,live,4.93,OH,Ohio,36,1,2022-11-09T00:30:00.000Z,state,0,2022-11-09T00:52:39.034Z,0,8933,0.0,47436,158828,68.54,47437,72899,31.46,4700000,99,231727,7050000,0,440,0.0,,
1667955702,2022-11-09 01:01:42 +0000,f6f1267e463cf8ecb93583f1dab12bfae681d775,20221108OH37645,live,4.93,OH,Ohio,36,1,2022-11-09T00:30:00.000Z,state,0,2022-11-09T00:58:25.109Z,0,8933,0.0,47436,158828,68.54,47437,72899,31.46,4700000,99,231727,7050000,0,440,0.0,,
