captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,officeID,officeName,description,national,state,keyRace,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,candidates.47436.last,candidates.47436.party,candidates.47436.candidateID,candidates.47436.ballotOrder,candidates.47436.polID,candidates.47436.polNum,candidates.47436.electWon,candidates.47437.last,candidates.47437.party,candidates.47437.candidateID,candidates.47437.ballotOrder,candidates.47437.polID,candidates.47437.polNum,candidates.47437.electWon,raceCallStatus,candidates.47436.winnerDateTime
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,OH-20221108_Eday80,36,Ballot Issue,G,Awaiting Poll Close,I,Amendment,Specify only a citizen,True,True,True,2 - Require Citizenship to Vote,0,4700000,99,0,7050000,True,20221108OH37645,2022-11-08,OH,Yes,Yes,47436,1,2,36982,0,No,No,47437,2,3,36981,0,,
1667955153,2022-11-09 00:52:33 +0000,5dbf5007b88cfdc60ec0e8e538e0df6eb1e86637,OH-20221108_Eday80,36,Ballot Issue,G,Active Tabulation,I,Amendment,Specify only a citizen,True,True,True,2 - Require Citizenship to Vote,0,4700000,99,181376,7050000,True,20221108OH37645,2022-11-08,OH,Yes,Yes,47436,1,2,36982,0,No,No,47437,2,3,36981,0,,
1667956006,2022-11-09 01:06:46 +0000,01cc2f6d0039b2fcb59e03eced60e58dcb253844,OH-20221108_Eday80,36,Ballot Issue,G,Active Tabulation,I,Amendment,Specify only a citizen,True,True,True,2 - Require Citizenship to Vote,0,4700000,99,254300,7050000,True,20221108OH37645,2022-11-08,OH,Yes,Yes,47436,1,2,36982,0,No,No,47437,2,3,36981,0,,
1667956832,2022-11-09 01:20:32 +0000,83b25784602daed92be104db5cf5a6446230f2d5,OH-20221108_Eday80,36,Ballot Issue,G,Active Tabulation,I,Amendment,Specify only a citizen,True,True,True,2 - Require Citizenship to Vote,0,4700000,99,367778,7050000,True,20221108OH37645,2022-11-08,OH,Yes,Yes,47436,1,2,36982,0,No,No,47437,2,3,36981,0,,
1667957119,2022-11-09 01:25:19 +0000,6d7ee88678b17ac3babfbeca22c88d840ddf7ac8,OH-20221108_Eday80,36,Ballot Issue,G,Active Tabulation,I,Amendment,Specify only a citizen,True,True,True,2 - Require Citizenship to Vote,0,4700000,99,346999,7050000,True,20221108OH37645,2022-11-08,OH,Yes,Yes,47436,1,2,36982,0,No,No,47437,2,3,36981,0,,
1667957430,2022-11-09 01:30:30 +0000,03f90a735487a191903970f5b59ebf51d460c3e0,OH-20221108_Eday80,36,Ballot Issue,G,Active Tabulation,I,Amendment,Specify only a citizen,True,True,True,2 - Require Citizenship to Vote,0,4700000,99,936893,7050000,True,20221108OH37645,2022-11-08,OH,Yes,Yes,47436,1,2,36982,0,No,No,47437,2,3,36981,0,,
1667958273,2022-11-09 01:44:33 +0000,4199c67ba64ae17927c85a89877c89e59a577ae0,OH-20221108_Eday80,36,Ballot Issue,G,Active Tabulation,I,Amendment,Specify only a citizen,True,True,True,2 - Require Citizenship to Vote,0,4700000,99,1286423,7050000,True,20221108OH37645,2022-11-08,OH,Yes,Yes,47436,1,2,36982,0,No,No,47437,2,3,36981,0,,
1667958559,2022-11-09 01:49:19 +0000,0a6694bb1cdd9734aff1178f6a5894d33a1a95cc,OH-20221108_Eday80,36,Ballot Issue,G,Active Tabulation,I,Amendment,Specify only a citizen,True,True,True,2 - Require Citizenship to Vote,0,4700000,99,1443597,7050000,True,20221108OH37645,2022-11-08,OH,Yes,Yes,47436,1,2,36982,0,No,No,47437,2,3,36981,0,,
1667958843,2022-11-09 01:54:03 +0000,cdc0d2ad2c3afd665dd741c97f9de238aafb3cf6,OH-20221108_Eday80,36,Ballot Issue,G,Active Tabulation,I,Amendment,Specify only a citizen,True,True,True,2 - Require Citizenship to Vote,0,4700000,99,1286423,7050000,True,20221108OH37645,2022-11-08,OH,Yes,Yes,47436,1,2,36982,0,No,No,47437,2,3,36981,0,,
1667959124,2022-11-09 01:58:44 +0000,ebdb2f4efab49b8071a842b145008e58069ff969,OH-20221108_Eday80,36,Ballot Issue,G,Active Tabulation,I,Amendment,Specify only a citizen,True,True,True,2 - Require Citizenship to Vote,0,4700000,99,1470604,7050000,True,20221108OH37645,2022-11-08,OH,Yes,Yes,47436,1,2,36982,0,No,No,47437,2,3,36981,0,,
