captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.7221.first,candidates.7221.last,candidates.7221.incumbent,candidates.7221.party,candidates.7221.candidateID,candidates.7221.ballotOrder,candidates.7221.polID,candidates.7221.polNum,candidates.7221.electWon,candidates.7714.first,candidates.7714.last,candidates.7714.party,candidates.7714.candidateID,candidates.7714.ballotOrder,candidates.7714.polID,candidates.7714.polNum,candidates.7714.electWon,candidates.7221.winnerDateTime
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,KS-20221108_Eday80,17,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 1,1,238226,99,0,934896,True,20221108KS17007,2022-11-08,KS,7221,Tracey,Mann,True,GOP,7221,2,69297,20442,0,James,Beard,Dem,7714,1,71259,20687,0,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,KS-20221108_Eday80,17,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 1,1,237607,99,0,934896,True,20221108KS17007,2022-11-08,KS,7221,Tracey,Mann,True,GOP,7221,2,69297,20442,0,James,Beard,Dem,7714,1,71259,20687,0,
1667956547,2022-11-09 01:15:47 +0000,8138046ce1ccc9e37269480764f23b8c9cec781a,KS-20221108_Eday80,17,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,237607,99,0,934896,True,20221108KS17007,2022-11-08,KS,7221,Tracey,Mann,True,GOP,7221,2,69297,20442,0,James,Beard,Dem,7714,1,71259,20687,0,
1667957993,2022-11-09 01:39:53 +0000,af6b7ce58befb45bf1dd57f93615d5da519d3770,KS-20221108_Eday80,17,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,237607,99,3820,934896,True,20221108KS17007,2022-11-08,KS,7221,Tracey,Mann,True,GOP,7221,2,69297,20442,0,James,Beard,Dem,7714,1,71259,20687,0,
1667958273,2022-11-09 01:44:33 +0000,4199c67ba64ae17927c85a89877c89e59a577ae0,KS-20221108_Eday80,17,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,237607,99,0,934896,True,20221108KS17007,2022-11-08,KS,7221,Tracey,Mann,True,GOP,7221,2,69297,20442,0,James,Beard,Dem,7714,1,71259,20687,0,
1667958843,2022-11-09 01:54:03 +0000,cdc0d2ad2c3afd665dd741c97f9de238aafb3cf6,KS-20221108_Eday80,17,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,237607,99,10220,934896,True,20221108KS17007,2022-11-08,KS,7221,Tracey,Mann,True,GOP,7221,2,69297,20442,0,James,Beard,Dem,7714,1,71259,20687,0,
1667959699,2022-11-09 02:08:19 +0000,204acec220204cf7636f9483a8300da582a314fa,KS-20221108_Eday80,17,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,237607,99,17399,934896,True,20221108KS17007,2022-11-08,KS,7221,Tracey,Mann,True,GOP,7221,2,69297,20442,0,James,Beard,Dem,7714,1,71259,20687,0,
1667962555,2022-11-09 02:55:55 +0000,84c8aec46b0824d2dabb875d986800c8bb475bfb,KS-20221108_Eday80,17,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,237607,99,39739,934896,True,20221108KS17007,2022-11-08,KS,7221,Tracey,Mann,True,GOP,7221,2,69297,20442,0,James,Beard,Dem,7714,1,71259,20687,0,
1667962837,2022-11-09 03:00:37 +0000,d57fedbb0cf82cf130c9d008e459203d23c317e0,KS-20221108_Eday80,17,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,237607,99,17399,934896,True,20221108KS17007,2022-11-08,KS,7221,Tracey,Mann,True,GOP,7221,2,69297,20442,0,James,Beard,Dem,7714,1,71259,20687,0,
1667963111,2022-11-09 03:05:11 +0000,e819c6c0592b367c01eebbb86e897f39b2d774d1,KS-20221108_Eday80,17,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,237607,99,50853,934896,True,20221108KS17007,2022-11-08,KS,7221,Tracey,Mann,True,GOP,7221,2,69297,20442,0,James,Beard,Dem,7714,1,71259,20687,0,
1667964227,2022-11-09 03:23:47 +0000,1cb90b95cdd6c1be23968f2b7d9618a95c5a5ad9,KS-20221108_Eday80,17,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,242135,99,119250,934896,True,20221108KS17007,2022-11-08,KS,7221,Tracey,Mann,True,GOP,7221,2,69297,20442,0,James,Beard,Dem,7714,1,71259,20687,0,
1667964860,2022-11-09 03:34:20 +0000,ee3367b043972f1875e6948799a9babb4f41fd05,KS-20221108_Eday80,17,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,241384,99,131598,934896,True,20221108KS17007,2022-11-08,KS,7221,Tracey,Mann,True,GOP,7221,2,69297,20442,0,James,Beard,Dem,7714,1,71259,20687,0,
1667965711,2022-11-09 03:48:31 +0000,3f97935f76145660588ec69d4480a824e21e2bd4,KS-20221108_Eday80,17,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,247072,99,147919,934896,True,20221108KS17007,2022-11-08,KS,7221,Tracey,Mann,True,GOP,7221,2,69297,20442,0,James,Beard,Dem,7714,1,71259,20687,0,
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,KS-20221108_Eday80,17,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,247072,99,160370,934896,True,20221108KS17007,2022-11-08,KS,7221,Tracey,Mann,True,GOP,7221,2,69297,20442,0,James,Beard,Dem,7714,1,71259,20687,0,
1667967540,2022-11-08 22:19:00 -0600,673632f1537c7c9f2368084b99ec47b67621c41e,KS-20221108_Eday80,17,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,244677,99,180048,934896,True,20221108KS17007,2022-11-08,KS,7221,Tracey,Mann,True,GOP,7221,2,69297,20442,0,James,Beard,Dem,7714,1,71259,20687,0,2022-11-09T04:08:44.285Z
1667968002,2022-11-08 22:26:42 -0600,1235204137f0f06fe3cd4983951d9356477924c9,KS-20221108_Eday80,17,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,242075,99,187927,934896,True,20221108KS17007,2022-11-08,KS,7221,Tracey,Mann,True,GOP,7221,2,69297,20442,0,James,Beard,Dem,7714,1,71259,20687,0,2022-11-09T04:08:44.285Z
1667968798,2022-11-08 22:39:58 -0600,a5f602864fc4763e8a6bc6f82d3436a01320e3bc,KS-20221108_Eday80,17,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,242075,99,205085,934896,True,20221108KS17007,2022-11-08,KS,7221,Tracey,Mann,True,GOP,7221,2,69297,20442,0,James,Beard,Dem,7714,1,71259,20687,0,2022-11-09T04:08:44.285Z
1667969636,2022-11-08 22:53:56 -0600,343edcc3a5440ed7e985b5b1b439acfe9dc3a7bb,KS-20221108_Eday80,17,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,234504,99,205386,934896,True,20221108KS17007,2022-11-08,KS,7221,Tracey,Mann,True,GOP,7221,2,69297,20442,0,James,Beard,Dem,7714,1,71259,20687,0,2022-11-09T04:08:44.285Z
1667970504,2022-11-08 23:08:24 -0600,218805bf82c018e2091a699549a3db0180a36d98,KS-20221108_Eday80,17,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,234696,99,208060,934896,True,20221108KS17007,2022-11-08,KS,7221,Tracey,Mann,True,GOP,7221,2,69297,20442,0,James,Beard,Dem,7714,1,71259,20687,0,2022-11-09T04:08:44.285Z
1667970637,2022-11-08 23:10:37 -0600,879713b6aae904f8cc55b1a8c3ce99346dd39ab3,KS-20221108_Eday80,17,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,234696,99,206305,934896,True,20221108KS17007,2022-11-08,KS,7221,Tracey,Mann,True,GOP,7221,2,69297,20442,0,James,Beard,Dem,7714,1,71259,20687,0,2022-11-09T04:08:44.285Z
1667970681,2022-11-08 23:11:21 -0600,dd69cd860a28762a05e9344e662f63641aef1dd4,KS-20221108_Eday80,17,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,234696,99,208060,934896,True,20221108KS17007,2022-11-08,KS,7221,Tracey,Mann,True,GOP,7221,2,69297,20442,0,James,Beard,Dem,7714,1,71259,20687,0,2022-11-09T04:08:44.285Z
