captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.25750.first,candidates.25750.last,candidates.25750.incumbent,candidates.25750.party,candidates.25750.candidateID,candidates.25750.ballotOrder,candidates.25750.polID,candidates.25750.polNum,candidates.25750.electWon,candidates.29244.first,candidates.29244.last,candidates.29244.party,candidates.29244.candidateID,candidates.29244.ballotOrder,candidates.29244.polID,candidates.29244.polNum,candidates.29244.electWon,candidates.29591.first,candidates.29591.last,candidates.29591.party,candidates.29591.candidateID,candidates.29591.ballotOrder,candidates.29591.polID,candidates.29591.polNum,candidates.29591.electWon,candidates.25750.winnerDateTime,isCertified
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,IL-20221108_Eday80,14,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 5,5,250679,99,0,817568,True,20221108IL15994,2022-11-08,IL,25750,Mike,Quigley,True,Dem,25750,2,59914,20375,0,Tommy,Hanson,GOP,29244,1,59282,22429,0,Jerico Matias,Cruz,Ind,29591,3,71705,23245,0,,
1667956832,2022-11-09 01:20:32 +0000,83b25784602daed92be104db5cf5a6446230f2d5,IL-20221108_Eday80,14,General,G,Polls Closed/Waiting First Report,Too Early to Call,H,U.S. House,True,District 5,5,250679,99,0,817568,True,20221108IL15994,2022-11-08,IL,25750,Mike,Quigley,True,Dem,25750,2,59914,20375,0,Tommy,Hanson,GOP,29244,1,59282,22429,0,Jerico Matias,Cruz,Ind,29591,3,71705,23245,0,,
1667957430,2022-11-09 01:30:30 +0000,03f90a735487a191903970f5b59ebf51d460c3e0,IL-20221108_Eday80,14,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 5,5,250679,99,0,817568,True,20221108IL15994,2022-11-08,IL,25750,Mike,Quigley,True,Dem,25750,2,59914,20375,0,Tommy,Hanson,GOP,29244,1,59282,22429,0,Jerico Matias,Cruz,Ind,29591,3,71705,23245,0,,
1667959410,2022-11-09 02:03:30 +0000,98a277291480f2bee1271d939218798a5aa6ad2a,IL-20221108_Eday80,14,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 5,5,250679,99,1611,817568,True,20221108IL15994,2022-11-08,IL,25750,Mike,Quigley,True,Dem,25750,2,59914,20375,0,Tommy,Hanson,GOP,29244,1,59282,22429,0,Jerico Matias,Cruz,Ind,29591,3,71705,23245,0,,
1667960264,2022-11-09 02:17:44 +0000,e239f4bcca07deff3069ebbdd016fa8b8d41d752,IL-20221108_Eday80,14,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 5,5,250679,99,26194,817568,True,20221108IL15994,2022-11-08,IL,25750,Mike,Quigley,True,Dem,25750,2,59914,20375,0,Tommy,Hanson,GOP,29244,1,59282,22429,0,Jerico Matias,Cruz,Ind,29591,3,71705,23245,0,,
1667961093,2022-11-09 02:31:33 +0000,1ec6490691d550bb25c67a95029d41260dad9223,IL-20221108_Eday80,14,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 5,5,250679,99,44229,817568,True,20221108IL15994,2022-11-08,IL,25750,Mike,Quigley,True,Dem,25750,2,59914,20375,0,Tommy,Hanson,GOP,29244,1,59282,22429,0,Jerico Matias,Cruz,Ind,29591,3,71705,23245,0,,
1667961990,2022-11-09 02:46:30 +0000,34fd47cd084122fe0c5fed09f89e8cc11319e728,IL-20221108_Eday80,14,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 5,5,250679,99,118925,817568,True,20221108IL15994,2022-11-08,IL,25750,Mike,Quigley,True,Dem,25750,2,59914,20375,0,Tommy,Hanson,GOP,29244,1,59282,22429,0,Jerico Matias,Cruz,Ind,29591,3,71705,23245,0,,
1667962837,2022-11-09 03:00:37 +0000,d57fedbb0cf82cf130c9d008e459203d23c317e0,IL-20221108_Eday80,14,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 5,5,250679,99,138255,817568,True,20221108IL15994,2022-11-08,IL,25750,Mike,Quigley,True,Dem,25750,2,59914,20375,0,Tommy,Hanson,GOP,29244,1,59282,22429,0,Jerico Matias,Cruz,Ind,29591,3,71705,23245,0,,
1667963668,2022-11-09 03:14:28 +0000,504ec01bb7ea4ec861b67f44aa636e0055b5ba3d,IL-20221108_Eday80,14,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 5,5,250679,99,207417,817568,True,20221108IL15994,2022-11-08,IL,25750,Mike,Quigley,True,Dem,25750,2,59914,20375,0,Tommy,Hanson,GOP,29244,1,59282,22429,0,Jerico Matias,Cruz,Ind,29591,3,71705,23245,0,,
1667965711,2022-11-09 03:48:31 +0000,3f97935f76145660588ec69d4480a824e21e2bd4,IL-20221108_Eday80,14,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 5,5,250679,99,209382,817568,True,20221108IL15994,2022-11-08,IL,25750,Mike,Quigley,True,Dem,25750,2,59914,20375,0,Tommy,Hanson,GOP,29244,1,59282,22429,0,Jerico Matias,Cruz,Ind,29591,3,71705,23245,0,,
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,IL-20221108_Eday80,14,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 5,5,250679,99,216149,817568,True,20221108IL15994,2022-11-08,IL,25750,Mike,Quigley,True,Dem,25750,2,59914,20375,0,Tommy,Hanson,GOP,29244,1,59282,22429,0,Jerico Matias,Cruz,Ind,29591,3,71705,23245,0,,
1667968451,2022-11-08 22:34:11 -0600,ec7c4c2fbdf80046dac3b25dd67b45de79385a9e,IL-20221108_Eday80,14,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 5,5,250679,99,233508,817568,True,20221108IL15994,2022-11-08,IL,25750,Mike,Quigley,True,Dem,25750,2,59914,20375,0,Tommy,Hanson,GOP,29244,1,59282,22429,0,Jerico Matias,Cruz,Ind,29591,3,71705,23245,0,,
1667970071,2022-11-08 23:01:11 -0600,dbae837cbbaf1f3aaf9390e6aaa3521af778ad97,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,H,U.S. House,True,District 5,5,250679,99,239957,817568,True,20221108IL15994,2022-11-08,IL,25750,Mike,Quigley,True,Dem,25750,2,59914,20375,0,Tommy,Hanson,GOP,29244,1,59282,22429,0,Jerico Matias,Cruz,Ind,29591,3,71705,23245,0,2022-11-09T04:46:36.832Z,
1667970944,2022-11-08 23:15:44 -0600,ade12abccb70834d17788a299f1a5de3ad7d230d,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,H,U.S. House,True,District 5,5,250679,99,244181,817568,True,20221108IL15994,2022-11-08,IL,25750,Mike,Quigley,True,Dem,25750,2,59914,20375,0,Tommy,Hanson,GOP,29244,1,59282,22429,0,Jerico Matias,Cruz,Ind,29591,3,71705,23245,0,2022-11-09T04:46:36.832Z,
1667971785,2022-11-08 23:29:45 -0600,0263826aefa5e72057a0aaa213c232b6c0eefa0d,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,H,U.S. House,True,District 5,5,250679,99,248389,817568,True,20221108IL15994,2022-11-08,IL,25750,Mike,Quigley,True,Dem,25750,2,59914,20375,0,Tommy,Hanson,GOP,29244,1,59282,22429,0,Jerico Matias,Cruz,Ind,29591,3,71705,23245,0,2022-11-09T04:46:36.832Z,
1667984283,2022-11-09 02:58:03 -0600,0170dd1ad3b2504037f68d6f19c85fd52c958ac5,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,H,U.S. House,True,District 5,5,259036,99,248389,817568,True,20221108IL15994,2022-11-08,IL,25750,Mike,Quigley,True,Dem,25750,2,59914,20375,0,Tommy,Hanson,GOP,29244,1,59282,22429,0,Jerico Matias,Cruz,Ind,29591,3,71705,23245,0,2022-11-09T04:46:36.832Z,
1667986026,2022-11-09 03:27:06 -0600,e99be915e2896b0e6ab292dfb14f5ee346ab658c,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,H,U.S. House,True,District 5,5,261462,99,248389,817568,True,20221108IL15994,2022-11-08,IL,25750,Mike,Quigley,True,Dem,25750,2,59914,20375,0,Tommy,Hanson,GOP,29244,1,59282,22429,0,Jerico Matias,Cruz,Ind,29591,3,71705,23245,0,2022-11-09T04:46:36.832Z,
1668043354,2022-11-09 19:22:34 -0600,59a417bc2026aa8debb1e5b19d140ee19423beda,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,H,U.S. House,True,District 5,5,261462,99,249121,817568,True,20221108IL15994,2022-11-08,IL,25750,Mike,Quigley,True,Dem,25750,2,59914,20375,0,Tommy,Hanson,GOP,29244,1,59282,22429,0,Jerico Matias,Cruz,Ind,29591,3,71705,23245,0,2022-11-09T04:46:36.832Z,
1668050299,2022-11-09 21:18:19 -0600,00704aa34cf7c098be852afae59b8e3ff38cb55f,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,H,U.S. House,True,District 5,5,252213,99,249121,817568,True,20221108IL15994,2022-11-08,IL,25750,Mike,Quigley,True,Dem,25750,2,59914,20375,0,Tommy,Hanson,GOP,29244,1,59282,22429,0,Jerico Matias,Cruz,Ind,29591,3,71705,23245,0,2022-11-09T04:46:36.832Z,
1668170563,2022-11-11 06:42:43 -0600,037a7771f6f45b3516452d157081147c84ed0e3a,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,H,U.S. House,True,District 5,5,254032,99,249121,817568,True,20221108IL15994,2022-11-08,IL,25750,Mike,Quigley,True,Dem,25750,2,59914,20375,0,Tommy,Hanson,GOP,29244,1,59282,22429,0,Jerico Matias,Cruz,Ind,29591,3,71705,23245,0,2022-11-09T04:46:36.832Z,
1668171402,2022-11-11 06:56:42 -0600,e45d44627f683daab24ef75f228819bf334720eb,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,H,U.S. House,True,District 5,5,255523,99,249121,817568,True,20221108IL15994,2022-11-08,IL,25750,Mike,Quigley,True,Dem,25750,2,59914,20375,0,Tommy,Hanson,GOP,29244,1,59282,22429,0,Jerico Matias,Cruz,Ind,29591,3,71705,23245,0,2022-11-09T04:46:36.832Z,
