captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,incumbents.0.first,incumbents.0.last,incumbents.0.party,incumbents.0.candidateID,incumbents.0.polID,incumbents.0.polNum,national,state,keyRace,numRunoff,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.21134.first,candidates.21134.last,candidates.21134.party,candidates.21134.incumbent,candidates.21134.candidateID,candidates.21134.polID,candidates.21134.ballotOrder,candidates.21134.polNum,candidates.21134.electWon,candidates.22555.first,candidates.22555.last,candidates.22555.party,candidates.22555.candidateID,candidates.22555.polID,candidates.22555.ballotOrder,candidates.22555.polNum,candidates.22555.electWon,candidates.23070.first,candidates.23070.last,candidates.23070.party,candidates.23070.candidateID,candidates.23070.polID,candidates.23070.ballotOrder,candidates.23070.polNum,candidates.23070.electWon,candidates.21134.winnerDateTime
1667973964,2022-11-09 00:06:04 -0600,9272ebff43a029380ebf987d0a9fa080674e7e91,GA-20221108_Eday81,11,General,G,Active Tabulation,Called,G,Governor,Brian,Kemp,GOP,21134,53319,13207,True,True,True,2,4010260,99,3859422,7054135,True,20221108GA12029,2022-11-08,GA,21134,Brian,Kemp,GOP,True,21134,53319,1,13207,0,Stacey,Abrams,Dem,22555,66667,2,14280,0,Shane,Hazel,Lib,23070,66690,3,15621,0,2022-11-09T05:45:42.331Z
1667974945,2022-11-09 00:22:25 -0600,681ef884856b9c75efe2b0acf64bb4a515303482,GA-20221108_Eday81,11,General,G,Active Tabulation,Called,G,Governor,Brian,Kemp,GOP,21134,53319,13207,True,True,True,2,4010260,99,3872802,7054135,True,20221108GA12029,2022-11-08,GA,21134,Brian,Kemp,GOP,True,21134,53319,1,13207,0,Stacey,Abrams,Dem,22555,66667,2,14280,0,Shane,Hazel,Lib,23070,66690,3,15621,0,2022-11-09T05:45:42.331Z
1667974988,2022-11-09 00:23:08 -0600,5d6616b419546bd84ca0c06ee5a7a5389ea5fc67,GA-20221108_Eday81,11,General,G,Active Tabulation,Called,G,Governor,Brian,Kemp,GOP,21134,53319,13207,True,True,True,2,4010260,99,3859422,7054135,True,20221108GA12029,2022-11-08,GA,21134,Brian,Kemp,GOP,True,21134,53319,1,13207,0,Stacey,Abrams,Dem,22555,66667,2,14280,0,Shane,Hazel,Lib,23070,66690,3,15621,0,2022-11-09T05:45:42.331Z
1667975032,2022-11-09 00:23:52 -0600,2b4eef55da041b24d8b907ba1775c35ebda992e0,GA-20221108_Eday81,11,General,G,Active Tabulation,Called,G,Governor,Brian,Kemp,GOP,21134,53319,13207,True,True,True,2,4010260,99,3872802,7054135,True,20221108GA12029,2022-11-08,GA,21134,Brian,Kemp,GOP,True,21134,53319,1,13207,0,Stacey,Abrams,Dem,22555,66667,2,14280,0,Shane,Hazel,Lib,23070,66690,3,15621,0,2022-11-09T05:45:42.331Z
1667975114,2022-11-09 00:25:14 -0600,7de9a48755736c6c6b0e73777ec236e813c5ce50,GA-20221108_Eday81,11,General,G,Active Tabulation,Called,G,Governor,Brian,Kemp,GOP,21134,53319,13207,True,True,True,2,4010260,99,3859422,7054135,True,20221108GA12029,2022-11-08,GA,21134,Brian,Kemp,GOP,True,21134,53319,1,13207,0,Stacey,Abrams,Dem,22555,66667,2,14280,0,Shane,Hazel,Lib,23070,66690,3,15621,0,2022-11-09T05:45:42.331Z
1667975236,2022-11-09 00:27:16 -0600,c1052c94c7324634c2c5ef0a7e8880dd0af5593a,GA-20221108_Eday81,11,General,G,Active Tabulation,Called,G,Governor,Brian,Kemp,GOP,21134,53319,13207,True,True,True,2,4010260,99,3872802,7054135,True,20221108GA12029,2022-11-08,GA,21134,Brian,Kemp,GOP,True,21134,53319,1,13207,0,Stacey,Abrams,Dem,22555,66667,2,14280,0,Shane,Hazel,Lib,23070,66690,3,15621,0,2022-11-09T05:45:42.331Z
1667975277,2022-11-09 00:27:57 -0600,17c095274dda52ebfb3b73285837dfacff37cb9b,GA-20221108_Eday81,11,General,G,Active Tabulation,Called,G,Governor,Brian,Kemp,GOP,21134,53319,13207,True,True,True,2,4010260,99,3859422,7054135,True,20221108GA12029,2022-11-08,GA,21134,Brian,Kemp,GOP,True,21134,53319,1,13207,0,Stacey,Abrams,Dem,22555,66667,2,14280,0,Shane,Hazel,Lib,23070,66690,3,15621,0,2022-11-09T05:45:42.331Z
1667975443,2022-11-09 00:30:43 -0600,d3fce30549290fb6ab466f77998222999d6c79b9,GA-20221108_Eday81,11,General,G,Active Tabulation,Called,G,Governor,Brian,Kemp,GOP,21134,53319,13207,True,True,True,2,4010260,99,3872802,7054135,True,20221108GA12029,2022-11-08,GA,21134,Brian,Kemp,GOP,True,21134,53319,1,13207,0,Stacey,Abrams,Dem,22555,66667,2,14280,0,Shane,Hazel,Lib,23070,66690,3,15621,0,2022-11-09T05:45:42.331Z
1667975652,2022-11-09 00:34:12 -0600,d498600900e4c0350d8f00907a8e8a97bd48aba6,GA-20221108_Eday81,11,General,G,Active Tabulation,Called,G,Governor,Brian,Kemp,GOP,21134,53319,13207,True,True,True,2,4010260,99,3910394,7054135,True,20221108GA12029,2022-11-08,GA,21134,Brian,Kemp,GOP,True,21134,53319,1,13207,0,Stacey,Abrams,Dem,22555,66667,2,14280,0,Shane,Hazel,Lib,23070,66690,3,15621,0,2022-11-09T05:45:42.331Z
1667975734,2022-11-09 00:35:34 -0600,416f9cd2c686176e63aeb1ee56cb9d01151b28ae,GA-20221108_Eday81,11,General,G,Active Tabulation,Called,G,Governor,Brian,Kemp,GOP,21134,53319,13207,True,True,True,2,4010260,99,3872802,7054135,True,20221108GA12029,2022-11-08,GA,21134,Brian,Kemp,GOP,True,21134,53319,1,13207,0,Stacey,Abrams,Dem,22555,66667,2,14280,0,Shane,Hazel,Lib,23070,66690,3,15621,0,2022-11-09T05:45:42.331Z
1667975773,2022-11-09 00:36:13 -0600,deab40fdc8485b2c990cf91d96e98447d46f3b20,GA-20221108_Eday81,11,General,G,Active Tabulation,Called,G,Governor,Brian,Kemp,GOP,21134,53319,13207,True,True,True,2,4010260,99,3910394,7054135,True,20221108GA12029,2022-11-08,GA,21134,Brian,Kemp,GOP,True,21134,53319,1,13207,0,Stacey,Abrams,Dem,22555,66667,2,14280,0,Shane,Hazel,Lib,23070,66690,3,15621,0,2022-11-09T05:45:42.331Z
1667976427,2022-11-09 00:47:07 -0600,37543865b42fa093eb6d12d5468203ace58ae06d,GA-20221108_Eday81,11,General,G,Active Tabulation,Called,G,Governor,Brian,Kemp,GOP,21134,53319,13207,True,True,True,2,4010260,99,3911790,7054135,True,20221108GA12029,2022-11-08,GA,21134,Brian,Kemp,GOP,True,21134,53319,1,13207,0,Stacey,Abrams,Dem,22555,66667,2,14280,0,Shane,Hazel,Lib,23070,66690,3,15621,0,2022-11-09T05:45:42.331Z
1667977245,2022-11-09 01:00:45 -0600,941801650b13c3c4f4a2abd9523403803c17f776,GA-20221108_Eday81,11,General,G,Active Tabulation,Called,G,Governor,Brian,Kemp,GOP,21134,53319,13207,True,True,True,2,4010260,99,3911907,7054135,True,20221108GA12029,2022-11-08,GA,21134,Brian,Kemp,GOP,True,21134,53319,1,13207,0,Stacey,Abrams,Dem,22555,66667,2,14280,0,Shane,Hazel,Lib,23070,66690,3,15621,0,2022-11-09T05:45:42.331Z
1667979807,2022-11-09 01:43:27 -0600,fda1599d5dbdfbd32e28d16eb4a1fc9dc29895a1,GA-20221108_Eday81,11,General,G,Active Tabulation,Called,G,Governor,Brian,Kemp,GOP,21134,53319,13207,True,True,True,2,4010260,99,3916927,7054135,True,20221108GA12029,2022-11-08,GA,21134,Brian,Kemp,GOP,True,21134,53319,1,13207,0,Stacey,Abrams,Dem,22555,66667,2,14280,0,Shane,Hazel,Lib,23070,66690,3,15621,0,2022-11-09T05:45:42.331Z
1667984807,2022-11-09 03:06:47 -0600,5153412fed905c9aa9ebe6edf631d1fa90c2b102,GA-20221108_Eday81,11,General,G,Active Tabulation,Called,G,Governor,Brian,Kemp,GOP,21134,53319,13207,True,True,True,2,4010260,99,3934238,7054135,True,20221108GA12029,2022-11-08,GA,21134,Brian,Kemp,GOP,True,21134,53319,1,13207,0,Stacey,Abrams,Dem,22555,66667,2,14280,0,Shane,Hazel,Lib,23070,66690,3,15621,0,2022-11-09T05:45:42.331Z
1668008403,2022-11-09 09:40:03 -0600,8ad92182bca6e3f338c6f1342265586ab3037086,GA-20221108_Eday81,11,General,G,Active Tabulation,Called,G,Governor,Brian,Kemp,GOP,21134,53319,13207,True,True,True,2,4010260,99,3937437,7054135,True,20221108GA12029,2022-11-08,GA,21134,Brian,Kemp,GOP,True,21134,53319,1,13207,0,Stacey,Abrams,Dem,22555,66667,2,14280,0,Shane,Hazel,Lib,23070,66690,3,15621,0,2022-11-09T05:45:42.331Z
1668010867,2022-11-09 10:21:07 -0600,2b6206385c47a6e43e0f3521efe602a7e6d9c006,GA-20221108_Eday81,11,General,G,Active Tabulation,Called,G,Governor,Brian,Kemp,GOP,21134,53319,13207,True,True,True,2,4010260,99,3938275,7054135,True,20221108GA12029,2022-11-08,GA,21134,Brian,Kemp,GOP,True,21134,53319,1,13207,0,Stacey,Abrams,Dem,22555,66667,2,14280,0,Shane,Hazel,Lib,23070,66690,3,15621,0,2022-11-09T05:45:42.331Z
1668013271,2022-11-09 11:01:11 -0600,d707a7d2f1ba60f7e77cd74704d3a092722d3796,GA-20221108_Eday81,11,General,G,Active Tabulation,Called,G,Governor,Brian,Kemp,GOP,21134,53319,13207,True,True,True,2,4010260,99,3945999,7054135,True,20221108GA12029,2022-11-08,GA,21134,Brian,Kemp,GOP,True,21134,53319,1,13207,0,Stacey,Abrams,Dem,22555,66667,2,14280,0,Shane,Hazel,Lib,23070,66690,3,15621,0,2022-11-09T05:45:42.331Z
1668014936,2022-11-09 11:28:56 -0600,96f8d865c0d13e3b4af5adb0b9d51f50cb9f3abb,GA-20221108_Eday81,11,General,G,Active Tabulation,Called,G,Governor,Brian,Kemp,GOP,21134,53319,13207,True,True,True,2,4010260,99,3946421,7054135,True,20221108GA12029,2022-11-08,GA,21134,Brian,Kemp,GOP,True,21134,53319,1,13207,0,Stacey,Abrams,Dem,22555,66667,2,14280,0,Shane,Hazel,Lib,23070,66690,3,15621,0,2022-11-09T05:45:42.331Z
1668018298,2022-11-09 12:24:58 -0600,b90fb5b431f7dd2518c84c4620c56a39796bc969,GA-20221108_Eday81,11,General,G,Active Tabulation,Called,G,Governor,Brian,Kemp,GOP,21134,53319,13207,True,True,True,2,4010260,99,3946656,7054135,True,20221108GA12029,2022-11-08,GA,21134,Brian,Kemp,GOP,True,21134,53319,1,13207,0,Stacey,Abrams,Dem,22555,66667,2,14280,0,Shane,Hazel,Lib,23070,66690,3,15621,0,2022-11-09T05:45:42.331Z
1668019856,2022-11-09 12:50:56 -0600,ec0e356d30cec8af4199e2186e0a6655699be0f2,GA-20221108_Eday81,11,General,G,Active Tabulation,Called,G,Governor,Brian,Kemp,GOP,21134,53319,13207,True,True,True,2,4010260,99,3946657,7054135,True,20221108GA12029,2022-11-08,GA,21134,Brian,Kemp,GOP,True,21134,53319,1,13207,0,Stacey,Abrams,Dem,22555,66667,2,14280,0,Shane,Hazel,Lib,23070,66690,3,15621,0,2022-11-09T05:45:42.331Z
1668019896,2022-11-09 12:51:36 -0600,a4895ac1313321c78cbb591839132ae629c1786c,GA-20221108_Eday81,11,General,G,Active Tabulation,Called,G,Governor,Brian,Kemp,GOP,21134,53319,13207,True,True,True,2,4010260,99,3946656,7054135,True,20221108GA12029,2022-11-08,GA,21134,Brian,Kemp,GOP,True,21134,53319,1,13207,0,Stacey,Abrams,Dem,22555,66667,2,14280,0,Shane,Hazel,Lib,23070,66690,3,15621,0,2022-11-09T05:45:42.331Z
1668020021,2022-11-09 12:53:41 -0600,94698be28eacb4eb17500af8f92e2c4237ffca97,GA-20221108_Eday81,11,General,G,Active Tabulation,Called,G,Governor,Brian,Kemp,GOP,21134,53319,13207,True,True,True,2,4010260,99,3946657,7054135,True,20221108GA12029,2022-11-08,GA,21134,Brian,Kemp,GOP,True,21134,53319,1,13207,0,Stacey,Abrams,Dem,22555,66667,2,14280,0,Shane,Hazel,Lib,23070,66690,3,15621,0,2022-11-09T05:45:42.331Z
1668024399,2022-11-09 14:06:39 -0600,36cb580c26318fa310f3b3f49f08ceee625701df,GA-20221108_Eday81,11,General,G,Active Tabulation,Called,G,Governor,Brian,Kemp,GOP,21134,53319,13207,True,True,True,2,4010260,99,3946661,7054135,True,20221108GA12029,2022-11-08,GA,21134,Brian,Kemp,GOP,True,21134,53319,1,13207,0,Stacey,Abrams,Dem,22555,66667,2,14280,0,Shane,Hazel,Lib,23070,66690,3,15621,0,2022-11-09T05:45:42.331Z
1668027689,2022-11-09 15:01:29 -0600,8085018ebd0ae250bb4f889d36c21d3c21d24392,GA-20221108_Eday81,11,General,G,Active Tabulation,Called,G,Governor,Brian,Kemp,GOP,21134,53319,13207,True,True,True,2,4010260,99,3946701,7054135,True,20221108GA12029,2022-11-08,GA,21134,Brian,Kemp,GOP,True,21134,53319,1,13207,0,Stacey,Abrams,Dem,22555,66667,2,14280,0,Shane,Hazel,Lib,23070,66690,3,15621,0,2022-11-09T05:45:42.331Z
1668092266,2022-11-10 08:57:46 -0600,f7e5e0399e3dc69f00a77d0198104f6c72290c55,GA-20221108_Eday81,11,General,G,Active Tabulation,Called,G,Governor,Brian,Kemp,GOP,21134,53319,13207,True,True,True,2,3976812,99,3946701,7054135,True,20221108GA12029,2022-11-08,GA,21134,Brian,Kemp,GOP,True,21134,53319,1,13207,0,Stacey,Abrams,Dem,22555,66667,2,14280,0,Shane,Hazel,Lib,23070,66690,3,15621,0,2022-11-09T05:45:42.331Z
1668098377,2022-11-10 10:39:37 -0600,9d62417884192da7a6364a83c72f22acc5a4f886,GA-20221108_Eday81,11,General,G,Active Tabulation,Called,G,Governor,Brian,Kemp,GOP,21134,53319,13207,True,True,True,2,3976812,99,3946709,7054135,True,20221108GA12029,2022-11-08,GA,21134,Brian,Kemp,GOP,True,21134,53319,1,13207,0,Stacey,Abrams,Dem,22555,66667,2,14280,0,Shane,Hazel,Lib,23070,66690,3,15621,0,2022-11-09T05:45:42.331Z
1668098418,2022-11-10 10:40:18 -0600,5a5a9c07488d2d58e5b8acfed877b1d3233b2a25,GA-20221108_Eday81,11,General,G,Active Tabulation,Called,G,Governor,Brian,Kemp,GOP,21134,53319,13207,True,True,True,2,3976812,99,3946701,7054135,True,20221108GA12029,2022-11-08,GA,21134,Brian,Kemp,GOP,True,21134,53319,1,13207,0,Stacey,Abrams,Dem,22555,66667,2,14280,0,Shane,Hazel,Lib,23070,66690,3,15621,0,2022-11-09T05:45:42.331Z
1668098465,2022-11-10 10:41:05 -0600,96760628b25ed5d3f0843addf64f2d9654ab64a6,GA-20221108_Eday81,11,General,G,Active Tabulation,Called,G,Governor,Brian,Kemp,GOP,21134,53319,13207,True,True,True,2,3976812,99,3946709,7054135,True,20221108GA12029,2022-11-08,GA,21134,Brian,Kemp,GOP,True,21134,53319,1,13207,0,Stacey,Abrams,Dem,22555,66667,2,14280,0,Shane,Hazel,Lib,23070,66690,3,15621,0,2022-11-09T05:45:42.331Z
1668099765,2022-11-10 11:02:45 -0600,34eb4ee02f57274bb05d46d1cd035f83c01657e6,GA-20221108_Eday81,11,General,G,Active Tabulation,Called,G,Governor,Brian,Kemp,GOP,21134,53319,13207,True,True,True,2,3976812,99,3946710,7054135,True,20221108GA12029,2022-11-08,GA,21134,Brian,Kemp,GOP,True,21134,53319,1,13207,0,Stacey,Abrams,Dem,22555,66667,2,14280,0,Shane,Hazel,Lib,23070,66690,3,15621,0,2022-11-09T05:45:42.331Z
1668110034,2022-11-10 13:53:54 -0600,8fecf76e5c2a60c177d4c5beb97402942d9047c8,GA-20221108_Eday81,11,General,G,Active Tabulation,Called,G,Governor,Brian,Kemp,GOP,21134,53319,13207,True,True,True,2,3976812,99,3946712,7054135,True,20221108GA12029,2022-11-08,GA,21134,Brian,Kemp,GOP,True,21134,53319,1,13207,0,Stacey,Abrams,Dem,22555,66667,2,14280,0,Shane,Hazel,Lib,23070,66690,3,15621,0,2022-11-09T05:45:42.331Z
1668113364,2022-11-10 14:49:24 -0600,a432ef9ec2604ada0782b05e6ccaf2d1f193ee38,GA-20221108_Eday81,11,General,G,Active Tabulation,Called,G,Governor,Brian,Kemp,GOP,21134,53319,13207,True,True,True,2,3976812,99,3946728,7054135,True,20221108GA12029,2022-11-08,GA,21134,Brian,Kemp,GOP,True,21134,53319,1,13207,0,Stacey,Abrams,Dem,22555,66667,2,14280,0,Shane,Hazel,Lib,23070,66690,3,15621,0,2022-11-09T05:45:42.331Z
1668190477,2022-11-11 12:14:37 -0600,d78e1522380db0a7efd4a12859ed7b947de0f1a1,GA-20221108_Eday81,11,General,G,Active Tabulation,Called,G,Governor,Brian,Kemp,GOP,21134,53319,13207,True,True,True,2,3976812,99,3946730,7054135,True,20221108GA12029,2022-11-08,GA,21134,Brian,Kemp,GOP,True,21134,53319,1,13207,0,Stacey,Abrams,Dem,22555,66667,2,14280,0,Shane,Hazel,Lib,23070,66690,3,15621,0,2022-11-09T05:45:42.331Z
1668197379,2022-11-11 14:09:39 -0600,e73ab9bc80ed0be9b5111774aec51b9c823d5101,GA-20221108_Eday81,11,General,G,Active Tabulation,Called,G,Governor,Brian,Kemp,GOP,21134,53319,13207,True,True,True,2,3976812,99,3946731,7054135,True,20221108GA12029,2022-11-08,GA,21134,Brian,Kemp,GOP,True,21134,53319,1,13207,0,Stacey,Abrams,Dem,22555,66667,2,14280,0,Shane,Hazel,Lib,23070,66690,3,15621,0,2022-11-09T05:45:42.331Z
1668199936,2022-11-11 14:52:16 -0600,d24126f3622bb47b6e12c6f5c741ac725b66d987,GA-20221108_Eday81,11,General,G,Active Tabulation,Called,G,Governor,Brian,Kemp,GOP,21134,53319,13207,True,True,True,2,3976812,99,3946738,7054135,True,20221108GA12029,2022-11-08,GA,21134,Brian,Kemp,GOP,True,21134,53319,1,13207,0,Stacey,Abrams,Dem,22555,66667,2,14280,0,Shane,Hazel,Lib,23070,66690,3,15621,0,2022-11-09T05:45:42.331Z
1668202435,2022-11-11 15:33:55 -0600,1202343eff87ce5fdb1884c7d79d690df35eaf0e,GA-20221108_Eday81,11,General,G,Active Tabulation,Called,G,Governor,Brian,Kemp,GOP,21134,53319,13207,True,True,True,2,3976812,99,3946739,7054135,True,20221108GA12029,2022-11-08,GA,21134,Brian,Kemp,GOP,True,21134,53319,1,13207,0,Stacey,Abrams,Dem,22555,66667,2,14280,0,Shane,Hazel,Lib,23070,66690,3,15621,0,2022-11-09T05:45:42.331Z
1668205858,2022-11-11 16:30:58 -0600,e8f5fdc2a4214046b4bf398890e79ea14063fa0d,GA-20221108_Eday81,11,General,G,Tabulation Paused,Called,G,Governor,Brian,Kemp,GOP,21134,53319,13207,True,True,True,2,3976812,99,3946739,7054135,True,20221108GA12029,2022-11-08,GA,21134,Brian,Kemp,GOP,True,21134,53319,1,13207,0,Stacey,Abrams,Dem,22555,66667,2,14280,0,Shane,Hazel,Lib,23070,66690,3,15621,0,2022-11-09T05:45:42.331Z
1668435932,2022-11-14 08:25:32 -0600,e1793d13090202dd35e8f178be44b53e26e7b515,GA-20221108_Eday81,11,General,G,Tabulation Paused,Called,G,Governor,Brian,Kemp,GOP,21134,53319,13207,True,True,True,2,3976812,99,3947011,7054135,True,20221108GA12029,2022-11-08,GA,21134,Brian,Kemp,GOP,True,21134,53319,1,13207,0,Stacey,Abrams,Dem,22555,66667,2,14280,0,Shane,Hazel,Lib,23070,66690,3,15621,0,2022-11-09T05:45:42.331Z
1668437667,2022-11-14 08:54:27 -0600,42f093328a0d8f147ddf8db930ba090058d1257b,GA-20221108_Eday81,11,General,G,Tabulation Paused,Called,G,Governor,Brian,Kemp,GOP,21134,53319,13207,True,True,True,2,3976812,99,3947013,7054135,True,20221108GA12029,2022-11-08,GA,21134,Brian,Kemp,GOP,True,21134,53319,1,13207,0,Stacey,Abrams,Dem,22555,66667,2,14280,0,Shane,Hazel,Lib,23070,66690,3,15621,0,2022-11-09T05:45:42.331Z
1668442804,2022-11-14 10:20:04 -0600,2dcdcc1ff1fbb3a701e7cdd568034a174845bdd6,GA-20221108_Eday81,11,General,G,Tabulation Paused,Called,G,Governor,Brian,Kemp,GOP,21134,53319,13207,True,True,True,2,3976812,99,3947366,7054135,True,20221108GA12029,2022-11-08,GA,21134,Brian,Kemp,GOP,True,21134,53319,1,13207,0,Stacey,Abrams,Dem,22555,66667,2,14280,0,Shane,Hazel,Lib,23070,66690,3,15621,0,2022-11-09T05:45:42.331Z
1668446012,2022-11-14 11:13:32 -0600,06b456963aa5d19ab3299df3572106c94314dc57,GA-20221108_Eday81,11,General,G,Tabulation Paused,Called,G,Governor,Brian,Kemp,GOP,21134,53319,13207,True,True,True,2,3976812,99,3947380,7054135,True,20221108GA12029,2022-11-08,GA,21134,Brian,Kemp,GOP,True,21134,53319,1,13207,0,Stacey,Abrams,Dem,22555,66667,2,14280,0,Shane,Hazel,Lib,23070,66690,3,15621,0,2022-11-09T05:45:42.331Z
1668447160,2022-11-14 11:32:40 -0600,e7d5747e73d02cbaf89cff33b55588ab56bee079,GA-20221108_Eday81,11,General,G,Tabulation Paused,Called,G,Governor,Brian,Kemp,GOP,21134,53319,13207,True,True,True,2,3976812,99,3947386,7054135,True,20221108GA12029,2022-11-08,GA,21134,Brian,Kemp,GOP,True,21134,53319,1,13207,0,Stacey,Abrams,Dem,22555,66667,2,14280,0,Shane,Hazel,Lib,23070,66690,3,15621,0,2022-11-09T05:45:42.331Z
1668448630,2022-11-14 11:57:10 -0600,f8b2216d2845232c925d3079e9899846ac6291a7,GA-20221108_Eday81,11,General,G,Tabulation Paused,Called,G,Governor,Brian,Kemp,GOP,21134,53319,13207,True,True,True,2,3976812,99,3947399,7054135,True,20221108GA12029,2022-11-08,GA,21134,Brian,Kemp,GOP,True,21134,53319,1,13207,0,Stacey,Abrams,Dem,22555,66667,2,14280,0,Shane,Hazel,Lib,23070,66690,3,15621,0,2022-11-09T05:45:42.331Z
1668451766,2022-11-14 12:49:26 -0600,1d947fbe5f7fe392acc63cb96072efd8e6c3b178,GA-20221108_Eday81,11,General,G,Tabulation Paused,Called,G,Governor,Brian,Kemp,GOP,21134,53319,13207,True,True,True,2,3976812,99,3947408,7054135,True,20221108GA12029,2022-11-08,GA,21134,Brian,Kemp,GOP,True,21134,53319,1,13207,0,Stacey,Abrams,Dem,22555,66667,2,14280,0,Shane,Hazel,Lib,23070,66690,3,15621,0,2022-11-09T05:45:42.331Z
1668452549,2022-11-14 13:02:29 -0600,736b6bc53fbe1eae64dfbaa76c138e50b8ce61e2,GA-20221108_Eday81,11,General,G,Tabulation Paused,Called,G,Governor,Brian,Kemp,GOP,21134,53319,13207,True,True,True,2,3976812,99,3947423,7054135,True,20221108GA12029,2022-11-08,GA,21134,Brian,Kemp,GOP,True,21134,53319,1,13207,0,Stacey,Abrams,Dem,22555,66667,2,14280,0,Shane,Hazel,Lib,23070,66690,3,15621,0,2022-11-09T05:45:42.331Z
1668453029,2022-11-14 13:10:29 -0600,e8c1eb48815646d76b21dfca8b459bdf2375d8ad,GA-20221108_Eday81,11,General,G,Tabulation Paused,Called,G,Governor,Brian,Kemp,GOP,21134,53319,13207,True,True,True,2,3976812,99,3947433,7054135,True,20221108GA12029,2022-11-08,GA,21134,Brian,Kemp,GOP,True,21134,53319,1,13207,0,Stacey,Abrams,Dem,22555,66667,2,14280,0,Shane,Hazel,Lib,23070,66690,3,15621,0,2022-11-09T05:45:42.331Z
1668454716,2022-11-14 13:38:36 -0600,fde44a706f16c1f8dbe93dd9e77d0c8d02b24512,GA-20221108_Eday81,11,General,G,Tabulation Paused,Called,G,Governor,Brian,Kemp,GOP,21134,53319,13207,True,True,True,2,3976812,99,3947443,7054135,True,20221108GA12029,2022-11-08,GA,21134,Brian,Kemp,GOP,True,21134,53319,1,13207,0,Stacey,Abrams,Dem,22555,66667,2,14280,0,Shane,Hazel,Lib,23070,66690,3,15621,0,2022-11-09T05:45:42.331Z
1668456093,2022-11-14 14:01:33 -0600,cb72a93aa9c69e55a10769f6a18944d6ee44ae55,GA-20221108_Eday81,11,General,G,Tabulation Paused,Called,G,Governor,Brian,Kemp,GOP,21134,53319,13207,True,True,True,2,3976812,99,3947450,7054135,True,20221108GA12029,2022-11-08,GA,21134,Brian,Kemp,GOP,True,21134,53319,1,13207,0,Stacey,Abrams,Dem,22555,66667,2,14280,0,Shane,Hazel,Lib,23070,66690,3,15621,0,2022-11-09T05:45:42.331Z
1668457233,2022-11-14 14:20:33 -0600,6a56404d7e21af17515a6649609b605541ec76e6,GA-20221108_Eday81,11,General,G,Tabulation Paused,Called,G,Governor,Brian,Kemp,GOP,21134,53319,13207,True,True,True,2,3976812,99,3947451,7054135,True,20221108GA12029,2022-11-08,GA,21134,Brian,Kemp,GOP,True,21134,53319,1,13207,0,Stacey,Abrams,Dem,22555,66667,2,14280,0,Shane,Hazel,Lib,23070,66690,3,15621,0,2022-11-09T05:45:42.331Z
1668458577,2022-11-14 14:42:57 -0600,1d42ff957675eb17734846a8d1c6d294dbc17773,GA-20221108_Eday81,11,General,G,Tabulation Paused,Called,G,Governor,Brian,Kemp,GOP,21134,53319,13207,True,True,True,2,3976812,99,3947460,7054135,True,20221108GA12029,2022-11-08,GA,21134,Brian,Kemp,GOP,True,21134,53319,1,13207,0,Stacey,Abrams,Dem,22555,66667,2,14280,0,Shane,Hazel,Lib,23070,66690,3,15621,0,2022-11-09T05:45:42.331Z
1668529671,2022-11-15 10:27:51 -0600,c6d5c63332cb51d6d0a8ab8c7245faffb94c3aa3,GA-20221108_Eday81,11,General,G,Tabulation Paused,Called,G,Governor,Brian,Kemp,GOP,21134,53319,13207,True,True,True,2,3976812,99,3948345,7054135,True,20221108GA12029,2022-11-08,GA,21134,Brian,Kemp,GOP,True,21134,53319,1,13207,0,Stacey,Abrams,Dem,22555,66667,2,14280,0,Shane,Hazel,Lib,23070,66690,3,15621,0,2022-11-09T05:45:42.331Z
1668549215,2022-11-15 15:53:35 -0600,1837e40043edea02fd30c89c3a539cae80ee2d4f,GA-20221108_Eday81,11,General,G,Gathering Certified Results,Called,G,Governor,Brian,Kemp,GOP,21134,53319,13207,True,True,True,2,3976812,99,3949069,7054135,True,20221108GA12029,2022-11-08,GA,21134,Brian,Kemp,GOP,True,21134,53319,1,13207,0,Stacey,Abrams,Dem,22555,66667,2,14280,0,Shane,Hazel,Lib,23070,66690,3,15621,0,2022-11-09T05:45:42.331Z
1668608414,2022-11-16 08:20:14 -0600,4d251b3ec896f5de2d589130a088fa88b2a99c97,GA-20221108_Eday81,11,General,G,Gathering Certified Results,Called,G,Governor,Brian,Kemp,GOP,21134,53319,13207,True,True,True,2,3976812,99,3949110,7054135,True,20221108GA12029,2022-11-08,GA,21134,Brian,Kemp,GOP,True,21134,53319,1,13207,0,Stacey,Abrams,Dem,22555,66667,2,14280,0,Shane,Hazel,Lib,23070,66690,3,15621,0,2022-11-09T05:45:42.331Z
1668627526,2022-11-16 13:38:46 -0600,7fe4e9113fcb3fdb8b79af56fba0c4560e59a7a7,GA-20221108_Eday81,11,General,G,Gathering Certified Results,Called,G,Governor,Brian,Kemp,GOP,21134,53319,13207,True,True,True,2,3976812,99,3949912,7054135,True,20221108GA12029,2022-11-08,GA,21134,Brian,Kemp,GOP,True,21134,53319,1,13207,0,Stacey,Abrams,Dem,22555,66667,2,14280,0,Shane,Hazel,Lib,23070,66690,3,15621,0,2022-11-09T05:45:42.331Z
