captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,officeID,officeName,description,national,state,keyRace,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,candidates.48787.last,candidates.48787.party,candidates.48787.candidateID,candidates.48787.ballotOrder,candidates.48787.polID,candidates.48787.polNum,candidates.48787.electWon,candidates.48788.last,candidates.48788.party,candidates.48788.candidateID,candidates.48788.ballotOrder,candidates.48788.polID,candidates.48788.polNum,candidates.48788.electWon,raceCallStatus,candidates.48788.winnerDateTime
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,SD-20221108_Eday80,42,Ballot Issue,G,Awaiting Poll Close,I,Measure,"License, regulate",True,True,True,27 - Legalize Marijuana,2,368000,99,0,654757,True,20221108SD42582,2022-11-08,SD,Yes,Yes,48787,1,2,42850,0,No,No,48788,2,3,42851,0,,
1667960540,2022-11-09 02:22:20 +0000,8f457dad835364421624abf7a3b05a9acf49f0bd,SD-20221108_Eday80,42,Ballot Issue,G,Active Tabulation,I,Measure,"License, regulate",True,True,True,27 - Legalize Marijuana,2,368000,99,11346,654757,True,20221108SD42582,2022-11-08,SD,Yes,Yes,48787,1,2,42850,0,No,No,48788,2,3,42851,0,,
1667961709,2022-11-09 02:41:49 +0000,0f04550731ed05e8c23b521fa0b273774c5a4a51,SD-20221108_Eday80,42,Ballot Issue,G,Active Tabulation,I,Measure,"License, regulate",True,True,True,27 - Legalize Marijuana,2,368000,99,19623,654757,True,20221108SD42582,2022-11-08,SD,Yes,Yes,48787,1,2,42850,0,No,No,48788,2,3,42851,0,,
1667961990,2022-11-09 02:46:30 +0000,34fd47cd084122fe0c5fed09f89e8cc11319e728,SD-20221108_Eday80,42,Ballot Issue,G,Active Tabulation,I,Measure,"License, regulate",True,True,True,27 - Legalize Marijuana,2,368000,99,34581,654757,True,20221108SD42582,2022-11-08,SD,Yes,Yes,48787,1,2,42850,0,No,No,48788,2,3,42851,0,,
1667962555,2022-11-09 02:55:55 +0000,84c8aec46b0824d2dabb875d986800c8bb475bfb,SD-20221108_Eday80,42,Ballot Issue,G,Active Tabulation,I,Measure,"License, regulate",True,True,True,27 - Legalize Marijuana,2,368000,99,39780,654757,True,20221108SD42582,2022-11-08,SD,Yes,Yes,48787,1,2,42850,0,No,No,48788,2,3,42851,0,,
1667962837,2022-11-09 03:00:37 +0000,d57fedbb0cf82cf130c9d008e459203d23c317e0,SD-20221108_Eday80,42,Ballot Issue,G,Active Tabulation,I,Measure,"License, regulate",True,True,True,27 - Legalize Marijuana,2,368000,99,54944,654757,True,20221108SD42582,2022-11-08,SD,Yes,Yes,48787,1,2,42850,0,No,No,48788,2,3,42851,0,,
1667963111,2022-11-09 03:05:11 +0000,e819c6c0592b367c01eebbb86e897f39b2d774d1,SD-20221108_Eday80,42,Ballot Issue,G,Active Tabulation,I,Measure,"License, regulate",True,True,True,27 - Legalize Marijuana,2,368000,99,59034,654757,True,20221108SD42582,2022-11-08,SD,Yes,Yes,48787,1,2,42850,0,No,No,48788,2,3,42851,0,,
1667963936,2022-11-09 03:18:56 +0000,05b874b27e9d0f9fdd5056261aa4b35a7cfd0586,SD-20221108_Eday80,42,Ballot Issue,G,Active Tabulation,I,Measure,"License, regulate",True,True,True,27 - Legalize Marijuana,2,368000,99,72990,654757,True,20221108SD42582,2022-11-08,SD,Yes,Yes,48787,1,2,42850,0,No,No,48788,2,3,42851,0,,
1667964559,2022-11-09 03:29:19 +0000,9953e63a0357b9189618b1f7ef238581cfdffcbb,SD-20221108_Eday80,42,Ballot Issue,G,Active Tabulation,I,Measure,"License, regulate",True,True,True,27 - Legalize Marijuana,2,368000,99,89690,654757,True,20221108SD42582,2022-11-08,SD,Yes,Yes,48787,1,2,42850,0,No,No,48788,2,3,42851,0,,
1667965711,2022-11-09 03:48:31 +0000,3f97935f76145660588ec69d4480a824e21e2bd4,SD-20221108_Eday80,42,Ballot Issue,G,Active Tabulation,I,Measure,"License, regulate",True,True,True,27 - Legalize Marijuana,2,368000,99,114629,654757,True,20221108SD42582,2022-11-08,SD,Yes,Yes,48787,1,2,42850,0,No,No,48788,2,3,42851,0,,
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,SD-20221108_Eday80,42,Ballot Issue,G,Active Tabulation,I,Measure,"License, regulate",True,True,True,27 - Legalize Marijuana,2,368000,99,127280,654757,True,20221108SD42582,2022-11-08,SD,Yes,Yes,48787,1,2,42850,0,No,No,48788,2,3,42851,0,,
1667967269,2022-11-09 04:14:29 +0000,68d92bf23b94b96637a56b0d567d37a581d41ead,SD-20221108_Eday80,42,Ballot Issue,G,Active Tabulation,I,Measure,"License, regulate",True,True,True,27 - Legalize Marijuana,2,368000,99,131658,654757,True,20221108SD42582,2022-11-08,SD,Yes,Yes,48787,1,2,42850,0,No,No,48788,2,3,42851,0,,
1667967540,2022-11-08 22:19:00 -0600,673632f1537c7c9f2368084b99ec47b67621c41e,SD-20221108_Eday80,42,Ballot Issue,G,Active Tabulation,I,Measure,"License, regulate",True,True,True,27 - Legalize Marijuana,2,368000,99,160271,654757,True,20221108SD42582,2022-11-08,SD,Yes,Yes,48787,1,2,42850,0,No,No,48788,2,3,42851,0,,
1667967905,2022-11-08 22:25:05 -0600,7b53fc8cb8c53477e9f4fecf82fac92988ee5275,SD-20221108_Eday80,42,Ballot Issue,G,Active Tabulation,I,Measure,"License, regulate",True,True,True,27 - Legalize Marijuana,2,368000,99,166512,654757,True,20221108SD42582,2022-11-08,SD,Yes,Yes,48787,1,2,42850,0,No,No,48788,2,3,42851,0,,
