captureTimestamp,captureDateTime,captureRevision,raceID,resultsType,eevp,statePostal,stateName,reportingunitID,reportingunitLevel,pollClosingTime,level,electTotal,lastUpdated,precinctsReporting,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional,candidates.0.colorIndex,candidates.1.colorIndex,candidates.0.winner,candidates.0.calledAt
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,20221108WI50016,live,0.0,WI,Wisconsin,50,1,2022-11-09T02:00:00.000Z,state,0,2022-11-07T22:54:36.198Z,0,3630,0.0,27369,0,0.0,28415,0,0.0,28637,0,0.0,2939561,99,0,3471728,0,0,,,,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,20221108WI50016,live,0.0,WI,Wisconsin,50,1,2022-11-09T02:00:00.000Z,state,0,2022-11-08T19:54:34.480Z,0,3630,0.0,27369,0,0.0,28415,0,0.0,28637,0,0.0,2800000,99,0,3519659,0,0,,,,
1667947429,2022-11-08 22:43:49 +0000,e6d5bcf1f6c68c6499934b6e270555c5d0bb1bbf,20221108WI50016,live,0.0,WI,Wisconsin,50,1,2022-11-09T02:00:00.000Z,state,0,2022-11-08T22:42:04.208Z,0,3630,0.0,27369,0,0.0,28415,0,0.0,28637,0,0.0,2800000,99,0,3519659,0,0,,,,
1667959981,2022-11-09 02:13:01 +0000,f7108f15221a3f4ac4310e0ba678593081137a5c,20221108WI50016,live,0.02,WI,Wisconsin,50,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T02:08:17.960Z,1,3630,0.03,28415,486,79.41,27369,121,19.77,28637,5,0.82,2800000,99,612,3519659,1,1,0.0,,,
1667960264,2022-11-09 02:17:44 +0000,e239f4bcca07deff3069ebbdd016fa8b8d41d752,20221108WI50016,live,0.22,WI,Wisconsin,50,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T02:16:08.870Z,3,3630,0.08,28415,3222,52.17,27369,2911,47.13,28637,43,0.7,2800000,99,6176,3519659,3,8,0.0,1.0,,
1667960540,2022-11-09 02:22:20 +0000,8f457dad835364421624abf7a3b05a9acf49f0bd,20221108WI50016,live,3.1,WI,Wisconsin,50,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T02:21:54.949Z,177,3630,4.88,27369,50708,58.51,28415,35116,40.52,28637,843,0.97,2800000,99,86667,3519659,177,112,1.0,0.0,,
1667960816,2022-11-09 02:26:56 +0000,8a1624065b18c7c6c4408259c296b51116c46c3f,20221108WI50016,live,5.34,WI,Wisconsin,50,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T02:26:32.901Z,243,3630,6.69,27369,82525,55.14,28415,65606,43.84,28637,1526,1.02,2800000,99,149657,3519659,243,194,1.0,0.0,,
1667961093,2022-11-09 02:31:33 +0000,1ec6490691d550bb25c67a95029d41260dad9223,20221108WI50016,live,5.4,WI,Wisconsin,50,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T02:27:19.552Z,248,3630,6.83,27369,82861,54.81,28415,66779,44.17,28637,1551,1.03,2800000,99,151191,3519659,248,196,1.0,0.0,,
1667961378,2022-11-09 02:36:18 +0000,38867b5c6238941f5844472df77322f71d62b761,20221108WI50016,live,22.56,WI,Wisconsin,50,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T02:35:37.165Z,928,3630,25.56,27369,339859,53.81,28415,286002,45.28,28637,5715,0.9,2800000,99,631576,3519659,928,819,1.0,0.0,,
1667961709,2022-11-09 02:41:49 +0000,0f04550731ed05e8c23b521fa0b273774c5a4a51,20221108WI50016,live,27.01,WI,Wisconsin,50,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T02:39:59.352Z,1053,3630,29.01,27369,402539,53.23,28415,346643,45.84,28637,7048,0.93,2800000,99,756230,3519659,1053,980,1.0,0.0,,
1667961990,2022-11-09 02:46:30 +0000,34fd47cd084122fe0c5fed09f89e8cc11319e728,20221108WI50016,live,31.26,WI,Wisconsin,50,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T02:45:41.961Z,1184,3630,32.62,27369,467104,53.37,28415,399899,45.69,28637,8176,0.93,2800000,99,875179,3519659,1184,1135,1.0,0.0,,
1667962272,2022-11-09 02:51:12 +0000,22cc2cb364805735e8373437043abe797d3cbbf4,20221108WI50016,live,32.65,WI,Wisconsin,50,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T02:50:28.401Z,1228,3630,33.83,27369,486087,53.17,28415,419593,45.9,28637,8544,0.93,2800000,99,914224,3519659,1228,1185,1.0,0.0,,
1667962555,2022-11-09 02:55:55 +0000,84c8aec46b0824d2dabb875d986800c8bb475bfb,20221108WI50016,live,35.9,WI,Wisconsin,50,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T02:54:34.855Z,1349,3630,37.16,27369,536039,53.32,28415,459744,45.73,28637,9530,0.95,2800000,99,1005313,3519659,1349,1303,1.0,0.0,,
1667962837,2022-11-09 03:00:37 +0000,d57fedbb0cf82cf130c9d008e459203d23c317e0,20221108WI50016,live,39.01,WI,Wisconsin,50,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T02:58:35.134Z,1422,3630,39.17,27369,583738,53.45,28415,498051,45.6,28637,10369,0.95,2800000,99,1092158,3519659,1422,1416,1.0,0.0,,
1667963111,2022-11-09 03:05:11 +0000,e819c6c0592b367c01eebbb86e897f39b2d774d1,20221108WI50016,live,41.14,WI,Wisconsin,50,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T03:00:58.475Z,1463,3630,40.3,27369,602856,52.34,28415,538112,46.72,28637,10862,0.94,2800000,99,1151830,3519659,1463,1493,1.0,0.0,,
1667963396,2022-11-09 03:09:56 +0000,6a46c0776c43a17d759f81499ba9ed2e8d7622fc,20221108WI50016,live,45.67,WI,Wisconsin,50,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T03:08:59.597Z,1692,3630,46.61,27369,673749,52.69,28415,592881,46.36,28637,12164,0.95,2800000,99,1278794,3519659,1692,1658,1.0,0.0,,
1667963668,2022-11-09 03:14:28 +0000,504ec01bb7ea4ec861b67f44aa636e0055b5ba3d,20221108WI50016,live,47.09,WI,Wisconsin,50,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T03:12:54.424Z,1763,3630,48.57,27369,691852,52.47,28415,614057,46.57,28637,12598,0.96,2800000,99,1318507,3519659,1763,1709,1.0,0.0,,
