captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,incumbents.0.first,incumbents.0.last,incumbents.0.party,incumbents.0.candidateID,incumbents.0.polID,incumbents.0.polNum,national,state,keyRace,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.22855.first,candidates.22855.last,candidates.22855.incumbent,candidates.22855.party,candidates.22855.candidateID,candidates.22855.ballotOrder,candidates.22855.polID,candidates.22855.polNum,candidates.22855.electWon,candidates.23714.first,candidates.23714.last,candidates.23714.party,candidates.23714.candidateID,candidates.23714.ballotOrder,candidates.23714.polID,candidates.23714.polNum,candidates.23714.electWon,candidates.23986.first,candidates.23986.last,candidates.23986.party,candidates.23986.candidateID,candidates.23986.ballotOrder,candidates.23986.polID,candidates.23986.polNum,candidates.23986.electWon,candidates.22855.winnerDateTime
1667967905,2022-11-08 22:25:05 -0600,7b53fc8cb8c53477e9f4fecf82fac92988ee5275,IA-20221108_Eday80,16,General,G,Active Tabulation,Called,G,Governor,Kim,Reynolds,GOP,22855,66095,18250,True,True,True,1449623,99,1094527,2174435,True,20221108IA17076,2022-11-08,IA,22855,Kim,Reynolds,True,GOP,22855,1,66095,18250,0,Deidre,DeJear,Dem,23714,2,70411,19038,0,Rick,Stewart,Lib,23986,3,64430,18826,0,2022-11-09T02:00:06.798Z
1667968757,2022-11-08 22:39:17 -0600,444e7baf756125a86bedac9f7455307c41fed63a,IA-20221108_Eday80,16,General,G,Active Tabulation,Called,G,Governor,Kim,Reynolds,GOP,22855,66095,18250,True,True,True,1449623,99,1136870,2174435,True,20221108IA17076,2022-11-08,IA,22855,Kim,Reynolds,True,GOP,22855,1,66095,18250,0,Deidre,DeJear,Dem,23714,2,70411,19038,0,Rick,Stewart,Lib,23986,3,64430,18826,0,2022-11-09T02:00:06.798Z
1667968798,2022-11-08 22:39:58 -0600,a5f602864fc4763e8a6bc6f82d3436a01320e3bc,IA-20221108_Eday80,16,General,G,Active Tabulation,Called,G,Governor,Kim,Reynolds,GOP,22855,66095,18250,True,True,True,1449623,99,1119280,2174435,True,20221108IA17076,2022-11-08,IA,22855,Kim,Reynolds,True,GOP,22855,1,66095,18250,0,Deidre,DeJear,Dem,23714,2,70411,19038,0,Rick,Stewart,Lib,23986,3,64430,18826,0,2022-11-09T02:00:06.798Z
1667968844,2022-11-08 22:40:44 -0600,9af6e1ce44325ca43504ad5e0ccab8e9f14ef964,IA-20221108_Eday80,16,General,G,Active Tabulation,Called,G,Governor,Kim,Reynolds,GOP,22855,66095,18250,True,True,True,1449623,99,1136870,2174435,True,20221108IA17076,2022-11-08,IA,22855,Kim,Reynolds,True,GOP,22855,1,66095,18250,0,Deidre,DeJear,Dem,23714,2,70411,19038,0,Rick,Stewart,Lib,23986,3,64430,18826,0,2022-11-09T02:00:06.798Z
1667969549,2022-11-08 22:52:29 -0600,d5fdf591369d5db6b2ad36681ee672e4aa744331,IA-20221108_Eday80,16,General,G,Active Tabulation,Called,G,Governor,Kim,Reynolds,GOP,22855,66095,18250,True,True,True,1449623,99,1145219,2174435,True,20221108IA17076,2022-11-08,IA,22855,Kim,Reynolds,True,GOP,22855,1,66095,18250,0,Deidre,DeJear,Dem,23714,2,70411,19038,0,Rick,Stewart,Lib,23986,3,64430,18826,0,2022-11-09T02:00:06.798Z
1667970373,2022-11-08 23:06:13 -0600,3ea973c74a9585b2e944f9dd59e390b2b951b2cd,IA-20221108_Eday80,16,General,G,Active Tabulation,Called,G,Governor,Kim,Reynolds,GOP,22855,66095,18250,True,True,True,1449623,99,1154880,2174435,True,20221108IA17076,2022-11-08,IA,22855,Kim,Reynolds,True,GOP,22855,1,66095,18250,0,Deidre,DeJear,Dem,23714,2,70411,19038,0,Rick,Stewart,Lib,23986,3,64430,18826,0,2022-11-09T02:00:06.798Z
1667971258,2022-11-08 23:20:58 -0600,66df93c53186cc5d338c8a4f0b94d8e859c4ec59,IA-20221108_Eday80,16,General,G,Active Tabulation,Called,G,Governor,Kim,Reynolds,GOP,22855,66095,18250,True,True,True,1327448,99,1154880,2174435,True,20221108IA17076,2022-11-08,IA,22855,Kim,Reynolds,True,GOP,22855,1,66095,18250,0,Deidre,DeJear,Dem,23714,2,70411,19038,0,Rick,Stewart,Lib,23986,3,64430,18826,0,2022-11-09T02:00:06.798Z
1667972854,2022-11-08 23:47:34 -0600,4c493d7ad5df619297ee4ec86e6725cbd0fcac02,IA-20221108_Eday80,16,General,G,Active Tabulation,Called,G,Governor,Kim,Reynolds,GOP,22855,66095,18250,True,True,True,1327448,99,1197648,2174435,True,20221108IA17076,2022-11-08,IA,22855,Kim,Reynolds,True,GOP,22855,1,66095,18250,0,Deidre,DeJear,Dem,23714,2,70411,19038,0,Rick,Stewart,Lib,23986,3,64430,18826,0,2022-11-09T02:00:06.798Z
1667972898,2022-11-08 23:48:18 -0600,7f5611a68542690dfbbea4b10f2d25fb123813f8,IA-20221108_Eday80,16,General,G,Active Tabulation,Called,G,Governor,Kim,Reynolds,GOP,22855,66095,18250,True,True,True,1327448,99,1154880,2174435,True,20221108IA17076,2022-11-08,IA,22855,Kim,Reynolds,True,GOP,22855,1,66095,18250,0,Deidre,DeJear,Dem,23714,2,70411,19038,0,Rick,Stewart,Lib,23986,3,64430,18826,0,2022-11-09T02:00:06.798Z
1667972943,2022-11-08 23:49:03 -0600,2188e3ab5f27e10fb4df9e561d0af4cab5cf665c,IA-20221108_Eday80,16,General,G,Active Tabulation,Called,G,Governor,Kim,Reynolds,GOP,22855,66095,18250,True,True,True,1327448,99,1197648,2174435,True,20221108IA17076,2022-11-08,IA,22855,Kim,Reynolds,True,GOP,22855,1,66095,18250,0,Deidre,DeJear,Dem,23714,2,70411,19038,0,Rick,Stewart,Lib,23986,3,64430,18826,0,2022-11-09T02:00:06.798Z
