captureTimestamp,captureDateTime,captureRevision,statePostal,reportingunitID,reportingunitLevel,pollClosingTime,level,fipsCode,electTotal,lastUpdated,precinctsReporting,eevp,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,candidates.3.candidateID,candidates.3.voteCount,candidates.3.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,NJ,34017,2,2022-11-09T00:00:00.000Z,FIPSCode,34017,0,2022-11-07T03:18:47.697Z,0,0.0,43,0,38233,0,0.0,39974,0,0.0,40010,0,0.0,40011,0,0.0,33664,99,0,31383,0,0
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,NJ,34017,2,2022-11-09T01:00:00.000Z,FIPSCode,34017,0,2022-11-08T19:53:37.333Z,0,0.0,43,0,38233,0,0.0,39974,0,0.0,40010,0,0.0,40011,0,0.0,14872,99,0,31383,0,0
1667946382,2022-11-08 22:26:22 +0000,73f2c650f342d3057cfca8879805e19e5c627823,NJ,34017,2,2022-11-09T01:00:00.000Z,FIPSCode,34017,0,2022-11-08T22:24:00.182Z,0,0.0,43,0,38233,0,0.0,39974,0,0.0,40010,0,0.0,40011,0,0.0,14872,99,0,31383,0,0
1667954620,2022-11-09 00:43:40 +0000,390deeca213dc77033625c9727e9139ac530f13c,NJ,34017,2,2022-11-09T01:00:00.000Z,FIPSCode,34017,0,2022-11-09T00:39:59.211Z,0,0.0,43,0,38233,0,0.0,39974,0,0.0,40010,0,0.0,40011,0,0.0,14872,90,0,31383,0,0
1667956006,2022-11-09 01:06:46 +0000,01cc2f6d0039b2fcb59e03eced60e58dcb253844,NJ,34017,2,2022-11-09T01:00:00.000Z,FIPSCode,34017,0,2022-11-09T01:00:33.512Z,0,0.0,43,0,38233,0,0.0,39974,0,0.0,40010,0,0.0,40011,0,0.0,14872,90,0,31383,0,0
1667957119,2022-11-09 01:25:19 +0000,6d7ee88678b17ac3babfbeca22c88d840ddf7ac8,NJ,34017,2,2022-11-09T01:00:00.000Z,FIPSCode,34017,0,2022-11-09T01:18:35.696Z,43,11.01,43,100,38233,1271,77.64,39974,331,20.22,40011,20,1.22,40010,15,0.92,14872,90,1637,31383,43,5
1667957430,2022-11-09 01:30:30 +0000,03f90a735487a191903970f5b59ebf51d460c3e0,NJ,34017,2,2022-11-09T01:00:00.000Z,FIPSCode,34017,0,2022-11-09T01:27:35.961Z,0,11.01,43,0,38233,1271,77.64,39974,331,20.22,40011,20,1.22,40010,15,0.92,14872,90,1637,31383,0,5
1667957715,2022-11-09 01:35:15 +0000,97cbc8b93cc842818a0fba948144842c3e8d51f0,NJ,34017,2,2022-11-09T01:00:00.000Z,FIPSCode,34017,0,2022-11-09T01:32:29.141Z,0,11.01,43,0,38233,1271,77.64,39974,331,20.22,40011,20,1.22,40010,15,0.92,14872,90,1637,31383,0,5
1667957993,2022-11-09 01:39:53 +0000,af6b7ce58befb45bf1dd57f93615d5da519d3770,NJ,34017,2,2022-11-09T01:00:00.000Z,FIPSCode,34017,0,2022-11-09T01:32:29.141Z,0,11.01,43,0,38233,1271,77.64,39974,331,20.22,40011,20,1.22,40010,15,0.92,14872,90,1637,31383,0,5
1667958273,2022-11-09 01:44:33 +0000,4199c67ba64ae17927c85a89877c89e59a577ae0,NJ,34017,2,2022-11-09T01:00:00.000Z,FIPSCode,34017,0,2022-11-09T01:32:29.141Z,0,11.01,43,0,38233,1271,77.64,39974,331,20.22,40011,20,1.22,40010,15,0.92,14872,90,1637,31383,0,5
1667960264,2022-11-09 02:17:44 +0000,e239f4bcca07deff3069ebbdd016fa8b8d41d752,NJ,34017,2,2022-11-09T01:00:00.000Z,FIPSCode,34017,0,2022-11-09T01:32:29.141Z,0,11.01,43,0,38233,1271,77.64,39974,331,20.22,40011,20,1.22,40010,15,0.92,14872,90,1637,31383,0,5
