captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,candidates.22805.first,candidates.22805.last,candidates.22805.party,candidates.22805.candidateID,candidates.22805.ballotOrder,candidates.22805.polID,candidates.22805.polNum,candidates.22805.electWon,candidates.22806.first,candidates.22806.last,candidates.22806.party,candidates.22806.candidateID,candidates.22806.ballotOrder,candidates.22806.polID,candidates.22806.polNum,candidates.22806.electWon,candidates.22807.first,candidates.22807.last,candidates.22807.party,candidates.22807.candidateID,candidates.22807.ballotOrder,candidates.22807.polID,candidates.22807.polNum,candidates.22807.electWon,candidates.22805.winnerDateTime
1667960540,2022-11-09 02:22:20 +0000,8f457dad835364421624abf7a3b05a9acf49f0bd,IN-20221108_Eday80,15,Special General,G,Active Tabulation,Called,H,U.S. House,True,District 2 Unexpired Term,0,228285,99,51157,934065,True,20221108IN15766,2022-11-08,IN,Rudy,Yakym,GOP,22805,1,71760,18796,0,Paul,Steury,Dem,22806,2,70026,18625,0,William,Henry,Lib,22807,3,71635,18769,0,2022-11-09T02:08:48.939Z
1667960816,2022-11-09 02:26:56 +0000,8a1624065b18c7c6c4408259c296b51116c46c3f,IN-20221108_Eday80,15,Special General,G,Active Tabulation,Called,H,U.S. House,True,District 2 Unexpired Term,0,228285,99,60604,934065,True,20221108IN15766,2022-11-08,IN,Rudy,Yakym,GOP,22805,1,71760,18796,0,Paul,Steury,Dem,22806,2,70026,18625,0,William,Henry,Lib,22807,3,71635,18769,0,2022-11-09T02:08:48.939Z
1667961093,2022-11-09 02:31:33 +0000,1ec6490691d550bb25c67a95029d41260dad9223,IN-20221108_Eday80,15,Special General,G,Active Tabulation,Called,H,U.S. House,True,District 2 Unexpired Term,0,228285,99,60635,934065,True,20221108IN15766,2022-11-08,IN,Rudy,Yakym,GOP,22805,1,71760,18796,0,Paul,Steury,Dem,22806,2,70026,18625,0,William,Henry,Lib,22807,3,71635,18769,0,2022-11-09T02:08:48.939Z
1667962272,2022-11-09 02:51:12 +0000,22cc2cb364805735e8373437043abe797d3cbbf4,IN-20221108_Eday80,15,Special General,G,Active Tabulation,Called,H,U.S. House,True,District 2 Unexpired Term,0,230239,99,109664,934065,True,20221108IN15766,2022-11-08,IN,Rudy,Yakym,GOP,22805,1,71760,18796,0,Paul,Steury,Dem,22806,2,70026,18625,0,William,Henry,Lib,22807,3,71635,18769,0,2022-11-09T02:08:48.939Z
1667962555,2022-11-09 02:55:55 +0000,84c8aec46b0824d2dabb875d986800c8bb475bfb,IN-20221108_Eday80,15,Special General,G,Active Tabulation,Called,H,U.S. House,True,District 2 Unexpired Term,0,230239,99,110705,934065,True,20221108IN15766,2022-11-08,IN,Rudy,Yakym,GOP,22805,1,71760,18796,0,Paul,Steury,Dem,22806,2,70026,18625,0,William,Henry,Lib,22807,3,71635,18769,0,2022-11-09T02:08:48.939Z
1667962837,2022-11-09 03:00:37 +0000,d57fedbb0cf82cf130c9d008e459203d23c317e0,IN-20221108_Eday80,15,Special General,G,Active Tabulation,Called,H,U.S. House,True,District 2 Unexpired Term,0,230239,99,63619,934065,True,20221108IN15766,2022-11-08,IN,Rudy,Yakym,GOP,22805,1,71760,18796,0,Paul,Steury,Dem,22806,2,70026,18625,0,William,Henry,Lib,22807,3,71635,18769,0,2022-11-09T02:08:48.939Z
1667963111,2022-11-09 03:05:11 +0000,e819c6c0592b367c01eebbb86e897f39b2d774d1,IN-20221108_Eday80,15,Special General,G,Active Tabulation,Called,H,U.S. House,True,District 2 Unexpired Term,0,230239,99,109664,934065,True,20221108IN15766,2022-11-08,IN,Rudy,Yakym,GOP,22805,1,71760,18796,0,Paul,Steury,Dem,22806,2,70026,18625,0,William,Henry,Lib,22807,3,71635,18769,0,2022-11-09T02:08:48.939Z
1667963396,2022-11-09 03:09:56 +0000,6a46c0776c43a17d759f81499ba9ed2e8d7622fc,IN-20221108_Eday80,15,Special General,G,Active Tabulation,Called,H,U.S. House,True,District 2 Unexpired Term,0,230239,99,110705,934065,True,20221108IN15766,2022-11-08,IN,Rudy,Yakym,GOP,22805,1,71760,18796,0,Paul,Steury,Dem,22806,2,70026,18625,0,William,Henry,Lib,22807,3,71635,18769,0,2022-11-09T02:08:48.939Z
1667963936,2022-11-09 03:18:56 +0000,05b874b27e9d0f9fdd5056261aa4b35a7cfd0586,IN-20221108_Eday80,15,Special General,G,Active Tabulation,Called,H,U.S. House,True,District 2 Unexpired Term,0,230239,99,159360,934065,True,20221108IN15766,2022-11-08,IN,Rudy,Yakym,GOP,22805,1,71760,18796,0,Paul,Steury,Dem,22806,2,70026,18625,0,William,Henry,Lib,22807,3,71635,18769,0,2022-11-09T02:08:48.939Z
1667964860,2022-11-09 03:34:20 +0000,ee3367b043972f1875e6948799a9babb4f41fd05,IN-20221108_Eday80,15,Special General,G,Active Tabulation,Called,H,U.S. House,True,District 2 Unexpired Term,0,230239,99,161321,934065,True,20221108IN15766,2022-11-08,IN,Rudy,Yakym,GOP,22805,1,71760,18796,0,Paul,Steury,Dem,22806,2,70026,18625,0,William,Henry,Lib,22807,3,71635,18769,0,2022-11-09T02:08:48.939Z
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,IN-20221108_Eday80,15,Special General,G,Active Tabulation,Called,H,U.S. House,True,District 2 Unexpired Term,0,217666,99,186785,934065,True,20221108IN15766,2022-11-08,IN,Rudy,Yakym,GOP,22805,1,71760,18796,0,Paul,Steury,Dem,22806,2,70026,18625,0,William,Henry,Lib,22807,3,71635,18769,0,2022-11-09T02:08:48.939Z
1667968885,2022-11-08 22:41:25 -0600,5c24a01105c8e263f0bd136533d71002afb61845,IN-20221108_Eday80,15,Special General,G,Active Tabulation,Called,H,U.S. House,True,District 2 Unexpired Term,0,191749,99,186785,934065,True,20221108IN15766,2022-11-08,IN,Rudy,Yakym,GOP,22805,1,71760,18796,0,Paul,Steury,Dem,22806,2,70026,18625,0,William,Henry,Lib,22807,3,71635,18769,0,2022-11-09T02:08:48.939Z
1667973074,2022-11-08 23:51:14 -0600,eb28abe2520dfc732dc2e53485df27d909fe0dce,IN-20221108_Eday80,15,Special General,G,Active Tabulation,Called,H,U.S. House,True,District 2 Unexpired Term,0,188673,99,186785,934065,True,20221108IN15766,2022-11-08,IN,Rudy,Yakym,GOP,22805,1,71760,18796,0,Paul,Steury,Dem,22806,2,70026,18625,0,William,Henry,Lib,22807,3,71635,18769,0,2022-11-09T02:08:48.939Z
1667973160,2022-11-08 23:52:40 -0600,a8c30e49fdf2578eef8c8f50f6106d095bb0fc07,IN-20221108_Eday80,15,Special General,G,Active Tabulation,Called,H,U.S. House,True,District 2 Unexpired Term,0,191749,99,186785,934065,True,20221108IN15766,2022-11-08,IN,Rudy,Yakym,GOP,22805,1,71760,18796,0,Paul,Steury,Dem,22806,2,70026,18625,0,William,Henry,Lib,22807,3,71635,18769,0,2022-11-09T02:08:48.939Z
1667973204,2022-11-08 23:53:24 -0600,9ca1adc2a96ccb8173cfd35380377368538cfb03,IN-20221108_Eday80,15,Special General,G,Active Tabulation,Called,H,U.S. House,True,District 2 Unexpired Term,0,188673,99,186785,934065,True,20221108IN15766,2022-11-08,IN,Rudy,Yakym,GOP,22805,1,71760,18796,0,Paul,Steury,Dem,22806,2,70026,18625,0,William,Henry,Lib,22807,3,71635,18769,0,2022-11-09T02:08:48.939Z
1667975526,2022-11-09 00:32:06 -0600,5374366d2c6a2b7e8af014c09c7cd85c5fd86ee7,IN-20221108_Eday80,15,Special General,G,Active Tabulation,Called,H,U.S. House,True,District 2 Unexpired Term,0,188673,99,186819,934065,True,20221108IN15766,2022-11-08,IN,Rudy,Yakym,GOP,22805,1,71760,18796,0,Paul,Steury,Dem,22806,2,70026,18625,0,William,Henry,Lib,22807,3,71635,18769,0,2022-11-09T02:08:48.939Z
1668103229,2022-11-10 12:00:29 -0600,b1d00436b577ba2e0f496582f26112e33f8d3e86,IN-20221108_Eday80,15,Special General,G,Active Tabulation,Called,H,U.S. House,True,District 2 Unexpired Term,0,188673,99,186785,934065,True,20221108IN15766,2022-11-08,IN,Rudy,Yakym,GOP,22805,1,71760,18796,0,Paul,Steury,Dem,22806,2,70026,18625,0,William,Henry,Lib,22807,3,71635,18769,0,2022-11-09T02:08:48.939Z
