captureTimestamp,captureDateTime,captureRevision,raceID,resultsType,eevp,statePostal,stateName,reportingunitID,reportingunitLevel,pollClosingTime,level,electTotal,lastUpdated,precinctsReporting,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,candidates.3.candidateID,candidates.3.voteCount,candidates.3.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional,candidates.0.colorIndex,candidates.1.colorIndex,candidates.0.winner,candidates.0.calledAt
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,20221108NJ31205,live,0.0,NJ,New Jersey,31,1,2022-11-09T00:00:00.000Z,state,0,2022-11-07T03:18:47.636Z,0,551,0.0,39138,0,0.0,39990,0,0.0,39989,0,0.0,39947,0,0.0,378387,99,0,1020405,0,0,,,,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,20221108NJ31205,live,0.0,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-08T19:53:36.988Z,0,551,0.0,39138,0,0.0,39990,0,0.0,39989,0,0.0,39947,0,0.0,228132,99,0,1020405,0,0,,,,
1667946382,2022-11-08 22:26:22 +0000,73f2c650f342d3057cfca8879805e19e5c627823,20221108NJ31205,live,0.0,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-08T22:23:59.924Z,0,551,0.0,39138,0,0.0,39990,0,0.0,39989,0,0.0,39947,0,0.0,228132,99,0,1020405,0,0,,,,
1667954620,2022-11-09 00:43:40 +0000,390deeca213dc77033625c9727e9139ac530f13c,20221108NJ31205,live,0.0,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T00:39:59.049Z,0,551,0.0,39138,0,0.0,39990,0,0.0,39989,0,0.0,39947,0,0.0,228132,90,0,1020405,0,0,,,,
1667956006,2022-11-09 01:06:46 +0000,01cc2f6d0039b2fcb59e03eced60e58dcb253844,20221108NJ31205,live,0.0,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:00:31.053Z,0,551,0.0,39138,0,0.0,39990,0,0.0,39989,0,0.0,39947,0,0.0,228132,90,0,1020405,0,0,,,,
1667956272,2022-11-09 01:11:12 +0000,e9730fe8cd073de363599251493da8f113e7bb60,20221108NJ31205,live,3.41,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:06:27.229Z,0,551,0.0,39947,4450,57.14,39138,3275,42.05,39989,37,0.48,39990,26,0.33,228132,90,7788,1020405,0,19,0.0,,,
1667956547,2022-11-09 01:15:47 +0000,8138046ce1ccc9e37269480764f23b8c9cec781a,20221108NJ31205,live,6.08,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:13:36.873Z,0,551,0.0,39947,8531,61.48,39138,5196,37.45,39989,92,0.66,39990,56,0.4,228132,90,13875,1020405,0,34,0.0,,,
1667957119,2022-11-09 01:25:19 +0000,6d7ee88678b17ac3babfbeca22c88d840ddf7ac8,20221108NJ31205,live,6.94,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:20:32.840Z,0,551,0.0,39947,9520,60.11,39138,6149,38.83,39989,108,0.68,39990,60,0.38,228132,90,15837,1020405,0,38,0.0,,,
1667957430,2022-11-09 01:30:30 +0000,03f90a735487a191903970f5b59ebf51d460c3e0,20221108NJ31205,live,13.05,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:28:22.140Z,1,551,0.18,39947,16251,54.58,39138,13250,44.5,39989,188,0.63,39990,84,0.28,228132,90,29773,1020405,1,72,0.0,,,
1667957715,2022-11-09 01:35:15 +0000,97cbc8b93cc842818a0fba948144842c3e8d51f0,20221108NJ31205,live,15.39,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:32:26.115Z,9,551,1.63,39947,17716,50.46,39138,17073,48.62,39989,225,0.64,39990,98,0.28,228132,90,35112,1020405,9,85,0.0,1.0,,
