captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.5450.first,candidates.5450.last,candidates.5450.incumbent,candidates.5450.party,candidates.5450.candidateID,candidates.5450.ballotOrder,candidates.5450.polID,candidates.5450.polNum,candidates.5450.electWon,candidates.6546.first,candidates.6546.last,candidates.6546.abbrv,candidates.6546.party,candidates.6546.candidateID,candidates.6546.ballotOrder,candidates.6546.polID,candidates.6546.polNum,candidates.6546.electWon,candidates.5450.winnerDateTime
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,KY-20221108_Eday80,18,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 1,1,295024,99,0,1076740,True,20221108KY18622,2022-11-08,KY,5450,James,Comer,True,GOP,5450,2,54203,19166,0,Jimmy,Ausbrooks,Ausbroks,Dem,6546,1,68563,20655,0,
1667949842,2022-11-08 23:24:02 +0000,e733c733b3b3c33f13905f9501db69cb94a55a64,KY-20221108_Eday80,18,General,G,Polls Closed/Waiting First Report,Too Early to Call,H,U.S. House,True,District 1,1,295024,99,0,1076740,True,20221108KY18622,2022-11-08,KY,5450,James,Comer,True,GOP,5450,2,54203,19166,0,Jimmy,Ausbrooks,Ausbroks,Dem,6546,1,68563,20655,0,
1667950106,2022-11-08 23:28:26 +0000,03bd9b09dc6ae9d95766d3877a273fc07c395a68,KY-20221108_Eday80,18,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,295024,99,0,1076740,True,20221108KY18622,2022-11-08,KY,5450,James,Comer,True,GOP,5450,2,54203,19166,0,Jimmy,Ausbrooks,Ausbroks,Dem,6546,1,68563,20655,0,
1667951453,2022-11-08 23:50:53 +0000,51814c015a687d0f6e1b2067a56d2aa6de446931,KY-20221108_Eday80,18,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,295024,99,1141,1076740,True,20221108KY18622,2022-11-08,KY,5450,James,Comer,True,GOP,5450,2,54203,19166,0,Jimmy,Ausbrooks,Ausbroks,Dem,6546,1,68563,20655,0,
1667951715,2022-11-08 23:55:15 +0000,faab8f07ee94099dfc5995c0bbfcebae02c81c74,KY-20221108_Eday80,18,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,295024,99,0,1076740,True,20221108KY18622,2022-11-08,KY,5450,James,Comer,True,GOP,5450,2,54203,19166,0,Jimmy,Ausbrooks,Ausbroks,Dem,6546,1,68563,20655,0,
1667951984,2022-11-08 23:59:44 +0000,1d5f0496addabb850b6478bc4089a95c0ef07c4b,KY-20221108_Eday80,18,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,295024,99,1141,1076740,True,20221108KY18622,2022-11-08,KY,5450,James,Comer,True,GOP,5450,2,54203,19166,0,Jimmy,Ausbrooks,Ausbroks,Dem,6546,1,68563,20655,0,
1667952515,2022-11-09 00:08:35 +0000,b696a55e80164ecdcb71059e68ae6204a1f65e5b,KY-20221108_Eday80,18,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,295024,99,2802,1076740,True,20221108KY18622,2022-11-08,KY,5450,James,Comer,True,GOP,5450,2,54203,19166,0,Jimmy,Ausbrooks,Ausbroks,Dem,6546,1,68563,20655,0,
1667953197,2022-11-09 00:19:57 +0000,4752cb39f35c63d02e72237179350aec6f014171,KY-20221108_Eday80,18,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,295024,99,4014,1076740,True,20221108KY18622,2022-11-08,KY,5450,James,Comer,True,GOP,5450,2,54203,19166,0,Jimmy,Ausbrooks,Ausbroks,Dem,6546,1,68563,20655,0,
1667954061,2022-11-09 00:34:21 +0000,f42b15f4268586407ce223466d2394d526a81df4,KY-20221108_Eday80,18,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,295024,99,8294,1076740,True,20221108KY18622,2022-11-08,KY,5450,James,Comer,True,GOP,5450,2,54203,19166,0,Jimmy,Ausbrooks,Ausbroks,Dem,6546,1,68563,20655,0,
1667954884,2022-11-09 00:48:04 +0000,8f544a76833fbb21dc3fbc0ce7b73e3714be8529,KY-20221108_Eday80,18,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,295024,99,21129,1076740,True,20221108KY18622,2022-11-08,KY,5450,James,Comer,True,GOP,5450,2,54203,19166,0,Jimmy,Ausbrooks,Ausbroks,Dem,6546,1,68563,20655,0,
1667955702,2022-11-09 01:01:42 +0000,f6f1267e463cf8ecb93583f1dab12bfae681d775,KY-20221108_Eday80,18,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,295024,99,30982,1076740,True,20221108KY18622,2022-11-08,KY,5450,James,Comer,True,GOP,5450,2,54203,19166,0,Jimmy,Ausbrooks,Ausbroks,Dem,6546,1,68563,20655,0,
1667956006,2022-11-09 01:06:46 +0000,01cc2f6d0039b2fcb59e03eced60e58dcb253844,KY-20221108_Eday80,18,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,295024,99,33313,1076740,True,20221108KY18622,2022-11-08,KY,5450,James,Comer,True,GOP,5450,2,54203,19166,0,Jimmy,Ausbrooks,Ausbroks,Dem,6546,1,68563,20655,0,
