captureTimestamp,captureDateTime,captureRevision,raceID,resultsType,eevp,statePostal,stateName,reportingunitID,reportingunitLevel,pollClosingTime,level,electTotal,lastUpdated,precinctsReporting,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional,candidates.0.colorIndex,candidates.0.winner,candidates.0.calledAt
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,20221108CO6618,live,0.0,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-07T22:53:54.728Z,0,429,0.0,13074,0,0.0,13894,0,0.0,14105,0,0.0,267641,99,0,1009802,0,0,,,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,20221108CO6618,live,0.0,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-08T18:48:55.745Z,0,429,0.0,13074,0,0.0,13894,0,0.0,14105,0,0.0,267641,99,0,1009802,0,0,,,
1667959699,2022-11-09 02:08:19 +0000,204acec220204cf7636f9483a8300da582a314fa,20221108CO6618,live,0.0,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T02:00:34.326Z,0,429,0.0,13074,0,0.0,13894,0,0.0,14105,0,0.0,267641,99,0,1009802,0,0,,,
1667960264,2022-11-09 02:17:44 +0000,e239f4bcca07deff3069ebbdd016fa8b8d41d752,20221108CO6618,live,0.0,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T02:08:43.721Z,0,429,0.0,13074,0,0.0,13894,0,0.0,14105,0,0.0,267641,99,0,1009802,0,0,,,
1667960540,2022-11-09 02:22:20 +0000,8f457dad835364421624abf7a3b05a9acf49f0bd,20221108CO6618,live,0.0,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T02:15:42.563Z,0,429,0.0,13074,0,0.0,13894,0,0.0,14105,0,0.0,267641,99,0,1009802,0,0,,,
1667960816,2022-11-09 02:26:56 +0000,8a1624065b18c7c6c4408259c296b51116c46c3f,20221108CO6618,live,0.0,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T02:16:39.603Z,0,429,0.0,13074,0,0.0,13894,0,0.0,14105,0,0.0,267641,99,0,1009802,0,0,,,
1667961093,2022-11-09 02:31:33 +0000,1ec6490691d550bb25c67a95029d41260dad9223,20221108CO6618,live,0.1,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T02:22:57.330Z,0,429,0.0,13074,220,82.4,13894,47,17.6,14105,0,0.0,267641,99,267,1009802,0,0,0.0,,
1667961378,2022-11-09 02:36:18 +0000,38867b5c6238941f5844472df77322f71d62b761,20221108CO6618,live,0.1,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T02:28:17.981Z,0,429,0.0,13074,220,82.4,13894,47,17.6,14105,0,0.0,267641,99,267,1009802,0,0,0.0,,
1667961709,2022-11-09 02:41:49 +0000,0f04550731ed05e8c23b521fa0b273774c5a4a51,20221108CO6618,live,0.94,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T02:36:28.163Z,0,429,0.0,13074,1407,55.9,13894,1086,43.15,14105,24,0.95,267641,99,2517,1009802,0,4,0.0,,
1667961990,2022-11-09 02:46:30 +0000,34fd47cd084122fe0c5fed09f89e8cc11319e728,20221108CO6618,live,0.94,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T02:39:34.094Z,0,429,0.0,13074,1407,55.9,13894,1086,43.15,14105,24,0.95,267641,99,2517,1009802,0,4,0.0,,
1667962272,2022-11-09 02:51:12 +0000,22cc2cb364805735e8373437043abe797d3cbbf4,20221108CO6618,live,0.94,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T02:44:38.194Z,0,429,0.0,13074,1407,55.9,13894,1086,43.15,14105,24,0.95,267641,99,2517,1009802,0,4,0.0,,
1667963111,2022-11-09 03:05:11 +0000,e819c6c0592b367c01eebbb86e897f39b2d774d1,20221108CO6618,live,11.8,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T02:58:55.148Z,0,429,0.0,13074,17557,55.6,13894,13478,42.68,14105,545,1.73,267641,99,31580,1009802,0,51,0.0,,
1667963396,2022-11-09 03:09:56 +0000,6a46c0776c43a17d759f81499ba9ed2e8d7622fc,20221108CO6618,live,11.8,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T02:59:47.827Z,0,429,0.0,13074,17557,55.6,13894,13478,42.68,14105,545,1.73,267641,99,31580,1009802,0,51,0.0,,
1667963668,2022-11-09 03:14:28 +0000,504ec01bb7ea4ec861b67f44aa636e0055b5ba3d,20221108CO6618,live,11.8,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T03:05:32.095Z,0,429,0.0,13074,17557,55.6,13894,13478,42.68,14105,545,1.73,267641,99,31580,1009802,0,51,0.0,,
1667963936,2022-11-09 03:18:56 +0000,05b874b27e9d0f9fdd5056261aa4b35a7cfd0586,20221108CO6618,live,64.06,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T03:13:34.007Z,222,429,51.75,13074,104694,61.06,13894,64149,37.41,14105,2612,1.52,267641,99,171455,1009802,222,275,0.0,,
1667964559,2022-11-09 03:29:19 +0000,9953e63a0357b9189618b1f7ef238581cfdffcbb,20221108CO6618,live,64.06,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T03:19:29.061Z,222,429,51.75,13074,104694,61.06,13894,64149,37.41,14105,2612,1.52,267641,99,171455,1009802,222,275,0.0,,
1667965148,2022-11-09 03:39:08 +0000,6fdfe90630de6ba7d3077daaa37563b39e419cfc,20221108CO6618,live,64.06,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T03:31:56.590Z,222,429,51.75,13074,104699,61.06,13894,64151,37.41,14105,2612,1.52,267641,99,171462,1009802,222,275,0.0,,
1667965711,2022-11-09 03:48:31 +0000,3f97935f76145660588ec69d4480a824e21e2bd4,20221108CO6618,live,65.26,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T03:37:04.858Z,235,429,54.78,13074,106740,61.11,13894,65258,37.36,14105,2665,1.53,267641,99,174663,1009802,235,280,0.0,,
1667966001,2022-11-09 03:53:21 +0000,cee0a612753351ddb30fde2a157613da20f2be01,20221108CO6618,live,65.26,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T03:43:44.358Z,235,429,54.78,13074,106740,61.11,13894,65258,37.36,14105,2665,1.53,267641,99,174663,1009802,235,280,0.0,,
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,20221108CO6618,live,65.26,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T03:59:59.254Z,258,429,60.14,13074,106740,61.11,13894,65258,37.36,14105,2665,1.53,267641,99,174663,1009802,258,280,0.0,X,2022-11-09T03:57:56.983Z
