captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.13074.first,candidates.13074.last,candidates.13074.incumbent,candidates.13074.party,candidates.13074.candidateID,candidates.13074.ballotOrder,candidates.13074.polID,candidates.13074.polNum,candidates.13074.electWon,candidates.13894.first,candidates.13894.last,candidates.13894.party,candidates.13894.candidateID,candidates.13894.ballotOrder,candidates.13894.polID,candidates.13894.polNum,candidates.13894.electWon,candidates.14105.first,candidates.14105.last,candidates.14105.party,candidates.14105.candidateID,candidates.14105.ballotOrder,candidates.14105.polID,candidates.14105.polNum,candidates.14105.electWon,candidates.13074.winnerDateTime,isCertified
1668038885,2022-11-09 18:08:05 -0600,80419e6d905d960dac4ae9aa29b8c1361c979911,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 6,6,267312,99,216823,1009802,True,20221108CO6618,2022-11-08,CO,13074,Jason,Crow,True,Dem,13074,1,67060,9243,0.0,Steven,Monahan,GOP,13894,2,70798,9643,0.0,Eric,Mulder,Lib,14105,3,71796,9796,0.0,2022-11-09T03:57:56.983Z,
1668040533,2022-11-09 18:35:33 -0600,0babfadd6d24edf83b7d68943aca9908389ee933,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 6,6,267312,99,217491,1009802,True,20221108CO6618,2022-11-08,CO,13074,Jason,Crow,True,Dem,13074,1,67060,9243,0.0,Steven,Monahan,GOP,13894,2,70798,9643,0.0,Eric,Mulder,Lib,14105,3,71796,9796,0.0,2022-11-09T03:57:56.983Z,
1668041345,2022-11-09 18:49:05 -0600,c4ce9489ac85414e4f0b3ae28b4602360f0556fe,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 6,6,267317,99,217491,1009802,True,20221108CO6618,2022-11-08,CO,13074,Jason,Crow,True,Dem,13074,1,67060,9243,0.0,Steven,Monahan,GOP,13894,2,70798,9643,0.0,Eric,Mulder,Lib,14105,3,71796,9796,0.0,2022-11-09T03:57:56.983Z,
1668041386,2022-11-09 18:49:46 -0600,429eea6211ca04ceb0d00a17e62dd72687f22be4,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 6,6,267312,99,217491,1009802,True,20221108CO6618,2022-11-08,CO,13074,Jason,Crow,True,Dem,13074,1,67060,9243,0.0,Steven,Monahan,GOP,13894,2,70798,9643,0.0,Eric,Mulder,Lib,14105,3,71796,9796,0.0,2022-11-09T03:57:56.983Z,
1668041428,2022-11-09 18:50:28 -0600,c7f83dbbeb909244564ef07524ca8c29c56cc62b,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 6,6,267317,99,217491,1009802,True,20221108CO6618,2022-11-08,CO,13074,Jason,Crow,True,Dem,13074,1,67060,9243,0.0,Steven,Monahan,GOP,13894,2,70798,9643,0.0,Eric,Mulder,Lib,14105,3,71796,9796,0.0,2022-11-09T03:57:56.983Z,
1668050595,2022-11-09 21:23:15 -0600,e1610b83277da512911c1dadffbc2c5f15c68be3,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 6,6,267317,99,220066,1009802,True,20221108CO6618,2022-11-08,CO,13074,Jason,Crow,True,Dem,13074,1,67060,9243,0.0,Steven,Monahan,GOP,13894,2,70798,9643,0.0,Eric,Mulder,Lib,14105,3,71796,9796,0.0,2022-11-09T03:57:56.983Z,
1668050638,2022-11-09 21:23:58 -0600,494d10442ede3282a3fe79abd5915efec97c956d,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 6,6,267317,99,217491,1009802,True,20221108CO6618,2022-11-08,CO,13074,Jason,Crow,True,Dem,13074,1,67060,9243,0.0,Steven,Monahan,GOP,13894,2,70798,9643,0.0,Eric,Mulder,Lib,14105,3,71796,9796,0.0,2022-11-09T03:57:56.983Z,
1668050680,2022-11-09 21:24:40 -0600,f486460e5469d4ee8fdc4d2f5854755efb4adb7c,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 6,6,267317,99,220066,1009802,True,20221108CO6618,2022-11-08,CO,13074,Jason,Crow,True,Dem,13074,1,67060,9243,0.0,Steven,Monahan,GOP,13894,2,70798,9643,0.0,Eric,Mulder,Lib,14105,3,71796,9796,0.0,2022-11-09T03:57:56.983Z,
1668054169,2022-11-09 22:22:49 -0600,41deba7e0b1c4fa6b49893db04c0f209d490e4e0,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 6,6,267317,99,220709,1009802,True,20221108CO6618,2022-11-08,CO,13074,Jason,Crow,True,Dem,13074,1,67060,9243,0.0,Steven,Monahan,GOP,13894,2,70798,9643,0.0,Eric,Mulder,Lib,14105,3,71796,9796,0.0,2022-11-09T03:57:56.983Z,
1668094666,2022-11-10 09:37:46 -0600,0127c919b1a69dccebcbcc54a808cbe7c7fd34a8,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 6,6,269938,99,220709,1009802,True,20221108CO6618,2022-11-08,CO,13074,Jason,Crow,True,Dem,13074,1,67060,9243,0.0,Steven,Monahan,GOP,13894,2,70798,9643,0.0,Eric,Mulder,Lib,14105,3,71796,9796,0.0,2022-11-09T03:57:56.983Z,
