captureTimestamp,captureDateTime,captureRevision,statePostal,reportingunitID,reportingunitLevel,pollClosingTime,level,fipsCode,lastUpdated,precinctsReporting,eevp,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional
1667964227,2022-11-09 03:23:47 +0000,1cb90b95cdd6c1be23968f2b7d9618a95c5a5ad9,LA,22005,2,2022-11-09T02:00:00.000Z,FIPSCode,22005,2022-11-09T03:11:55.408Z,0,21.67,17,0.0,25339,1073,66.07,25340,551,33.93,7493,99,1624,13504,0,4
1667964559,2022-11-09 03:29:19 +0000,9953e63a0357b9189618b1f7ef238581cfdffcbb,LA,22005,2,2022-11-09T02:00:00.000Z,FIPSCode,22005,2022-11-09T03:24:53.571Z,12,74.87,17,70.59,25339,2673,67.72,25340,1274,32.28,5272,99,3947,13504,12,13
1667964860,2022-11-09 03:34:20 +0000,ee3367b043972f1875e6948799a9babb4f41fd05,LA,22005,2,2022-11-09T02:00:00.000Z,FIPSCode,22005,2022-11-09T03:24:53.571Z,12,74.87,17,70.59,25339,2673,67.72,25340,1274,32.28,5272,99,3947,13504,12,13
1667965148,2022-11-09 03:39:08 +0000,6fdfe90630de6ba7d3077daaa37563b39e419cfc,LA,22005,2,2022-11-09T02:00:00.000Z,FIPSCode,22005,2022-11-09T03:35:04.283Z,15,86.02,17,88.24,25339,3493,70.44,25340,1466,29.56,5765,99,4959,13504,15,15
1667965711,2022-11-09 03:48:31 +0000,3f97935f76145660588ec69d4480a824e21e2bd4,LA,22005,2,2022-11-09T02:00:00.000Z,FIPSCode,22005,2022-11-09T03:43:50.288Z,17,93.86,17,100.0,25339,3841,69.19,25340,1710,30.81,5914,99,5551,13504,17,16
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,LA,22005,2,2022-11-09T02:00:00.000Z,FIPSCode,22005,2022-11-09T03:59:48.666Z,17,93.86,17,100.0,25339,3841,69.19,25340,1710,30.81,5914,99,5551,13504,17,16
1667967540,2022-11-08 22:19:00 -0600,673632f1537c7c9f2368084b99ec47b67621c41e,LA,22005,2,2022-11-09T02:00:00.000Z,FIPSCode,22005,2022-11-09T03:59:48.666Z,17,93.86,17,100.0,25339,3841,69.19,25340,1710,30.81,5914,99,5551,13504,17,16
1667967862,2022-11-08 22:24:22 -0600,70f93394ffa370662e7d52b8ef52310baba3c929,LA,22005,2,2022-11-09T02:00:00.000Z,FIPSCode,22005,2022-11-09T03:59:48.666Z,17,93.86,17,100.0,25339,3841,69.19,25340,1710,30.81,5914,99,5551,13504,17,16
1667968002,2022-11-08 22:26:42 -0600,1235204137f0f06fe3cd4983951d9356477924c9,LA,22005,2,2022-11-09T02:00:00.000Z,FIPSCode,22005,2022-11-09T03:59:48.666Z,17,93.86,17,100.0,25339,3841,69.19,25340,1710,30.81,5914,99,5551,13504,17,16
1667968047,2022-11-08 22:27:27 -0600,3febed665f84b6f0a9717d87750ee8049f50fab6,LA,22005,2,2022-11-09T02:00:00.000Z,FIPSCode,22005,2022-11-09T03:59:48.666Z,17,93.86,17,100.0,25339,3841,69.19,25340,1710,30.81,5914,99,5551,13504,17,16
1667968757,2022-11-08 22:39:17 -0600,444e7baf756125a86bedac9f7455307c41fed63a,LA,22005,2,2022-11-09T02:00:00.000Z,FIPSCode,22005,2022-11-09T03:59:48.666Z,17,93.86,17,100.0,25339,3841,69.19,25340,1710,30.81,5914,99,5551,13504,17,16
1667968844,2022-11-08 22:40:44 -0600,9af6e1ce44325ca43504ad5e0ccab8e9f14ef964,LA,22005,2,2022-11-09T02:00:00.000Z,FIPSCode,22005,2022-11-09T03:59:48.666Z,17,93.86,17,100.0,25339,3841,69.19,25340,1710,30.81,5914,99,5551,13504,17,16
1667969067,2022-11-08 22:44:27 -0600,73d0e74cb03400217dbc75a62135f42bc460c502,LA,22005,2,2022-11-09T02:00:00.000Z,FIPSCode,22005,2022-11-09T04:42:08.067Z,17,93.86,17,100.0,25339,3841,69.19,25340,1710,30.81,5914,99,5551,13504,17,16
1667969116,2022-11-08 22:45:16 -0600,79682069eac6cae3840febac265b40363b9c51ff,LA,22005,2,2022-11-09T02:00:00.000Z,FIPSCode,22005,2022-11-09T04:44:22.333Z,17,93.86,17,100.0,25339,3841,69.19,25340,1710,30.81,5914,99,5551,13504,17,16
1667969376,2022-11-08 22:49:36 -0600,4ac813ba060ccffdf02cdf61aae9dd9c0b214438,LA,22005,2,2022-11-09T02:00:00.000Z,FIPSCode,22005,2022-11-09T04:44:22.333Z,17,93.86,17,100.0,25339,3841,69.19,25340,1710,30.81,5914,99,5551,13504,17,16
1667969592,2022-11-08 22:53:12 -0600,1aa535c5b76797aa0c55f68109cd2149e6f7b08a,LA,22005,2,2022-11-09T02:00:00.000Z,FIPSCode,22005,2022-11-09T04:51:26.307Z,17,93.86,17,100.0,25339,3841,69.19,25340,1710,30.81,5914,99,5551,13504,17,16
1667969810,2022-11-08 22:56:50 -0600,b4af1c5ed222b2aca51b198a04f7adfc76d9c4e9,LA,22005,2,2022-11-09T02:00:00.000Z,FIPSCode,22005,2022-11-09T04:51:26.307Z,17,93.86,17,100.0,25339,3841,69.19,25340,1710,30.81,5914,99,5551,13504,17,16
1667972308,2022-11-08 23:38:28 -0600,ba9f5f7b5ce443fdefcabab3b6292f3cd1310af6,LA,22005,2,2022-11-09T02:00:00.000Z,FIPSCode,22005,2022-11-09T05:31:20.276Z,17,93.86,17,100.0,25339,3841,69.19,25340,1710,30.81,5914,99,5551,13504,17,16
1667972364,2022-11-08 23:39:24 -0600,bfe9cb466aa6b65574c16effa903cd993efd4fe0,LA,22005,2,2022-11-09T02:00:00.000Z,FIPSCode,22005,2022-11-09T05:31:20.276Z,17,93.86,17,100.0,25339,3841,69.19,25340,1710,30.81,5914,99,5551,13504,17,16
1667972810,2022-11-08 23:46:50 -0600,aa61daf8417c040e13c56de238053c966d7a0302,LA,22005,2,2022-11-09T02:00:00.000Z,FIPSCode,22005,2022-11-09T05:45:26.017Z,17,93.86,17,100.0,25339,3841,69.19,25340,1710,30.81,5914,99,5551,13504,17,16
1667973648,2022-11-09 00:00:48 -0600,56d1333c268e0ca83267f304bc7ebda9b0c770b6,LA,22005,2,2022-11-09T02:00:00.000Z,FIPSCode,22005,2022-11-09T05:45:26.017Z,17,93.86,17,100.0,25339,3841,69.19,25340,1710,30.81,5914,99,5551,13504,17,16
1667974988,2022-11-09 00:23:08 -0600,5d6616b419546bd84ca0c06ee5a7a5389ea5fc67,LA,22005,2,2022-11-09T02:00:00.000Z,FIPSCode,22005,2022-11-09T05:45:26.017Z,17,93.86,17,100.0,25339,3841,69.19,25340,1710,30.81,5914,99,5551,13504,17,16
1667977245,2022-11-09 01:00:45 -0600,941801650b13c3c4f4a2abd9523403803c17f776,LA,22005,2,2022-11-09T02:00:00.000Z,FIPSCode,22005,2022-11-09T05:45:26.017Z,17,93.86,17,100.0,25339,3841,69.19,25340,1710,30.81,5914,99,5551,13504,17,16
1667977976,2022-11-09 01:12:56 -0600,49c0f85ed6cbaaac8f357b536c767f0a23714980,LA,22005,2,2022-11-09T02:00:00.000Z,FIPSCode,22005,2022-11-09T05:45:26.017Z,17,93.86,17,100.0,25339,3841,69.19,25340,1710,30.81,5914,99,5551,13504,17,16
1667978139,2022-11-09 01:15:39 -0600,6e2e8e564c230fac37dee2fdeebdd5738ebfcc2b,LA,22005,2,2022-11-09T02:00:00.000Z,FIPSCode,22005,2022-11-09T05:45:26.017Z,17,93.86,17,100.0,25339,3841,69.19,25340,1710,30.81,5914,99,5551,13504,17,16
1668164496,2022-11-11 05:01:36 -0600,eb3938fdcb9eecc05df63ea23750c5ab17210c58,LA,22005,2,2022-11-09T02:00:00.000Z,FIPSCode,22005,2022-11-11T11:00:49.676Z,17,93.9,17,100.0,25339,3841,69.17,25340,1712,30.83,5914,99,5553,13504,17,16
1668596578,2022-11-16 05:02:58 -0600,1c53580951582eac68b66016e2e98a895c26387d,LA,22005,2,2022-11-09T02:00:00.000Z,FIPSCode,22005,2022-11-11T11:00:49.676Z,17,93.9,17,100.0,25339,3841,69.17,25340,1712,30.83,5914,99,5553,13504,17,16
