captureTimestamp,captureDateTime,captureRevision,raceID,resultsType,eevp,statePostal,stateName,reportingunitID,reportingunitLevel,pollClosingTime,level,electTotal,lastUpdated,precinctsReporting,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional,candidates.0.colorIndex,candidates.0.winner,candidates.0.calledAt
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,20221108MO26035,live,0.0,MO,Missouri,26,1,2022-11-09T01:00:00.000Z,state,0,2022-11-07T21:16:43.665Z,0,409,0.0,8346,0,0.0,11181,0,0.0,10901,0,0.0,439423,99,0,865492,0,0,,,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,20221108MO26035,live,0.0,MO,Missouri,26,1,2022-11-09T01:00:00.000Z,state,0,2022-11-08T19:35:09.286Z,0,409,0.0,8346,0,0.0,11181,0,0.0,10901,0,0.0,439423,99,0,865492,0,0,,,
1667945072,2022-11-08 22:04:32 +0000,4259abc9791bb73bc477d87cfb35a8859b789680,20221108MO26035,live,0.0,MO,Missouri,26,1,2022-11-09T01:00:00.000Z,state,0,2022-11-08T22:01:50.946Z,0,409,0.0,8346,0,0.0,11181,0,0.0,10901,0,0.0,439423,99,0,865492,0,0,,,
1667946645,2022-11-08 22:30:45 +0000,b4a2d52dc2885174b04713e13bf7fbb8eadd5f83,20221108MO26035,live,0.0,MO,Missouri,26,1,2022-11-09T01:00:00.000Z,state,0,2022-11-08T22:23:48.872Z,0,409,0.0,8346,0,0.0,11181,0,0.0,10901,0,0.0,439423,99,0,865492,0,0,,,
1667956272,2022-11-09 01:11:12 +0000,e9730fe8cd073de363599251493da8f113e7bb60,20221108MO26035,live,0.0,MO,Missouri,26,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:06:44.332Z,0,409,0.0,8346,0,0.0,11181,0,0.0,10901,0,0.0,439423,99,0,865492,0,0,,,
1667958559,2022-11-09 01:49:19 +0000,0a6694bb1cdd9734aff1178f6a5894d33a1a95cc,20221108MO26035,live,1.06,MO,Missouri,26,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:43:38.236Z,0,409,0.0,8346,2448,52.41,10901,2110,45.17,11181,113,2.42,439423,99,4671,865492,0,4,0.0,,
1667959699,2022-11-09 02:08:19 +0000,204acec220204cf7636f9483a8300da582a314fa,20221108MO26035,live,1.8,MO,Missouri,26,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:03:06.438Z,0,409,0.0,8346,4584,57.92,10901,3176,40.13,11181,155,1.96,439423,99,7915,865492,0,7,0.0,,
1667960264,2022-11-09 02:17:44 +0000,e239f4bcca07deff3069ebbdd016fa8b8d41d752,20221108MO26035,live,1.98,MO,Missouri,26,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:14:31.660Z,1,409,0.24,8346,5170,59.49,10901,3359,38.65,11181,161,1.85,439423,99,8690,865492,1,8,0.0,,
1667960816,2022-11-09 02:26:56 +0000,8a1624065b18c7c6c4408259c296b51116c46c3f,20221108MO26035,live,4.59,MO,Missouri,26,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:23:17.744Z,24,409,5.87,8346,14693,72.81,10901,5123,25.39,11181,364,1.8,439423,99,20180,865492,24,19,0.0,,
1667961093,2022-11-09 02:31:33 +0000,1ec6490691d550bb25c67a95029d41260dad9223,20221108MO26035,live,5.74,MO,Missouri,26,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:25:19.424Z,33,409,8.07,8346,18884,74.93,10901,5837,23.16,11181,481,1.91,439423,99,25202,865492,33,23,0.0,,
