captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.32594.first,candidates.32594.last,candidates.32594.incumbent,candidates.32594.party,candidates.32594.candidateID,candidates.32594.ballotOrder,candidates.32594.polID,candidates.32594.polNum,candidates.32594.electWon,candidates.35466.first,candidates.35466.last,candidates.35466.abbrv,candidates.35466.party,candidates.35466.candidateID,candidates.35466.ballotOrder,candidates.35466.polID,candidates.35466.polNum,candidates.35466.electWon,candidates.32594.winnerDateTime,isCertified
1668017961,2022-11-09 12:19:21 -0600,68ccc01fe598d71852b4d6c9d568579da1559216,MA-20221108_Eday80,22,General,G,Active Tabulation,Called,H,U.S. House,True,District 5,5,275409,95,257157,1049090,True,20221108MA24356,2022-11-08,MA,32594,Katherine,Clark,True,Dem,32594,1,63056,26777,0,Caroline,Colarusso,Colaruss,GOP,35466,2,69119,27347,0,2022-11-09T04:52:37.733Z,
1668019814,2022-11-09 12:50:14 -0600,f4a1083e2806f5716e5c1476200c9cf8f7bfecf8,MA-20221108_Eday80,22,General,G,Active Tabulation,Called,H,U.S. House,True,District 5,5,274507,95,257157,1049090,True,20221108MA24356,2022-11-08,MA,32594,Katherine,Clark,True,Dem,32594,1,63056,26777,0,Caroline,Colarusso,Colaruss,GOP,35466,2,69119,27347,0,2022-11-09T04:52:37.733Z,
1668021472,2022-11-09 13:17:52 -0600,5199181f4f8eee222e28aabb9228151429773035,MA-20221108_Eday80,22,General,G,Active Tabulation,Called,H,U.S. House,True,District 5,5,274507,95,260308,1049090,True,20221108MA24356,2022-11-08,MA,32594,Katherine,Clark,True,Dem,32594,1,63056,26777,0,Caroline,Colarusso,Colaruss,GOP,35466,2,69119,27347,0,2022-11-09T04:52:37.733Z,
1668022645,2022-11-09 13:37:25 -0600,77d960866af403ade41304d9d9a1c54e73be07eb,MA-20221108_Eday80,22,General,G,Active Tabulation,Called,H,U.S. House,True,District 5,5,275715,95,260308,1049090,True,20221108MA24356,2022-11-08,MA,32594,Katherine,Clark,True,Dem,32594,1,63056,26777,0,Caroline,Colarusso,Colaruss,GOP,35466,2,69119,27347,0,2022-11-09T04:52:37.733Z,
1668042471,2022-11-09 19:07:51 -0600,e4c66fc1f11eee666d50a5689d18d03deecb9d24,MA-20221108_Eday80,22,General,G,Active Tabulation,Called,H,U.S. House,True,District 5,5,275715,95,268696,1049090,True,20221108MA24356,2022-11-08,MA,32594,Katherine,Clark,True,Dem,32594,1,63056,26777,0,Caroline,Colarusso,Colaruss,GOP,35466,2,69119,27347,0,2022-11-09T04:52:37.733Z,
1668125493,2022-11-10 18:11:33 -0600,9080e758569bbb7df728dcf52eb23a78116ded53,MA-20221108_Eday80,22,General,G,Active Tabulation,Called,H,U.S. House,True,District 5,5,272931,95,268696,1049090,True,20221108MA24356,2022-11-08,MA,32594,Katherine,Clark,True,Dem,32594,1,63056,26777,0,Caroline,Colarusso,Colaruss,GOP,35466,2,69119,27347,0,2022-11-09T04:52:37.733Z,
1668125535,2022-11-10 18:12:15 -0600,7283b8bef5bf81bfdec5daa6c8f736f547c976f7,MA-20221108_Eday80,22,General,G,Active Tabulation,Called,H,U.S. House,True,District 5,5,275715,95,268696,1049090,True,20221108MA24356,2022-11-08,MA,32594,Katherine,Clark,True,Dem,32594,1,63056,26777,0,Caroline,Colarusso,Colaruss,GOP,35466,2,69119,27347,0,2022-11-09T04:52:37.733Z,
1668125577,2022-11-10 18:12:57 -0600,1b8e649a6050073caa0ba0125d27e8b528fe3c96,MA-20221108_Eday80,22,General,G,Active Tabulation,Called,H,U.S. House,True,District 5,5,272931,95,268696,1049090,True,20221108MA24356,2022-11-08,MA,32594,Katherine,Clark,True,Dem,32594,1,63056,26777,0,Caroline,Colarusso,Colaruss,GOP,35466,2,69119,27347,0,2022-11-09T04:52:37.733Z,
1668145107,2022-11-10 23:38:27 -0600,d333a2cf3cf3b41baa008be02c9069230840c069,MA-20221108_Eday80,22,General,G,Active Tabulation,Called,H,U.S. House,True,District 5,5,272931,99,268696,1049090,True,20221108MA24356,2022-11-08,MA,32594,Katherine,Clark,True,Dem,32594,1,63056,26777,0,Caroline,Colarusso,Colaruss,GOP,35466,2,69119,27347,0,2022-11-09T04:52:37.733Z,
1668611124,2022-11-16 09:05:24 -0600,6a73b2a14537c37e4fb7fe3c72091ade4aebf037,MA-20221108_Eday80,22,General,G,Active Tabulation,Called,H,U.S. House,True,District 5,5,272931,99,268857,1049090,True,20221108MA24356,2022-11-08,MA,32594,Katherine,Clark,True,Dem,32594,1,63056,26777,0,Caroline,Colarusso,Colaruss,GOP,35466,2,69119,27347,0,2022-11-09T04:52:37.733Z,
1668612104,2022-11-16 09:21:44 -0600,9a8ca051013a7e4eccd7ff79b6f319381ca1b750,MA-20221108_Eday80,22,General,G,Active Tabulation,Called,H,U.S. House,True,District 5,5,272931,99,269311,1049090,True,20221108MA24356,2022-11-08,MA,32594,Katherine,Clark,True,Dem,32594,1,63056,26777,0,Caroline,Colarusso,Colaruss,GOP,35466,2,69119,27347,0,2022-11-09T04:52:37.733Z,
1668620661,2022-11-16 11:44:21 -0600,f944389ef493ace3dab40dc6e480a661c3051f12,MA-20221108_Eday80,22,General,G,Active Tabulation,Called,H,U.S. House,True,District 5,5,271838,99,269311,1049090,True,20221108MA24356,2022-11-08,MA,32594,Katherine,Clark,True,Dem,32594,1,63056,26777,0,Caroline,Colarusso,Colaruss,GOP,35466,2,69119,27347,0,2022-11-09T04:52:37.733Z,
1669847070,2022-11-30 16:24:30 -0600,47afe1570d7928138320bf29e92a308cbeb3e1b8,MA-20221108_Eday80,22,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 5,5,275485,100,269311,1049090,True,20221108MA24356,2022-11-08,MA,32594,Katherine,Clark,True,Dem,32594,1,63056,26777,0,Caroline,Colarusso,Colaruss,GOP,35466,2,69119,27347,0,2022-11-09T04:52:37.733Z,False
