captureTimestamp,captureDateTime,captureRevision,raceID,resultsType,eevp,statePostal,stateName,reportingunitID,reportingunitLevel,pollClosingTime,level,electTotal,lastUpdated,precinctsReporting,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional,candidates.0.colorIndex,candidates.1.colorIndex,candidates.0.winner,candidates.0.calledAt
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,20221108CT7019,live,0.0,CT,Connecticut,7,1,2022-11-09T01:00:00.000Z,state,0,2022-11-07T20:30:21.614Z,0,744,0.0,20992,0,0.0,22533,0,0.0,22769,0,0.0,1500000,95,0,2250000,0,0,,,,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,20221108CT7019,live,0.0,CT,Connecticut,7,1,2022-11-09T01:00:00.000Z,state,0,2022-11-08T18:15:09.078Z,0,744,0.0,20992,0,0.0,22533,0,0.0,22769,0,0.0,1500000,95,0,2250000,0,0,,,,
1667949299,2022-11-08 23:14:59 +0000,b334f05b75bafb94958f7797e615fb57e746d9de,20221108CT7019,live,0.0,CT,Connecticut,7,1,2022-11-09T01:00:00.000Z,state,0,2022-11-08T23:11:04.676Z,0,744,0.0,20992,0,0.0,22533,0,0.0,22769,0,0.0,1500000,95,0,2250000,0,0,,,,
1667950369,2022-11-08 23:32:49 +0000,88781f78b51366cb56dbc8603a43b441a541be7f,20221108CT7019,live,0.0,CT,Connecticut,7,1,2022-11-09T01:00:00.000Z,state,0,2022-11-08T23:26:35.881Z,0,744,0.0,20992,0,0.0,22533,0,0.0,22769,0,0.0,1500000,95,0,2250000,0,0,,,,
1667951715,2022-11-08 23:55:15 +0000,faab8f07ee94099dfc5995c0bbfcebae02c81c74,20221108CT7019,live,0.0,CT,Connecticut,7,1,2022-11-09T01:00:00.000Z,state,0,2022-11-08T23:51:03.312Z,0,744,0.0,20992,0,0.0,22533,0,0.0,22769,0,0.0,1500000,95,0,2250000,0,0,,,,
1667951984,2022-11-08 23:59:44 +0000,1d5f0496addabb850b6478bc4089a95c0ef07c4b,20221108CT7019,live,0.0,CT,Connecticut,7,1,2022-11-09T01:00:00.000Z,state,0,2022-11-08T23:54:22.945Z,0,744,0.0,20992,0,0.0,22533,0,0.0,22769,0,0.0,1500000,95,0,2250000,0,0,,,,
1667952254,2022-11-09 00:04:14 +0000,01f078a675119f6cdf4e095b5cc2a41189aff91c,20221108CT7019,live,0.0,CT,Connecticut,7,1,2022-11-09T01:00:00.000Z,state,0,2022-11-08T23:57:53.662Z,0,744,0.0,20992,0,0.0,22533,0,0.0,22769,0,0.0,1500000,95,0,2250000,0,0,,,,
1667955430,2022-11-09 00:57:10 +0000,e9bf9bc2954735d2abe72015bd1ac602b27e7679,20221108CT7019,live,0.0,CT,Connecticut,7,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T00:51:37.545Z,0,744,0.0,20992,0,0.0,22533,0,0.0,22769,0,0.0,1500000,95,0,2250000,0,0,,,,
1667957119,2022-11-09 01:25:19 +0000,6d7ee88678b17ac3babfbeca22c88d840ddf7ac8,20221108CT7019,live,0.54,CT,Connecticut,7,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:19:00.995Z,4,744,0.54,22533,4756,59.26,20992,3177,39.58,22769,93,1.16,1500000,95,8026,2250000,4,4,0.0,,,
1667957430,2022-11-09 01:30:30 +0000,03f90a735487a191903970f5b59ebf51d460c3e0,20221108CT7019,live,1.24,CT,Connecticut,7,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:26:07.770Z,10,744,1.34,22533,9243,49.53,20992,9235,49.49,22769,183,0.98,1500000,95,18661,2250000,10,9,0.0,1.0,,
1667957715,2022-11-09 01:35:15 +0000,97cbc8b93cc842818a0fba948144842c3e8d51f0,20221108CT7019,live,2.91,CT,Connecticut,7,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:31:05.988Z,26,744,3.49,20992,23799,54.45,22533,19526,44.68,22769,381,0.87,1500000,95,43706,2250000,26,22,1.0,0.0,,
