captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,incumbents.0.first,incumbents.0.last,incumbents.0.party,incumbents.0.candidateID,incumbents.0.polID,incumbents.0.polNum,national,state,keyRace,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.20992.first,candidates.20992.last,candidates.20992.incumbent,candidates.20992.party,candidates.20992.candidateID,candidates.20992.ballotOrder,candidates.20992.polID,candidates.20992.polNum,candidates.20992.electWon,candidates.22533.first,candidates.22533.last,candidates.22533.abbrv,candidates.22533.party,candidates.22533.candidateID,candidates.22533.ballotOrder,candidates.22533.polID,candidates.22533.polNum,candidates.22533.electWon,candidates.22769.first,candidates.22769.last,candidates.22769.party,candidates.22769.candidateID,candidates.22769.ballotOrder,candidates.22769.polID,candidates.22769.polNum,candidates.22769.electWon,candidates.20992.winnerDateTime,isCertified
1667984442,2022-11-09 03:00:42 -0600,b88c277a236e329327b5836883a7e075e996d2d1,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,G,Governor,Ned,Lamont,Dem,20992,51911,14492,True,True,True,1500000,95,1200055,2250000,True,20221108CT7019,2022-11-08,CT,20992,Ned,Lamont,True,Dem,20992,1,51911,14492,0,Robert,Stefanowski,Stefnwsk,GOP,22533,2,67522,14717,0,Robert,Hotaling,IP,22769,4,71817,15094,0,2022-11-09T05:56:09.377Z,
1667987885,2022-11-09 03:58:05 -0600,e58f83f6209f6acb460b43b5d889d2b7efed466d,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,G,Governor,Ned,Lamont,Dem,20992,51911,14492,True,True,True,1500000,95,1214197,2250000,True,20221108CT7019,2022-11-08,CT,20992,Ned,Lamont,True,Dem,20992,1,51911,14492,0,Robert,Stefanowski,Stefnwsk,GOP,22533,2,67522,14717,0,Robert,Hotaling,IP,22769,4,71817,15094,0,2022-11-09T05:56:09.377Z,
1667987926,2022-11-09 03:58:46 -0600,73e091fdf26f4aa144c64e02115a1b8534b6c6ed,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,G,Governor,Ned,Lamont,Dem,20992,51911,14492,True,True,True,1500000,95,1200055,2250000,True,20221108CT7019,2022-11-08,CT,20992,Ned,Lamont,True,Dem,20992,1,51911,14492,0,Robert,Stefanowski,Stefnwsk,GOP,22533,2,67522,14717,0,Robert,Hotaling,IP,22769,4,71817,15094,0,2022-11-09T05:56:09.377Z,
1667987965,2022-11-09 03:59:25 -0600,4dde3c8f59c3bcf3cff48ec0c0bbba8cecf9614a,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,G,Governor,Ned,Lamont,Dem,20992,51911,14492,True,True,True,1500000,95,1214197,2250000,True,20221108CT7019,2022-11-08,CT,20992,Ned,Lamont,True,Dem,20992,1,51911,14492,0,Robert,Stefanowski,Stefnwsk,GOP,22533,2,67522,14717,0,Robert,Hotaling,IP,22769,4,71817,15094,0,2022-11-09T05:56:09.377Z,
1667989642,2022-11-09 04:27:22 -0600,5576adf945e145b7e2df2be75f5ae4deb91e6665,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,G,Governor,Ned,Lamont,Dem,20992,51911,14492,True,True,True,1400000,95,1214219,2250000,True,20221108CT7019,2022-11-08,CT,20992,Ned,Lamont,True,Dem,20992,1,51911,14492,0,Robert,Stefanowski,Stefnwsk,GOP,22533,2,67522,14717,0,Robert,Hotaling,IP,22769,4,71817,15094,0,2022-11-09T05:56:09.377Z,
1667991246,2022-11-09 04:54:06 -0600,c054387a89a4648e031f332cc6faaeeb9b573847,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,G,Governor,Ned,Lamont,Dem,20992,51911,14492,True,True,True,1400000,95,1224236,2250000,True,20221108CT7019,2022-11-08,CT,20992,Ned,Lamont,True,Dem,20992,1,51911,14492,0,Robert,Stefanowski,Stefnwsk,GOP,22533,2,67522,14717,0,Robert,Hotaling,IP,22769,4,71817,15094,0,2022-11-09T05:56:09.377Z,
1667992123,2022-11-09 05:08:43 -0600,90d49e39ee46cac156562cf72ad6f7d13c7fa98a,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,G,Governor,Ned,Lamont,Dem,20992,51911,14492,True,True,True,1302545,95,1224392,2250000,True,20221108CT7019,2022-11-08,CT,20992,Ned,Lamont,True,Dem,20992,1,51911,14492,0,Robert,Stefanowski,Stefnwsk,GOP,22533,2,67522,14717,0,Robert,Hotaling,IP,22769,4,71817,15094,0,2022-11-09T05:56:09.377Z,
1667995426,2022-11-09 06:03:46 -0600,c3d9e1e62b42912007270359af2fb7d76f256a95,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,G,Governor,Ned,Lamont,Dem,20992,51911,14492,True,True,True,1302545,95,1224667,2250000,True,20221108CT7019,2022-11-08,CT,20992,Ned,Lamont,True,Dem,20992,1,51911,14492,0,Robert,Stefanowski,Stefnwsk,GOP,22533,2,67522,14717,0,Robert,Hotaling,IP,22769,4,71817,15094,0,2022-11-09T05:56:09.377Z,
1667996231,2022-11-09 06:17:11 -0600,85312c3826ed165592e32c619b5be8817bd5c146,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,G,Governor,Ned,Lamont,Dem,20992,51911,14492,True,True,True,1302545,95,1224619,2250000,True,20221108CT7019,2022-11-08,CT,20992,Ned,Lamont,True,Dem,20992,1,51911,14492,0,Robert,Stefanowski,Stefnwsk,GOP,22533,2,67522,14717,0,Robert,Hotaling,IP,22769,4,71817,15094,0,2022-11-09T05:56:09.377Z,
1668007226,2022-11-09 09:20:26 -0600,7e4a42aadba649e416b93a4880892df978741226,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,G,Governor,Ned,Lamont,Dem,20992,51911,14492,True,True,True,1302545,95,1242848,2250000,True,20221108CT7019,2022-11-08,CT,20992,Ned,Lamont,True,Dem,20992,1,51911,14492,0,Robert,Stefanowski,Stefnwsk,GOP,22533,2,67522,14717,0,Robert,Hotaling,IP,22769,4,71817,15094,0,2022-11-09T05:56:09.377Z,
1668013894,2022-11-09 11:11:34 -0600,5a34255d3aefd2368129ef77fd2acdcf370b5145,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,G,Governor,Ned,Lamont,Dem,20992,51911,14492,True,True,True,1302545,95,1244507,2250000,True,20221108CT7019,2022-11-08,CT,20992,Ned,Lamont,True,Dem,20992,1,51911,14492,0,Robert,Stefanowski,Stefnwsk,GOP,22533,2,67522,14717,0,Robert,Hotaling,IP,22769,4,71817,15094,0,2022-11-09T05:56:09.377Z,
1668018928,2022-11-09 12:35:28 -0600,0ef60c8be667a135c9747eecf94f95e5087fafe9,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,G,Governor,Ned,Lamont,Dem,20992,51911,14492,True,True,True,1302545,95,1244512,2250000,True,20221108CT7019,2022-11-08,CT,20992,Ned,Lamont,True,Dem,20992,1,51911,14492,0,Robert,Stefanowski,Stefnwsk,GOP,22533,2,67522,14717,0,Robert,Hotaling,IP,22769,4,71817,15094,0,2022-11-09T05:56:09.377Z,
1668019687,2022-11-09 12:48:07 -0600,706537affaa1aaf708353d2526d57832c260ebaf,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,G,Governor,Ned,Lamont,Dem,20992,51911,14492,True,True,True,1302545,95,1247887,2250000,True,20221108CT7019,2022-11-08,CT,20992,Ned,Lamont,True,Dem,20992,1,51911,14492,0,Robert,Stefanowski,Stefnwsk,GOP,22533,2,67522,14717,0,Robert,Hotaling,IP,22769,4,71817,15094,0,2022-11-09T05:56:09.377Z,
1668022191,2022-11-09 13:29:51 -0600,bb7c1b0b672fb7cee94f77e8bad4d13c5235dc86,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,G,Governor,Ned,Lamont,Dem,20992,51911,14492,True,True,True,1302545,95,1247262,2250000,True,20221108CT7019,2022-11-08,CT,20992,Ned,Lamont,True,Dem,20992,1,51911,14492,0,Robert,Stefanowski,Stefnwsk,GOP,22533,2,67522,14717,0,Robert,Hotaling,IP,22769,4,71817,15094,0,2022-11-09T05:56:09.377Z,
1668023016,2022-11-09 13:43:36 -0600,3feb63158952e472b3722b461eed19b774b0a7bd,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,G,Governor,Ned,Lamont,Dem,20992,51911,14492,True,True,True,1302545,95,1247186,2250000,True,20221108CT7019,2022-11-08,CT,20992,Ned,Lamont,True,Dem,20992,1,51911,14492,0,Robert,Stefanowski,Stefnwsk,GOP,22533,2,67522,14717,0,Robert,Hotaling,IP,22769,4,71817,15094,0,2022-11-09T05:56:09.377Z,
1668023847,2022-11-09 13:57:27 -0600,087b4f6a034c07b8ce438c0434be9757beda9d54,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,G,Governor,Ned,Lamont,Dem,20992,51911,14492,True,True,True,1302545,95,1247192,2250000,True,20221108CT7019,2022-11-08,CT,20992,Ned,Lamont,True,Dem,20992,1,51911,14492,0,Robert,Stefanowski,Stefnwsk,GOP,22533,2,67522,14717,0,Robert,Hotaling,IP,22769,4,71817,15094,0,2022-11-09T05:56:09.377Z,
1668029776,2022-11-09 15:36:16 -0600,8b1f5f943f70dcb8faef86ecbaaa54886610d315,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,G,Governor,Ned,Lamont,Dem,20992,51911,14492,True,True,True,1302545,95,1247186,2250000,True,20221108CT7019,2022-11-08,CT,20992,Ned,Lamont,True,Dem,20992,1,51911,14492,0,Robert,Stefanowski,Stefnwsk,GOP,22533,2,67522,14717,0,Robert,Hotaling,IP,22769,4,71817,15094,0,2022-11-09T05:56:09.377Z,
1668031798,2022-11-09 16:09:58 -0600,b0814cf96d31a18bb2105cf44bc9ba3a8b00aa11,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,G,Governor,Ned,Lamont,Dem,20992,51911,14492,True,True,True,1272639,95,1247186,2250000,True,20221108CT7019,2022-11-08,CT,20992,Ned,Lamont,True,Dem,20992,1,51911,14492,0,Robert,Stefanowski,Stefnwsk,GOP,22533,2,67522,14717,0,Robert,Hotaling,IP,22769,4,71817,15094,0,2022-11-09T05:56:09.377Z,
1668032419,2022-11-09 16:20:19 -0600,640c85b29d010294b5cdd7e9b3cbe620690a6366,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,G,Governor,Ned,Lamont,Dem,20992,51911,14492,True,True,True,1260000,95,1247186,2250000,True,20221108CT7019,2022-11-08,CT,20992,Ned,Lamont,True,Dem,20992,1,51911,14492,0,Robert,Stefanowski,Stefnwsk,GOP,22533,2,67522,14717,0,Robert,Hotaling,IP,22769,4,71817,15094,0,2022-11-09T05:56:09.377Z,
1668034288,2022-11-09 16:51:28 -0600,35a028d4d5252bf394159f3b0895eb75aa8cccff,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,G,Governor,Ned,Lamont,Dem,20992,51911,14492,True,True,True,1260000,95,1251924,2250000,True,20221108CT7019,2022-11-08,CT,20992,Ned,Lamont,True,Dem,20992,1,51911,14492,0,Robert,Stefanowski,Stefnwsk,GOP,22533,2,67522,14717,0,Robert,Hotaling,IP,22769,4,71817,15094,0,2022-11-09T05:56:09.377Z,
1668035133,2022-11-09 17:05:33 -0600,9277815e11a548ab0a8d21e93a618336e51c4630,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,G,Governor,Ned,Lamont,Dem,20992,51911,14492,True,True,True,1260000,95,1254867,2250000,True,20221108CT7019,2022-11-08,CT,20992,Ned,Lamont,True,Dem,20992,1,51911,14492,0,Robert,Stefanowski,Stefnwsk,GOP,22533,2,67522,14717,0,Robert,Hotaling,IP,22769,4,71817,15094,0,2022-11-09T05:56:09.377Z,
1668035895,2022-11-09 17:18:15 -0600,bc1d76e68e1411f22a3ec32a6a9acf440dbd4770,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,G,Governor,Ned,Lamont,Dem,20992,51911,14492,True,True,True,1260000,95,1255206,2250000,True,20221108CT7019,2022-11-08,CT,20992,Ned,Lamont,True,Dem,20992,1,51911,14492,0,Robert,Stefanowski,Stefnwsk,GOP,22533,2,67522,14717,0,Robert,Hotaling,IP,22769,4,71817,15094,0,2022-11-09T05:56:09.377Z,
1668087647,2022-11-10 07:40:47 -0600,4b65c57f77d8ac053dda51f5ecb4855ee1836f76,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,G,Governor,Ned,Lamont,Dem,20992,51911,14492,True,True,True,1260000,95,1255197,2250000,True,20221108CT7019,2022-11-08,CT,20992,Ned,Lamont,True,Dem,20992,1,51911,14492,0,Robert,Stefanowski,Stefnwsk,GOP,22533,2,67522,14717,0,Robert,Hotaling,IP,22769,4,71817,15094,0,2022-11-09T05:56:09.377Z,
1668093405,2022-11-10 09:16:45 -0600,f64bc799b3f239a2f249c0e06fb71a9ba5048a65,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,G,Governor,Ned,Lamont,Dem,20992,51911,14492,True,True,True,1260000,95,1255358,2250000,True,20221108CT7019,2022-11-08,CT,20992,Ned,Lamont,True,Dem,20992,1,51911,14492,0,Robert,Stefanowski,Stefnwsk,GOP,22533,2,67522,14717,0,Robert,Hotaling,IP,22769,4,71817,15094,0,2022-11-09T05:56:09.377Z,
1668094328,2022-11-10 09:32:08 -0600,95e5eb4efd1485e1829ff005e97195b83f5cb2c4,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,G,Governor,Ned,Lamont,Dem,20992,51911,14492,True,True,True,1260000,95,1255359,2250000,True,20221108CT7019,2022-11-08,CT,20992,Ned,Lamont,True,Dem,20992,1,51911,14492,0,Robert,Stefanowski,Stefnwsk,GOP,22533,2,67522,14717,0,Robert,Hotaling,IP,22769,4,71817,15094,0,2022-11-09T05:56:09.377Z,
1668095094,2022-11-10 09:44:54 -0600,f2e3220707d563de04b53c7d3b0c4a6e1f4f944b,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,G,Governor,Ned,Lamont,Dem,20992,51911,14492,True,True,True,1260000,95,1258461,2250000,True,20221108CT7019,2022-11-08,CT,20992,Ned,Lamont,True,Dem,20992,1,51911,14492,0,Robert,Stefanowski,Stefnwsk,GOP,22533,2,67522,14717,0,Robert,Hotaling,IP,22769,4,71817,15094,0,2022-11-09T05:56:09.377Z,
1668096272,2022-11-10 10:04:32 -0600,a01fc7c79bc84b206b6175132c2f59d0b263c88c,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,G,Governor,Ned,Lamont,Dem,20992,51911,14492,True,True,True,1260000,95,1258657,2250000,True,20221108CT7019,2022-11-08,CT,20992,Ned,Lamont,True,Dem,20992,1,51911,14492,0,Robert,Stefanowski,Stefnwsk,GOP,22533,2,67522,14717,0,Robert,Hotaling,IP,22769,4,71817,15094,0,2022-11-09T05:56:09.377Z,
1668098503,2022-11-10 10:41:43 -0600,83f7dad50c785da88e7fcb2c555c723d251e3e8b,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,G,Governor,Ned,Lamont,Dem,20992,51911,14492,True,True,True,1260000,95,1258610,2250000,True,20221108CT7019,2022-11-08,CT,20992,Ned,Lamont,True,Dem,20992,1,51911,14492,0,Robert,Stefanowski,Stefnwsk,GOP,22533,2,67522,14717,0,Robert,Hotaling,IP,22769,4,71817,15094,0,2022-11-09T05:56:09.377Z,
1668104363,2022-11-10 12:19:23 -0600,f7802601ceefcf7b5d19a205f5c0427012ef4eac,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,G,Governor,Ned,Lamont,Dem,20992,51911,14492,True,True,True,1260000,95,1259540,2250000,True,20221108CT7019,2022-11-08,CT,20992,Ned,Lamont,True,Dem,20992,1,51911,14492,0,Robert,Stefanowski,Stefnwsk,GOP,22533,2,67522,14717,0,Robert,Hotaling,IP,22769,4,71817,15094,0,2022-11-09T05:56:09.377Z,
1668105282,2022-11-10 12:34:42 -0600,7b4d4d273b4d1439e2ec10ed30934c11948d5f07,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,G,Governor,Ned,Lamont,Dem,20992,51911,14492,True,True,True,1260000,95,1259475,2250000,True,20221108CT7019,2022-11-08,CT,20992,Ned,Lamont,True,Dem,20992,1,51911,14492,0,Robert,Stefanowski,Stefnwsk,GOP,22533,2,67522,14717,0,Robert,Hotaling,IP,22769,4,71817,15094,0,2022-11-09T05:56:09.377Z,
1668106118,2022-11-10 12:48:38 -0600,35df33d5ee0eab7ac433baf4841be53df1c9b443,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,G,Governor,Ned,Lamont,Dem,20992,51911,14492,True,True,True,1260000,95,1259210,2250000,True,20221108CT7019,2022-11-08,CT,20992,Ned,Lamont,True,Dem,20992,1,51911,14492,0,Robert,Stefanowski,Stefnwsk,GOP,22533,2,67522,14717,0,Robert,Hotaling,IP,22769,4,71817,15094,0,2022-11-09T05:56:09.377Z,
1668106955,2022-11-10 13:02:35 -0600,5871bcba117fad39a8530d5c1a4896c3adae8fce,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,G,Governor,Ned,Lamont,Dem,20992,51911,14492,True,True,True,1260000,95,1260954,2250000,True,20221108CT7019,2022-11-08,CT,20992,Ned,Lamont,True,Dem,20992,1,51911,14492,0,Robert,Stefanowski,Stefnwsk,GOP,22533,2,67522,14717,0,Robert,Hotaling,IP,22769,4,71817,15094,0,2022-11-09T05:56:09.377Z,
1668111133,2022-11-10 14:12:13 -0600,378f496c5145aefa1c31d061e387281a294d299d,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,G,Governor,Ned,Lamont,Dem,20992,51911,14492,True,True,True,1260000,95,1260968,2250000,True,20221108CT7019,2022-11-08,CT,20992,Ned,Lamont,True,Dem,20992,1,51911,14492,0,Robert,Stefanowski,Stefnwsk,GOP,22533,2,67522,14717,0,Robert,Hotaling,IP,22769,4,71817,15094,0,2022-11-09T05:56:09.377Z,
1668112735,2022-11-10 14:38:55 -0600,815fa304d11956fc7ee79e7053d98976f9fe25b6,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,G,Governor,Ned,Lamont,Dem,20992,51911,14492,True,True,True,1276270,95,1263507,2250000,True,20221108CT7019,2022-11-08,CT,20992,Ned,Lamont,True,Dem,20992,1,51911,14492,0,Robert,Stefanowski,Stefnwsk,GOP,22533,2,67522,14717,0,Robert,Hotaling,IP,22769,4,71817,15094,0,2022-11-09T05:56:09.377Z,
1668113782,2022-11-10 14:56:22 -0600,b40a46b97ea87a4290b66d107b0799b65826a342,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,G,Governor,Ned,Lamont,Dem,20992,51911,14492,True,True,True,1276270,95,1266303,2250000,True,20221108CT7019,2022-11-08,CT,20992,Ned,Lamont,True,Dem,20992,1,51911,14492,0,Robert,Stefanowski,Stefnwsk,GOP,22533,2,67522,14717,0,Robert,Hotaling,IP,22769,4,71817,15094,0,2022-11-09T05:56:09.377Z,
1668132735,2022-11-10 20:12:15 -0600,607353833a466eb57af22c34f46031eea9e6d814,CT-20221108_Eday81,7,General,G,Active Tabulation,Called,G,Governor,Ned,Lamont,Dem,20992,51911,14492,True,True,True,1276270,95,1266281,2250000,True,20221108CT7019,2022-11-08,CT,20992,Ned,Lamont,True,Dem,20992,1,51911,14492,0,Robert,Stefanowski,Stefnwsk,GOP,22533,2,67522,14717,0,Robert,Hotaling,IP,22769,4,71817,15094,0,2022-11-09T05:56:09.377Z,
1668444774,2022-11-14 10:52:54 -0600,a590327f1ce4a98f71d7eef0e175283de2bfd200,CT-20221108_Eday81,7,General,G,Tabulation Paused,Called,G,Governor,Ned,Lamont,Dem,20992,51911,14492,True,True,True,1276270,95,1266288,2250000,True,20221108CT7019,2022-11-08,CT,20992,Ned,Lamont,True,Dem,20992,1,51911,14492,0,Robert,Stefanowski,Stefnwsk,GOP,22533,2,67522,14717,0,Robert,Hotaling,IP,22769,4,71817,15094,0,2022-11-09T05:56:09.377Z,
1668446836,2022-11-14 11:27:16 -0600,3e87696c0ad278c9bd17e577476e5973e07d80cb,CT-20221108_Eday81,7,General,G,Tabulation Paused,Called,G,Governor,Ned,Lamont,Dem,20992,51911,14492,True,True,True,1276270,95,1266289,2250000,True,20221108CT7019,2022-11-08,CT,20992,Ned,Lamont,True,Dem,20992,1,51911,14492,0,Robert,Stefanowski,Stefnwsk,GOP,22533,2,67522,14717,0,Robert,Hotaling,IP,22769,4,71817,15094,0,2022-11-09T05:56:09.377Z,
1668528633,2022-11-15 10:10:33 -0600,4515268fbae3e2411f8dc30b6b03e48c2e5a7946,CT-20221108_Eday81,7,General,G,Tabulation Paused,Called,G,Governor,Ned,Lamont,Dem,20992,51911,14492,True,True,True,1276270,95,1266280,2250000,True,20221108CT7019,2022-11-08,CT,20992,Ned,Lamont,True,Dem,20992,1,51911,14492,0,Robert,Stefanowski,Stefnwsk,GOP,22533,2,67522,14717,0,Robert,Hotaling,IP,22769,4,71817,15094,0,2022-11-09T05:56:09.377Z,
1668531215,2022-11-15 10:53:35 -0600,2094f67cabbe8eb5f44fa0560270d459435de862,CT-20221108_Eday81,7,General,G,Tabulation Paused,Called,G,Governor,Ned,Lamont,Dem,20992,51911,14492,True,True,True,1276270,95,1266279,2250000,True,20221108CT7019,2022-11-08,CT,20992,Ned,Lamont,True,Dem,20992,1,51911,14492,0,Robert,Stefanowski,Stefnwsk,GOP,22533,2,67522,14717,0,Robert,Hotaling,IP,22769,4,71817,15094,0,2022-11-09T05:56:09.377Z,
1668533961,2022-11-15 11:39:21 -0600,b2b169b742eb7558f3a65f2d5c112936d278a58e,CT-20221108_Eday81,7,General,G,Tabulation Paused,Called,G,Governor,Ned,Lamont,Dem,20992,51911,14492,True,True,True,1276270,95,1266300,2250000,True,20221108CT7019,2022-11-08,CT,20992,Ned,Lamont,True,Dem,20992,1,51911,14492,0,Robert,Stefanowski,Stefnwsk,GOP,22533,2,67522,14717,0,Robert,Hotaling,IP,22769,4,71817,15094,0,2022-11-09T05:56:09.377Z,
1668536705,2022-11-15 12:25:05 -0600,796c08885bc2d3431ec6b6da122739d8dd9e4f29,CT-20221108_Eday81,7,General,G,Tabulation Paused,Called,G,Governor,Ned,Lamont,Dem,20992,51911,14492,True,True,True,1276270,95,1269715,2250000,True,20221108CT7019,2022-11-08,CT,20992,Ned,Lamont,True,Dem,20992,1,51911,14492,0,Robert,Stefanowski,Stefnwsk,GOP,22533,2,67522,14717,0,Robert,Hotaling,IP,22769,4,71817,15094,0,2022-11-09T05:56:09.377Z,
1668539203,2022-11-15 13:06:43 -0600,a164a3f41825013a5591c1a69355c4b8ae986235,CT-20221108_Eday81,7,General,G,Tabulation Paused,Called,G,Governor,Ned,Lamont,Dem,20992,51911,14492,True,True,True,1276270,95,1269720,2250000,True,20221108CT7019,2022-11-08,CT,20992,Ned,Lamont,True,Dem,20992,1,51911,14492,0,Robert,Stefanowski,Stefnwsk,GOP,22533,2,67522,14717,0,Robert,Hotaling,IP,22769,4,71817,15094,0,2022-11-09T05:56:09.377Z,
1668540392,2022-11-15 13:26:32 -0600,06b0842c8ec1a36a793812bcc67506d576b3f01b,CT-20221108_Eday81,7,General,G,Tabulation Paused,Called,G,Governor,Ned,Lamont,Dem,20992,51911,14492,True,True,True,1276270,95,1269711,2250000,True,20221108CT7019,2022-11-08,CT,20992,Ned,Lamont,True,Dem,20992,1,51911,14492,0,Robert,Stefanowski,Stefnwsk,GOP,22533,2,67522,14717,0,Robert,Hotaling,IP,22769,4,71817,15094,0,2022-11-09T05:56:09.377Z,
1668542117,2022-11-15 13:55:17 -0600,c936f9555e21278466315c9c8c34d116fbc1320c,CT-20221108_Eday81,7,General,G,Tabulation Paused,Called,G,Governor,Ned,Lamont,Dem,20992,51911,14492,True,True,True,1276270,95,1269749,2250000,True,20221108CT7019,2022-11-08,CT,20992,Ned,Lamont,True,Dem,20992,1,51911,14492,0,Robert,Stefanowski,Stefnwsk,GOP,22533,2,67522,14717,0,Robert,Hotaling,IP,22769,4,71817,15094,0,2022-11-09T05:56:09.377Z,
1668543145,2022-11-15 14:12:25 -0600,ef9be9a4b0c41b795438da1b0dd4bbe14caa18d3,CT-20221108_Eday81,7,General,G,Tabulation Paused,Called,G,Governor,Ned,Lamont,Dem,20992,51911,14492,True,True,True,1276270,95,1269775,2250000,True,20221108CT7019,2022-11-08,CT,20992,Ned,Lamont,True,Dem,20992,1,51911,14492,0,Robert,Stefanowski,Stefnwsk,GOP,22533,2,67522,14717,0,Robert,Hotaling,IP,22769,4,71817,15094,0,2022-11-09T05:56:09.377Z,
1668545496,2022-11-15 14:51:36 -0600,42875435f56dbb0ebc6bfe5b2a7f66764021ea7c,CT-20221108_Eday81,7,General,G,Tabulation Paused,Called,G,Governor,Ned,Lamont,Dem,20992,51911,14492,True,True,True,1276270,99,1269775,2250000,True,20221108CT7019,2022-11-08,CT,20992,Ned,Lamont,True,Dem,20992,1,51911,14492,0,Robert,Stefanowski,Stefnwsk,GOP,22533,2,67522,14717,0,Robert,Hotaling,IP,22769,4,71817,15094,0,2022-11-09T05:56:09.377Z,
1668546713,2022-11-15 15:11:53 -0600,b4ff7b6c73c4be9a3e8b81c8ffb79813a46e203f,CT-20221108_Eday81,7,General,G,Tabulation Paused,Called,G,Governor,Ned,Lamont,Dem,20992,51911,14492,True,True,True,1276270,99,1269754,2250000,True,20221108CT7019,2022-11-08,CT,20992,Ned,Lamont,True,Dem,20992,1,51911,14492,0,Robert,Stefanowski,Stefnwsk,GOP,22533,2,67522,14717,0,Robert,Hotaling,IP,22769,4,71817,15094,0,2022-11-09T05:56:09.377Z,
1668548695,2022-11-15 15:44:55 -0600,f959bae93905b4ec414702e31da8ad336f0ac68d,CT-20221108_Eday81,7,General,G,Tabulation Paused,Called,G,Governor,Ned,Lamont,Dem,20992,51911,14492,True,True,True,1276270,99,1269749,2250000,True,20221108CT7019,2022-11-08,CT,20992,Ned,Lamont,True,Dem,20992,1,51911,14492,0,Robert,Stefanowski,Stefnwsk,GOP,22533,2,67522,14717,0,Robert,Hotaling,IP,22769,4,71817,15094,0,2022-11-09T05:56:09.377Z,
1668551972,2022-11-15 16:39:32 -0600,4f06add584ff3932110946f642a122815ef8ea90,CT-20221108_Eday81,7,General,G,Tabulation Paused,Called,G,Governor,Ned,Lamont,Dem,20992,51911,14492,True,True,True,1276270,99,1269091,2250000,True,20221108CT7019,2022-11-08,CT,20992,Ned,Lamont,True,Dem,20992,1,51911,14492,0,Robert,Stefanowski,Stefnwsk,GOP,22533,2,67522,14717,0,Robert,Hotaling,IP,22769,4,71817,15094,0,2022-11-09T05:56:09.377Z,
1668556682,2022-11-15 17:58:02 -0600,ca8c7c3874e15b24d453a6f193c84057ab0ff818,CT-20221108_Eday81,7,General,G,Tabulation Paused,Called,G,Governor,Ned,Lamont,Dem,20992,51911,14492,True,True,True,1276270,99,1269036,2250000,True,20221108CT7019,2022-11-08,CT,20992,Ned,Lamont,True,Dem,20992,1,51911,14492,0,Robert,Stefanowski,Stefnwsk,GOP,22533,2,67522,14717,0,Robert,Hotaling,IP,22769,4,71817,15094,0,2022-11-09T05:56:09.377Z,
1668609563,2022-11-16 08:39:23 -0600,fefd6b5bf14d032f23cd811a3b9e2920ec2ab652,CT-20221108_Eday81,7,General,G,Tabulation Paused,Called,G,Governor,Ned,Lamont,Dem,20992,51911,14492,True,True,True,1276270,99,1269248,2250000,True,20221108CT7019,2022-11-08,CT,20992,Ned,Lamont,True,Dem,20992,1,51911,14492,0,Robert,Stefanowski,Stefnwsk,GOP,22533,2,67522,14717,0,Robert,Hotaling,IP,22769,4,71817,15094,0,2022-11-09T05:56:09.377Z,
