captureTimestamp,captureDateTime,captureRevision,raceID,resultsType,eevp,statePostal,stateName,reportingunitID,reportingunitLevel,pollClosingTime,level,electTotal,lastUpdated,precinctsReporting,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional,candidates.0.colorIndex,candidates.0.winner,candidates.0.calledAt,candidates.1.colorIndex
1667965711,2022-11-09 03:48:31 +0000,3f97935f76145660588ec69d4480a824e21e2bd4,20221108NJ31230,live,45.19,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T03:40:32.677Z,0,601,0.0,39164,70038,67.17,39980,33498,32.13,40016,727,0.7,230744,90,104263,1104821,0,272,0.0,,,
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,20221108NJ31230,live,66.36,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:00:10.380Z,0,601,0.0,39164,94867,61.95,39980,57030,37.24,40016,1230,0.8,230744,90,153127,1104821,0,399,0.0,X,2022-11-09T04:00:10.099Z,
1667967269,2022-11-09 04:14:29 +0000,68d92bf23b94b96637a56b0d567d37a581d41ead,20221108NJ31230,live,76.57,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:11:34.242Z,0,601,0.0,39164,111892,58.15,39980,78923,41.02,40016,1592,0.83,251298,90,192407,1104821,0,460,0.0,X,2022-11-09T04:00:10.099Z,
1667968667,2022-11-08 22:37:47 -0600,a013d457c641e43c359ed7cf524810962213905d,20221108NJ31230,live,77.32,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:34:33.294Z,0,601,0.0,39164,112465,57.88,39980,80218,41.29,40016,1609,0.83,251298,90,194292,1104821,0,465,0.0,X,2022-11-09T04:00:10.099Z,
1667968709,2022-11-08 22:38:29 -0600,a479186c1a21e09ae947de1863bf72d461e8b879,20221108NJ31230,live,77.32,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:35:36.751Z,0,601,0.0,39164,112465,57.88,39980,80218,41.29,40016,1609,0.83,251298,90,194292,1104821,0,465,0.0,X,2022-11-09T04:00:10.099Z,
1667968757,2022-11-08 22:39:17 -0600,444e7baf756125a86bedac9f7455307c41fed63a,20221108NJ31230,live,77.32,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:37:53.524Z,290,601,48.25,39164,112465,57.88,39980,80218,41.29,40016,1609,0.83,251298,90,194292,1104821,290,465,0.0,X,2022-11-09T04:00:10.099Z,
1667968931,2022-11-08 22:42:11 -0600,cca40a484cb23456c0df129e9bd1750068cb4880,20221108NJ31230,live,78.64,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:41:00.135Z,290,601,48.25,39164,113940,57.65,39980,82046,41.52,40016,1641,0.83,251298,90,197627,1104821,290,473,0.0,X,2022-11-09T04:00:10.099Z,
1667969067,2022-11-08 22:44:27 -0600,73d0e74cb03400217dbc75a62135f42bc460c502,20221108NJ31230,live,79.44,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:41:57.886Z,290,601,48.25,39164,113940,57.65,39980,82046,41.52,40016,1641,0.83,248781,90,197627,1104821,290,477,0.0,X,2022-11-09T04:00:10.099Z,
1667969160,2022-11-08 22:46:00 -0600,702f27aec8e9117aaf59a55a71ae69d9a7aed7a6,20221108NJ31230,live,79.44,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:45:23.946Z,290,601,48.25,39164,113940,57.65,39980,82046,41.52,40016,1641,0.83,248781,90,197627,1104821,290,477,0.0,X,2022-11-09T04:00:10.099Z,
1667970373,2022-11-08 23:06:13 -0600,3ea973c74a9585b2e944f9dd59e390b2b951b2cd,20221108NJ31230,live,83.27,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T05:03:34.833Z,290,601,48.25,39164,117515,56.73,39980,87925,42.44,40016,1715,0.83,248781,90,207155,1104821,290,500,0.0,X,2022-11-09T04:00:10.099Z,1.0
1667971032,2022-11-08 23:17:12 -0600,84fafb476f7846131500489058ff24997434ed54,20221108NJ31230,live,81.98,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T05:15:34.138Z,290,601,48.25,39164,117515,56.73,39980,87925,42.44,40016,1715,0.83,252686,90,207155,1104821,290,493,0.0,X,2022-11-09T04:00:10.099Z,1.0
1667972364,2022-11-08 23:39:24 -0600,bfe9cb466aa6b65574c16effa903cd993efd4fe0,20221108NJ31230,live,81.98,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T05:38:24.856Z,290,601,48.25,39164,117515,56.73,39980,87925,42.44,40016,1715,0.83,252686,90,207155,1104821,290,493,0.0,X,2022-11-09T04:00:10.099Z,1.0
1667972986,2022-11-08 23:49:46 -0600,8b5a6bad408154143d5639ac38f52891382240a4,20221108NJ31230,live,81.98,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T05:48:58.447Z,290,601,48.25,39164,117515,56.73,39980,87925,42.44,40016,1715,0.83,252686,90,207155,1104821,290,493,0.0,X,2022-11-09T04:00:10.099Z,1.0
1667973160,2022-11-08 23:52:40 -0600,a8c30e49fdf2578eef8c8f50f6106d095bb0fc07,20221108NJ31230,live,84.86,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T05:52:08.089Z,290,601,48.25,39164,120803,56.33,39980,91859,42.84,40016,1779,0.83,252686,90,214441,1104821,290,510,0.0,X,2022-11-09T04:00:10.099Z,1.0
1667973248,2022-11-08 23:54:08 -0600,fb954f3a0e354e923f1bd778e51927737d2c1332,20221108NJ31230,live,84.86,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T05:52:51.544Z,290,601,48.25,39164,120803,56.33,39980,91859,42.84,40016,1779,0.83,252686,90,214441,1104821,290,510,0.0,X,2022-11-09T04:00:10.099Z,1.0
1667973555,2022-11-08 23:59:15 -0600,574ef20eb007a0ff55ecd54e4003b61f517e06b5,20221108NJ31230,live,80.8,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T05:58:26.970Z,290,601,48.25,39164,120803,56.33,39980,91859,42.84,40016,1779,0.83,265393,90,214441,1104821,290,486,0.0,X,2022-11-09T04:00:10.099Z,1.0
1667973648,2022-11-09 00:00:48 -0600,56d1333c268e0ca83267f304bc7ebda9b0c770b6,20221108NJ31230,live,80.93,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T05:59:35.590Z,290,601,48.25,39164,120923,56.3,39980,92082,42.87,40016,1780,0.83,265393,90,214785,1104821,290,486,0.0,X,2022-11-09T04:00:10.099Z,1.0
1667973737,2022-11-09 00:02:17 -0600,f7940d04f83247dd0cbf585d2d4f25b8c66e477d,20221108NJ31230,live,80.93,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T06:01:08.288Z,305,601,50.75,39164,120923,56.3,39980,92082,42.87,40016,1780,0.83,265393,90,214785,1104821,305,486,0.0,X,2022-11-09T04:00:10.099Z,1.0
1667973793,2022-11-09 00:03:13 -0600,471324a7f30a6780d5e1d2eb6bf6c21c79776e91,20221108NJ31230,live,80.93,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T06:02:14.384Z,305,601,50.75,39164,120923,56.3,39980,92082,42.87,40016,1780,0.83,265393,90,214785,1104821,305,486,0.0,X,2022-11-09T04:00:10.099Z,1.0
1667973835,2022-11-09 00:03:55 -0600,b3bdd8a625be8657c0e5a46d72158acdcfd366d2,20221108NJ31230,live,80.93,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T06:03:09.415Z,305,601,50.75,39164,120923,56.3,39980,92082,42.87,40016,1780,0.83,265393,90,214785,1104821,305,486,0.0,X,2022-11-09T04:00:10.099Z,1.0
1667974313,2022-11-09 00:11:53 -0600,6b3b0bacc6c41a15c188eab11ce932a1d154d208,20221108NJ31230,live,83.43,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T06:11:24.992Z,305,601,50.75,39164,120923,56.3,39980,92082,42.87,40016,1780,0.83,257443,95,214785,1104821,305,501,0.0,X,2022-11-09T04:00:10.099Z,1.0
1667974664,2022-11-09 00:17:44 -0600,d987a91643923201706646f74ed6cc4da6a088a6,20221108NJ31230,live,82.25,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T06:13:01.958Z,305,601,50.75,39164,120923,56.3,39980,92082,42.87,40016,1780,0.83,261149,95,214785,1104821,305,494,0.0,X,2022-11-09T04:00:10.099Z,1.0
1667975692,2022-11-09 00:34:52 -0600,da1c62563fe966a79ac256315975a76cf151abd0,20221108NJ31230,live,95.0,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T06:34:05.043Z,305,601,50.75,39164,120923,56.3,39980,92082,42.87,40016,1780,0.83,226090,95,214785,1104821,305,571,0.0,X,2022-11-09T04:00:10.099Z,1.0
1667978987,2022-11-09 01:29:47 -0600,6fcf7a05ae4e9ea8d79e41c9b355c51adf37e425,20221108NJ31230,live,95.0,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T07:28:36.114Z,305,601,50.75,39164,144274,58.12,39980,101904,41.05,40016,2054,0.83,226090,95,248232,1104821,305,571,0.0,X,2022-11-09T04:00:10.099Z,1.0
1667980588,2022-11-09 01:56:28 -0600,0c7fd85934c29b9de74f428a2225a74f565ce18c,20221108NJ31230,live,95.0,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T07:55:32.550Z,305,601,50.75,39164,146608,57.84,39980,104745,41.33,40016,2100,0.83,226090,95,253453,1104821,305,571,0.0,X,2022-11-09T04:00:10.099Z,1.0
1667984848,2022-11-09 03:07:28 -0600,e9b16afb9db085ca2bb568866869f7546b9f3f94,20221108NJ31230,live,95.0,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T09:06:33.757Z,305,601,50.75,39164,146608,57.84,39980,104745,41.33,40016,2100,0.83,226090,95,253453,1104821,305,571,0.0,X,2022-11-09T04:00:10.099Z,1.0
1667984888,2022-11-09 03:08:08 -0600,0a25683529b8d73a4f5b69baea0a2f251fde5a9e,20221108NJ31230,live,95.0,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T09:07:33.571Z,305,601,50.75,39164,146608,57.84,39980,104745,41.33,40016,2100,0.83,226090,95,253453,1104821,305,571,0.0,X,2022-11-09T04:00:10.099Z,1.0
1667984971,2022-11-09 03:09:31 -0600,ca323806bb0a142691a34098ab7e77a27e2a4fc6,20221108NJ31230,live,95.0,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T09:08:35.144Z,305,601,50.75,39164,146608,57.84,39980,104745,41.33,40016,2100,0.83,226090,95,253453,1104821,305,571,0.0,X,2022-11-09T04:00:10.099Z,1.0
1667985011,2022-11-09 03:10:11 -0600,0743f6f16071cb28a6e8a0e363705623355a94c0,20221108NJ31230,live,95.0,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T09:09:32.907Z,305,601,50.75,39164,146608,57.84,39980,104745,41.33,40016,2100,0.83,226090,95,253453,1104821,305,571,0.0,X,2022-11-09T04:00:10.099Z,1.0
1667985436,2022-11-09 03:17:16 -0600,3424d47f5341c2a346e8a3799f78a52faeab6c0b,20221108NJ31230,live,93.15,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T09:16:04.467Z,305,601,50.75,39164,146608,57.84,39980,104745,41.33,40016,2100,0.83,272086,95,253453,1104821,305,560,0.0,X,2022-11-09T04:00:10.099Z,1.0
1668009506,2022-11-09 09:58:26 -0600,5e2f03394495092ba7b1b579276c8bf3194685b4,20221108NJ31230,live,93.15,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T15:57:36.088Z,358,601,59.57,39164,146608,57.84,39980,104745,41.33,40016,2100,0.83,272086,95,253453,1104821,358,560,0.0,X,2022-11-09T04:00:10.099Z,1.0
1668014224,2022-11-09 11:17:04 -0600,dc1fee1a1c7c910eae4bf2d164f09f508e17eae5,20221108NJ31230,live,93.15,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T17:16:01.973Z,358,601,59.57,39164,146608,57.84,39980,104745,41.33,40016,2100,0.83,272086,95,253453,1104821,358,560,0.0,X,2022-11-09T04:00:10.099Z,1.0
1668016998,2022-11-09 12:03:18 -0600,89e901f5a581335bb9a4d8a9099e520604f43b49,20221108NJ31230,live,93.41,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T18:00:32.989Z,358,601,59.57,39164,147144,57.9,39980,104908,41.28,40016,2103,0.83,272086,95,254155,1104821,358,561,0.0,X,2022-11-09T04:00:10.099Z,1.0
1668021856,2022-11-09 13:24:16 -0600,c684b9b9af253b08066b30b4c36ed0a9c660b679,20221108NJ31230,live,93.45,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T19:23:35.200Z,358,601,59.57,39164,147211,57.89,39980,104961,41.28,40016,2104,0.83,272086,95,254276,1104821,358,562,0.0,X,2022-11-09T04:00:10.099Z,1.0
1668042428,2022-11-09 19:07:08 -0600,7a95a3eadbf7e7083a99c40f7a28cf3bb008b583,20221108NJ31230,live,93.45,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-10T01:05:54.831Z,358,601,59.57,39164,147211,57.89,39980,104961,41.28,40016,2104,0.83,272086,95,254276,1104821,358,562,0.0,X,2022-11-09T04:00:10.099Z,1.0
1668042636,2022-11-09 19:10:36 -0600,ffbebd93214d9e7ddfa79064cca6692212e8bb88,20221108NJ31230,live,93.45,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-10T01:06:29.074Z,592,601,98.5,39164,147211,57.89,39980,104961,41.28,40016,2104,0.83,272086,95,254276,1104821,592,562,0.0,X,2022-11-09T04:00:10.099Z,1.0
1668042803,2022-11-09 19:13:23 -0600,be00e9dd455824427f1d8d961d5e948c31b74514,20221108NJ31230,live,93.45,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-10T01:12:28.149Z,592,601,98.5,39164,147211,57.89,39980,104961,41.28,40016,2104,0.83,272086,95,254276,1104821,592,562,0.0,X,2022-11-09T04:00:10.099Z,1.0
1668043268,2022-11-09 19:21:08 -0600,7115736f25c4974a673b3cf7eaa80b936d9d8efb,20221108NJ31230,live,93.45,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-10T01:20:34.246Z,592,601,98.5,39164,147211,57.89,39980,104961,41.28,40016,2104,0.83,272086,95,254276,1104821,592,562,0.0,X,2022-11-09T04:00:10.099Z,1.0
1668052412,2022-11-09 21:53:32 -0600,1a31a17191e4856dfcf920225465400700950540,20221108NJ31230,live,95.0,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-10T03:51:20.379Z,592,601,98.5,39164,147211,57.89,39980,104961,41.28,40016,2104,0.83,267659,95,254276,1104821,592,571,0.0,X,2022-11-09T04:00:10.099Z,1.0
1668090671,2022-11-10 08:31:11 -0600,bdccaba02b0367c27dcd77dd47c4292943bdabd5,20221108NJ31230,live,95.0,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-10T14:30:34.254Z,592,601,98.5,39164,147211,57.89,39980,104961,41.28,40016,2104,0.83,267659,95,254276,1104821,592,571,0.0,X,2022-11-09T04:00:10.099Z,1.0
1668090841,2022-11-10 08:34:01 -0600,eb72b491ce0b123a6508da69ef75649db0e27f4f,20221108NJ31230,live,95.0,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-10T14:33:33.242Z,592,601,98.5,39164,147211,57.89,39980,104961,41.28,40016,2104,0.83,267659,95,254276,1104821,592,571,0.0,X,2022-11-09T04:00:10.099Z,1.0
1668091722,2022-11-10 08:48:42 -0600,5449cf4f65e44985c4ef33fd081546f9e893091c,20221108NJ31230,live,95.0,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-10T14:47:38.703Z,592,601,98.5,39164,147333,57.85,39980,105251,41.33,40016,2106,0.83,267659,95,254690,1104821,592,571,0.0,X,2022-11-09T04:00:10.099Z,1.0
1668125195,2022-11-10 18:06:35 -0600,7f132092628366ed9ec8fa9881a350b57801a68b,20221108NJ31230,live,95.0,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T00:05:33.441Z,592,601,98.5,39164,147333,57.85,39980,105251,41.33,40016,2106,0.83,267659,95,254690,1104821,592,571,0.0,X,2022-11-09T04:00:10.099Z,1.0
1668125319,2022-11-10 18:08:39 -0600,c33e007515b114729c07f34f008ed737dcf12a8f,20221108NJ31230,live,95.0,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T00:06:32.730Z,592,601,98.5,39164,147333,57.85,39980,105251,41.33,40016,2106,0.83,267659,95,254690,1104821,592,571,0.0,X,2022-11-09T04:00:10.099Z,1.0
1668125450,2022-11-10 18:10:50 -0600,b03a1ffe011e46d254f52541af2346f47f982364,20221108NJ31230,live,95.0,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T00:07:37.493Z,592,601,98.5,39164,147333,57.85,39980,105251,41.33,40016,2106,0.83,267659,95,254690,1104821,592,571,0.0,X,2022-11-09T04:00:10.099Z,1.0
1668193785,2022-11-11 13:09:45 -0600,90092f0505d48aa69375bb114d400ed6fea4d698,20221108NJ31230,live,95.0,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T19:08:34.544Z,592,601,98.5,39164,147333,57.85,39980,105251,41.33,40016,2106,0.83,267659,95,254690,1104821,592,571,0.0,X,2022-11-09T04:00:10.099Z,1.0
1668195327,2022-11-11 13:35:27 -0600,30100c77ab65a1579c7f8857281ac78ed6a3472a,20221108NJ31230,live,95.0,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T19:34:21.142Z,592,601,98.5,39164,149054,58.06,39980,105518,41.11,40016,2130,0.83,267659,95,256702,1104821,592,571,0.0,X,2022-11-09T04:00:10.099Z,1.0
1668525039,2022-11-15 09:10:39 -0600,0319dcead396b1a2eb18414915461ef72c510bd9,20221108NJ31230,live,95.0,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-15T15:10:22.347Z,592,601,98.5,39164,149054,58.06,39980,105518,41.11,40016,2130,0.83,267659,95,256702,1104821,592,571,0.0,X,2022-11-09T04:00:10.099Z,1.0
1668610788,2022-11-16 08:59:48 -0600,b65d39bcdfae51cbacbc20f3b055fd7dfe166096,20221108NJ31230,live,95.0,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-16T14:59:30.863Z,592,601,98.5,39164,149054,58.06,39980,105518,41.11,40016,2130,0.83,267659,95,256702,1104821,592,571,0.0,X,2022-11-09T04:00:10.099Z,1.0
1668610853,2022-11-16 09:00:53 -0600,c6370ce861d608e879b58eb6a6ff5501db2604d9,20221108NJ31230,live,95.0,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-16T15:00:30.696Z,592,601,98.5,39164,149054,58.06,39980,105518,41.11,40016,2130,0.83,267659,95,256702,1104821,592,571,0.0,X,2022-11-09T04:00:10.099Z,1.0
1668610915,2022-11-16 09:01:55 -0600,bc96739a49519d3bb8d581b75d6cc151600db6d9,20221108NJ31230,live,95.0,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-16T15:01:30.930Z,592,601,98.5,39164,149054,58.06,39980,105518,41.11,40016,2130,0.83,267659,95,256702,1104821,592,571,0.0,X,2022-11-09T04:00:10.099Z,1.0
1668618295,2022-11-16 11:04:55 -0600,e486287701e3849f3f2220d15d1d904d560d36ae,20221108NJ31230,live,95.0,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-16T17:04:31.509Z,592,601,98.5,39164,149054,58.06,39980,105518,41.11,40016,2130,0.83,267659,95,256702,1104821,592,571,0.0,X,2022-11-09T04:00:10.099Z,1.0
1668627526,2022-11-16 13:38:46 -0600,7fe4e9113fcb3fdb8b79af56fba0c4560e59a7a7,20221108NJ31230,live,95.0,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-16T19:38:31.906Z,592,601,98.5,39164,149054,58.06,39980,105518,41.11,40016,2130,0.83,267659,95,256702,1104821,592,571,0.0,X,2022-11-09T04:00:10.099Z,1.0
1668627595,2022-11-16 13:39:55 -0600,8a16bbd7cb81b82a8de3fb08a8905e73af6fde96,20221108NJ31230,live,95.0,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-16T19:39:33.549Z,592,601,98.5,39164,149054,58.06,39980,105518,41.11,40016,2130,0.83,267659,95,256702,1104821,592,571,0.0,X,2022-11-09T04:00:10.099Z,1.0
