captureTimestamp,captureDateTime,captureRevision,raceID,resultsType,eevp,statePostal,stateName,reportingunitID,reportingunitLevel,pollClosingTime,level,electTotal,lastUpdated,precinctsReporting,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional,candidates.0.colorIndex,candidates.0.winner,candidates.0.calledAt
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,20221108VA47015,live,0.0,VA,Virginia,47,1,2022-11-08T23:00:00.000Z,state,0,2022-11-07T03:27:38.697Z,0,182,0.0,51376,0,0.0,51925,0,0.0,51930,0,0.0,418542,99,0,717848,0,0,,,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,20221108VA47015,live,0.0,VA,Virginia,47,1,2022-11-09T00:00:00.000Z,state,0,2022-11-08T19:50:38.329Z,0,182,0.0,51376,0,0.0,51925,0,0.0,51930,0,0.0,348570,99,0,717848,0,0,,,
1667952254,2022-11-09 00:04:14 +0000,01f078a675119f6cdf4e095b5cc2a41189aff91c,20221108VA47015,live,0.0,VA,Virginia,47,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T00:02:53.311Z,0,182,0.0,51376,0,0.0,51925,0,0.0,51930,0,0.0,348570,99,0,717848,0,0,,,
1667953790,2022-11-09 00:29:50 +0000,6070b11d4c3c0a9b2acaa63cc75a94579377e299,20221108VA47015,live,0.0,VA,Virginia,47,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T00:28:39.132Z,0,182,0.0,51376,0,0.0,51925,0,0.0,51930,0,0.0,348570,99,0,717848,0,0,,,
1667954061,2022-11-09 00:34:21 +0000,f42b15f4268586407ce223466d2394d526a81df4,20221108VA47015,live,0.33,VA,Virginia,47,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T00:29:25.925Z,0,182,0.0,51376,854,73.3,51930,288,24.72,51925,23,1.97,348570,99,1165,717848,0,1,0.0,,
1667954884,2022-11-09 00:48:04 +0000,8f544a76833fbb21dc3fbc0ce7b73e3714be8529,20221108VA47015,live,0.61,VA,Virginia,47,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T00:44:44.918Z,2,182,1.1,51376,1560,73.86,51930,507,24.01,51925,45,2.13,348570,99,2112,717848,2,1,0.0,,
1667956547,2022-11-09 01:15:47 +0000,8138046ce1ccc9e37269480764f23b8c9cec781a,20221108VA47015,live,0.94,VA,Virginia,47,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T01:11:08.339Z,3,182,1.65,51376,2441,74.35,51930,773,23.55,51925,69,2.1,348570,99,3283,717848,3,2,0.0,,
1667957430,2022-11-09 01:30:30 +0000,03f90a735487a191903970f5b59ebf51d460c3e0,20221108VA47015,live,24.61,VA,Virginia,47,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T01:29:43.946Z,35,182,19.23,51376,68149,79.46,51930,16364,19.08,51925,1256,1.46,348570,99,85769,717848,35,45,0.0,,
1667957715,2022-11-09 01:35:15 +0000,97cbc8b93cc842818a0fba948144842c3e8d51f0,20221108VA47015,live,31.47,VA,Virginia,47,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T01:32:03.026Z,35,182,19.23,51376,85570,78.02,51930,22701,20.7,51925,1410,1.29,348570,99,109681,717848,35,57,0.0,,
1667957993,2022-11-09 01:39:53 +0000,af6b7ce58befb45bf1dd57f93615d5da519d3770,20221108VA47015,live,51.57,VA,Virginia,47,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T01:36:34.113Z,84,182,46.15,51376,121198,76.81,51930,34236,21.7,51925,2349,1.49,305952,99,157783,717848,84,94,0.0,,
