captureTimestamp,captureDateTime,captureRevision,raceID,resultsType,eevp,statePostal,stateName,reportingunitID,reportingunitLevel,pollClosingTime,level,electTotal,lastUpdated,precinctsReporting,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,candidates.3.candidateID,candidates.3.voteCount,candidates.3.votePct,candidates.4.candidateID,candidates.4.voteCount,candidates.4.votePct,candidates.5.candidateID,candidates.5.voteCount,candidates.5.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional,candidates.0.colorIndex,candidates.1.colorIndex,candidates.0.winner,candidates.0.calledAt
1667974762,2022-11-09 00:19:22 -0600,eae9f5b1ba131d7652f49e9c3001c7a015f755b1,20221108NV30323,live,34.52,NV,Nevada,29,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T06:18:21.439Z,0,1690,0.0,36172,252010,54.07,37634,201179,43.16,37917,5318,1.14,37880,3096,0.66,37882,2420,0.52,37881,2060,0.44,1350000,99,466083,2183075,0,583,1.0,0.0,,
1667977447,2022-11-09 01:04:07 -0600,85b5a3bb4e8662c6fa8f3bf8244be3cdf20864e6,20221108NV30323,live,34.52,NV,Nevada,29,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T07:01:28.059Z,0,1690,0.0,36172,252010,54.07,37634,201179,43.16,37917,5318,1.14,37880,3096,0.66,37882,2420,0.52,37881,2060,0.44,1350000,99,466083,2183075,0,583,1.0,0.0,,
1667977490,2022-11-09 01:04:50 -0600,73af89bd198396be18bf17786481f7c1aff2cd2b,20221108NV30323,live,34.52,NV,Nevada,29,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T07:03:58.298Z,0,1690,0.0,36172,252010,54.07,37634,201179,43.16,37917,5318,1.14,37880,3096,0.66,37882,2420,0.52,37881,2060,0.44,1350000,99,466083,2183075,0,583,1.0,0.0,,
1667977529,2022-11-09 01:05:29 -0600,41a86a702268ec57df877a606f8777dfeb75024d,20221108NV30323,live,40.02,NV,Nevada,29,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T07:05:00.219Z,493,1690,29.17,36172,279030,51.65,37634,245736,45.49,37917,6275,1.16,37880,3740,0.69,37882,2965,0.55,37881,2488,0.46,1350000,99,540234,2183075,493,676,1.0,0.0,,
1667977610,2022-11-09 01:06:50 -0600,25c1857d0bb05ceb15bf5f1f5d1e6e8a9c199446,20221108NV30323,live,40.02,NV,Nevada,29,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T07:06:18.122Z,493,1690,29.17,36172,279030,51.65,37634,245736,45.49,37917,6275,1.16,37880,3740,0.69,37882,2965,0.55,37881,2488,0.46,1350000,99,540234,2183075,493,676,1.0,0.0,,
1667977690,2022-11-09 01:08:10 -0600,c2d57f962724e5d811f2a0173268728cbb4962f4,20221108NV30323,live,40.02,NV,Nevada,29,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T07:07:37.251Z,493,1690,29.17,36172,279030,51.65,37634,245736,45.49,37917,6275,1.16,37880,3740,0.69,37882,2965,0.55,37881,2488,0.46,1350000,99,540234,2183075,493,676,1.0,0.0,,
1667977730,2022-11-09 01:08:50 -0600,eb7c135f53880b948a2c1d8d800428a5719cefdc,20221108NV30323,live,40.02,NV,Nevada,29,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T07:07:46.952Z,493,1690,29.17,36172,279030,51.65,37634,245736,45.49,37917,6275,1.16,37880,3740,0.69,37882,2965,0.55,37881,2488,0.46,1350000,99,540234,2183075,493,676,1.0,0.0,,
1667977812,2022-11-09 01:10:12 -0600,f6003f8f022049fc0501c9f6d634893d3cdbfc16,20221108NV30323,live,40.02,NV,Nevada,29,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T07:09:38.494Z,484,1690,28.64,36172,279030,51.65,37634,245736,45.49,37917,6275,1.16,37880,3740,0.69,37882,2965,0.55,37881,2488,0.46,1350000,99,540234,2183075,484,676,1.0,0.0,,
1667977854,2022-11-09 01:10:54 -0600,48bc116d28d8730921e71b24209c1971684df670,20221108NV30323,live,40.02,NV,Nevada,29,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T07:09:53.272Z,484,1690,28.64,36172,279030,51.65,37634,245736,45.49,37917,6275,1.16,37880,3740,0.69,37882,2965,0.55,37881,2488,0.46,1350000,99,540234,2183075,484,676,1.0,0.0,,
1667977935,2022-11-09 01:12:15 -0600,feb40c975705809cd00ffdf92140d1a7aba09790,20221108NV30323,live,46.42,NV,Nevada,29,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T07:11:11.186Z,484,1690,28.64,36172,322479,51.46,37634,286862,45.77,37917,7008,1.12,37880,4220,0.67,37882,3325,0.53,37881,2815,0.45,1350000,99,626709,2183075,484,785,1.0,0.0,,
1667978461,2022-11-09 01:21:01 -0600,f1eaab2ad1bc5db55713124b104cf813b6eb5754,20221108NV30323,live,46.8,NV,Nevada,29,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T07:19:06.360Z,484,1690,28.64,36172,323568,51.21,37634,290606,46.0,37917,7108,1.13,37880,4281,0.68,37882,3364,0.53,37881,2857,0.45,1350000,99,631784,2183075,484,791,1.0,0.0,,
1667978704,2022-11-09 01:25:04 -0600,063886ef628b03936d6bad5059dd21f00c0a4b43,20221108NV30323,live,48.0,NV,Nevada,29,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T07:24:37.431Z,484,1690,28.64,36172,326909,50.45,37634,302867,46.74,37917,7316,1.13,37880,4456,0.69,37882,3507,0.54,37881,2990,0.46,1350000,99,648045,2183075,484,811,1.0,0.0,,
1667978947,2022-11-09 01:29:07 -0600,fbdf43e99d03976809db926359d350cf01d6dc4e,20221108NV30323,live,49.17,NV,Nevada,29,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T07:26:54.213Z,484,1690,28.64,36172,334192,50.34,37634,310851,46.83,37917,7499,1.13,37880,4587,0.69,37882,3594,0.54,37881,3107,0.47,1350000,99,663830,2183075,484,831,1.0,0.0,,
1667979514,2022-11-09 01:38:34 -0600,3beafacc3bafd5d436073bbd9a0ee742070d2376,20221108NV30323,live,54.0,NV,Nevada,29,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T07:37:39.885Z,484,1690,28.64,36172,334192,50.34,37634,310851,46.83,37917,7499,1.13,37880,4587,0.69,37882,3594,0.54,37881,3107,0.47,1229315,99,663830,2183075,484,913,1.0,0.0,,
1667979607,2022-11-09 01:40:07 -0600,421947c10ff858f42c586f7d9249efab54b1c5f4,20221108NV30323,live,54.0,NV,Nevada,29,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T07:39:16.638Z,484,1690,28.64,36172,334192,50.34,37634,310851,46.83,37917,7499,1.13,37880,4587,0.69,37882,3594,0.54,37881,3107,0.47,1229315,99,663830,2183075,484,913,1.0,0.0,,
1667980632,2022-11-09 01:57:12 -0600,64acd32e8668f8543b9301ec796b80c9900834d5,20221108NV30323,live,54.0,NV,Nevada,29,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T07:56:02.760Z,489,1690,28.93,36172,334192,50.34,37634,310851,46.83,37917,7499,1.13,37880,4587,0.69,37882,3594,0.54,37881,3107,0.47,1229315,99,663830,2183075,489,913,1.0,0.0,,
1667982002,2022-11-09 02:20:02 -0600,55d43d6174b4d852acbda6bae98fc1f4f93cabfe,20221108NV30323,live,55.31,NV,Nevada,29,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T08:19:25.759Z,489,1690,28.93,36172,341518,50.23,37634,319080,46.93,37917,7690,1.13,37880,4717,0.69,37882,3703,0.54,37881,3205,0.47,1229315,99,679913,2183075,489,935,1.0,0.0,,
1667982318,2022-11-09 02:25:18 -0600,d78896390711a8466dc4ef9e83dee06bc896d9df,20221108NV30323,live,55.31,NV,Nevada,29,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T08:24:00.869Z,489,1690,28.93,36172,341518,50.23,37634,319080,46.93,37917,7690,1.13,37880,4717,0.69,37882,3703,0.54,37881,3205,0.47,1229315,99,679913,2183075,489,935,1.0,0.0,,
1667982517,2022-11-09 02:28:37 -0600,646431433e93fe970b24a70347fe4d3180275034,20221108NV30323,live,55.48,NV,Nevada,29,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T08:27:35.838Z,489,1690,28.93,36172,341896,50.13,37634,320726,47.02,37917,7748,1.14,37880,4759,0.7,37882,3721,0.55,37881,3233,0.47,1229315,99,682083,2183075,489,938,1.0,0.0,,
1667982715,2022-11-09 02:31:55 -0600,adeb1bd568c98eed36a0f10c8c3df06cf197a331,20221108NV30323,live,55.48,NV,Nevada,29,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T08:31:00.109Z,489,1690,28.93,36172,341896,50.13,37634,320726,47.02,37917,7748,1.14,37880,4759,0.7,37882,3721,0.55,37881,3233,0.47,1229315,99,682083,2183075,489,938,1.0,0.0,,
1667982876,2022-11-09 02:34:36 -0600,f1dcf8490c2a8ff76c7720ff88b0d3bca82564fc,20221108NV30323,live,55.65,NV,Nevada,29,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T08:32:47.082Z,489,1690,28.93,36172,342202,50.02,37634,322362,47.12,37917,7808,1.14,37880,4771,0.7,37882,3742,0.55,37881,3245,0.47,1229315,99,684130,2183075,489,941,1.0,0.0,,
1667983190,2022-11-09 02:39:50 -0600,33d66fac29e7b6dbaed9d0c4d2c158e412e07a74,20221108NV30323,live,61.64,NV,Nevada,29,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T08:34:10.483Z,489,1690,28.93,36172,371047,48.97,37634,364915,48.16,37917,8676,1.14,37880,5335,0.7,37882,4209,0.56,37881,3575,0.47,1229315,99,757757,2183075,489,1042,1.0,0.0,,
1667983471,2022-11-09 02:44:31 -0600,70d36d9850461d49fa32ba3e867341f797936529,20221108NV30323,live,61.7,NV,Nevada,29,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T08:42:14.961Z,489,1690,28.93,36172,371116,48.93,37634,365564,48.2,37917,8691,1.15,37880,5342,0.7,37882,4211,0.56,37881,3584,0.47,1229315,99,758508,2183075,489,1043,1.0,0.0,,
1667983595,2022-11-09 02:46:35 -0600,2dd0aebbae72cb28f364a323cce9d6d3c29ae669,20221108NV30323,live,66.31,NV,Nevada,29,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T08:44:56.512Z,489,1690,28.93,36172,375823,48.57,37634,375438,48.52,37917,8962,1.16,37880,5540,0.72,37882,4321,0.56,37881,3731,0.48,1166935,99,773815,2183075,489,1121,1.0,0.0,,
1667984283,2022-11-09 02:58:03 -0600,0170dd1ad3b2504037f68d6f19c85fd52c958ac5,20221108NV30323,live,66.4,NV,Nevada,29,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T08:57:26.980Z,489,1690,28.93,37634,376438,48.58,36172,375823,48.5,37917,8962,1.16,37880,5540,0.72,37882,4321,0.56,37881,3731,0.48,1166935,99,774815,2183075,489,1122,0.0,1.0,,
1667984643,2022-11-09 03:04:03 -0600,c379357a888a5ba9047063da02c1ed2809e3ab76,20221108NV30323,live,66.4,NV,Nevada,29,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T09:03:02.349Z,489,1690,28.93,37634,376438,48.58,36172,375823,48.5,37917,8962,1.16,37880,5540,0.72,37882,4321,0.56,37881,3731,0.48,1166935,99,774815,2183075,489,1122,0.0,1.0,,
1667985134,2022-11-09 03:12:14 -0600,2c897b0fc200e1893488b5752c5c41a90d4a2217,20221108NV30323,live,66.4,NV,Nevada,29,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T09:11:38.814Z,919,1690,54.38,37634,376438,48.58,36172,375823,48.5,37917,8962,1.16,37880,5540,0.72,37882,4321,0.56,37881,3731,0.48,1166935,99,774815,2183075,919,1122,0.0,1.0,,
1667985174,2022-11-09 03:12:54 -0600,68416a7a90f736185bed11a2c7b588ad616a4f90,20221108NV30323,live,66.4,NV,Nevada,29,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T09:11:47.232Z,919,1690,54.38,37634,376438,48.58,36172,375823,48.5,37917,8962,1.16,37880,5540,0.72,37882,4321,0.56,37881,3731,0.48,1166935,99,774815,2183075,919,1122,0.0,1.0,,
1667985436,2022-11-09 03:17:16 -0600,3424d47f5341c2a346e8a3799f78a52faeab6c0b,20221108NV30323,live,69.59,NV,Nevada,29,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T09:16:09.832Z,919,1690,54.38,37634,402342,49.54,36172,386016,47.53,37917,9333,1.15,37880,5883,0.72,37882,4572,0.56,37881,3956,0.49,1166935,99,812102,2183075,919,1176,0.0,1.0,,
1667986108,2022-11-09 03:28:28 -0600,0d89337504a89a16ce478d64716763f3ed0e0320,20221108NV30323,live,69.59,NV,Nevada,29,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T09:27:27.894Z,943,1690,55.8,37634,402342,49.54,36172,386016,47.53,37917,9333,1.15,37880,5883,0.72,37882,4572,0.56,37881,3956,0.49,1166935,99,812102,2183075,943,1176,0.0,1.0,,
1667986188,2022-11-09 03:29:48 -0600,64f0dd4fc7a8de22a11d1603592ffce335504ee7,20221108NV30323,live,70.0,NV,Nevada,29,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T09:28:50.592Z,943,1690,55.8,37634,402342,49.54,36172,386016,47.53,37917,9333,1.15,37880,5883,0.72,37882,4572,0.56,37881,3956,0.49,1160146,99,812102,2183075,943,1183,0.0,1.0,,
1667986270,2022-11-09 03:31:10 -0600,8b08ac238b66c1bf432ca7a82738d5523f4e4f8f,20221108NV30323,live,70.0,NV,Nevada,29,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T09:30:01.802Z,952,1690,56.33,37634,402342,49.54,36172,386016,47.53,37917,9333,1.15,37880,5883,0.72,37882,4572,0.56,37881,3956,0.49,1160146,99,812102,2183075,952,1183,0.0,1.0,,
1667987115,2022-11-09 03:45:15 -0600,e23b8de2242415db61d865c6efae16c4ec047a9f,20221108NV30323,live,72.31,NV,Nevada,29,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T09:44:19.684Z,952,1690,56.33,37634,418461,49.88,36172,395866,47.19,37917,9645,1.15,37880,6085,0.73,37882,4788,0.57,37881,4090,0.49,1160146,99,838935,2183075,952,1222,0.0,1.0,,
1667987766,2022-11-09 03:56:06 -0600,0c97af721e07528c29c550b7bce84d073343534b,20221108NV30323,live,72.31,NV,Nevada,29,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T09:55:27.145Z,957,1690,56.63,37634,418461,49.88,36172,395866,47.19,37917,9645,1.15,37880,6085,0.73,37882,4788,0.57,37881,4090,0.49,1160146,99,838935,2183075,957,1222,0.0,1.0,,
1667987965,2022-11-09 03:59:25 -0600,4dde3c8f59c3bcf3cff48ec0c0bbba8cecf9614a,20221108NV30323,live,72.31,NV,Nevada,29,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T09:58:47.988Z,1013,1690,59.94,37634,418461,49.88,36172,395866,47.19,37917,9645,1.15,37880,6085,0.73,37882,4788,0.57,37881,4090,0.49,1160146,99,838935,2183075,1013,1222,0.0,1.0,,
1667988167,2022-11-09 04:02:47 -0600,0f435c562543b15444714c77c0ab7ab51485d91e,20221108NV30323,live,72.31,NV,Nevada,29,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T10:01:55.264Z,1013,1690,59.94,37634,418461,49.88,36172,395866,47.19,37917,9645,1.15,37880,6085,0.73,37882,4788,0.57,37881,4090,0.49,1160146,99,838935,2183075,1013,1222,0.0,1.0,,
1667988564,2022-11-09 04:09:24 -0600,2aeef9544d1832238b865b50255c72fd72952396,20221108NV30323,live,72.31,NV,Nevada,29,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T10:07:29.141Z,1028,1690,60.83,37634,418461,49.88,36172,395866,47.19,37917,9645,1.15,37880,6085,0.73,37882,4788,0.57,37881,4090,0.49,1160146,99,838935,2183075,1028,1222,0.0,1.0,,
1667988603,2022-11-09 04:10:03 -0600,c57fd67b0b96993b9f7c98a49335fed712bca534,20221108NV30323,live,72.31,NV,Nevada,29,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T10:08:59.010Z,1028,1690,60.83,37634,418461,49.88,36172,395866,47.19,37917,9645,1.15,37880,6085,0.73,37882,4788,0.57,37881,4090,0.49,1160146,99,838935,2183075,1028,1222,0.0,1.0,,
1667988882,2022-11-09 04:14:42 -0600,50e686bbeb599e4b3a701673cc58310482a21b94,20221108NV30323,live,72.31,NV,Nevada,29,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T10:14:02.757Z,1038,1690,61.42,37634,418461,49.88,36172,395866,47.19,37917,9645,1.15,37880,6085,0.73,37882,4788,0.57,37881,4090,0.49,1160146,99,838935,2183075,1038,1222,0.0,1.0,,
1667989442,2022-11-09 04:24:02 -0600,364fd392403a5661fc5e3dab8aaacc2dcbbce838,20221108NV30323,live,72.31,NV,Nevada,29,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T10:23:28.839Z,1038,1690,61.42,37634,418461,49.88,36172,395866,47.19,37917,9645,1.15,37880,6085,0.73,37882,4788,0.57,37881,4090,0.49,1160146,99,838935,2183075,1038,1222,0.0,1.0,,
1667989803,2022-11-09 04:30:03 -0600,af189c0711a37b9275d1cdbe0ad3bd502b1b34ce,20221108NV30323,live,72.31,NV,Nevada,29,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T10:29:00.118Z,1044,1690,61.78,37634,418461,49.88,36172,395866,47.19,37917,9645,1.15,37880,6085,0.73,37882,4788,0.57,37881,4090,0.49,1160146,99,838935,2183075,1044,1222,0.0,1.0,,
1667996558,2022-11-09 06:22:38 -0600,6ed410a7a425f22f9d63a92f2659d3edeff4d1d6,20221108NV30323,live,72.31,NV,Nevada,29,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T12:21:49.465Z,1044,1690,61.78,37634,418461,49.88,36172,395866,47.19,37917,9645,1.15,37880,6085,0.73,37882,4788,0.57,37881,4090,0.49,1160146,99,838935,2183075,1044,1222,0.0,1.0,,
1667999760,2022-11-09 07:16:00 -0600,e98bf06e249e5e12e2a396ab74d027839309f885,20221108NV30323,live,72.31,NV,Nevada,29,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T13:15:35.265Z,1044,1690,61.78,37634,418461,49.88,36172,395866,47.19,37917,9645,1.15,37880,6085,0.73,37882,4788,0.57,37881,4090,0.49,1160146,99,838935,2183075,1044,1222,0.0,1.0,,
1668006370,2022-11-09 09:06:10 -0600,c8673591ea870e6c097f4102a0483f7cf4142d44,20221108NV30323,live,72.31,NV,Nevada,29,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T15:05:27.729Z,1044,1690,61.78,37634,418461,49.88,36172,395866,47.19,37917,9645,1.15,37880,6085,0.73,37882,4788,0.57,37881,4090,0.49,1160146,99,838935,2183075,1044,1222,0.0,1.0,,
1668007548,2022-11-09 09:25:48 -0600,8349f110c0babbd1dc1eabd5472122a7831f954c,20221108NV30323,live,72.31,NV,Nevada,29,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T15:24:45.241Z,1044,1690,61.78,37634,418461,49.88,36172,395866,47.19,37917,9645,1.15,37880,6085,0.73,37882,4788,0.57,37881,4090,0.49,1160146,99,838935,2183075,1044,1222,0.0,1.0,,
1668007958,2022-11-09 09:32:38 -0600,9ee2c56ac32030f31659c088b6cae3bac4d7e870,20221108NV30323,live,72.31,NV,Nevada,29,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T15:31:55.206Z,1063,1690,62.9,37634,418461,49.88,36172,395866,47.19,37917,9645,1.15,37880,6085,0.73,37882,4788,0.57,37881,4090,0.49,1160146,99,838935,2183075,1063,1222,0.0,1.0,,
1668008162,2022-11-09 09:36:02 -0600,ee3ba892b0a9d70f7fa76b610d9240079f71b247,20221108NV30323,live,72.31,NV,Nevada,29,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T15:35:15.615Z,1063,1690,62.9,37634,418461,49.88,36172,395866,47.19,37917,9645,1.15,37880,6085,0.73,37882,4788,0.57,37881,4090,0.49,1160146,99,838935,2183075,1063,1222,0.0,1.0,,
1668008363,2022-11-09 09:39:23 -0600,4c6b9b20960762f2ce7ebea4971969196bf23aa9,20221108NV30323,live,72.31,NV,Nevada,29,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T15:38:18.371Z,1063,1690,62.9,37634,418461,49.88,36172,395866,47.19,37917,9645,1.15,37880,6085,0.73,37882,4788,0.57,37881,4090,0.49,1160146,99,838935,2183075,1063,1222,0.0,1.0,,
1668008605,2022-11-09 09:43:25 -0600,07f360cc2ba5105c5f02f855cd5f4098e61e4ca9,20221108NV30323,live,77.0,NV,Nevada,29,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T15:42:28.331Z,1075,1690,63.61,37634,418461,49.88,36172,395866,47.19,37917,9645,1.15,37880,6085,0.73,37882,4788,0.57,37881,4090,0.49,1089526,99,838935,2183075,1075,1301,0.0,1.0,,
1668026355,2022-11-09 14:39:15 -0600,74cee3c1afba431e5b7018e9b8ea421024ef496b,20221108NV30323,live,77.0,NV,Nevada,29,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T20:38:22.432Z,1075,1690,63.61,37634,418461,49.88,36172,395866,47.19,37917,9645,1.15,37880,6085,0.73,37882,4788,0.57,37881,4090,0.49,1089526,99,838935,2183075,1075,1301,0.0,1.0,,
1668026897,2022-11-09 14:48:17 -0600,fe33f8a9d126cbd5817113b4241b247a61534c60,20221108NV30323,live,77.0,NV,Nevada,29,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T20:47:10.438Z,1116,1690,66.04,37634,418461,49.88,36172,395866,47.19,37917,9645,1.15,37880,6085,0.73,37882,4788,0.57,37881,4090,0.49,1089526,99,838935,2183075,1116,1301,0.0,1.0,,
1668041891,2022-11-09 18:58:11 -0600,5df04b068c883af1e95aabdce9f8257039477d30,20221108NV30323,live,77.0,NV,Nevada,29,1,2022-11-09T03:00:00.000Z,state,0,2022-11-10T00:56:58.797Z,1157,1690,68.46,37634,418461,49.88,36172,395866,47.19,37917,9645,1.15,37880,6085,0.73,37882,4788,0.57,37881,4090,0.49,1089526,99,838935,2183075,1157,1301,0.0,1.0,,
