captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,incumbents.0.first,incumbents.0.last,incumbents.0.abbrv,incumbents.0.party,incumbents.0.candidateID,incumbents.0.polID,incumbents.0.polNum,national,state,keyRace,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.36172.first,candidates.36172.last,candidates.36172.abbrv,candidates.36172.incumbent,candidates.36172.party,candidates.36172.candidateID,candidates.36172.ballotOrder,candidates.36172.polID,candidates.36172.polNum,candidates.36172.electWon,candidates.37634.first,candidates.37634.last,candidates.37634.party,candidates.37634.candidateID,candidates.37634.ballotOrder,candidates.37634.polID,candidates.37634.polNum,candidates.37634.electWon,candidates.37880.first,candidates.37880.last,candidates.37880.abbrv,candidates.37880.party,candidates.37880.candidateID,candidates.37880.ballotOrder,candidates.37880.polID,candidates.37880.polNum,candidates.37880.electWon,candidates.37881.first,candidates.37881.last,candidates.37881.party,candidates.37881.candidateID,candidates.37881.ballotOrder,candidates.37881.polID,candidates.37881.polNum,candidates.37881.electWon,candidates.37882.first,candidates.37882.last,candidates.37882.party,candidates.37882.candidateID,candidates.37882.ballotOrder,candidates.37882.polID,candidates.37882.polNum,candidates.37882.electWon,candidates.37917.last,candidates.37917.abbrv,candidates.37917.party,candidates.37917.candidateID,candidates.37917.ballotOrder,candidates.37917.polID,candidates.37917.polNum,candidates.37917.electWon,candidates.36172.winnerDateTime,isCertified
1668046189,2022-11-09 20:09:49 -0600,f682ccf2d1ae34104984a0e62a45a0448dfe2890,NV-20221108_Eday80,29,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Catherine,Cortez Masto,CortzMst,Dem,36172,65148,31920,True,True,True,1089526,99,853847,2183075,True,20221108NV30323,2022-11-08,NV,36172,Catherine,Cortez Masto,CortzMst,True,Dem,36172,1,65148,31920,0,Adam,Laxalt,GOP,37634,2,66788,32406,0,Barry,Lindemann,Lindemnn,NPP,37880,3,71707,33305,0,Barry,Rubinson,IAP,37881,4,69502,33128,0,Neil,Scott,Lib,37882,5,497,33306,0,None of these candidates,None,NPD,37917,6,100013,31807,0,,
1668055299,2022-11-09 22:41:39 -0600,3e13cfce4e949fe91b7b41e8d273181cd4137d5d,NV-20221108_Eday80,29,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Catherine,Cortez Masto,CortzMst,Dem,36172,65148,31920,True,True,True,1089526,99,856575,2183075,True,20221108NV30323,2022-11-08,NV,36172,Catherine,Cortez Masto,CortzMst,True,Dem,36172,1,65148,31920,0,Adam,Laxalt,GOP,37634,2,66788,32406,0,Barry,Lindemann,Lindemnn,NPP,37880,3,71707,33305,0,Barry,Rubinson,IAP,37881,4,69502,33128,0,Neil,Scott,Lib,37882,5,497,33306,0,None of these candidates,None,NPD,37917,6,100013,31807,0,,
1668083975,2022-11-10 06:39:35 -0600,63119e36e1cb32f7efc24f6178043e11b01c4a75,NV-20221108_Eday80,29,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Catherine,Cortez Masto,CortzMst,Dem,36172,65148,31920,True,True,True,1089526,99,863680,2183075,True,20221108NV30323,2022-11-08,NV,36172,Catherine,Cortez Masto,CortzMst,True,Dem,36172,1,65148,31920,0,Adam,Laxalt,GOP,37634,2,66788,32406,0,Barry,Lindemann,Lindemnn,NPP,37880,3,71707,33305,0,Barry,Rubinson,IAP,37881,4,69502,33128,0,Neil,Scott,Lib,37882,5,497,33306,0,None of these candidates,None,NPD,37917,6,100013,31807,0,,
1668084942,2022-11-10 06:55:42 -0600,daf6a68e3f13774ff01d46d5f6a3aa2fa79f25af,NV-20221108_Eday80,29,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Catherine,Cortez Masto,CortzMst,Dem,36172,65148,31920,True,True,True,1089526,99,884287,2183075,True,20221108NV30323,2022-11-08,NV,36172,Catherine,Cortez Masto,CortzMst,True,Dem,36172,1,65148,31920,0,Adam,Laxalt,GOP,37634,2,66788,32406,0,Barry,Lindemann,Lindemnn,NPP,37880,3,71707,33305,0,Barry,Rubinson,IAP,37881,4,69502,33128,0,Neil,Scott,Lib,37882,5,497,33306,0,None of these candidates,None,NPD,37917,6,100013,31807,0,,
1668084987,2022-11-10 06:56:27 -0600,050c86dbc022616b9ee40bc54005398a680bed6d,NV-20221108_Eday80,29,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Catherine,Cortez Masto,CortzMst,Dem,36172,65148,31920,True,True,True,1089526,99,863680,2183075,True,20221108NV30323,2022-11-08,NV,36172,Catherine,Cortez Masto,CortzMst,True,Dem,36172,1,65148,31920,0,Adam,Laxalt,GOP,37634,2,66788,32406,0,Barry,Lindemann,Lindemnn,NPP,37880,3,71707,33305,0,Barry,Rubinson,IAP,37881,4,69502,33128,0,Neil,Scott,Lib,37882,5,497,33306,0,None of these candidates,None,NPD,37917,6,100013,31807,0,,
1668085406,2022-11-10 07:03:26 -0600,4a83410e9717e9eae77d19ebdb08d81588d24c4c,NV-20221108_Eday80,29,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Catherine,Cortez Masto,CortzMst,Dem,36172,65148,31920,True,True,True,1089526,99,884287,2183075,True,20221108NV30323,2022-11-08,NV,36172,Catherine,Cortez Masto,CortzMst,True,Dem,36172,1,65148,31920,0,Adam,Laxalt,GOP,37634,2,66788,32406,0,Barry,Lindemann,Lindemnn,NPP,37880,3,71707,33305,0,Barry,Rubinson,IAP,37881,4,69502,33128,0,Neil,Scott,Lib,37882,5,497,33306,0,None of these candidates,None,NPD,37917,6,100013,31807,0,,
1668086288,2022-11-10 07:18:08 -0600,a66a4648d8961784696e23170e50e015ce744724,NV-20221108_Eday80,29,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Catherine,Cortez Masto,CortzMst,Dem,36172,65148,31920,True,True,True,1065406,99,884287,2183075,True,20221108NV30323,2022-11-08,NV,36172,Catherine,Cortez Masto,CortzMst,True,Dem,36172,1,65148,31920,0,Adam,Laxalt,GOP,37634,2,66788,32406,0,Barry,Lindemann,Lindemnn,NPP,37880,3,71707,33305,0,Barry,Rubinson,IAP,37881,4,69502,33128,0,Neil,Scott,Lib,37882,5,497,33306,0,None of these candidates,None,NPD,37917,6,100013,31807,0,,
1668112695,2022-11-10 14:38:15 -0600,34609de7a23a6c93d3d0bd5bf6e76f500799b069,NV-20221108_Eday80,29,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Catherine,Cortez Masto,CortzMst,Dem,36172,65148,31920,True,True,True,1065406,99,884581,2183075,True,20221108NV30323,2022-11-08,NV,36172,Catherine,Cortez Masto,CortzMst,True,Dem,36172,1,65148,31920,0,Adam,Laxalt,GOP,37634,2,66788,32406,0,Barry,Lindemann,Lindemnn,NPP,37880,3,71707,33305,0,Barry,Rubinson,IAP,37881,4,69502,33128,0,Neil,Scott,Lib,37882,5,497,33306,0,None of these candidates,None,NPD,37917,6,100013,31807,0,,
1668133757,2022-11-10 20:29:17 -0600,fdc52428744267524d03f664165a9db503b77c5a,NV-20221108_Eday80,29,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Catherine,Cortez Masto,CortzMst,Dem,36172,65148,31920,True,True,True,1065406,99,896820,2183075,True,20221108NV30323,2022-11-08,NV,36172,Catherine,Cortez Masto,CortzMst,True,Dem,36172,1,65148,31920,0,Adam,Laxalt,GOP,37634,2,66788,32406,0,Barry,Lindemann,Lindemnn,NPP,37880,3,71707,33305,0,Barry,Rubinson,IAP,37881,4,69502,33128,0,Neil,Scott,Lib,37882,5,497,33306,0,None of these candidates,None,NPD,37917,6,100013,31807,0,,
1668139495,2022-11-10 22:04:55 -0600,8ce40eb06a14b41e3f239abc6c7b63f89aaa5768,NV-20221108_Eday80,29,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Catherine,Cortez Masto,CortzMst,Dem,36172,65148,31920,True,True,True,1065406,99,917921,2183075,True,20221108NV30323,2022-11-08,NV,36172,Catherine,Cortez Masto,CortzMst,True,Dem,36172,1,65148,31920,0,Adam,Laxalt,GOP,37634,2,66788,32406,0,Barry,Lindemann,Lindemnn,NPP,37880,3,71707,33305,0,Barry,Rubinson,IAP,37881,4,69502,33128,0,Neil,Scott,Lib,37882,5,497,33306,0,None of these candidates,None,NPD,37917,6,100013,31807,0,,
1668141260,2022-11-10 22:34:20 -0600,a2d806b833382796c6a575d0974f85fb99c3cce1,NV-20221108_Eday80,29,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Catherine,Cortez Masto,CortzMst,Dem,36172,65148,31920,True,True,True,1019912,99,917921,2183075,True,20221108NV30323,2022-11-08,NV,36172,Catherine,Cortez Masto,CortzMst,True,Dem,36172,1,65148,31920,0,Adam,Laxalt,GOP,37634,2,66788,32406,0,Barry,Lindemann,Lindemnn,NPP,37880,3,71707,33305,0,Barry,Rubinson,IAP,37881,4,69502,33128,0,Neil,Scott,Lib,37882,5,497,33306,0,None of these candidates,None,NPD,37917,6,100013,31807,0,,
1668144505,2022-11-10 23:28:25 -0600,9348036cf7848239e57dc4abc5c1d77826661fa2,NV-20221108_Eday80,29,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Catherine,Cortez Masto,CortzMst,Dem,36172,65148,31920,True,True,True,1019912,99,919965,2183075,True,20221108NV30323,2022-11-08,NV,36172,Catherine,Cortez Masto,CortzMst,True,Dem,36172,1,65148,31920,0,Adam,Laxalt,GOP,37634,2,66788,32406,0,Barry,Lindemann,Lindemnn,NPP,37880,3,71707,33305,0,Barry,Rubinson,IAP,37881,4,69502,33128,0,Neil,Scott,Lib,37882,5,497,33306,0,None of these candidates,None,NPD,37917,6,100013,31807,0,,
1668212607,2022-11-11 18:23:27 -0600,0ab5f32962d517f17074bbf2148044078a528643,NV-20221108_Eday80,29,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Catherine,Cortez Masto,CortzMst,Dem,36172,65148,31920,True,True,True,1019912,99,947194,2183075,True,20221108NV30323,2022-11-08,NV,36172,Catherine,Cortez Masto,CortzMst,True,Dem,36172,1,65148,31920,0,Adam,Laxalt,GOP,37634,2,66788,32406,0,Barry,Lindemann,Lindemnn,NPP,37880,3,71707,33305,0,Barry,Rubinson,IAP,37881,4,69502,33128,0,Neil,Scott,Lib,37882,5,497,33306,0,None of these candidates,None,NPD,37917,6,100013,31807,0,,
1668220055,2022-11-11 20:27:35 -0600,03c1009df2461bd386ac8a82d35b929f4b55d9be,NV-20221108_Eday80,29,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Catherine,Cortez Masto,CortzMst,Dem,36172,65148,31920,True,True,True,1019912,99,952262,2183075,True,20221108NV30323,2022-11-08,NV,36172,Catherine,Cortez Masto,CortzMst,True,Dem,36172,1,65148,31920,0,Adam,Laxalt,GOP,37634,2,66788,32406,0,Barry,Lindemann,Lindemnn,NPP,37880,3,71707,33305,0,Barry,Rubinson,IAP,37881,4,69502,33128,0,Neil,Scott,Lib,37882,5,497,33306,0,None of these candidates,None,NPD,37917,6,100013,31807,0,,
1668224075,2022-11-11 21:34:35 -0600,a147b15c5a249b9f8b7b76d017cce085d091e13c,NV-20221108_Eday80,29,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Catherine,Cortez Masto,CortzMst,Dem,36172,65148,31920,True,True,True,1019912,99,963205,2183075,True,20221108NV30323,2022-11-08,NV,36172,Catherine,Cortez Masto,CortzMst,True,Dem,36172,1,65148,31920,0,Adam,Laxalt,GOP,37634,2,66788,32406,0,Barry,Lindemann,Lindemnn,NPP,37880,3,71707,33305,0,Barry,Rubinson,IAP,37881,4,69502,33128,0,Neil,Scott,Lib,37882,5,497,33306,0,None of these candidates,None,NPD,37917,6,100013,31807,0,,
1668224117,2022-11-11 21:35:17 -0600,161e09b33d3bc281a0308ec5eaaab032e2d87c3d,NV-20221108_Eday80,29,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Catherine,Cortez Masto,CortzMst,Dem,36172,65148,31920,True,True,True,1019912,99,952262,2183075,True,20221108NV30323,2022-11-08,NV,36172,Catherine,Cortez Masto,CortzMst,True,Dem,36172,1,65148,31920,0,Adam,Laxalt,GOP,37634,2,66788,32406,0,Barry,Lindemann,Lindemnn,NPP,37880,3,71707,33305,0,Barry,Rubinson,IAP,37881,4,69502,33128,0,Neil,Scott,Lib,37882,5,497,33306,0,None of these candidates,None,NPD,37917,6,100013,31807,0,,
1668224157,2022-11-11 21:35:57 -0600,f23d4641d9509fc6037037700717f21cf1fcb6e2,NV-20221108_Eday80,29,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Catherine,Cortez Masto,CortzMst,Dem,36172,65148,31920,True,True,True,1019912,99,963205,2183075,True,20221108NV30323,2022-11-08,NV,36172,Catherine,Cortez Masto,CortzMst,True,Dem,36172,1,65148,31920,0,Adam,Laxalt,GOP,37634,2,66788,32406,0,Barry,Lindemann,Lindemnn,NPP,37880,3,71707,33305,0,Barry,Rubinson,IAP,37881,4,69502,33128,0,Neil,Scott,Lib,37882,5,497,33306,0,None of these candidates,None,NPD,37917,6,100013,31807,0,,
1668229977,2022-11-11 23:12:57 -0600,4bfbc6a6d314561c4af73a9557bd2dd265a9c0d6,NV-20221108_Eday80,29,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Catherine,Cortez Masto,CortzMst,Dem,36172,65148,31920,True,True,True,1019912,99,965784,2183075,True,20221108NV30323,2022-11-08,NV,36172,Catherine,Cortez Masto,CortzMst,True,Dem,36172,1,65148,31920,0,Adam,Laxalt,GOP,37634,2,66788,32406,0,Barry,Lindemann,Lindemnn,NPP,37880,3,71707,33305,0,Barry,Rubinson,IAP,37881,4,69502,33128,0,Neil,Scott,Lib,37882,5,497,33306,0,None of these candidates,None,NPD,37917,6,100013,31807,0,,
1668306443,2022-11-12 20:27:23 -0600,6f0359f32750c4fa3cd4fd52d1f078a2f719d6f6,NV-20221108_Eday80,29,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Catherine,Cortez Masto,CortzMst,Dem,36172,65148,31920,True,True,True,1019912,99,988985,2183075,True,20221108NV30323,2022-11-08,NV,36172,Catherine,Cortez Masto,CortzMst,True,Dem,36172,1,65148,31920,0,Adam,Laxalt,GOP,37634,2,66788,32406,0,Barry,Lindemann,Lindemnn,NPP,37880,3,71707,33305,0,Barry,Rubinson,IAP,37881,4,69502,33128,0,Neil,Scott,Lib,37882,5,497,33306,0,None of these candidates,None,NPD,37917,6,100013,31807,0,,
1668308020,2022-11-12 20:53:40 -0600,7266129b4aa81c102bea51c256cb38f30ad1469b,NV-20221108_Eday80,29,General,G,Active Tabulation,Called,S,U.S. Senate,Catherine,Cortez Masto,CortzMst,Dem,36172,65148,31920,True,True,True,1019912,99,988985,2183075,True,20221108NV30323,2022-11-08,NV,36172,Catherine,Cortez Masto,CortzMst,True,Dem,36172,1,65148,31920,0,Adam,Laxalt,GOP,37634,2,66788,32406,0,Barry,Lindemann,Lindemnn,NPP,37880,3,71707,33305,0,Barry,Rubinson,IAP,37881,4,69502,33128,0,Neil,Scott,Lib,37882,5,497,33306,0,None of these candidates,None,NPD,37917,6,100013,31807,0,2022-11-13T02:44:13.931Z,
1668308063,2022-11-12 20:54:23 -0600,7b43e46953197d663c54984aaa62c82f35328375,NV-20221108_Eday80,29,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Catherine,Cortez Masto,CortzMst,Dem,36172,65148,31920,True,True,True,1019912,99,988985,2183075,True,20221108NV30323,2022-11-08,NV,36172,Catherine,Cortez Masto,CortzMst,True,Dem,36172,1,65148,31920,0,Adam,Laxalt,GOP,37634,2,66788,32406,0,Barry,Lindemann,Lindemnn,NPP,37880,3,71707,33305,0,Barry,Rubinson,IAP,37881,4,69502,33128,0,Neil,Scott,Lib,37882,5,497,33306,0,None of these candidates,None,NPD,37917,6,100013,31807,0,,
1668308145,2022-11-12 20:55:45 -0600,0a5e9d209b93431834009f2ce519fd32785373d6,NV-20221108_Eday80,29,General,G,Active Tabulation,Called,S,U.S. Senate,Catherine,Cortez Masto,CortzMst,Dem,36172,65148,31920,True,True,True,1019912,99,988985,2183075,True,20221108NV30323,2022-11-08,NV,36172,Catherine,Cortez Masto,CortzMst,True,Dem,36172,1,65148,31920,0,Adam,Laxalt,GOP,37634,2,66788,32406,0,Barry,Lindemann,Lindemnn,NPP,37880,3,71707,33305,0,Barry,Rubinson,IAP,37881,4,69502,33128,0,Neil,Scott,Lib,37882,5,497,33306,0,None of these candidates,None,NPD,37917,6,100013,31807,0,2022-11-13T02:44:13.931Z,
1668308269,2022-11-12 20:57:49 -0600,05dd271fbb065db15edb1c1eed0bdb1948b6fcdc,NV-20221108_Eday80,29,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Catherine,Cortez Masto,CortzMst,Dem,36172,65148,31920,True,True,True,1019912,99,988985,2183075,True,20221108NV30323,2022-11-08,NV,36172,Catherine,Cortez Masto,CortzMst,True,Dem,36172,1,65148,31920,0,Adam,Laxalt,GOP,37634,2,66788,32406,0,Barry,Lindemann,Lindemnn,NPP,37880,3,71707,33305,0,Barry,Rubinson,IAP,37881,4,69502,33128,0,Neil,Scott,Lib,37882,5,497,33306,0,None of these candidates,None,NPD,37917,6,100013,31807,0,,
1668308312,2022-11-12 20:58:32 -0600,16eec23e0a0c96cc88438bd007593745326c911f,NV-20221108_Eday80,29,General,G,Active Tabulation,Called,S,U.S. Senate,Catherine,Cortez Masto,CortzMst,Dem,36172,65148,31920,True,True,True,1019912,99,988985,2183075,True,20221108NV30323,2022-11-08,NV,36172,Catherine,Cortez Masto,CortzMst,True,Dem,36172,1,65148,31920,0,Adam,Laxalt,GOP,37634,2,66788,32406,0,Barry,Lindemann,Lindemnn,NPP,37880,3,71707,33305,0,Barry,Rubinson,IAP,37881,4,69502,33128,0,Neil,Scott,Lib,37882,5,497,33306,0,None of these candidates,None,NPD,37917,6,100013,31807,0,2022-11-13T02:44:13.931Z,
1668310519,2022-11-12 21:35:19 -0600,0144f06f6d98759be1d166a8bc112245549ae2a7,NV-20221108_Eday80,29,General,G,Active Tabulation,Called,S,U.S. Senate,Catherine,Cortez Masto,CortzMst,Dem,36172,65148,31920,True,True,True,1019912,99,989545,2183075,True,20221108NV30323,2022-11-08,NV,36172,Catherine,Cortez Masto,CortzMst,True,Dem,36172,1,65148,31920,0,Adam,Laxalt,GOP,37634,2,66788,32406,0,Barry,Lindemann,Lindemnn,NPP,37880,3,71707,33305,0,Barry,Rubinson,IAP,37881,4,69502,33128,0,Neil,Scott,Lib,37882,5,497,33306,0,None of these candidates,None,NPD,37917,6,100013,31807,0,2022-11-13T02:44:13.931Z,
1668310604,2022-11-12 21:36:44 -0600,3fa16cf96edcd2c61c2a2732b7df36372315496a,NV-20221108_Eday80,29,General,G,Active Tabulation,Called,S,U.S. Senate,Catherine,Cortez Masto,CortzMst,Dem,36172,65148,31920,True,True,True,1019912,99,988985,2183075,True,20221108NV30323,2022-11-08,NV,36172,Catherine,Cortez Masto,CortzMst,True,Dem,36172,1,65148,31920,0,Adam,Laxalt,GOP,37634,2,66788,32406,0,Barry,Lindemann,Lindemnn,NPP,37880,3,71707,33305,0,Barry,Rubinson,IAP,37881,4,69502,33128,0,Neil,Scott,Lib,37882,5,497,33306,0,None of these candidates,None,NPD,37917,6,100013,31807,0,2022-11-13T02:44:13.931Z,
1668310775,2022-11-12 21:39:35 -0600,b10af31efbea89e5d429e5dc3e1b17f5fc5d0a14,NV-20221108_Eday80,29,General,G,Active Tabulation,Called,S,U.S. Senate,Catherine,Cortez Masto,CortzMst,Dem,36172,65148,31920,True,True,True,1019912,99,989545,2183075,True,20221108NV30323,2022-11-08,NV,36172,Catherine,Cortez Masto,CortzMst,True,Dem,36172,1,65148,31920,0,Adam,Laxalt,GOP,37634,2,66788,32406,0,Barry,Lindemann,Lindemnn,NPP,37880,3,71707,33305,0,Barry,Rubinson,IAP,37881,4,69502,33128,0,Neil,Scott,Lib,37882,5,497,33306,0,None of these candidates,None,NPD,37917,6,100013,31807,0,2022-11-13T02:44:13.931Z,
1668311366,2022-11-12 21:49:26 -0600,710b6de32e7044c39d1c39844a413beacf96800b,NV-20221108_Eday80,29,General,G,Active Tabulation,Called,S,U.S. Senate,Catherine,Cortez Masto,CortzMst,Dem,36172,65148,31920,True,True,True,1019912,99,989552,2183075,True,20221108NV30323,2022-11-08,NV,36172,Catherine,Cortez Masto,CortzMst,True,Dem,36172,1,65148,31920,0,Adam,Laxalt,GOP,37634,2,66788,32406,0,Barry,Lindemann,Lindemnn,NPP,37880,3,71707,33305,0,Barry,Rubinson,IAP,37881,4,69502,33128,0,Neil,Scott,Lib,37882,5,497,33306,0,None of these candidates,None,NPD,37917,6,100013,31807,0,2022-11-13T02:44:13.931Z,
1668312966,2022-11-12 22:16:06 -0600,c0a9bdf55d462e669664638b41619f0b85ecd2f0,NV-20221108_Eday80,29,General,G,Active Tabulation,Called,S,U.S. Senate,Catherine,Cortez Masto,CortzMst,Dem,36172,65148,31920,True,True,True,1019912,99,1000332,2183075,True,20221108NV30323,2022-11-08,NV,36172,Catherine,Cortez Masto,CortzMst,True,Dem,36172,1,65148,31920,0,Adam,Laxalt,GOP,37634,2,66788,32406,0,Barry,Lindemann,Lindemnn,NPP,37880,3,71707,33305,0,Barry,Rubinson,IAP,37881,4,69502,33128,0,Neil,Scott,Lib,37882,5,497,33306,0,None of these candidates,None,NPD,37917,6,100013,31807,0,2022-11-13T02:44:13.931Z,
1668456987,2022-11-14 14:16:27 -0600,33d13adb3e68a1946f234bf81ea3a0d5f82b7fc7,NV-20221108_Eday80,29,General,G,Active Tabulation,Called,S,U.S. Senate,Catherine,Cortez Masto,CortzMst,Dem,36172,65148,31920,True,True,True,1019912,99,1001310,2183075,True,20221108NV30323,2022-11-08,NV,36172,Catherine,Cortez Masto,CortzMst,True,Dem,36172,1,65148,31920,0,Adam,Laxalt,GOP,37634,2,66788,32406,0,Barry,Lindemann,Lindemnn,NPP,37880,3,71707,33305,0,Barry,Rubinson,IAP,37881,4,69502,33128,0,Neil,Scott,Lib,37882,5,497,33306,0,None of these candidates,None,NPD,37917,6,100013,31807,0,2022-11-13T02:44:13.931Z,
1668472163,2022-11-14 18:29:23 -0600,9b08d6921709090e17f1e84d11ce7a65dd94beeb,NV-20221108_Eday80,29,General,G,Active Tabulation,Called,S,U.S. Senate,Catherine,Cortez Masto,CortzMst,Dem,36172,65148,31920,True,True,True,1019912,99,1001440,2183075,True,20221108NV30323,2022-11-08,NV,36172,Catherine,Cortez Masto,CortzMst,True,Dem,36172,1,65148,31920,0,Adam,Laxalt,GOP,37634,2,66788,32406,0,Barry,Lindemann,Lindemnn,NPP,37880,3,71707,33305,0,Barry,Rubinson,IAP,37881,4,69502,33128,0,Neil,Scott,Lib,37882,5,497,33306,0,None of these candidates,None,NPD,37917,6,100013,31807,0,2022-11-13T02:44:13.931Z,
1668474352,2022-11-14 19:05:52 -0600,f8a100682cfe7f6abbc43c83cf58b8e3d444b22c,NV-20221108_Eday80,29,General,G,Active Tabulation,Called,S,U.S. Senate,Catherine,Cortez Masto,CortzMst,Dem,36172,65148,31920,True,True,True,1019912,99,1001461,2183075,True,20221108NV30323,2022-11-08,NV,36172,Catherine,Cortez Masto,CortzMst,True,Dem,36172,1,65148,31920,0,Adam,Laxalt,GOP,37634,2,66788,32406,0,Barry,Lindemann,Lindemnn,NPP,37880,3,71707,33305,0,Barry,Rubinson,IAP,37881,4,69502,33128,0,Neil,Scott,Lib,37882,5,497,33306,0,None of these candidates,None,NPD,37917,6,100013,31807,0,2022-11-13T02:44:13.931Z,
1668474873,2022-11-14 19:14:33 -0600,ff264582a0a9ce0b96af493ea3e98625b47fc892,NV-20221108_Eday80,29,General,G,Active Tabulation,Called,S,U.S. Senate,Catherine,Cortez Masto,CortzMst,Dem,36172,65148,31920,True,True,True,1019912,99,1004669,2183075,True,20221108NV30323,2022-11-08,NV,36172,Catherine,Cortez Masto,CortzMst,True,Dem,36172,1,65148,31920,0,Adam,Laxalt,GOP,37634,2,66788,32406,0,Barry,Lindemann,Lindemnn,NPP,37880,3,71707,33305,0,Barry,Rubinson,IAP,37881,4,69502,33128,0,Neil,Scott,Lib,37882,5,497,33306,0,None of these candidates,None,NPD,37917,6,100013,31807,0,2022-11-13T02:44:13.931Z,
1668483692,2022-11-14 21:41:32 -0600,47647e159fe9175e8ff142a7c9231c230db0fe66,NV-20221108_Eday80,29,General,G,Active Tabulation,Called,S,U.S. Senate,Catherine,Cortez Masto,CortzMst,Dem,36172,65148,31920,True,True,True,1019912,99,1005598,2183075,True,20221108NV30323,2022-11-08,NV,36172,Catherine,Cortez Masto,CortzMst,True,Dem,36172,1,65148,31920,0,Adam,Laxalt,GOP,37634,2,66788,32406,0,Barry,Lindemann,Lindemnn,NPP,37880,3,71707,33305,0,Barry,Rubinson,IAP,37881,4,69502,33128,0,Neil,Scott,Lib,37882,5,497,33306,0,None of these candidates,None,NPD,37917,6,100013,31807,0,2022-11-13T02:44:13.931Z,
1668535758,2022-11-15 12:09:18 -0600,abf9104308eef2c2d0f0cd53946414bf271708ad,NV-20221108_Eday80,29,General,G,Active Tabulation,Called,S,U.S. Senate,Catherine,Cortez Masto,CortzMst,Dem,36172,65148,31920,True,True,True,1019912,99,1006334,2183075,True,20221108NV30323,2022-11-08,NV,36172,Catherine,Cortez Masto,CortzMst,True,Dem,36172,1,65148,31920,0,Adam,Laxalt,GOP,37634,2,66788,32406,0,Barry,Lindemann,Lindemnn,NPP,37880,3,71707,33305,0,Barry,Rubinson,IAP,37881,4,69502,33128,0,Neil,Scott,Lib,37882,5,497,33306,0,None of these candidates,None,NPD,37917,6,100013,31807,0,2022-11-13T02:44:13.931Z,
1668544412,2022-11-15 14:33:32 -0600,99f146134ecc6963b0132cb498a81fb1d3be55b6,NV-20221108_Eday80,29,General,G,Active Tabulation,Called,S,U.S. Senate,Catherine,Cortez Masto,CortzMst,Dem,36172,65148,31920,True,True,True,1019912,99,1006344,2183075,True,20221108NV30323,2022-11-08,NV,36172,Catherine,Cortez Masto,CortzMst,True,Dem,36172,1,65148,31920,0,Adam,Laxalt,GOP,37634,2,66788,32406,0,Barry,Lindemann,Lindemnn,NPP,37880,3,71707,33305,0,Barry,Rubinson,IAP,37881,4,69502,33128,0,Neil,Scott,Lib,37882,5,497,33306,0,None of these candidates,None,NPD,37917,6,100013,31807,0,2022-11-13T02:44:13.931Z,
1668552522,2022-11-15 16:48:42 -0600,ab47b8c49772797232e7d466d0e0b1fa1d0bb309,NV-20221108_Eday80,29,General,G,Active Tabulation,Called,S,U.S. Senate,Catherine,Cortez Masto,CortzMst,Dem,36172,65148,31920,True,True,True,1019912,99,1006392,2183075,True,20221108NV30323,2022-11-08,NV,36172,Catherine,Cortez Masto,CortzMst,True,Dem,36172,1,65148,31920,0,Adam,Laxalt,GOP,37634,2,66788,32406,0,Barry,Lindemann,Lindemnn,NPP,37880,3,71707,33305,0,Barry,Rubinson,IAP,37881,4,69502,33128,0,Neil,Scott,Lib,37882,5,497,33306,0,None of these candidates,None,NPD,37917,6,100013,31807,0,2022-11-13T02:44:13.931Z,
