captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.10524.first,candidates.10524.last,candidates.10524.abbrv,candidates.10524.incumbent,candidates.10524.party,candidates.10524.candidateID,candidates.10524.ballotOrder,candidates.10524.polID,candidates.10524.polNum,candidates.10524.electWon,candidates.10532.first,candidates.10532.last,candidates.10532.party,candidates.10532.candidateID,candidates.10532.ballotOrder,candidates.10532.polID,candidates.10532.polNum,candidates.10532.electWon,candidates.10524.winnerDateTime,isCertified
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,AZ-20221108_Eday64,3,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 1,1,379143,99,0,1013739,True,20221108AZ3004,2022-11-08,AZ,10524,David,Schweikert,Schwekrt,True,GOP,10524,2,5397,5039,0,Jevin,Hodge,Dem,10532,1,70961,6228,0,,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,AZ-20221108_Eday80,3,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 1,1,353394,99,0,1013739,True,20221108AZ3004,2022-11-08,AZ,10524,David,Schweikert,Schwekrt,True,GOP,10524,2,5397,5039,0,Jevin,Hodge,Dem,10532,1,70961,6228,0,,
1667963396,2022-11-09 03:09:56 +0000,6a46c0776c43a17d759f81499ba9ed2e8d7622fc,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,353394,99,0,1013739,True,20221108AZ3004,2022-11-08,AZ,10524,David,Schweikert,Schwekrt,True,GOP,10524,2,5397,5039,0,Jevin,Hodge,Dem,10532,1,70961,6228,0,,
1667963668,2022-11-09 03:14:28 +0000,504ec01bb7ea4ec861b67f44aa636e0055b5ba3d,AZ-20221108_Eday80,3,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 1,1,353394,99,0,1013739,True,20221108AZ3004,2022-11-08,AZ,10524,David,Schweikert,Schwekrt,True,GOP,10524,2,5397,5039,0,Jevin,Hodge,Dem,10532,1,70961,6228,0,,
1667964227,2022-11-09 03:23:47 +0000,1cb90b95cdd6c1be23968f2b7d9618a95c5a5ad9,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,353394,99,0,1013739,True,20221108AZ3004,2022-11-08,AZ,10524,David,Schweikert,Schwekrt,True,GOP,10524,2,5397,5039,0,Jevin,Hodge,Dem,10532,1,70961,6228,0,,
1667964559,2022-11-09 03:29:19 +0000,9953e63a0357b9189618b1f7ef238581cfdffcbb,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,353394,99,206496,1013739,True,20221108AZ3004,2022-11-08,AZ,10524,David,Schweikert,Schwekrt,True,GOP,10524,2,5397,5039,0,Jevin,Hodge,Dem,10532,1,70961,6228,0,,
1667969018,2022-11-08 22:43:38 -0600,465844bb53a3330849af3b4eca4fced2045c6920,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,353394,99,207679,1013739,True,20221108AZ3004,2022-11-08,AZ,10524,David,Schweikert,Schwekrt,True,GOP,10524,2,5397,5039,0,Jevin,Hodge,Dem,10532,1,70961,6228,0,,
1667972986,2022-11-08 23:49:46 -0600,8b5a6bad408154143d5639ac38f52891382240a4,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,353394,99,210829,1013739,True,20221108AZ3004,2022-11-08,AZ,10524,David,Schweikert,Schwekrt,True,GOP,10524,2,5397,5039,0,Jevin,Hodge,Dem,10532,1,70961,6228,0,,
1667978139,2022-11-09 01:15:39 -0600,6e2e8e564c230fac37dee2fdeebdd5738ebfcc2b,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,353394,99,220605,1013739,True,20221108AZ3004,2022-11-08,AZ,10524,David,Schweikert,Schwekrt,True,GOP,10524,2,5397,5039,0,Jevin,Hodge,Dem,10532,1,70961,6228,0,,
1667982636,2022-11-09 02:30:36 -0600,5acc7456ca91022c54c673fb8195b1dd05f915f9,AZ-20221108_Eday80,3,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,353394,99,244641,1013739,True,20221108AZ3004,2022-11-08,AZ,10524,David,Schweikert,Schwekrt,True,GOP,10524,2,5397,5039,0,Jevin,Hodge,Dem,10532,1,70961,6228,0,,
