captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.37356.first,candidates.37356.last,candidates.37356.incumbent,candidates.37356.party,candidates.37356.candidateID,candidates.37356.ballotOrder,candidates.37356.polID,candidates.37356.polNum,candidates.37356.electWon,candidates.37963.first,candidates.37963.last,candidates.37963.party,candidates.37963.candidateID,candidates.37963.ballotOrder,candidates.37963.polID,candidates.37963.polNum,candidates.37963.electWon,candidates.37977.first,candidates.37977.last,candidates.37977.party,candidates.37977.candidateID,candidates.37977.ballotOrder,candidates.37977.polID,candidates.37977.polNum,candidates.37977.electWon,candidates.38015.first,candidates.38015.last,candidates.38015.party,candidates.38015.candidateID,candidates.38015.ballotOrder,candidates.38015.polID,candidates.38015.polNum,candidates.38015.electWon,candidates.37356.winnerDateTime,isCertified
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,MI-20221108_Eday64,23,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 4,4,356322,99,0,1012215,True,20221108MI23808,2022-11-08,MI,37356,Bill,Huizenga,True,GOP,37356,2,55092,27346,0,Lorence,Wenke,Lib,37963,3,55065,27247,0,Curtis,Clark,UST,37977,4,71745,30502,0,Joseph,Alfonso,Dem,38015,1,70825,30121,0,,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,MI-20221108_Eday80,23,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 4,4,350369,99,0,1012215,True,20221108MI23808,2022-11-08,MI,37356,Bill,Huizenga,True,GOP,37356,2,55092,27346,0,Lorence,Wenke,Lib,37963,3,55065,27247,0,Curtis,Clark,UST,37977,4,71745,30502,0,Joseph,Alfonso,Dem,38015,1,70825,30121,0,,
1667956272,2022-11-09 01:11:12 +0000,e9730fe8cd073de363599251493da8f113e7bb60,MI-20221108_Eday80,23,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 4,4,350369,99,0,1012215,True,20221108MI23808,2022-11-08,MI,37356,Bill,Huizenga,True,GOP,37356,2,55092,27346,0,Lorence,Wenke,Lib,37963,3,55065,27247,0,Curtis,Clark,UST,37977,4,71745,30502,0,Joseph,Alfonso,Dem,38015,1,70825,30121,0,,
1667960264,2022-11-09 02:17:44 +0000,e239f4bcca07deff3069ebbdd016fa8b8d41d752,MI-20221108_Eday80,23,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 4,4,350369,99,4837,1012215,True,20221108MI23808,2022-11-08,MI,37356,Bill,Huizenga,True,GOP,37356,2,55092,27346,0,Lorence,Wenke,Lib,37963,3,55065,27247,0,Curtis,Clark,UST,37977,4,71745,30502,0,Joseph,Alfonso,Dem,38015,1,70825,30121,0,,
1667960540,2022-11-09 02:22:20 +0000,8f457dad835364421624abf7a3b05a9acf49f0bd,MI-20221108_Eday80,23,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 4,4,350369,99,3001,1012215,True,20221108MI23808,2022-11-08,MI,37356,Bill,Huizenga,True,GOP,37356,2,55092,27346,0,Lorence,Wenke,Lib,37963,3,55065,27247,0,Curtis,Clark,UST,37977,4,71745,30502,0,Joseph,Alfonso,Dem,38015,1,70825,30121,0,,
1667960816,2022-11-09 02:26:56 +0000,8a1624065b18c7c6c4408259c296b51116c46c3f,MI-20221108_Eday80,23,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 4,4,350369,99,4837,1012215,True,20221108MI23808,2022-11-08,MI,37356,Bill,Huizenga,True,GOP,37356,2,55092,27346,0,Lorence,Wenke,Lib,37963,3,55065,27247,0,Curtis,Clark,UST,37977,4,71745,30502,0,Joseph,Alfonso,Dem,38015,1,70825,30121,0,,
1667961378,2022-11-09 02:36:18 +0000,38867b5c6238941f5844472df77322f71d62b761,MI-20221108_Eday80,23,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 4,4,350369,99,10797,1012215,True,20221108MI23808,2022-11-08,MI,37356,Bill,Huizenga,True,GOP,37356,2,55092,27346,0,Lorence,Wenke,Lib,37963,3,55065,27247,0,Curtis,Clark,UST,37977,4,71745,30502,0,Joseph,Alfonso,Dem,38015,1,70825,30121,0,,
1667963111,2022-11-09 03:05:11 +0000,e819c6c0592b367c01eebbb86e897f39b2d774d1,MI-20221108_Eday80,23,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 4,4,350369,99,19028,1012215,True,20221108MI23808,2022-11-08,MI,37356,Bill,Huizenga,True,GOP,37356,2,55092,27346,0,Lorence,Wenke,Lib,37963,3,55065,27247,0,Curtis,Clark,UST,37977,4,71745,30502,0,Joseph,Alfonso,Dem,38015,1,70825,30121,0,,
1667963936,2022-11-09 03:18:56 +0000,05b874b27e9d0f9fdd5056261aa4b35a7cfd0586,MI-20221108_Eday80,23,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 4,4,350369,99,35104,1012215,True,20221108MI23808,2022-11-08,MI,37356,Bill,Huizenga,True,GOP,37356,2,55092,27346,0,Lorence,Wenke,Lib,37963,3,55065,27247,0,Curtis,Clark,UST,37977,4,71745,30502,0,Joseph,Alfonso,Dem,38015,1,70825,30121,0,,
1667964860,2022-11-09 03:34:20 +0000,ee3367b043972f1875e6948799a9babb4f41fd05,MI-20221108_Eday80,23,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 4,4,350369,99,101808,1012215,True,20221108MI23808,2022-11-08,MI,37356,Bill,Huizenga,True,GOP,37356,2,55092,27346,0,Lorence,Wenke,Lib,37963,3,55065,27247,0,Curtis,Clark,UST,37977,4,71745,30502,0,Joseph,Alfonso,Dem,38015,1,70825,30121,0,,
