captureTimestamp,captureDateTime,captureRevision,raceID,resultsType,eevp,statePostal,stateName,reportingunitID,reportingunitLevel,pollClosingTime,level,electTotal,lastUpdated,precinctsReporting,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,candidates.3.candidateID,candidates.3.voteCount,candidates.3.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional,candidates.0.colorIndex,candidates.1.colorIndex,candidates.0.winner,candidates.0.calledAt
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,20221108MI23808,live,0.0,MI,Michigan,23,1,2022-11-09T00:00:00.000Z,state,0,2022-11-07T16:44:31.479Z,0,311,0.0,37963,0,0.0,37356,0,0.0,38015,0,0.0,37977,0,0.0,356322,99,0,1012215,0,0,,,,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,20221108MI23808,live,0.0,MI,Michigan,23,1,2022-11-09T01:00:00.000Z,state,0,2022-11-08T20:07:12.437Z,0,311,0.0,37963,0,0.0,37356,0,0.0,38015,0,0.0,37977,0,0.0,350369,99,0,1012215,0,0,,,,
1667956272,2022-11-09 01:11:12 +0000,e9730fe8cd073de363599251493da8f113e7bb60,20221108MI23808,live,0.0,MI,Michigan,23,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:06:00.501Z,0,311,0.0,37963,0,0.0,37356,0,0.0,38015,0,0.0,37977,0,0.0,350369,99,0,1012215,0,0,,,,
1667957430,2022-11-09 01:30:30 +0000,03f90a735487a191903970f5b59ebf51d460c3e0,20221108MI23808,live,0.0,MI,Michigan,23,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:22:17.387Z,0,311,0.0,37963,0,0.0,37356,0,0.0,38015,0,0.0,37977,0,0.0,350369,99,0,1012215,0,0,,,,
1667959124,2022-11-09 01:58:44 +0000,ebdb2f4efab49b8071a842b145008e58069ff969,20221108MI23808,live,0.0,MI,Michigan,23,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:52:59.543Z,0,311,0.0,37963,0,0.0,37356,0,0.0,38015,0,0.0,37977,0,0.0,350369,99,0,1012215,0,0,,,,
1667959699,2022-11-09 02:08:19 +0000,204acec220204cf7636f9483a8300da582a314fa,20221108MI23808,live,0.86,MI,Michigan,23,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:02:28.657Z,0,311,0.0,37356,1946,64.85,38015,921,30.69,37963,104,3.47,37977,30,1.0,350369,99,3001,1012215,0,3,0.0,,,
1667959981,2022-11-09 02:13:01 +0000,f7108f15221a3f4ac4310e0ba678593081137a5c,20221108MI23808,live,1.38,MI,Michigan,23,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:05:29.019Z,0,311,0.0,37356,3018,62.39,38015,1595,32.97,37963,164,3.39,37977,60,1.24,350369,99,4837,1012215,0,4,0.0,,,
1667960816,2022-11-09 02:26:56 +0000,8a1624065b18c7c6c4408259c296b51116c46c3f,20221108MI23808,live,2.78,MI,Michigan,23,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:22:25.833Z,5,311,1.61,37356,6080,62.49,38015,3213,33.02,37963,312,3.21,37977,125,1.28,350369,99,9730,1012215,5,9,0.0,,,
1667961093,2022-11-09 02:31:33 +0000,1ec6490691d550bb25c67a95029d41260dad9223,20221108MI23808,live,2.78,MI,Michigan,23,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:25:44.061Z,5,311,1.61,37356,6080,62.49,38015,3213,33.02,37963,312,3.21,37977,125,1.28,350369,99,9730,1012215,5,9,0.0,,,
1667961378,2022-11-09 02:36:18 +0000,38867b5c6238941f5844472df77322f71d62b761,20221108MI23808,live,3.08,MI,Michigan,23,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:27:28.988Z,5,311,1.61,37356,6742,62.44,38015,3577,33.13,37963,348,3.22,37977,130,1.2,350369,99,10797,1012215,5,10,0.0,,,
