captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.23051.first,candidates.23051.last,candidates.23051.party,candidates.23051.incumbent,candidates.23051.candidateID,candidates.23051.polID,candidates.23051.ballotOrder,candidates.23051.polNum,candidates.23051.electWon,candidates.23053.first,candidates.23053.last,candidates.23053.abbrv,candidates.23053.party,candidates.23053.candidateID,candidates.23053.polID,candidates.23053.ballotOrder,candidates.23053.polNum,candidates.23053.electWon,candidates.23051.winnerDateTime,isCertified
1667988406,2022-11-09 04:06:46 -0600,13f2a5928c898dd4d3c7860a848c46f4b423449f,CA-20221108_Eday80,5,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 40,40,370988,90,168823,1150395,True,20221108CA5730,2022-11-08,CA,23051,Young,Kim,GOP,True,23051,66573,2,12352,0,Asif,Mahmood,Mahmod,Dem,23053,70635,1,12970,0,,
1667989241,2022-11-09 04:20:41 -0600,ecd9fb0f9a32ee803b2df09a44e32a9bfebbebb4,CA-20221108_Eday80,5,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 40,40,370988,90,169526,1150395,True,20221108CA5730,2022-11-08,CA,23051,Young,Kim,GOP,True,23051,66573,2,12352,0,Asif,Mahmood,Mahmod,Dem,23053,70635,1,12970,0,,
1667996030,2022-11-09 06:13:50 -0600,4c3e550975c316be14dbc1bf8dfd513204d39d72,CA-20221108_Eday80,5,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 40,40,370988,90,170095,1150395,True,20221108CA5730,2022-11-08,CA,23051,Young,Kim,GOP,True,23051,66573,2,12352,0,Asif,Mahmood,Mahmod,Dem,23053,70635,1,12970,0,,
1668003459,2022-11-09 08:17:39 -0600,5aa5edcc1ce10856ba2602e6aa78496aa75cf8ac,CA-20221108_Eday80,5,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 40,40,370988,90,170220,1150395,True,20221108CA5730,2022-11-08,CA,23051,Young,Kim,GOP,True,23051,66573,2,12352,0,Asif,Mahmood,Mahmod,Dem,23053,70635,1,12970,0,,
1668010744,2022-11-09 10:19:04 -0600,9f4800340e388fd704cd69dcf2897919d1f12003,CA-20221108_Eday80,5,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 40,40,370988,90,170356,1150395,True,20221108CA5730,2022-11-08,CA,23051,Young,Kim,GOP,True,23051,66573,2,12352,0,Asif,Mahmood,Mahmod,Dem,23053,70635,1,12970,0,,
1668042844,2022-11-09 19:14:04 -0600,ab69378f31e710fe7ed5a1342417d6e0db898dfe,CA-20221108_Eday80,5,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 40,40,370988,90,170760,1150395,True,20221108CA5730,2022-11-08,CA,23051,Young,Kim,GOP,True,23051,66573,2,12352,0,Asif,Mahmood,Mahmod,Dem,23053,70635,1,12970,0,,
1668048752,2022-11-09 20:52:32 -0600,7b981c3cdf74652d0e28bef21b2daf3894dd352d,CA-20221108_Eday80,5,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 40,40,301719,95,170760,1150395,True,20221108CA5730,2022-11-08,CA,23051,Young,Kim,GOP,True,23051,66573,2,12352,0,Asif,Mahmood,Mahmod,Dem,23053,70635,1,12970,0,,
1668049560,2022-11-09 21:06:00 -0600,8e18c76d3297eb66b076553ed6502502e2f2d513,CA-20221108_Eday80,5,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 40,40,301719,95,170907,1150395,True,20221108CA5730,2022-11-08,CA,23051,Young,Kim,GOP,True,23051,66573,2,12352,0,Asif,Mahmood,Mahmod,Dem,23053,70635,1,12970,0,,
1668049605,2022-11-09 21:06:45 -0600,103fb0e20f256f758b722b90d261ca8264ea5f80,CA-20221108_Eday80,5,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 40,40,301719,95,170760,1150395,True,20221108CA5730,2022-11-08,CA,23051,Young,Kim,GOP,True,23051,66573,2,12352,0,Asif,Mahmood,Mahmod,Dem,23053,70635,1,12970,0,,
1668049648,2022-11-09 21:07:28 -0600,736260f6e394f103b7826e8324e88ca5d0899be2,CA-20221108_Eday80,5,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 40,40,301719,95,170907,1150395,True,20221108CA5730,2022-11-08,CA,23051,Young,Kim,GOP,True,23051,66573,2,12352,0,Asif,Mahmood,Mahmod,Dem,23053,70635,1,12970,0,,
1668051777,2022-11-09 21:42:57 -0600,221b2844647187af0c3180dc93e7bcbcc7611026,CA-20221108_Eday80,5,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 40,40,301719,95,175505,1150395,True,20221108CA5730,2022-11-08,CA,23051,Young,Kim,GOP,True,23051,66573,2,12352,0,Asif,Mahmood,Mahmod,Dem,23053,70635,1,12970,0,,
1668132946,2022-11-10 20:15:46 -0600,f6f6c73050cef4d4bca0e150fdd5060571b5a016,CA-20221108_Eday80,5,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 40,40,299664,95,177204,1150395,True,20221108CA5730,2022-11-08,CA,23051,Young,Kim,GOP,True,23051,66573,2,12352,0,Asif,Mahmood,Mahmod,Dem,23053,70635,1,12970,0,,
1668133715,2022-11-10 20:28:35 -0600,cfc25eb9e7dd584a36f1f1e1f335b9554bfee17b,CA-20221108_Eday80,5,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 40,40,299664,99,187792,1150395,True,20221108CA5730,2022-11-08,CA,23051,Young,Kim,GOP,True,23051,66573,2,12352,0,Asif,Mahmood,Mahmod,Dem,23053,70635,1,12970,0,,
1668134143,2022-11-10 20:35:43 -0600,fc704a4904e9d21469823a98fcd62b1031067fec,CA-20221108_Eday80,5,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 40,40,299664,99,187931,1150395,True,20221108CA5730,2022-11-08,CA,23051,Young,Kim,GOP,True,23051,66573,2,12352,0,Asif,Mahmood,Mahmod,Dem,23053,70635,1,12970,0,,
1668134184,2022-11-10 20:36:24 -0600,2752e6c76eff323a2fa6ae9012f6d6069069facb,CA-20221108_Eday80,5,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 40,40,299664,99,187792,1150395,True,20221108CA5730,2022-11-08,CA,23051,Young,Kim,GOP,True,23051,66573,2,12352,0,Asif,Mahmood,Mahmod,Dem,23053,70635,1,12970,0,,
1668134658,2022-11-10 20:44:18 -0600,40b946f4d0d9d1ac2076a1380a69b8f02b76c77e,CA-20221108_Eday80,5,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 40,40,299664,99,187931,1150395,True,20221108CA5730,2022-11-08,CA,23051,Young,Kim,GOP,True,23051,66573,2,12352,0,Asif,Mahmood,Mahmod,Dem,23053,70635,1,12970,0,,
1668134785,2022-11-10 20:46:25 -0600,ffbeb9fc3a00f9b9914dc70f8fc99bc482c93fae,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 40,40,299664,99,187931,1150395,True,20221108CA5730,2022-11-08,CA,23051,Young,Kim,GOP,True,23051,66573,2,12352,0,Asif,Mahmood,Mahmod,Dem,23053,70635,1,12970,0,2022-11-11T02:43:19.197Z,
1668134914,2022-11-10 20:48:34 -0600,a6258aa18d0d94db75b3b4ec74bfab57603c7913,CA-20221108_Eday80,5,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 40,40,299664,99,187931,1150395,True,20221108CA5730,2022-11-08,CA,23051,Young,Kim,GOP,True,23051,66573,2,12352,0,Asif,Mahmood,Mahmod,Dem,23053,70635,1,12970,0,,
1668135087,2022-11-10 20:51:27 -0600,6ea445120bcf13d9a139ec0a58f9dffa9bb111f6,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 40,40,299664,99,187931,1150395,True,20221108CA5730,2022-11-08,CA,23051,Young,Kim,GOP,True,23051,66573,2,12352,0,Asif,Mahmood,Mahmod,Dem,23053,70635,1,12970,0,2022-11-11T02:43:19.197Z,
1668135172,2022-11-10 20:52:52 -0600,98824253962d34a252ad57080e514f9c5da7b8a3,CA-20221108_Eday80,5,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 40,40,299664,99,187931,1150395,True,20221108CA5730,2022-11-08,CA,23051,Young,Kim,GOP,True,23051,66573,2,12352,0,Asif,Mahmood,Mahmod,Dem,23053,70635,1,12970,0,,
1668135216,2022-11-10 20:53:36 -0600,f6f9517905a8696c2e3ae5837e4ecc24f7b0f28e,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 40,40,299664,99,187931,1150395,True,20221108CA5730,2022-11-08,CA,23051,Young,Kim,GOP,True,23051,66573,2,12352,0,Asif,Mahmood,Mahmod,Dem,23053,70635,1,12970,0,2022-11-11T02:43:19.197Z,
1668135257,2022-11-10 20:54:17 -0600,70afe4a5faeaacca346d5a2e083f842360edd25c,CA-20221108_Eday80,5,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 40,40,299664,99,187931,1150395,True,20221108CA5730,2022-11-08,CA,23051,Young,Kim,GOP,True,23051,66573,2,12352,0,Asif,Mahmood,Mahmod,Dem,23053,70635,1,12970,0,,
1668135342,2022-11-10 20:55:42 -0600,5270420aa4c9cb4ddf9235fa638c118e9d4e7acd,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 40,40,299664,99,187931,1150395,True,20221108CA5730,2022-11-08,CA,23051,Young,Kim,GOP,True,23051,66573,2,12352,0,Asif,Mahmood,Mahmod,Dem,23053,70635,1,12970,0,2022-11-11T02:43:19.197Z,
1668135638,2022-11-10 21:00:38 -0600,dff723e2caed682e865ca97f84243ded910fd281,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 40,40,297953,99,187931,1150395,True,20221108CA5730,2022-11-08,CA,23051,Young,Kim,GOP,True,23051,66573,2,12352,0,Asif,Mahmood,Mahmod,Dem,23053,70635,1,12970,0,2022-11-11T02:43:19.197Z,
1668213859,2022-11-11 18:44:19 -0600,4a08a8bf83fb57d7fe5b0aa8803b581db7b492e8,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 40,40,297953,99,188368,1150395,True,20221108CA5730,2022-11-08,CA,23051,Young,Kim,GOP,True,23051,66573,2,12352,0,Asif,Mahmood,Mahmod,Dem,23053,70635,1,12970,0,2022-11-11T02:43:19.197Z,
1668221658,2022-11-11 20:54:18 -0600,0952de3fd43c4df1fd125df16a302db8cd48f230,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 40,40,284446,99,188368,1150395,True,20221108CA5730,2022-11-08,CA,23051,Young,Kim,GOP,True,23051,66573,2,12352,0,Asif,Mahmood,Mahmod,Dem,23053,70635,1,12970,0,2022-11-11T02:43:19.197Z,
1668260003,2022-11-12 07:33:23 -0600,093850e0b1ff4eb0601f639497c293cbb5da2071,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 40,40,284446,99,201709,1150395,True,20221108CA5730,2022-11-08,CA,23051,Young,Kim,GOP,True,23051,66573,2,12352,0,Asif,Mahmood,Mahmod,Dem,23053,70635,1,12970,0,2022-11-11T02:43:19.197Z,
1668300126,2022-11-12 18:42:06 -0600,d9c30160b538d52beeb00f30ee46bc821ca1e593,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 40,40,284446,99,202760,1150395,True,20221108CA5730,2022-11-08,CA,23051,Young,Kim,GOP,True,23051,66573,2,12352,0,Asif,Mahmood,Mahmod,Dem,23053,70635,1,12970,0,2022-11-11T02:43:19.197Z,
1668311241,2022-11-12 21:47:21 -0600,2966521c5deb595e8744384f01c170de63b99792,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 40,40,284446,99,212007,1150395,True,20221108CA5730,2022-11-08,CA,23051,Young,Kim,GOP,True,23051,66573,2,12352,0,Asif,Mahmood,Mahmod,Dem,23053,70635,1,12970,0,2022-11-11T02:43:19.197Z,
1668313983,2022-11-12 22:33:03 -0600,cfcdef2a12d7d7efb97319d555700c5f7ad65feb,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 40,40,284446,99,218439,1150395,True,20221108CA5730,2022-11-08,CA,23051,Young,Kim,GOP,True,23051,66573,2,12352,0,Asif,Mahmood,Mahmod,Dem,23053,70635,1,12970,0,2022-11-11T02:43:19.197Z,
1668392355,2022-11-13 20:19:15 -0600,a9599d6d874315a568b17de381b24d3a6399159d,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 40,40,284446,99,218786,1150395,True,20221108CA5730,2022-11-08,CA,23051,Young,Kim,GOP,True,23051,66573,2,12352,0,Asif,Mahmood,Mahmod,Dem,23053,70635,1,12970,0,2022-11-11T02:43:19.197Z,
1668472304,2022-11-14 18:31:44 -0600,daba8e3a19f8e11f960d341b022137a343743a42,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 40,40,284446,99,219522,1150395,True,20221108CA5730,2022-11-08,CA,23051,Young,Kim,GOP,True,23051,66573,2,12352,0,Asif,Mahmood,Mahmod,Dem,23053,70635,1,12970,0,2022-11-11T02:43:19.197Z,
1668480633,2022-11-14 20:50:33 -0600,8ba0007fcaedd62e41f14f2b27f30d44196075fa,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 40,40,277673,99,219522,1150395,True,20221108CA5730,2022-11-08,CA,23051,Young,Kim,GOP,True,23051,66573,2,12352,0,Asif,Mahmood,Mahmod,Dem,23053,70635,1,12970,0,2022-11-11T02:43:19.197Z,
1668557861,2022-11-15 18:17:41 -0600,fb29262c06d5ae3fa52c12107c77d6eb94350f71,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 40,40,290587,99,231350,1150395,True,20221108CA5730,2022-11-08,CA,23051,Young,Kim,GOP,True,23051,66573,2,12352,0,Asif,Mahmood,Mahmod,Dem,23053,70635,1,12970,0,2022-11-11T02:43:19.197Z,
1668567063,2022-11-15 20:51:03 -0600,5f79d32ff680d0738a52a4cad264fd0a27c79c91,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 40,40,290587,99,248059,1150395,True,20221108CA5730,2022-11-08,CA,23051,Young,Kim,GOP,True,23051,66573,2,12352,0,Asif,Mahmood,Mahmod,Dem,23053,70635,1,12970,0,2022-11-11T02:43:19.197Z,
1668645157,2022-11-16 18:32:37 -0600,58c89c4597376541911796505884e4a974800d56,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 40,40,290587,99,249329,1150395,True,20221108CA5730,2022-11-08,CA,23051,Young,Kim,GOP,True,23051,66573,2,12352,0,Asif,Mahmood,Mahmod,Dem,23053,70635,1,12970,0,2022-11-11T02:43:19.197Z,
1668648698,2022-11-16 19:31:38 -0600,9adb330693f1259d1087bb29a2ebe0e7ee056af3,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 40,40,290587,99,264556,1150395,True,20221108CA5730,2022-11-08,CA,23051,Young,Kim,GOP,True,23051,66573,2,12352,0,Asif,Mahmood,Mahmod,Dem,23053,70635,1,12970,0,2022-11-11T02:43:19.197Z,
1668655939,2022-11-16 21:32:19 -0600,b519afdaeaf14f29cba215becfce25e92c1cedcf,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 40,40,287059,99,264602,1150395,True,20221108CA5730,2022-11-08,CA,23051,Young,Kim,GOP,True,23051,66573,2,12352,0,Asif,Mahmood,Mahmod,Dem,23053,70635,1,12970,0,2022-11-11T02:43:19.197Z,
1668731501,2022-11-17 18:31:41 -0600,1a88972ac00b8575a2d9b7002fbeb1c90cee4708,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 40,40,286751,99,266910,1150395,True,20221108CA5730,2022-11-08,CA,23051,Young,Kim,GOP,True,23051,66573,2,12352,0,Asif,Mahmood,Mahmod,Dem,23053,70635,1,12970,0,2022-11-11T02:43:19.197Z,
1668732507,2022-11-17 18:48:27 -0600,38fc9706b1f1e6cb3013a52a1ba37b00da168a72,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 40,40,287761,99,266910,1150395,True,20221108CA5730,2022-11-08,CA,23051,Young,Kim,GOP,True,23051,66573,2,12352,0,Asif,Mahmood,Mahmod,Dem,23053,70635,1,12970,0,2022-11-11T02:43:19.197Z,
1668742246,2022-11-17 21:30:46 -0600,ddc1a42af896e5bff63561a4e42f6d3e753a05a7,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 40,40,287761,99,277206,1150395,True,20221108CA5730,2022-11-08,CA,23051,Young,Kim,GOP,True,23051,66573,2,12352,0,Asif,Mahmood,Mahmod,Dem,23053,70635,1,12970,0,2022-11-11T02:43:19.197Z,
1668817907,2022-11-18 18:31:47 -0600,d658deb1d4e9baa80a69aa6f2127dd5db924c878,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 40,40,287514,99,278360,1150395,True,20221108CA5730,2022-11-08,CA,23051,Young,Kim,GOP,True,23051,66573,2,12352,0,Asif,Mahmood,Mahmod,Dem,23053,70635,1,12970,0,2022-11-11T02:43:19.197Z,
1668820344,2022-11-18 19:12:24 -0600,5263b4c935a884de085a0ba2de9ff22751912749,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 40,40,287514,99,279177,1150395,True,20221108CA5730,2022-11-08,CA,23051,Young,Kim,GOP,True,23051,66573,2,12352,0,Asif,Mahmood,Mahmod,Dem,23053,70635,1,12970,0,2022-11-11T02:43:19.197Z,
1668828766,2022-11-18 21:32:46 -0600,a250e34f814bdb11f83e005c5526791d51bba437,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 40,40,287514,99,279276,1150395,True,20221108CA5730,2022-11-08,CA,23051,Young,Kim,GOP,True,23051,66573,2,12352,0,Asif,Mahmood,Mahmod,Dem,23053,70635,1,12970,0,2022-11-11T02:43:19.197Z,
1668844145,2022-11-19 01:49:05 -0600,f2090ceacbb5f259c667e71fe09077003952f128,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 40,40,287456,99,279276,1150395,True,20221108CA5730,2022-11-08,CA,23051,Young,Kim,GOP,True,23051,66573,2,12352,0,Asif,Mahmood,Mahmod,Dem,23053,70635,1,12970,0,2022-11-11T02:43:19.197Z,
1668950098,2022-11-20 07:14:58 -0600,4862f357a30fff565eaee9a7e445f2aeb047a74e,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 40,40,287113,99,279436,1150395,True,20221108CA5730,2022-11-08,CA,23051,Young,Kim,GOP,True,23051,66573,2,12352,0,Asif,Mahmood,Mahmod,Dem,23053,70635,1,12970,0,2022-11-11T02:43:19.197Z,
1669037502,2022-11-21 07:31:42 -0600,bbb5c2fcd0d82e7cd512091451b091f50a37ba1c,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 40,40,287113,99,279450,1150395,True,20221108CA5730,2022-11-08,CA,23051,Young,Kim,GOP,True,23051,66573,2,12352,0,Asif,Mahmood,Mahmod,Dem,23053,70635,1,12970,0,2022-11-11T02:43:19.197Z,
1669082144,2022-11-21 19:55:44 -0600,b9ba7abe755ec1571890961f27abc690cd4ef36b,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 40,40,287113,99,281307,1150395,True,20221108CA5730,2022-11-08,CA,23051,Young,Kim,GOP,True,23051,66573,2,12352,0,Asif,Mahmood,Mahmod,Dem,23053,70635,1,12970,0,2022-11-11T02:43:19.197Z,
1669087963,2022-11-21 21:32:43 -0600,2348d22a1f857773fe65efe9b3c1e9e767b2220b,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 40,40,287113,99,281529,1150395,True,20221108CA5730,2022-11-08,CA,23051,Young,Kim,GOP,True,23051,66573,2,12352,0,Asif,Mahmood,Mahmod,Dem,23053,70635,1,12970,0,2022-11-11T02:43:19.197Z,
1669163560,2022-11-22 18:32:40 -0600,56c395a8f41a3cb2100f04d329f09beb28ecf316,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 40,40,287261,99,281617,1150395,True,20221108CA5730,2022-11-08,CA,23051,Young,Kim,GOP,True,23051,66573,2,12352,0,Asif,Mahmood,Mahmod,Dem,23053,70635,1,12970,0,2022-11-11T02:43:19.197Z,False
1669174338,2022-11-22 21:32:18 -0600,67d6dcd19904a6336da0fc98ab8c60ad13b20447,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 40,40,287261,99,281843,1150395,True,20221108CA5730,2022-11-08,CA,23051,Young,Kim,GOP,True,23051,66573,2,12352,0,Asif,Mahmood,Mahmod,Dem,23053,70635,1,12970,0,2022-11-11T02:43:19.197Z,False
1669252073,2022-11-23 19:07:53 -0600,77b0af1cb192c6318588df6c6cf4c34a4a629dff,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 40,40,287261,99,282363,1150395,True,20221108CA5730,2022-11-08,CA,23051,Young,Kim,GOP,True,23051,66573,2,12352,0,Asif,Mahmood,Mahmod,Dem,23053,70635,1,12970,0,2022-11-11T02:43:19.197Z,False
1669646271,2022-11-28 08:37:51 -0600,c994ec8ed5b63c234e08da025c647092e559d2c2,CA-20221108_Eday80,5,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 40,40,287261,99,282467,1150395,True,20221108CA5730,2022-11-08,CA,23051,Young,Kim,GOP,True,23051,66573,2,12352,0,Asif,Mahmood,Mahmod,Dem,23053,70635,1,12970,0,2022-11-11T02:43:19.197Z,False
1669692686,2022-11-28 21:31:26 -0600,3061da510fc511eb868cfa04783e510750b02f1c,CA-20221108_Eday80,5,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 40,40,287261,99,283458,1150395,True,20221108CA5730,2022-11-08,CA,23051,Young,Kim,GOP,True,23051,66573,2,12352,0,Asif,Mahmood,Mahmod,Dem,23053,70635,1,12970,0,2022-11-11T02:43:19.197Z,False
1669768305,2022-11-29 18:31:45 -0600,7b4803d1c7aafff506b4399b19f35704f6b5d3c8,CA-20221108_Eday80,5,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 40,40,287261,99,283662,1150395,True,20221108CA5730,2022-11-08,CA,23051,Young,Kim,GOP,True,23051,66573,2,12352,0,Asif,Mahmood,Mahmod,Dem,23053,70635,1,12970,0,2022-11-11T02:43:19.197Z,False
