captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.23086.first,candidates.23086.last,candidates.23086.party,candidates.23086.candidateID,candidates.23086.polID,candidates.23086.ballotOrder,candidates.23086.polNum,candidates.23086.electWon,candidates.23088.first,candidates.23088.last,candidates.23088.party,candidates.23088.incumbent,candidates.23088.candidateID,candidates.23088.polID,candidates.23088.ballotOrder,candidates.23088.polNum,candidates.23088.electWon,candidates.23088.winnerDateTime,isCertified
1667994113,2022-11-09 05:41:53 -0600,5e74d0c7f4da0733319fba32062ed746d834eb66,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 48,48,298237,90,122231,828185,True,20221108CA8149,2022-11-08,CA,23088,Stephen,Houlahan,Dem,23086,70649,2,13853,0,Darrell,Issa,GOP,True,23088,146,1,8046,0,2022-11-09T07:57:29.266Z,
1668048628,2022-11-09 20:50:28 -0600,d9942d7a3e8312277f8fbd2d242dca55285fb52b,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 48,48,280991,95,122231,828185,True,20221108CA8149,2022-11-08,CA,23088,Stephen,Houlahan,Dem,23086,70649,2,13853,0,Darrell,Issa,GOP,True,23088,146,1,8046,0,2022-11-09T07:57:29.266Z,
1668049429,2022-11-09 21:03:49 -0600,df51c80d820e365c9ccb9068d4ba4da256edce71,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 48,48,280991,95,126614,828185,True,20221108CA8149,2022-11-08,CA,23088,Stephen,Houlahan,Dem,23086,70649,2,13853,0,Darrell,Issa,GOP,True,23088,146,1,8046,0,2022-11-09T07:57:29.266Z,
1668132988,2022-11-10 20:16:28 -0600,e7bd45670392bb69ab5b1134685d038d08b891ea,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 48,48,243338,95,133700,828185,True,20221108CA8149,2022-11-08,CA,23088,Stephen,Houlahan,Dem,23086,70649,2,13853,0,Darrell,Issa,GOP,True,23088,146,1,8046,0,2022-11-09T07:57:29.266Z,
1668133799,2022-11-10 20:29:59 -0600,ba924871a2ab8daf40073fb7ba719d40d14d95ed,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 48,48,243338,99,133700,828185,True,20221108CA8149,2022-11-08,CA,23088,Stephen,Houlahan,Dem,23086,70649,2,13853,0,Darrell,Issa,GOP,True,23088,146,1,8046,0,2022-11-09T07:57:29.266Z,
1668133842,2022-11-10 20:30:42 -0600,9b68cdcc1aa17dc04b137717f9dfac493a72f574,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 48,48,243338,95,133700,828185,True,20221108CA8149,2022-11-08,CA,23088,Stephen,Houlahan,Dem,23086,70649,2,13853,0,Darrell,Issa,GOP,True,23088,146,1,8046,0,2022-11-09T07:57:29.266Z,
1668133885,2022-11-10 20:31:25 -0600,7df2e737585c595574ee2f4d82c95e4b20213040,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 48,48,243338,99,133700,828185,True,20221108CA8149,2022-11-08,CA,23088,Stephen,Houlahan,Dem,23086,70649,2,13853,0,Darrell,Issa,GOP,True,23088,146,1,8046,0,2022-11-09T07:57:29.266Z,
1668134571,2022-11-10 20:42:51 -0600,12a4afe7c2dc2e1b9166d66362a49e5a9aa39615,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 48,48,243338,99,134821,828185,True,20221108CA8149,2022-11-08,CA,23088,Stephen,Houlahan,Dem,23086,70649,2,13853,0,Darrell,Issa,GOP,True,23088,146,1,8046,0,2022-11-09T07:57:29.266Z,
1668134615,2022-11-10 20:43:35 -0600,1c2b9dbdfa5b086718141d976424ffdb74cf06ca,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 48,48,243338,99,133700,828185,True,20221108CA8149,2022-11-08,CA,23088,Stephen,Houlahan,Dem,23086,70649,2,13853,0,Darrell,Issa,GOP,True,23088,146,1,8046,0,2022-11-09T07:57:29.266Z,
1668134658,2022-11-10 20:44:18 -0600,40b946f4d0d9d1ac2076a1380a69b8f02b76c77e,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 48,48,243338,99,134821,828185,True,20221108CA8149,2022-11-08,CA,23088,Stephen,Houlahan,Dem,23086,70649,2,13853,0,Darrell,Issa,GOP,True,23088,146,1,8046,0,2022-11-09T07:57:29.266Z,
1668135509,2022-11-10 20:58:29 -0600,45441a58cefabea7b2d91aa4814b5a9b5c7251cc,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 48,48,235779,99,134821,828185,True,20221108CA8149,2022-11-08,CA,23088,Stephen,Houlahan,Dem,23086,70649,2,13853,0,Darrell,Issa,GOP,True,23088,146,1,8046,0,2022-11-09T07:57:29.266Z,
1668138101,2022-11-10 21:41:41 -0600,68c428568dae0a49cccdcb811563158f52124ecb,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 48,48,235779,99,151643,828185,True,20221108CA8149,2022-11-08,CA,23088,Stephen,Houlahan,Dem,23086,70649,2,13853,0,Darrell,Issa,GOP,True,23088,146,1,8046,0,2022-11-09T07:57:29.266Z,
1668221658,2022-11-11 20:54:18 -0600,0952de3fd43c4df1fd125df16a302db8cd48f230,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 48,48,228510,99,151643,828185,True,20221108CA8149,2022-11-08,CA,23088,Stephen,Houlahan,Dem,23086,70649,2,13853,0,Darrell,Issa,GOP,True,23088,146,1,8046,0,2022-11-09T07:57:29.266Z,
1668224075,2022-11-11 21:34:35 -0600,a147b15c5a249b9f8b7b76d017cce085d091e13c,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 48,48,228510,99,163008,828185,True,20221108CA8149,2022-11-08,CA,23088,Stephen,Houlahan,Dem,23086,70649,2,13853,0,Darrell,Issa,GOP,True,23088,146,1,8046,0,2022-11-09T07:57:29.266Z,
1668224117,2022-11-11 21:35:17 -0600,161e09b33d3bc281a0308ec5eaaab032e2d87c3d,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 48,48,228510,99,151643,828185,True,20221108CA8149,2022-11-08,CA,23088,Stephen,Houlahan,Dem,23086,70649,2,13853,0,Darrell,Issa,GOP,True,23088,146,1,8046,0,2022-11-09T07:57:29.266Z,
1668224157,2022-11-11 21:35:57 -0600,f23d4641d9509fc6037037700717f21cf1fcb6e2,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 48,48,228510,99,163008,828185,True,20221108CA8149,2022-11-08,CA,23088,Stephen,Houlahan,Dem,23086,70649,2,13853,0,Darrell,Issa,GOP,True,23088,146,1,8046,0,2022-11-09T07:57:29.266Z,
1668259482,2022-11-12 07:24:42 -0600,9e3d4d709e1ea80723798873163e0b896d7c504f,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 48,48,228510,99,165681,828185,True,20221108CA8149,2022-11-08,CA,23088,Stephen,Houlahan,Dem,23086,70649,2,13853,0,Darrell,Issa,GOP,True,23088,146,1,8046,0,2022-11-09T07:57:29.266Z,
1668259521,2022-11-12 07:25:21 -0600,57997172f58d9823786a0bcd3bf915cbb514ba4a,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 48,48,228510,99,163008,828185,True,20221108CA8149,2022-11-08,CA,23088,Stephen,Houlahan,Dem,23086,70649,2,13853,0,Darrell,Issa,GOP,True,23088,146,1,8046,0,2022-11-09T07:57:29.266Z,
1668259562,2022-11-12 07:26:02 -0600,4ed4ed4f551b2b6379699bd4aae0848f030401a4,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 48,48,228510,99,165681,828185,True,20221108CA8149,2022-11-08,CA,23088,Stephen,Houlahan,Dem,23086,70649,2,13853,0,Darrell,Issa,GOP,True,23088,146,1,8046,0,2022-11-09T07:57:29.266Z,
1668311157,2022-11-12 21:45:57 -0600,0c8fa08a93bb50490051a81c5a7a9eba63fcf97b,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 48,48,228510,99,184652,828185,True,20221108CA8149,2022-11-08,CA,23088,Stephen,Houlahan,Dem,23086,70649,2,13853,0,Darrell,Issa,GOP,True,23088,146,1,8046,0,2022-11-09T07:57:29.266Z,
1668392131,2022-11-13 20:15:31 -0600,221fc094c78dde35c79586f9c04a06f90f6dead1,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 48,48,230902,99,184652,828185,True,20221108CA8149,2022-11-08,CA,23088,Stephen,Houlahan,Dem,23086,70649,2,13853,0,Darrell,Issa,GOP,True,23088,146,1,8046,0,2022-11-09T07:57:29.266Z,
1668396755,2022-11-13 21:32:35 -0600,3bfcce9ca03f5622116097307dffa5c4b760c3a1,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 48,48,230902,99,204054,828185,True,20221108CA8149,2022-11-08,CA,23088,Stephen,Houlahan,Dem,23086,70649,2,13853,0,Darrell,Issa,GOP,True,23088,146,1,8046,0,2022-11-09T07:57:29.266Z,
1668483076,2022-11-14 21:31:16 -0600,be0ed06474a9ef008c53e1ecb2003da0831894e8,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 48,48,230902,99,223072,828185,True,20221108CA8149,2022-11-08,CA,23088,Stephen,Houlahan,Dem,23086,70649,2,13853,0,Darrell,Issa,GOP,True,23088,146,1,8046,0,2022-11-09T07:57:29.266Z,
1668567063,2022-11-15 20:51:03 -0600,5f79d32ff680d0738a52a4cad264fd0a27c79c91,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 48,48,255486,99,223072,828185,True,20221108CA8149,2022-11-08,CA,23088,Stephen,Houlahan,Dem,23086,70649,2,13853,0,Darrell,Issa,GOP,True,23088,146,1,8046,0,2022-11-09T07:57:29.266Z,
1668648712,2022-11-16 19:31:52 -0600,2f15427ec3b608e3ecefe5b01ef54f1b8020f35a,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 48,48,255486,99,232650,828185,True,20221108CA8149,2022-11-08,CA,23088,Stephen,Houlahan,Dem,23086,70649,2,13853,0,Darrell,Issa,GOP,True,23088,146,1,8046,0,2022-11-09T07:57:29.266Z,
1668655939,2022-11-16 21:32:19 -0600,b519afdaeaf14f29cba215becfce25e92c1cedcf,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 48,48,248041,99,237581,828185,True,20221108CA8149,2022-11-08,CA,23088,Stephen,Houlahan,Dem,23086,70649,2,13853,0,Darrell,Issa,GOP,True,23088,146,1,8046,0,2022-11-09T07:57:29.266Z,
1668742246,2022-11-17 21:30:46 -0600,ddc1a42af896e5bff63561a4e42f6d3e753a05a7,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 48,48,245112,99,244285,828185,True,20221108CA8149,2022-11-08,CA,23088,Stephen,Houlahan,Dem,23086,70649,2,13853,0,Darrell,Issa,GOP,True,23088,146,1,8046,0,2022-11-09T07:57:29.266Z,
1668820344,2022-11-18 19:12:24 -0600,5263b4c935a884de085a0ba2de9ff22751912749,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 48,48,255482,99,244817,828185,True,20221108CA8149,2022-11-08,CA,23088,Stephen,Houlahan,Dem,23086,70649,2,13853,0,Darrell,Issa,GOP,True,23088,146,1,8046,0,2022-11-09T07:57:29.266Z,
1668828777,2022-11-18 21:32:57 -0600,2957cf7a559768d0af9748fe6942d57aeee95f92,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 48,48,255482,99,252074,828185,True,20221108CA8149,2022-11-08,CA,23088,Stephen,Houlahan,Dem,23086,70649,2,13853,0,Darrell,Issa,GOP,True,23088,146,1,8046,0,2022-11-09T07:57:29.266Z,
1668844156,2022-11-19 01:49:16 -0600,bf611b9ade2777832c9454408f84db09b5190745,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 48,48,259116,99,252074,828185,True,20221108CA8149,2022-11-08,CA,23088,Stephen,Houlahan,Dem,23086,70649,2,13853,0,Darrell,Issa,GOP,True,23088,146,1,8046,0,2022-11-09T07:57:29.266Z,
1669037502,2022-11-21 07:31:42 -0600,bbb5c2fcd0d82e7cd512091451b091f50a37ba1c,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 48,48,259116,99,254168,828185,True,20221108CA8149,2022-11-08,CA,23088,Stephen,Houlahan,Dem,23086,70649,2,13853,0,Darrell,Issa,GOP,True,23088,146,1,8046,0,2022-11-09T07:57:29.266Z,
1669087963,2022-11-21 21:32:43 -0600,2348d22a1f857773fe65efe9b3c1e9e767b2220b,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 48,48,259116,99,255351,828185,True,20221108CA8149,2022-11-08,CA,23088,Stephen,Houlahan,Dem,23086,70649,2,13853,0,Darrell,Issa,GOP,True,23088,146,1,8046,0,2022-11-09T07:57:29.266Z,
1669239113,2022-11-23 15:31:53 -0600,c7df2be7223edf6516880ce4e63168958ceb6036,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 48,48,260020,99,255720,828185,True,20221108CA8149,2022-11-08,CA,23088,Stephen,Houlahan,Dem,23086,70649,2,13853,0,Darrell,Issa,GOP,True,23088,146,1,8046,0,2022-11-09T07:57:29.266Z,False
1669646282,2022-11-28 08:38:02 -0600,b1af841815578a736d47fd0ec1481a0c5cd8c55d,CA-20221108_Eday80,5,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 48,48,260020,99,255988,828185,True,20221108CA8149,2022-11-08,CA,23088,Stephen,Houlahan,Dem,23086,70649,2,13853,0,Darrell,Issa,GOP,True,23088,146,1,8046,0,2022-11-09T07:57:29.266Z,False
1669768305,2022-11-29 18:31:45 -0600,7b4803d1c7aafff506b4399b19f35704f6b5d3c8,CA-20221108_Eday80,5,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 48,48,260020,99,256260,828185,True,20221108CA8149,2022-11-08,CA,23088,Stephen,Houlahan,Dem,23086,70649,2,13853,0,Darrell,Issa,GOP,True,23088,146,1,8046,0,2022-11-09T07:57:29.266Z,False
1669779083,2022-11-29 21:31:23 -0600,48bc859a3ac6fd84a96b1f17202416c33c85cdae,CA-20221108_Eday80,5,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 48,48,260020,99,256430,828185,True,20221108CA8149,2022-11-08,CA,23088,Stephen,Houlahan,Dem,23086,70649,2,13853,0,Darrell,Issa,GOP,True,23088,146,1,8046,0,2022-11-09T07:57:29.266Z,False
1669814502,2022-11-30 07:21:42 -0600,77257e15fbc6d841fb7cf38ced19c7bfe0c3f787,CA-20221108_Eday80,5,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 48,48,259648,99,256430,828185,True,20221108CA8149,2022-11-08,CA,23088,Stephen,Houlahan,Dem,23086,70649,2,13853,0,Darrell,Issa,GOP,True,23088,146,1,8046,0,2022-11-09T07:57:29.266Z,False
1669988140,2022-12-02 07:35:40 -0600,f0f7beb0d7b4585f9ea929dfa36f621ac2a5444f,CA-20221108_Eday80,5,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 48,48,259021,99,256887,828185,True,20221108CA8149,2022-11-08,CA,23088,Stephen,Houlahan,Dem,23086,70649,2,13853,0,Darrell,Issa,GOP,True,23088,146,1,8046,0,2022-11-09T07:57:29.266Z,False
1670383979,2022-12-06 21:32:59 -0600,73ae45607a058bdf165187d31e439ef3d8fedc5b,CA-20221108_Eday80,5,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 48,48,259021,99,257053,828185,True,20221108CA8149,2022-11-08,CA,23088,Stephen,Houlahan,Dem,23086,70649,2,13853,0,Darrell,Issa,GOP,True,23088,146,1,8046,0,2022-11-09T07:57:29.266Z,False
