captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,officeID,officeName,description,national,state,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,candidates.49652.last,candidates.49652.party,candidates.49652.candidateID,candidates.49652.polID,candidates.49652.ballotOrder,candidates.49652.polNum,candidates.49652.electWon,candidates.49653.last,candidates.49653.party,candidates.49653.candidateID,candidates.49653.polID,candidates.49653.ballotOrder,candidates.49653.polNum,candidates.49653.electWon,raceCallStatus,candidates.49653.winnerDateTime
1667966001,2022-11-09 03:53:21 +0000,cee0a612753351ddb30fde2a157613da20f2be01,SC-20221108_Eday80,41,Ballot Issue,G,Active Tabulation,I,Amendment,From 5% to 7%,True,True,1 - Raise General Reserve Fund,0,1900000,99,1071327,2850000,True,20221108SC42001,2022-11-08,SC,No,No,49652,3,2,43219,0,Yes,Yes,49653,2,1,41915,0,,
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,SC-20221108_Eday80,41,Ballot Issue,G,Active Tabulation,I,Amendment,From 5% to 7%,True,True,1 - Raise General Reserve Fund,0,1900000,99,1111628,2850000,True,20221108SC42001,2022-11-08,SC,No,No,49652,3,2,43219,0,Yes,Yes,49653,2,1,41915,0,,
1667967540,2022-11-08 22:19:00 -0600,673632f1537c7c9f2368084b99ec47b67621c41e,SC-20221108_Eday80,41,Ballot Issue,G,Active Tabulation,I,Amendment,From 5% to 7%,True,True,1 - Raise General Reserve Fund,0,1900000,99,1176698,2850000,True,20221108SC42001,2022-11-08,SC,No,No,49652,3,2,43219,0,Yes,Yes,49653,2,1,41915,0,,
1667968272,2022-11-08 22:31:12 -0600,97ef6c54bfa1c7ef6beea70c87aafe0c54251ad8,SC-20221108_Eday80,41,Ballot Issue,G,Active Tabulation,I,Amendment,From 5% to 7%,True,True,1 - Raise General Reserve Fund,0,1900000,99,1191786,2850000,True,20221108SC42001,2022-11-08,SC,No,No,49652,3,2,43219,0,Yes,Yes,49653,2,1,41915,0,,
1667969067,2022-11-08 22:44:27 -0600,73d0e74cb03400217dbc75a62135f42bc460c502,SC-20221108_Eday80,41,Ballot Issue,G,Active Tabulation,I,Amendment,From 5% to 7%,True,True,1 - Raise General Reserve Fund,0,1900000,99,1274217,2850000,True,20221108SC42001,2022-11-08,SC,No,No,49652,3,2,43219,0,Yes,Yes,49653,2,1,41915,0,,
1667969855,2022-11-08 22:57:35 -0600,8c3f41d4804fda622cab89f365a05518b70e5a91,SC-20221108_Eday80,41,Ballot Issue,G,Active Tabulation,I,Amendment,From 5% to 7%,True,True,1 - Raise General Reserve Fund,0,1900000,99,1299043,2850000,True,20221108SC42001,2022-11-08,SC,No,No,49652,3,2,43219,0,Yes,Yes,49653,2,1,41915,0,Called,2022-11-09T04:54:06.690Z
1667970772,2022-11-08 23:12:52 -0600,ff16f6d52970f222f2507893063188ae79c5be58,SC-20221108_Eday80,41,Ballot Issue,G,Active Tabulation,I,Amendment,From 5% to 7%,True,True,1 - Raise General Reserve Fund,0,1900000,99,1337306,2850000,True,20221108SC42001,2022-11-08,SC,No,No,49652,3,2,43219,0,Yes,Yes,49653,2,1,41915,0,Called,2022-11-09T04:54:06.690Z
1667971614,2022-11-08 23:26:54 -0600,3e2db293b352d34f57f22cada11d4f92f345178d,SC-20221108_Eday80,41,Ballot Issue,G,Active Tabulation,I,Amendment,From 5% to 7%,True,True,1 - Raise General Reserve Fund,0,1900000,99,1352586,2850000,True,20221108SC42001,2022-11-08,SC,No,No,49652,3,2,43219,0,Yes,Yes,49653,2,1,41915,0,Called,2022-11-09T04:54:06.690Z
1667972473,2022-11-08 23:41:13 -0600,a29b2b07dc776af5545ee4ec64ead9d5ba96e873,SC-20221108_Eday80,41,Ballot Issue,G,Active Tabulation,I,Amendment,From 5% to 7%,True,True,1 - Raise General Reserve Fund,0,1900000,99,1359891,2850000,True,20221108SC42001,2022-11-08,SC,No,No,49652,3,2,43219,0,Yes,Yes,49653,2,1,41915,0,Called,2022-11-09T04:54:06.690Z
1667975114,2022-11-09 00:25:14 -0600,7de9a48755736c6c6b0e73777ec236e813c5ce50,SC-20221108_Eday80,41,Ballot Issue,G,Active Tabulation,I,Amendment,From 5% to 7%,True,True,1 - Raise General Reserve Fund,0,1900000,99,1425453,2850000,True,20221108SC42001,2022-11-08,SC,No,No,49652,3,2,43219,0,Yes,Yes,49653,2,1,41915,0,Called,2022-11-09T04:54:06.690Z
1667976752,2022-11-09 00:52:32 -0600,6943d942b4cb99d83b19d398209a99f6d9f041ed,SC-20221108_Eday80,41,Ballot Issue,G,Active Tabulation,I,Amendment,From 5% to 7%,True,True,1 - Raise General Reserve Fund,0,1900000,99,1436617,2850000,True,20221108SC42001,2022-11-08,SC,No,No,49652,3,2,43219,0,Yes,Yes,49653,2,1,41915,0,Called,2022-11-09T04:54:06.690Z
1667976834,2022-11-09 00:53:54 -0600,66d316822c5fe8194918b7a1fd16a85b82525509,SC-20221108_Eday80,41,Ballot Issue,G,Active Tabulation,I,Amendment,From 5% to 7%,True,True,1 - Raise General Reserve Fund,0,1900000,99,1468158,2850000,True,20221108SC42001,2022-11-08,SC,No,No,49652,3,2,43219,0,Yes,Yes,49653,2,1,41915,0,Called,2022-11-09T04:54:06.690Z
1667977118,2022-11-09 00:58:38 -0600,166d3636d4ad2b271b1961e941eeb74972fe2b9a,SC-20221108_Eday80,41,Ballot Issue,G,Active Tabulation,I,Amendment,From 5% to 7%,True,True,1 - Raise General Reserve Fund,0,1900000,99,1436617,2850000,True,20221108SC42001,2022-11-08,SC,No,No,49652,3,2,43219,0,Yes,Yes,49653,2,1,41915,0,Called,2022-11-09T04:54:06.690Z
1667977161,2022-11-09 00:59:21 -0600,d4158baa35ee56754832f9c50c65e72445101881,SC-20221108_Eday80,41,Ballot Issue,G,Active Tabulation,I,Amendment,From 5% to 7%,True,True,1 - Raise General Reserve Fund,0,1900000,99,1468158,2850000,True,20221108SC42001,2022-11-08,SC,No,No,49652,3,2,43219,0,Yes,Yes,49653,2,1,41915,0,Called,2022-11-09T04:54:06.690Z
1667977204,2022-11-09 01:00:04 -0600,dac000c6cb8d5ec813c750db85e9cfb1bed2692e,SC-20221108_Eday80,41,Ballot Issue,G,Active Tabulation,I,Amendment,From 5% to 7%,True,True,1 - Raise General Reserve Fund,0,1900000,99,1436617,2850000,True,20221108SC42001,2022-11-08,SC,No,No,49652,3,2,43219,0,Yes,Yes,49653,2,1,41915,0,Called,2022-11-09T04:54:06.690Z
1667977327,2022-11-09 01:02:07 -0600,384f6f6bf04bdb7a89e98ac973406bc3b1a77127,SC-20221108_Eday80,41,Ballot Issue,G,Active Tabulation,I,Amendment,From 5% to 7%,True,True,1 - Raise General Reserve Fund,0,1900000,99,1468158,2850000,True,20221108SC42001,2022-11-08,SC,No,No,49652,3,2,43219,0,Yes,Yes,49653,2,1,41915,0,Called,2022-11-09T04:54:06.690Z
1667977366,2022-11-09 01:02:46 -0600,6e493bcb007f5684865247793748844d302980c2,SC-20221108_Eday80,41,Ballot Issue,G,Active Tabulation,I,Amendment,From 5% to 7%,True,True,1 - Raise General Reserve Fund,0,1900000,99,1436617,2850000,True,20221108SC42001,2022-11-08,SC,No,No,49652,3,2,43219,0,Yes,Yes,49653,2,1,41915,0,Called,2022-11-09T04:54:06.690Z
1667977447,2022-11-09 01:04:07 -0600,85b5a3bb4e8662c6fa8f3bf8244be3cdf20864e6,SC-20221108_Eday80,41,Ballot Issue,G,Active Tabulation,I,Amendment,From 5% to 7%,True,True,1 - Raise General Reserve Fund,0,1900000,99,1468158,2850000,True,20221108SC42001,2022-11-08,SC,No,No,49652,3,2,43219,0,Yes,Yes,49653,2,1,41915,0,Called,2022-11-09T04:54:06.690Z
1667977529,2022-11-09 01:05:29 -0600,41a86a702268ec57df877a606f8777dfeb75024d,SC-20221108_Eday80,41,Ballot Issue,G,Active Tabulation,I,Amendment,From 5% to 7%,True,True,1 - Raise General Reserve Fund,0,1900000,99,1436617,2850000,True,20221108SC42001,2022-11-08,SC,No,No,49652,3,2,43219,0,Yes,Yes,49653,2,1,41915,0,Called,2022-11-09T04:54:06.690Z
1667977571,2022-11-09 01:06:11 -0600,a52c232825af64477e8cc1b761cf52e3cfd7e241,SC-20221108_Eday80,41,Ballot Issue,G,Active Tabulation,I,Amendment,From 5% to 7%,True,True,1 - Raise General Reserve Fund,0,1900000,99,1468158,2850000,True,20221108SC42001,2022-11-08,SC,No,No,49652,3,2,43219,0,Yes,Yes,49653,2,1,41915,0,Called,2022-11-09T04:54:06.690Z
1667986391,2022-11-09 03:33:11 -0600,49eb3b2b658978da8fc8e7a6de93597cdfa13352,SC-20221108_Eday80,41,Ballot Issue,G,Active Tabulation,I,Amendment,From 5% to 7%,True,True,1 - Raise General Reserve Fund,0,1900000,99,1514336,2850000,True,20221108SC42001,2022-11-08,SC,No,No,49652,3,2,43219,0,Yes,Yes,49653,2,1,41915,0,Called,2022-11-09T04:54:06.690Z
1668012938,2022-11-09 10:55:38 -0600,eb3a861c4b45d59b4767cdd42226991fce698da2,SC-20221108_Eday80,41,Ballot Issue,G,Active Tabulation,I,Amendment,From 5% to 7%,True,True,1 - Raise General Reserve Fund,0,1900000,99,1514476,2850000,True,20221108SC42001,2022-11-08,SC,No,No,49652,3,2,43219,0,Yes,Yes,49653,2,1,41915,0,Called,2022-11-09T04:54:06.690Z
1668043183,2022-11-09 19:19:43 -0600,d44b422f5db403f39405edffed172c37aae2eaaf,SC-20221108_Eday80,41,Ballot Issue,G,Active Tabulation,I,Amendment,From 5% to 7%,True,True,1 - Raise General Reserve Fund,0,1900000,99,1524331,2850000,True,20221108SC42001,2022-11-08,SC,No,No,49652,3,2,43219,0,Yes,Yes,49653,2,1,41915,0,Called,2022-11-09T04:54:06.690Z
1668093281,2022-11-10 09:14:41 -0600,5db63eae5f96be72c6beee5c1149745e8ecacd95,SC-20221108_Eday80,41,Ballot Issue,G,Active Tabulation,I,Amendment,From 5% to 7%,True,True,1 - Raise General Reserve Fund,0,1604559,99,1524331,2850000,True,20221108SC42001,2022-11-08,SC,No,No,49652,3,2,43219,0,Yes,Yes,49653,2,1,41915,0,Called,2022-11-09T04:54:06.690Z
1668097998,2022-11-10 10:33:18 -0600,53ddb74e9863f1df5a9f2251bc6323c4b7c0d1e6,SC-20221108_Eday80,41,Ballot Issue,G,Active Tabulation,I,Amendment,From 5% to 7%,True,True,1 - Raise General Reserve Fund,0,1542393,99,1526969,2850000,True,20221108SC42001,2022-11-08,SC,No,No,49652,3,2,43219,0,Yes,Yes,49653,2,1,41915,0,Called,2022-11-09T04:54:06.690Z
1668098082,2022-11-10 10:34:42 -0600,456c1a6782fded340363f61b5fefd712a2424d09,SC-20221108_Eday80,41,Ballot Issue,G,Active Tabulation,I,Amendment,From 5% to 7%,True,True,1 - Raise General Reserve Fund,0,1604559,99,1524331,2850000,True,20221108SC42001,2022-11-08,SC,No,No,49652,3,2,43219,0,Yes,Yes,49653,2,1,41915,0,Called,2022-11-09T04:54:06.690Z
1668098334,2022-11-10 10:38:54 -0600,5c93bb232bc70ad9bdaf59cdec5c9e22138a4f6b,SC-20221108_Eday80,41,Ballot Issue,G,Active Tabulation,I,Amendment,From 5% to 7%,True,True,1 - Raise General Reserve Fund,0,1542393,99,1526969,2850000,True,20221108SC42001,2022-11-08,SC,No,No,49652,3,2,43219,0,Yes,Yes,49653,2,1,41915,0,Called,2022-11-09T04:54:06.690Z
1668276459,2022-11-12 12:07:39 -0600,b5a968168cc46b412892a94715ec7d8e0be4bbde,SC-20221108_Eday80,41,Ballot Issue,G,Tabulation Paused,I,Amendment,From 5% to 7%,True,True,1 - Raise General Reserve Fund,0,1542393,99,1530911,2850000,True,20221108SC42001,2022-11-08,SC,No,No,49652,3,2,43219,0,Yes,Yes,49653,2,1,41915,0,Called,2022-11-09T04:54:06.690Z
1668441435,2022-11-14 09:57:15 -0600,57e5e2fe91950e023d82d85b7da60d7f8c84a88c,SC-20221108_Eday80,41,Ballot Issue,G,Gathering Certified Results,I,Amendment,From 5% to 7%,True,True,1 - Raise General Reserve Fund,0,1542393,99,1530939,2850000,True,20221108SC42001,2022-11-08,SC,No,No,49652,3,2,43219,0,Yes,Yes,49653,2,1,41915,0,Called,2022-11-09T04:54:06.690Z
1668458313,2022-11-14 14:38:33 -0600,b4edd31763f397cd444fa6ec6dcec17ddca2e0d3,SC-20221108_Eday80,41,Ballot Issue,G,Gathering Certified Results,I,Amendment,From 5% to 7%,True,True,1 - Raise General Reserve Fund,0,1542393,99,1530940,2850000,True,20221108SC42001,2022-11-08,SC,No,No,49652,3,2,43219,0,Yes,Yes,49653,2,1,41915,0,Called,2022-11-09T04:54:06.690Z
1668537716,2022-11-15 12:41:56 -0600,38736ec3cb19c3640ff707a0fb3079d880cf3ccb,SC-20221108_Eday80,41,Ballot Issue,G,Gathering Certified Results,I,Amendment,From 5% to 7%,True,True,1 - Raise General Reserve Fund,0,1542393,99,1531193,2850000,True,20221108SC42001,2022-11-08,SC,No,No,49652,3,2,43219,0,Yes,Yes,49653,2,1,41915,0,Called,2022-11-09T04:54:06.690Z
1668717982,2022-11-17 14:46:22 -0600,4fb69625eb540d6618d9c560e30475ce9287c368,SC-20221108_Eday80,41,Ballot Issue,G,Gathering Certified Results,I,Amendment,From 5% to 7%,True,True,1 - Raise General Reserve Fund,0,1531193,100,1531193,2850000,True,20221108SC42001,2022-11-08,SC,No,No,49652,3,2,43219,0,Yes,Yes,49653,2,1,41915,0,Called,2022-11-09T04:54:06.690Z
