captureTimestamp,captureDateTime,captureRevision,statePostal,reportingunitID,reportingunitLevel,pollClosingTime,level,fipsCode,electTotal,lastUpdated,precinctsReporting,eevp,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,candidates.3.candidateID,candidates.3.voteCount,candidates.3.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,TX,48439,2,2022-11-09T00:00:00.000Z,FIPSCode,48439,0,2022-11-07T03:24:20.360Z,0,0.0,15,0.0,63494,0,0.0,62970,0,0.0,62890,0,0.0,63495,0,0.0,31483,99,0,29026,0,0
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,TX,48439,2,2022-11-09T01:00:00.000Z,FIPSCode,48439,0,2022-11-08T20:29:10.991Z,0,0.0,15,0.0,63494,0,0.0,62970,0,0.0,62890,0,0.0,63495,0,0.0,13904,75,0,29026,0,0
1667955702,2022-11-09 01:01:42 +0000,f6f1267e463cf8ecb93583f1dab12bfae681d775,TX,48439,2,2022-11-09T01:00:00.000Z,FIPSCode,48439,0,2022-11-09T01:00:29.206Z,0,65.71,15,0.0,62970,6248,68.38,62890,2740,29.99,63495,77,0.84,63494,72,0.79,13904,75,9137,29026,0,10
1667956006,2022-11-09 01:06:46 +0000,01cc2f6d0039b2fcb59e03eced60e58dcb253844,TX,48439,2,2022-11-09T01:00:00.000Z,FIPSCode,48439,0,2022-11-09T01:00:29.206Z,0,65.71,15,0.0,62970,6248,68.38,62890,2740,29.99,63495,77,0.84,63494,72,0.79,13904,75,9137,29026,0,10
1667956832,2022-11-09 01:20:32 +0000,83b25784602daed92be104db5cf5a6446230f2d5,TX,48439,2,2022-11-09T01:00:00.000Z,FIPSCode,48439,0,2022-11-09T01:18:33.072Z,0,65.71,15,0.0,62970,6248,68.38,62890,2740,29.99,63495,77,0.84,63494,72,0.79,13904,75,9137,29026,0,10
1667957119,2022-11-09 01:25:19 +0000,6d7ee88678b17ac3babfbeca22c88d840ddf7ac8,TX,48439,2,2022-11-09T01:00:00.000Z,FIPSCode,48439,0,2022-11-09T01:20:09.769Z,0,65.71,15,0.0,62970,6248,68.38,62890,2740,29.99,63495,77,0.84,63494,72,0.79,13904,75,9137,29026,0,10
1667957430,2022-11-09 01:30:30 +0000,03f90a735487a191903970f5b59ebf51d460c3e0,TX,48439,2,2022-11-09T01:00:00.000Z,FIPSCode,48439,0,2022-11-09T01:29:20.220Z,0,65.71,15,0.0,62970,6248,68.38,62890,2740,29.99,63495,77,0.84,63494,72,0.79,13904,75,9137,29026,0,10
1667957715,2022-11-09 01:35:15 +0000,97cbc8b93cc842818a0fba948144842c3e8d51f0,TX,48439,2,2022-11-09T01:00:00.000Z,FIPSCode,48439,0,2022-11-09T01:34:19.643Z,0,65.71,15,0.0,62970,6248,68.38,62890,2740,29.99,63495,77,0.84,63494,72,0.79,13904,75,9137,29026,0,10
1667957993,2022-11-09 01:39:53 +0000,af6b7ce58befb45bf1dd57f93615d5da519d3770,TX,48439,2,2022-11-09T01:00:00.000Z,FIPSCode,48439,0,2022-11-09T01:36:44.327Z,0,65.71,15,0.0,62970,6248,68.38,62890,2740,29.99,63495,77,0.84,63494,72,0.79,13904,75,9137,29026,0,10
1667958273,2022-11-09 01:44:33 +0000,4199c67ba64ae17927c85a89877c89e59a577ae0,TX,48439,2,2022-11-09T01:00:00.000Z,FIPSCode,48439,0,2022-11-09T01:36:44.327Z,0,65.71,15,0.0,62970,6248,68.38,62890,2740,29.99,63495,77,0.84,63494,72,0.79,13904,75,9137,29026,0,10
1667958559,2022-11-09 01:49:19 +0000,0a6694bb1cdd9734aff1178f6a5894d33a1a95cc,TX,48439,2,2022-11-09T01:00:00.000Z,FIPSCode,48439,0,2022-11-09T01:36:44.327Z,0,65.71,15,0.0,62970,6248,68.38,62890,2740,29.99,63495,77,0.84,63494,72,0.79,13904,75,9137,29026,0,10
1667958843,2022-11-09 01:54:03 +0000,cdc0d2ad2c3afd665dd741c97f9de238aafb3cf6,TX,48439,2,2022-11-09T01:00:00.000Z,FIPSCode,48439,0,2022-11-09T01:36:44.327Z,0,65.71,15,0.0,62970,6248,68.38,62890,2740,29.99,63495,77,0.84,63494,72,0.79,13904,75,9137,29026,0,10
1667959124,2022-11-09 01:58:44 +0000,ebdb2f4efab49b8071a842b145008e58069ff969,TX,48439,2,2022-11-09T01:00:00.000Z,FIPSCode,48439,0,2022-11-09T01:57:21.290Z,0,65.71,15,0.0,62970,6248,68.38,62890,2740,29.99,63495,77,0.84,63494,72,0.79,13904,75,9137,29026,0,10
1667959410,2022-11-09 02:03:30 +0000,98a277291480f2bee1271d939218798a5aa6ad2a,TX,48439,2,2022-11-09T01:00:00.000Z,FIPSCode,48439,0,2022-11-09T01:59:12.853Z,0,65.71,15,0.0,62970,6248,68.38,62890,2740,29.99,63495,77,0.84,63494,72,0.79,13904,75,9137,29026,0,10
1667959699,2022-11-09 02:08:19 +0000,204acec220204cf7636f9483a8300da582a314fa,TX,48439,2,2022-11-09T01:00:00.000Z,FIPSCode,48439,0,2022-11-09T01:59:12.853Z,0,65.71,15,0.0,62970,6248,68.38,62890,2740,29.99,63495,77,0.84,63494,72,0.79,13904,75,9137,29026,0,10
1667959981,2022-11-09 02:13:01 +0000,f7108f15221a3f4ac4310e0ba678593081137a5c,TX,48439,2,2022-11-09T01:00:00.000Z,FIPSCode,48439,0,2022-11-09T02:11:23.382Z,0,65.71,15,0.0,62970,6248,68.38,62890,2740,29.99,63495,77,0.84,63494,72,0.79,13904,75,9137,29026,0,10
1667960264,2022-11-09 02:17:44 +0000,e239f4bcca07deff3069ebbdd016fa8b8d41d752,TX,48439,2,2022-11-09T01:00:00.000Z,FIPSCode,48439,0,2022-11-09T02:15:19.600Z,0,65.71,15,0.0,62970,6248,68.38,62890,2740,29.99,63495,77,0.84,63494,72,0.79,13904,75,9137,29026,0,10
