captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.22958.first,candidates.22958.last,candidates.22958.abbrv,candidates.22958.party,candidates.22958.incumbent,candidates.22958.candidateID,candidates.22958.polID,candidates.22958.ballotOrder,candidates.22958.polNum,candidates.22958.electWon,candidates.22960.first,candidates.22960.last,candidates.22960.party,candidates.22960.candidateID,candidates.22960.polID,candidates.22960.ballotOrder,candidates.22960.polNum,candidates.22960.electWon,candidates.22958.winnerDateTime,isCertified
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,CA-20221108_Eday62,5,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 20,20,249754,99,0,980240,True,20221108CA5710,2022-11-08,CA,22958,Kevin,McCarthy,McCrthy,GOP,True,22958,52561,2,9107,0,Marisa,Wood,Dem,22960,70571,1,13781,0,,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,CA-20221108_Eday80,5,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 20,20,252008,99,0,980016,True,20221108CA5710,2022-11-08,CA,22958,Kevin,McCarthy,McCrthy,GOP,True,22958,52561,2,9107,0,Marisa,Wood,Dem,22960,70571,1,13781,0,,
1667949842,2022-11-08 23:24:02 +0000,e733c733b3b3c33f13905f9501db69cb94a55a64,CA-20221108_Eday80,5,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 20,20,252008,90,0,980016,True,20221108CA5710,2022-11-08,CA,22958,Kevin,McCarthy,McCrthy,GOP,True,22958,52561,2,9107,0,Marisa,Wood,Dem,22960,70571,1,13781,0,,
1667968757,2022-11-08 22:39:17 -0600,444e7baf756125a86bedac9f7455307c41fed63a,CA-20221108_Eday80,5,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 20,20,252008,90,50320,980016,True,20221108CA5710,2022-11-08,CA,22958,Kevin,McCarthy,McCrthy,GOP,True,22958,52561,2,9107,0,Marisa,Wood,Dem,22960,70571,1,13781,0,,
1667973028,2022-11-08 23:50:28 -0600,a3d91b8cb9f4b51cad939bdf33c45f8678401177,CA-20221108_Eday80,5,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 20,20,252008,90,50652,980016,True,20221108CA5710,2022-11-08,CA,22958,Kevin,McCarthy,McCrthy,GOP,True,22958,52561,2,9107,0,Marisa,Wood,Dem,22960,70571,1,13781,0,,
1667974712,2022-11-09 00:18:32 -0600,8831ad0cd913a7df98a9591de88a61ddfc8730ee,CA-20221108_Eday80,5,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 20,20,252008,90,76754,980016,True,20221108CA5710,2022-11-08,CA,22958,Kevin,McCarthy,McCrthy,GOP,True,22958,52561,2,9107,0,Marisa,Wood,Dem,22960,70571,1,13781,0,,
1667975568,2022-11-09 00:32:48 -0600,0b16058e032a73c78e2e4b787403862608e151dd,CA-20221108_Eday80,5,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 20,20,252008,90,77347,980016,True,20221108CA5710,2022-11-08,CA,22958,Kevin,McCarthy,McCrthy,GOP,True,22958,52561,2,9107,0,Marisa,Wood,Dem,22960,70571,1,13781,0,,
1667976387,2022-11-09 00:46:27 -0600,3fc81e357a75429f605eafd56848166989ceb407,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 20,20,252008,90,77347,980016,True,20221108CA5710,2022-11-08,CA,22958,Kevin,McCarthy,McCrthy,GOP,True,22958,52561,2,9107,0,Marisa,Wood,Dem,22960,70571,1,13781,0,2022-11-09T06:39:39.418Z,
1667978582,2022-11-09 01:23:02 -0600,6fbbff39de224458e6936cb861e2ada647e487bb,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 20,20,252008,90,79901,980016,True,20221108CA5710,2022-11-08,CA,22958,Kevin,McCarthy,McCrthy,GOP,True,22958,52561,2,9107,0,Marisa,Wood,Dem,22960,70571,1,13781,0,2022-11-09T06:39:39.418Z,
1667979845,2022-11-09 01:44:05 -0600,56f55ff2a859e10bf2feb3a958e483acbe185172,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 20,20,252008,90,81508,980016,True,20221108CA5710,2022-11-08,CA,22958,Kevin,McCarthy,McCrthy,GOP,True,22958,52561,2,9107,0,Marisa,Wood,Dem,22960,70571,1,13781,0,2022-11-09T06:39:39.418Z,
