captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,officeID,officeName,description,national,state,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,candidates.7483.last,candidates.7483.party,candidates.7483.candidateID,candidates.7483.ballotOrder,candidates.7483.polID,candidates.7483.polNum,candidates.7483.electWon,candidates.7484.last,candidates.7484.party,candidates.7484.candidateID,candidates.7484.ballotOrder,candidates.7484.polID,candidates.7484.polNum,candidates.7484.electWon,raceCallStatus,candidates.7483.winnerDateTime,isCertified
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,AK-20221108_Eday80,2,Ballot Issue,G,Awaiting Poll Close,I,Measure,To propose amendments,True,True,1-Constitutional Convention,1,310782,99,0,597935,True,20221108AK3152,2022-11-08,AK,No,No,7483,2,3,2308,0,Yes,Yes,7484,1,2,2307,0,,,
1667949573,2022-11-08 23:19:33 +0000,2891155c76df951385c61df78f71bb7f4a65a56b,AK-20221108_Eday80,2,Ballot Issue,G,Awaiting Poll Close,I,Measure,To propose amendments,True,True,1-Constitutional Convention,1,310782,80,0,597935,True,20221108AK3152,2022-11-08,AK,No,No,7483,2,3,2308,0,Yes,Yes,7484,1,2,2307,0,,,
1667949842,2022-11-08 23:24:02 +0000,e733c733b3b3c33f13905f9501db69cb94a55a64,AK-20221108_Eday80,2,Ballot Issue,G,Awaiting Poll Close,I,Measure,To propose amendments,True,True,1-Constitutional Convention,1,296655,99,0,597935,True,20221108AK3152,2022-11-08,AK,No,No,7483,2,3,2308,0,Yes,Yes,7484,1,2,2307,0,,,
1667950634,2022-11-08 23:37:14 +0000,ecdc17be694dba1a9d92600c132ccefe80ac0642,AK-20221108_Eday80,2,Ballot Issue,G,Awaiting Poll Close,I,Measure,To propose amendments,True,True,1-Constitutional Convention,1,335000,99,0,597935,True,20221108AK3152,2022-11-08,AK,No,No,7483,2,3,2308,0,Yes,Yes,7484,1,2,2307,0,,,
1667975032,2022-11-09 00:23:52 -0600,2b4eef55da041b24d8b907ba1775c35ebda992e0,AK-20221108_Eday80,2,Ballot Issue,G,Active Tabulation,I,Measure,To propose amendments,True,True,1-Constitutional Convention,1,335000,99,83748,597935,True,20221108AK3152,2022-11-08,AK,No,No,7483,2,3,2308,0,Yes,Yes,7484,1,2,2307,0,,,
1667975855,2022-11-09 00:37:35 -0600,d40e181df232b9ad900add6b9f138db1906ff011,AK-20221108_Eday80,2,Ballot Issue,G,Active Tabulation,I,Measure,To propose amendments,True,True,1-Constitutional Convention,1,299100,99,83748,597935,True,20221108AK3152,2022-11-08,AK,No,No,7483,2,3,2308,0,Yes,Yes,7484,1,2,2307,0,,,
1667977447,2022-11-09 01:04:07 -0600,85b5a3bb4e8662c6fa8f3bf8244be3cdf20864e6,AK-20221108_Eday80,2,Ballot Issue,G,Active Tabulation,I,Measure,To propose amendments,True,True,1-Constitutional Convention,1,299100,99,143753,597935,True,20221108AK3152,2022-11-08,AK,No,No,7483,2,3,2308,0,Yes,Yes,7484,1,2,2307,0,,,
1667977773,2022-11-09 01:09:33 -0600,798d28b4eeb4b335f9aa0c20253161b09a91f6b0,AK-20221108_Eday80,2,Ballot Issue,G,Active Tabulation,I,Measure,To propose amendments,True,True,1-Constitutional Convention,1,299485,99,143753,597935,True,20221108AK3152,2022-11-08,AK,No,No,7483,2,3,2308,0,Yes,Yes,7484,1,2,2307,0,,,
1667978785,2022-11-09 01:26:25 -0600,af0eab9768fdd8200aa460357a21f2c42b46d660,AK-20221108_Eday80,2,Ballot Issue,G,Active Tabulation,I,Measure,To propose amendments,True,True,1-Constitutional Convention,1,287506,99,143753,597935,True,20221108AK3152,2022-11-08,AK,No,No,7483,2,3,2308,0,Yes,Yes,7484,1,2,2307,0,,,
1667981323,2022-11-09 02:08:43 -0600,b5f3db39a2b7f38cd8f1d18e952da1355d85c27d,AK-20221108_Eday80,2,Ballot Issue,G,Active Tabulation,I,Measure,To propose amendments,True,True,1-Constitutional Convention,1,231860,99,143753,597935,True,20221108AK3152,2022-11-08,AK,No,No,7483,2,3,2308,0,Yes,Yes,7484,1,2,2307,0,,,
1667982120,2022-11-09 02:22:00 -0600,450148539a37a70cef00d9373a98d091e23904cb,AK-20221108_Eday80,2,Ballot Issue,G,Active Tabulation,I,Measure,To propose amendments,True,True,1-Constitutional Convention,1,231860,99,193776,597935,True,20221108AK3152,2022-11-08,AK,No,No,7483,2,3,2308,0,Yes,Yes,7484,1,2,2307,0,,,
1667988205,2022-11-09 04:03:25 -0600,c8dddd25590ca3e0d52254db7ce645e106bb4e88,AK-20221108_Eday80,2,Ballot Issue,G,Active Tabulation,I,Measure,To propose amendments,True,True,1-Constitutional Convention,1,231860,99,198575,597935,True,20221108AK3152,2022-11-08,AK,No,No,7483,2,3,2308,0,Yes,Yes,7484,1,2,2307,0,,,
1667988285,2022-11-09 04:04:45 -0600,3a046959858a4041f5517a42088d646fd69d0b20,AK-20221108_Eday80,2,Ballot Issue,G,Active Tabulation,I,Measure,To propose amendments,True,True,1-Constitutional Convention,1,231860,99,193776,597935,True,20221108AK3152,2022-11-08,AK,No,No,7483,2,3,2308,0,Yes,Yes,7484,1,2,2307,0,,,
1667988326,2022-11-09 04:05:26 -0600,81f3312db0f02393b6f99b1a3db05495e5086572,AK-20221108_Eday80,2,Ballot Issue,G,Active Tabulation,I,Measure,To propose amendments,True,True,1-Constitutional Convention,1,231860,99,198575,597935,True,20221108AK3152,2022-11-08,AK,No,No,7483,2,3,2308,0,Yes,Yes,7484,1,2,2307,0,,,
1667988445,2022-11-09 04:07:25 -0600,be48e50d216867aa115181f995ca4a2c5f77311a,AK-20221108_Eday80,2,Ballot Issue,G,Active Tabulation,I,Measure,To propose amendments,True,True,1-Constitutional Convention,1,231860,99,193776,597935,True,20221108AK3152,2022-11-08,AK,No,No,7483,2,3,2308,0,Yes,Yes,7484,1,2,2307,0,,,
1667988643,2022-11-09 04:10:43 -0600,591a6073b04ab0ebd3abfd9fecd162fe68e47757,AK-20221108_Eday80,2,Ballot Issue,G,Active Tabulation,I,Measure,To propose amendments,True,True,1-Constitutional Convention,1,231860,99,198575,597935,True,20221108AK3152,2022-11-08,AK,No,No,7483,2,3,2308,0,Yes,Yes,7484,1,2,2307,0,,,
1667988683,2022-11-09 04:11:23 -0600,730aa85a41cde9ade0ab0457bb30546a32d14e79,AK-20221108_Eday80,2,Ballot Issue,G,Active Tabulation,I,Measure,To propose amendments,True,True,1-Constitutional Convention,1,231860,99,193776,597935,True,20221108AK3152,2022-11-08,AK,No,No,7483,2,3,2308,0,Yes,Yes,7484,1,2,2307,0,,,
1667988842,2022-11-09 04:14:02 -0600,3835bc37083d35ed57d75f316b86fe0fcddac7da,AK-20221108_Eday80,2,Ballot Issue,G,Active Tabulation,I,Measure,To propose amendments,True,True,1-Constitutional Convention,1,231860,99,198575,597935,True,20221108AK3152,2022-11-08,AK,No,No,7483,2,3,2308,0,Yes,Yes,7484,1,2,2307,0,,,
1667989642,2022-11-09 04:27:22 -0600,5576adf945e145b7e2df2be75f5ae4deb91e6665,AK-20221108_Eday80,2,Ballot Issue,G,Active Tabulation,I,Measure,To propose amendments,True,True,1-Constitutional Convention,1,292022,99,198575,597935,True,20221108AK3152,2022-11-08,AK,No,No,7483,2,3,2308,0,Yes,Yes,7484,1,2,2307,0,,,
1667995387,2022-11-09 06:03:07 -0600,b0db8eee3ec3f41524a9adb8a2a20acb709b10c2,AK-20221108_Eday80,2,Ballot Issue,G,Active Tabulation,I,Measure,To propose amendments,True,True,1-Constitutional Convention,1,292022,99,207880,597935,True,20221108AK3152,2022-11-08,AK,No,No,7483,2,3,2308,0,Yes,Yes,7484,1,2,2307,0,,,
1667996193,2022-11-09 06:16:33 -0600,28e3ec10844b594254f975ce478ea7cf0a36394b,AK-20221108_Eday80,2,Ballot Issue,G,Active Tabulation,I,Measure,To propose amendments,True,True,1-Constitutional Convention,1,277173,99,207880,597935,True,20221108AK3152,2022-11-08,AK,No,No,7483,2,3,2308,0,Yes,Yes,7484,1,2,2307,0,,,
1668039853,2022-11-09 18:24:13 -0600,f4e67f2416b4803518e0002bb3e508b37819215f,AK-20221108_Eday80,2,Ballot Issue,G,Active Tabulation,I,Measure,To propose amendments,True,True,1-Constitutional Convention,1,277173,99,208922,597935,True,20221108AK3152,2022-11-08,AK,No,No,7483,2,3,2308,0,Yes,Yes,7484,1,2,2307,0,,,
1668044860,2022-11-09 19:47:40 -0600,92217768af4befdaf502c92b5d5461b7e4767340,AK-20221108_Eday80,2,Ballot Issue,G,Active Tabulation,I,Measure,To propose amendments,True,True,1-Constitutional Convention,1,261152,99,208922,597935,True,20221108AK3152,2022-11-08,AK,No,No,7483,2,3,2308,0,Yes,Yes,7484,1,2,2307,0,,,
1668111391,2022-11-10 14:16:31 -0600,a2a3a564602b01116e2d5707727c9f2963d4ee8f,AK-20221108_Eday80,2,Ballot Issue,G,Active Tabulation,I,Measure,To propose amendments,True,True,1-Constitutional Convention,1,261152,99,209170,597935,True,20221108AK3152,2022-11-08,AK,No,No,7483,2,3,2308,0,Yes,Yes,7484,1,2,2307,0,,,
1668561590,2022-11-15 19:19:50 -0600,d3f29b5d641a3eeaed0d352661fe27a783e8e32b,AK-20221108_Eday80,2,Ballot Issue,G,Active Tabulation,I,Measure,To propose amendments,True,True,1-Constitutional Convention,1,261152,99,219147,597935,True,20221108AK3152,2022-11-08,AK,No,No,7483,2,3,2308,0,Yes,Yes,7484,1,2,2307,0,,,
1668564244,2022-11-15 20:04:04 -0600,713894ba4c2f6183f45b1a4195c59609207b8710,AK-20221108_Eday80,2,Ballot Issue,G,Active Tabulation,I,Measure,To propose amendments,True,True,1-Constitutional Convention,1,261152,99,223589,597935,True,20221108AK3152,2022-11-08,AK,No,No,7483,2,3,2308,0,Yes,Yes,7484,1,2,2307,0,,,
1668567487,2022-11-15 20:58:07 -0600,40f6a996f8b1f08bc3304c5b8c729edbe034982b,AK-20221108_Eday80,2,Ballot Issue,G,Active Tabulation,I,Measure,To propose amendments,True,True,1-Constitutional Convention,1,261152,99,223589,597935,True,20221108AK3152,2022-11-08,AK,No,No,7483,2,3,2308,0,Yes,Yes,7484,1,2,2307,0,Called,2022-11-16T02:57:36.833Z,
1668569479,2022-11-15 21:31:19 -0600,dc1318d453d419bfc450b34d169049fcaea97b39,AK-20221108_Eday80,2,Ballot Issue,G,Active Tabulation,I,Measure,To propose amendments,True,True,1-Constitutional Convention,1,261152,99,235353,597935,True,20221108AK3152,2022-11-08,AK,No,No,7483,2,3,2308,0,Yes,Yes,7484,1,2,2307,0,Called,2022-11-16T02:57:36.833Z,
1668801026,2022-11-18 13:50:26 -0600,a86cfd3ff9bd8d59c2e68eaa44829b022f6779af,AK-20221108_Eday80,2,Ballot Issue,G,Active Tabulation,I,Measure,To propose amendments,True,True,1-Constitutional Convention,1,258000,99,235353,597935,True,20221108AK3152,2022-11-08,AK,No,No,7483,2,3,2308,0,Yes,Yes,7484,1,2,2307,0,Called,2022-11-16T02:57:36.833Z,
1668809158,2022-11-18 16:05:58 -0600,6e07cf87e0560ad3f78f97bf2567f946b1fff63c,AK-20221108_Eday80,2,Ballot Issue,G,Active Tabulation,I,Measure,To propose amendments,True,True,1-Constitutional Convention,1,252353,99,237813,597935,True,20221108AK3152,2022-11-08,AK,No,No,7483,2,3,2308,0,Yes,Yes,7484,1,2,2307,0,Called,2022-11-16T02:57:36.833Z,
1668813147,2022-11-18 17:12:27 -0600,83b794654d1be4f5624cc69115558d15e0435b5a,AK-20221108_Eday80,2,Ballot Issue,G,Active Tabulation,I,Measure,To propose amendments,True,True,1-Constitutional Convention,1,250329,99,237813,597935,True,20221108AK3152,2022-11-08,AK,No,No,7483,2,3,2308,0,Yes,Yes,7484,1,2,2307,0,Called,2022-11-16T02:57:36.833Z,
1668822000,2022-11-18 19:40:00 -0600,0415dd731c6ee94bac60490559d4b91502bf0e41,AK-20221108_Eday80,2,Ballot Issue,G,Active Tabulation,I,Measure,To propose amendments,True,True,1-Constitutional Convention,1,250329,99,240953,597935,True,20221108AK3152,2022-11-08,AK,No,No,7483,2,3,2308,0,Yes,Yes,7484,1,2,2307,0,Called,2022-11-16T02:57:36.833Z,
1668825596,2022-11-18 20:39:56 -0600,fc9953c7dbd666762126f4c34216ba18657ed990,AK-20221108_Eday80,2,Ballot Issue,G,Active Tabulation,I,Measure,To propose amendments,True,True,1-Constitutional Convention,1,250329,99,247285,597935,True,20221108AK3152,2022-11-08,AK,No,No,7483,2,3,2308,0,Yes,Yes,7484,1,2,2307,0,Called,2022-11-16T02:57:36.833Z,
1668827430,2022-11-18 21:10:30 -0600,a3ac6d6cb1cf8c3d55f41e3496e73898412acc2c,AK-20221108_Eday80,2,Ballot Issue,G,Active Tabulation,I,Measure,To propose amendments,True,True,1-Constitutional Convention,1,250329,99,252825,597935,True,20221108AK3152,2022-11-08,AK,No,No,7483,2,3,2308,0,Yes,Yes,7484,1,2,2307,0,Called,2022-11-16T02:57:36.833Z,
1668829699,2022-11-18 21:48:19 -0600,fb762575e0580bc6393c4307751cb31630307d9a,AK-20221108_Eday80,2,Ballot Issue,G,Active Tabulation,I,Measure,To propose amendments,True,True,1-Constitutional Convention,1,267985,99,252825,597935,True,20221108AK3152,2022-11-08,AK,No,No,7483,2,3,2308,0,Yes,Yes,7484,1,2,2307,0,Called,2022-11-16T02:57:36.833Z,
1668839995,2022-11-19 00:39:55 -0600,7a33396953142ea6dd87216385192d3a1891a50e,AK-20221108_Eday80,2,Ballot Issue,G,Active Tabulation,I,Measure,To propose amendments,True,True,1-Constitutional Convention,1,265000,99,254359,597935,True,20221108AK3152,2022-11-08,AK,No,No,7483,2,3,2308,0,Yes,Yes,7484,1,2,2307,0,Called,2022-11-16T02:57:36.833Z,
1669037201,2022-11-21 07:26:41 -0600,344043eee3771a7592ecbfa842a21c6de9f57a45,AK-20221108_Eday80,2,Ballot Issue,G,Active Tabulation,I,Measure,To propose amendments,True,True,1-Constitutional Convention,1,256928,99,254359,597935,True,20221108AK3152,2022-11-08,AK,No,No,7483,2,3,2308,0,Yes,Yes,7484,1,2,2307,0,Called,2022-11-16T02:57:36.833Z,
1669248800,2022-11-23 18:13:20 -0600,ec5f77d9f584dd5205efe524a44c9a5be7d5c3fc,AK-20221108_Eday80,2,Ballot Issue,G,Active Tabulation,I,Measure,To propose amendments,True,True,1-Constitutional Convention,1,256928,99,255813,597935,True,20221108AK3152,2022-11-08,AK,No,No,7483,2,3,2308,0,Yes,Yes,7484,1,2,2307,0,Called,2022-11-16T02:57:36.833Z,False
1669249864,2022-11-23 18:31:04 -0600,acf300a537567a167c928dc2e4fbadaf4a3890d9,AK-20221108_Eday80,2,Ballot Issue,G,Active Tabulation,I,Measure,To propose amendments,True,True,1-Constitutional Convention,1,255813,99,255813,597935,True,20221108AK3152,2022-11-08,AK,No,No,7483,2,3,2308,0,Yes,Yes,7484,1,2,2307,0,Called,2022-11-16T02:57:36.833Z,False
1669254267,2022-11-23 19:44:27 -0600,ee1d5a179bb06dcc579fbe186c7845ef58a43469,AK-20221108_Eday80,2,Ballot Issue,G,Active Tabulation,I,Measure,To propose amendments,True,True,1-Constitutional Convention,1,255813,100,255813,597935,True,20221108AK3152,2022-11-08,AK,No,No,7483,2,3,2308,0,Yes,Yes,7484,1,2,2307,0,Called,2022-11-16T02:57:36.833Z,False
