captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.23715.first,candidates.23715.last,candidates.23715.abbrv,candidates.23715.incumbent,candidates.23715.party,candidates.23715.candidateID,candidates.23715.ballotOrder,candidates.23715.polID,candidates.23715.polNum,candidates.23715.electWon,candidates.23984.first,candidates.23984.last,candidates.23984.party,candidates.23984.candidateID,candidates.23984.ballotOrder,candidates.23984.polID,candidates.23984.polNum,candidates.23984.electWon,candidates.23715.winnerDateTime,isCertified
1667967954,2022-11-08 22:25:54 -0600,ddd8cd55583cb4e51013ac431e84d23dc8167e7a,IA-20221108_Eday80,16,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,321221,99,216553,861534,True,20221108IA17071,2022-11-08,IA,23715,Mariannette,Miller-Meeks,MllrM,True,GOP,23715,1,59745,18219,0.0,Christina,Bohannan,Dem,23984,2,70409,19336,0.0,,
1667968667,2022-11-08 22:37:47 -0600,a013d457c641e43c359ed7cf524810962213905d,IA-20221108_Eday80,16,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,314736,99,294754,861534,True,20221108IA17071,2022-11-08,IA,23715,Mariannette,Miller-Meeks,MllrM,True,GOP,23715,1,59745,18219,0.0,Christina,Bohannan,Dem,23984,2,70409,19336,0.0,,
1667969505,2022-11-08 22:51:45 -0600,ffc1def8f9e2bf7a494bb8b128a38f199b58da48,IA-20221108_Eday80,16,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,323404,99,296625,861534,True,20221108IA17071,2022-11-08,IA,23715,Mariannette,Miller-Meeks,MllrM,True,GOP,23715,1,59745,18219,0.0,Christina,Bohannan,Dem,23984,2,70409,19336,0.0,,
1667970284,2022-11-08 23:04:44 -0600,0fc8b3fccaefe74cf333b488517dd0339b8dd0b7,IA-20221108_Eday80,16,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,318195,99,296625,861534,True,20221108IA17071,2022-11-08,IA,23715,Mariannette,Miller-Meeks,MllrM,True,GOP,23715,1,59745,18219,0.0,Christina,Bohannan,Dem,23984,2,70409,19336,0.0,,
1667971213,2022-11-08 23:20:13 -0600,5f24f417653bba3396590267801436b107c31ac9,IA-20221108_Eday80,16,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,318195,99,296625,861534,True,20221108IA17071,2022-11-08,IA,23715,Mariannette,Miller-Meeks,MllrM,True,GOP,23715,1,59745,18219,0.0,Christina,Bohannan,Dem,23984,2,70409,19336,0.0,2022-11-09T05:08:17.454Z,
1667971921,2022-11-08 23:32:01 -0600,1ebecb55cb747fea463c7459ee81768ba8fae636,IA-20221108_Eday80,16,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,314767,99,296625,861534,True,20221108IA17071,2022-11-08,IA,23715,Mariannette,Miller-Meeks,MllrM,True,GOP,23715,1,59745,18219,0.0,Christina,Bohannan,Dem,23984,2,70409,19336,0.0,2022-11-09T05:08:17.454Z,
1667973737,2022-11-09 00:02:17 -0600,f7940d04f83247dd0cbf585d2d4f25b8c66e477d,IA-20221108_Eday80,16,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,314464,99,296625,861534,True,20221108IA17071,2022-11-08,IA,23715,Mariannette,Miller-Meeks,MllrM,True,GOP,23715,1,59745,18219,0.0,Christina,Bohannan,Dem,23984,2,70409,19336,0.0,2022-11-09T05:08:17.454Z,
1667975361,2022-11-09 00:29:21 -0600,d37d846c431e83eb6217de33215cf28365760117,IA-20221108_Eday80,16,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,316553,99,296625,861534,True,20221108IA17071,2022-11-08,IA,23715,Mariannette,Miller-Meeks,MllrM,True,GOP,23715,1,59745,18219,0.0,Christina,Bohannan,Dem,23984,2,70409,19336,0.0,2022-11-09T05:08:17.454Z,
1667976225,2022-11-09 00:43:45 -0600,c783db16cb20062f52dbeb35e3ddece74a1360e9,IA-20221108_Eday80,16,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,320865,99,300894,861534,True,20221108IA17071,2022-11-08,IA,23715,Mariannette,Miller-Meeks,MllrM,True,GOP,23715,1,59745,18219,0.0,Christina,Bohannan,Dem,23984,2,70409,19336,0.0,2022-11-09T05:08:17.454Z,
1667981123,2022-11-09 02:05:23 -0600,cab57d2c03fab6367d8f4209c67e475f346b5a09,IA-20221108_Eday80,16,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,317242,99,300894,861534,True,20221108IA17071,2022-11-08,IA,23715,Mariannette,Miller-Meeks,MllrM,True,GOP,23715,1,59745,18219,0.0,Christina,Bohannan,Dem,23984,2,70409,19336,0.0,2022-11-09T05:08:17.454Z,
1667981923,2022-11-09 02:18:43 -0600,72d70ddd6acecdb673c79e8b3e57763fb964c22c,IA-20221108_Eday80,16,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,303925,99,300894,861534,True,20221108IA17071,2022-11-08,IA,23715,Mariannette,Miller-Meeks,MllrM,True,GOP,23715,1,59745,18219,0.0,Christina,Bohannan,Dem,23984,2,70409,19336,0.0,2022-11-09T05:08:17.454Z,
1668108895,2022-11-10 13:34:55 -0600,8fbd76c9462c31413c5e531ac51376308bfe02c7,IA-20221108_Eday80,16,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,303925,99,303700,861534,True,20221108IA17071,2022-11-08,IA,23715,Mariannette,Miller-Meeks,MllrM,True,GOP,23715,1,59745,18219,0.0,Christina,Bohannan,Dem,23984,2,70409,19336,0.0,2022-11-09T05:08:17.454Z,
1668117277,2022-11-10 15:54:37 -0600,b26f493df716939647135ca67d050ca6504e4174,IA-20221108_Eday80,16,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,303925,99,304518,861534,True,20221108IA17071,2022-11-08,IA,23715,Mariannette,Miller-Meeks,MllrM,True,GOP,23715,1,59745,18219,0.0,Christina,Bohannan,Dem,23984,2,70409,19336,0.0,2022-11-09T05:08:17.454Z,
1668132100,2022-11-10 20:01:40 -0600,425e2e625f3255f03ffe7660e068c295d39d2201,IA-20221108_Eday80,16,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,307594,99,304518,861534,True,20221108IA17071,2022-11-08,IA,23715,Mariannette,Miller-Meeks,MllrM,True,GOP,23715,1,59745,18219,0.0,Christina,Bohannan,Dem,23984,2,70409,19336,0.0,2022-11-09T05:08:17.454Z,
1668132142,2022-11-10 20:02:22 -0600,f7a339043cce61e25a02cbec1b753be08364ff35,IA-20221108_Eday80,16,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,303925,99,304518,861534,True,20221108IA17071,2022-11-08,IA,23715,Mariannette,Miller-Meeks,MllrM,True,GOP,23715,1,59745,18219,0.0,Christina,Bohannan,Dem,23984,2,70409,19336,0.0,2022-11-09T05:08:17.454Z,
1668132184,2022-11-10 20:03:04 -0600,29b6a6cbfa3fdf185996b1e0c3a72529dcc5fce2,IA-20221108_Eday80,16,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,307594,99,304518,861534,True,20221108IA17071,2022-11-08,IA,23715,Mariannette,Miller-Meeks,MllrM,True,GOP,23715,1,59745,18219,0.0,Christina,Bohannan,Dem,23984,2,70409,19336,0.0,2022-11-09T05:08:17.454Z,
1668140360,2022-11-10 22:19:20 -0600,31b5006a12f1305abdb190c52249d18b8a412170,IA-20221108_Eday80,16,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,303282,99,304518,861534,True,20221108IA17071,2022-11-08,IA,23715,Mariannette,Miller-Meeks,MllrM,True,GOP,23715,1,59745,18219,0.0,Christina,Bohannan,Dem,23984,2,70409,19336,0.0,2022-11-09T05:08:17.454Z,
1668179919,2022-11-11 09:18:39 -0600,8070217220270613f3c0eaea9d2a45f5a5ff02e7,IA-20221108_Eday80,16,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,307594,99,304518,861534,True,20221108IA17071,2022-11-08,IA,23715,Mariannette,Miller-Meeks,MllrM,True,GOP,23715,1,59745,18219,0.0,Christina,Bohannan,Dem,23984,2,70409,19336,0.0,2022-11-09T05:08:17.454Z,
1668463187,2022-11-14 15:59:47 -0600,cc81693f05a2f5aedefc708643ea09f68e10d99a,IA-20221108_Eday80,16,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 1,1,307594,99,304576,861534,True,20221108IA17071,2022-11-08,IA,23715,Mariannette,Miller-Meeks,MllrM,True,GOP,23715,1,59745,18219,0.0,Christina,Bohannan,Dem,23984,2,70409,19336,0.0,2022-11-09T05:08:17.454Z,
1668544298,2022-11-15 14:31:38 -0600,326e1208393e7a0a94cf59cfadc255fd88c55725,IA-20221108_Eday80,16,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 1,1,307594,99,304582,861534,True,20221108IA17071,2022-11-08,IA,23715,Mariannette,Miller-Meeks,MllrM,True,GOP,23715,1,59745,18219,0.0,Christina,Bohannan,Dem,23984,2,70409,19336,0.0,2022-11-09T05:08:17.454Z,
1668551887,2022-11-15 16:38:07 -0600,258859da084dcd0c779bfb8aa24e676410d7ad30,IA-20221108_Eday80,16,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 1,1,307594,99,304588,861534,True,20221108IA17071,2022-11-08,IA,23715,Mariannette,Miller-Meeks,MllrM,True,GOP,23715,1,59745,18219,0.0,Christina,Bohannan,Dem,23984,2,70409,19336,0.0,2022-11-09T05:08:17.454Z,
1668621104,2022-11-16 11:51:44 -0600,0aa38abd8b94e1edcc9a7f20805cd52125673aef,IA-20221108_Eday80,16,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 1,1,307594,99,304592,861534,True,20221108IA17071,2022-11-08,IA,23715,Mariannette,Miller-Meeks,MllrM,True,GOP,23715,1,59745,18219,0.0,Christina,Bohannan,Dem,23984,2,70409,19336,0.0,2022-11-09T05:08:17.454Z,
1668637757,2022-11-16 16:29:17 -0600,1601e3bb1281468247e2c8d53920046f3fe715ac,IA-20221108_Eday80,16,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 1,1,307594,99,304668,861534,True,20221108IA17071,2022-11-08,IA,23715,Mariannette,Miller-Meeks,MllrM,True,GOP,23715,1,59745,18219,0.0,Christina,Bohannan,Dem,23984,2,70409,19336,0.0,2022-11-09T05:08:17.454Z,
1668702739,2022-11-17 10:32:19 -0600,e741ad47e5fe53f6fdcefd51d84db9b5e6e7bfbc,IA-20221108_Eday80,16,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 1,1,307594,99,304715,861534,True,20221108IA17071,2022-11-08,IA,23715,Mariannette,Miller-Meeks,MllrM,True,GOP,23715,1,59745,18219,0.0,Christina,Bohannan,Dem,23984,2,70409,19336,0.0,2022-11-09T05:08:17.454Z,
1668806297,2022-11-18 15:18:17 -0600,816a18446c1c30e609edcad70870ad4ad0429702,IA-20221108_Eday80,16,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 1,1,307594,99,305170,861534,True,20221108IA17071,2022-11-08,IA,23715,Mariannette,Miller-Meeks,MllrM,True,GOP,23715,1,59745,18219,0.0,Christina,Bohannan,Dem,23984,2,70409,19336,0.0,2022-11-09T05:08:17.454Z,
1671219369,2022-12-16 13:36:09 -0600,906b6b42467ed68ba65efd3945e8dbeba6d0ea4b,IA-20221108_Eday80,16,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 1,1,305120,100,305170,861534,True,20221108IA17071,2022-11-08,IA,23715,Mariannette,Miller-Meeks,MllrM,True,GOP,23715,1,59745,18219,,Christina,Bohannan,Dem,23984,2,70409,19336,,2022-11-09T05:08:17.454Z,False
