captureTimestamp,captureDateTime,captureRevision,raceID,resultsType,eevp,statePostal,stateName,reportingunitID,reportingunitLevel,pollClosingTime,level,electTotal,lastUpdated,precinctsReporting,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional,candidates.0.colorIndex,candidates.0.winner,candidates.0.calledAt
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,20221108AL1376,live,0.0,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-07T20:23:29.544Z,0,185,0.0,6071,0,0.0,6065,0,0.0,6260,0,0.0,220110,99,0,636613,0,0,,,
1667958843,2022-11-09 01:54:03 +0000,cdc0d2ad2c3afd665dd741c97f9de238aafb3cf6,20221108AL1376,live,0.0,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:47:21.351Z,0,185,0.0,6071,0,0.0,6065,0,0.0,6260,0,0.0,220110,99,0,636613,0,0,,,
1667959124,2022-11-09 01:58:44 +0000,ebdb2f4efab49b8071a842b145008e58069ff969,20221108AL1376,live,0.21,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:51:19.700Z,1,185,0.54,6071,346,73.15,6065,123,26.0,6260,4,0.85,220110,99,473,636613,1,0,0.0,,
1667960264,2022-11-09 02:17:44 +0000,e239f4bcca07deff3069ebbdd016fa8b8d41d752,20221108AL1376,live,0.87,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:09:35.182Z,3,185,1.62,6071,1478,76.9,6065,398,20.71,6260,46,2.39,220110,99,1922,636613,3,2,0.0,,
1667960540,2022-11-09 02:22:20 +0000,8f457dad835364421624abf7a3b05a9acf49f0bd,20221108AL1376,live,11.08,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:14:30.827Z,14,185,7.57,6071,14036,57.58,6065,9590,39.34,6260,752,3.08,220110,99,24378,636613,14,20,0.0,,
1667960816,2022-11-09 02:26:56 +0000,8a1624065b18c7c6c4408259c296b51116c46c3f,20221108AL1376,live,16.16,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:21:38.181Z,29,185,15.68,6071,22252,62.55,6065,12264,34.47,6260,1058,2.97,220110,99,35574,636613,29,30,0.0,,
1667962272,2022-11-09 02:51:12 +0000,22cc2cb364805735e8373437043abe797d3cbbf4,20221108AL1376,live,17.71,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:42:47.068Z,33,185,17.84,6071,25137,64.49,6065,12718,32.63,6260,1121,2.88,220110,99,38976,636613,33,33,0.0,,
1667962555,2022-11-09 02:55:55 +0000,84c8aec46b0824d2dabb875d986800c8bb475bfb,20221108AL1376,live,25.67,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:48:03.521Z,50,185,27.03,6071,37252,65.93,6065,17472,30.92,6260,1782,3.15,220110,99,56506,636613,50,47,0.0,,
1667963396,2022-11-09 03:09:56 +0000,6a46c0776c43a17d759f81499ba9ed2e8d7622fc,20221108AL1376,live,32.54,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:58:54.015Z,70,185,37.84,6071,49339,68.88,6065,20080,28.03,6260,2208,3.08,220110,99,71627,636613,70,60,0.0,,
1667963936,2022-11-09 03:18:56 +0000,05b874b27e9d0f9fdd5056261aa4b35a7cfd0586,20221108AL1376,live,43.67,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T03:11:45.788Z,88,185,47.57,6071,67430,70.15,6065,25726,26.76,6260,2972,3.09,220110,99,96128,636613,88,81,0.0,,
1667964559,2022-11-09 03:29:19 +0000,9953e63a0357b9189618b1f7ef238581cfdffcbb,20221108AL1376,live,74.04,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T03:22:46.071Z,134,185,72.43,6071,110572,68.56,6065,45510,28.22,6260,5203,3.23,217840,99,161285,636613,134,137,0.0,,
1667965148,2022-11-09 03:39:08 +0000,6fdfe90630de6ba7d3077daaa37563b39e419cfc,20221108AL1376,live,74.04,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T03:31:35.432Z,134,185,72.43,6071,110572,68.56,6065,45510,28.22,6260,5203,3.23,217840,99,161285,636613,134,137,0.0,,
1667966001,2022-11-09 03:53:21 +0000,cee0a612753351ddb30fde2a157613da20f2be01,20221108AL1376,live,80.15,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T03:45:33.843Z,163,185,88.11,6071,122103,69.93,6065,47057,26.95,6260,5439,3.12,217840,99,174599,636613,163,148,0.0,,
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,20221108AL1376,live,80.15,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T03:57:55.794Z,163,185,88.11,6071,122103,69.93,6065,47057,26.95,6260,5439,3.12,217840,99,174599,636613,163,148,0.0,X,2022-11-09T03:57:49.936Z
