captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,incumbents.0.first,incumbents.0.last,incumbents.0.party,incumbents.0.candidateID,incumbents.0.polID,incumbents.0.polNum,national,state,keyRace,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.5661.first,candidates.5661.last,candidates.5661.incumbent,candidates.5661.party,candidates.5661.candidateID,candidates.5661.ballotOrder,candidates.5661.polID,candidates.5661.polNum,candidates.5661.electWon,candidates.7631.first,candidates.7631.last,candidates.7631.party,candidates.7631.candidateID,candidates.7631.ballotOrder,candidates.7631.polID,candidates.7631.polNum,candidates.7631.electWon,candidates.7804.first,candidates.7804.last,candidates.7804.party,candidates.7804.candidateID,candidates.7804.ballotOrder,candidates.7804.polID,candidates.7804.polNum,candidates.7804.electWon,candidates.5661.winnerDateTime
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,KS-20221108_Eday80,17,General,G,Awaiting Poll Close,Too Early to Call,S,U.S. Senate,Jerry,Moran,GOP,5661,692,17060,True,True,True,1100000,99,0,1929972,True,20221108KS17681,2022-11-08,KS,5661,Jerry,Moran,True,GOP,5661,2,692,17060,0,Mark,Holland,Dem,7631,1,71252,20625,0,David,Graham,Lib,7804,3,71739,20749,0,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,KS-20221108_Eday80,17,General,G,Awaiting Poll Close,Too Early to Call,S,U.S. Senate,Jerry,Moran,GOP,5661,692,17060,True,True,True,1100000,99,0,1951099,True,20221108KS17681,2022-11-08,KS,5661,Jerry,Moran,True,GOP,5661,2,692,17060,0,Mark,Holland,Dem,7631,1,71252,20625,0,David,Graham,Lib,7804,3,71739,20749,0,
1667956547,2022-11-09 01:15:47 +0000,8138046ce1ccc9e37269480764f23b8c9cec781a,KS-20221108_Eday80,17,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Jerry,Moran,GOP,5661,692,17060,True,True,True,1100000,99,0,1951099,True,20221108KS17681,2022-11-08,KS,5661,Jerry,Moran,True,GOP,5661,2,692,17060,0,Mark,Holland,Dem,7631,1,71252,20625,0,David,Graham,Lib,7804,3,71739,20749,0,
1667957430,2022-11-09 01:30:30 +0000,03f90a735487a191903970f5b59ebf51d460c3e0,KS-20221108_Eday80,17,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Jerry,Moran,GOP,5661,692,17060,True,True,True,1100000,99,7665,1951099,True,20221108KS17681,2022-11-08,KS,5661,Jerry,Moran,True,GOP,5661,2,692,17060,0,Mark,Holland,Dem,7631,1,71252,20625,0,David,Graham,Lib,7804,3,71739,20749,0,
1667957993,2022-11-09 01:39:53 +0000,af6b7ce58befb45bf1dd57f93615d5da519d3770,KS-20221108_Eday80,17,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Jerry,Moran,GOP,5661,692,17060,True,True,True,1100000,99,8403,1951099,True,20221108KS17681,2022-11-08,KS,5661,Jerry,Moran,True,GOP,5661,2,692,17060,0,Mark,Holland,Dem,7631,1,71252,20625,0,David,Graham,Lib,7804,3,71739,20749,0,
1667958843,2022-11-09 01:54:03 +0000,cdc0d2ad2c3afd665dd741c97f9de238aafb3cf6,KS-20221108_Eday80,17,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Jerry,Moran,GOP,5661,692,17060,True,True,True,1100000,99,27389,1951099,True,20221108KS17681,2022-11-08,KS,5661,Jerry,Moran,True,GOP,5661,2,692,17060,0,Mark,Holland,Dem,7631,1,71252,20625,0,David,Graham,Lib,7804,3,71739,20749,0,
1667959124,2022-11-09 01:58:44 +0000,ebdb2f4efab49b8071a842b145008e58069ff969,KS-20221108_Eday80,17,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Jerry,Moran,GOP,5661,692,17060,True,True,True,1100000,99,130962,1951099,True,20221108KS17681,2022-11-08,KS,5661,Jerry,Moran,True,GOP,5661,2,692,17060,0,Mark,Holland,Dem,7631,1,71252,20625,0,David,Graham,Lib,7804,3,71739,20749,0,
1667960264,2022-11-09 02:17:44 +0000,e239f4bcca07deff3069ebbdd016fa8b8d41d752,KS-20221108_Eday80,17,General,G,Active Tabulation,Called,S,U.S. Senate,Jerry,Moran,GOP,5661,692,17060,True,True,True,1100000,99,301413,1951099,True,20221108KS17681,2022-11-08,KS,5661,Jerry,Moran,True,GOP,5661,2,692,17060,0,Mark,Holland,Dem,7631,1,71252,20625,0,David,Graham,Lib,7804,3,71739,20749,0,2022-11-09T02:00:06.798Z
1667960540,2022-11-09 02:22:20 +0000,8f457dad835364421624abf7a3b05a9acf49f0bd,KS-20221108_Eday80,17,General,G,Active Tabulation,Called,S,U.S. Senate,Jerry,Moran,GOP,5661,692,17060,True,True,True,1100000,99,158311,1951099,True,20221108KS17681,2022-11-08,KS,5661,Jerry,Moran,True,GOP,5661,2,692,17060,0,Mark,Holland,Dem,7631,1,71252,20625,0,David,Graham,Lib,7804,3,71739,20749,0,2022-11-09T02:00:06.798Z
1667960816,2022-11-09 02:26:56 +0000,8a1624065b18c7c6c4408259c296b51116c46c3f,KS-20221108_Eday80,17,General,G,Active Tabulation,Called,S,U.S. Senate,Jerry,Moran,GOP,5661,692,17060,True,True,True,1100000,99,301413,1951099,True,20221108KS17681,2022-11-08,KS,5661,Jerry,Moran,True,GOP,5661,2,692,17060,0,Mark,Holland,Dem,7631,1,71252,20625,0,David,Graham,Lib,7804,3,71739,20749,0,2022-11-09T02:00:06.798Z
