captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,officeID,officeName,description,national,state,keyRace,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,candidates.35674.last,candidates.35674.party,candidates.35674.candidateID,candidates.35674.ballotOrder,candidates.35674.polID,candidates.35674.polNum,candidates.35674.electWon,candidates.35675.last,candidates.35675.party,candidates.35675.candidateID,candidates.35675.ballotOrder,candidates.35675.polID,candidates.35675.polNum,candidates.35675.electWon,raceCallStatus,candidates.35674.winnerDateTime
1667975855,2022-11-09 00:37:35 -0600,d40e181df232b9ad900add6b9f138db1906ff011,MA-20221108_Eday80,22,Ballot Issue,G,Active Tabulation,I,Question,Fund public edu,True,True,True,1 - Create New Income Tax Level,0,2900000,95,1881519,4838359,True,20221108MA24904,2022-11-08,MA,Yes,Yes,35674,1,2,25624,0,No,No,35675,2,3,25625,0,,
1667976630,2022-11-09 00:50:30 -0600,db8e9eae6d57d57ee926ebc81f6ed458df0e5089,MA-20221108_Eday80,22,Ballot Issue,G,Active Tabulation,I,Question,Fund public edu,True,True,True,1 - Create New Income Tax Level,0,2900000,95,1942676,4838359,True,20221108MA24904,2022-11-08,MA,Yes,Yes,35674,1,2,25624,0,No,No,35675,2,3,25625,0,,
1667977447,2022-11-09 01:04:07 -0600,85b5a3bb4e8662c6fa8f3bf8244be3cdf20864e6,MA-20221108_Eday80,22,Ballot Issue,G,Active Tabulation,I,Question,Fund public edu,True,True,True,1 - Create New Income Tax Level,0,2900000,95,1958946,4838359,True,20221108MA24904,2022-11-08,MA,Yes,Yes,35674,1,2,25624,0,No,No,35675,2,3,25625,0,,
1667978220,2022-11-09 01:17:00 -0600,e1b3684a64586d8bd4fc0a1bcb44792f80525495,MA-20221108_Eday80,22,Ballot Issue,G,Active Tabulation,I,Question,Fund public edu,True,True,True,1 - Create New Income Tax Level,0,2500000,95,1995708,4838359,True,20221108MA24904,2022-11-08,MA,Yes,Yes,35674,1,2,25624,0,No,No,35675,2,3,25625,0,,
1667979151,2022-11-09 01:32:31 -0600,23ce0f4830a99133cc9910a2938647202fdaf642,MA-20221108_Eday80,22,Ballot Issue,G,Active Tabulation,I,Question,Fund public edu,True,True,True,1 - Create New Income Tax Level,0,2500000,95,2027422,4838359,True,20221108MA24904,2022-11-08,MA,Yes,Yes,35674,1,2,25624,0,No,No,35675,2,3,25625,0,,
1667980354,2022-11-09 01:52:34 -0600,b95b3aa03864d3aa8e20ef68881e81d2ed7e17c2,MA-20221108_Eday80,22,Ballot Issue,G,Active Tabulation,I,Question,Fund public edu,True,True,True,1 - Create New Income Tax Level,0,2500000,95,2028891,4838359,True,20221108MA24904,2022-11-08,MA,Yes,Yes,35674,1,2,25624,0,No,No,35675,2,3,25625,0,,
1667980799,2022-11-09 01:59:59 -0600,934823804566c431cf70570e863807e708ff1c49,MA-20221108_Eday80,22,Ballot Issue,G,Active Tabulation,I,Question,Fund public edu,True,True,True,1 - Create New Income Tax Level,0,2500000,95,2044878,4838359,True,20221108MA24904,2022-11-08,MA,Yes,Yes,35674,1,2,25624,0,No,No,35675,2,3,25625,0,,
1667980840,2022-11-09 02:00:40 -0600,5418f1636d7484673d071c25f7efde6e91377caa,MA-20221108_Eday80,22,Ballot Issue,G,Active Tabulation,I,Question,Fund public edu,True,True,True,1 - Create New Income Tax Level,0,2500000,95,2028891,4838359,True,20221108MA24904,2022-11-08,MA,Yes,Yes,35674,1,2,25624,0,No,No,35675,2,3,25625,0,,
1667980881,2022-11-09 02:01:21 -0600,406718cabac07dd3ea87c3ec51d5a51a5b20435c,MA-20221108_Eday80,22,Ballot Issue,G,Active Tabulation,I,Question,Fund public edu,True,True,True,1 - Create New Income Tax Level,0,2500000,95,2044878,4838359,True,20221108MA24904,2022-11-08,MA,Yes,Yes,35674,1,2,25624,0,No,No,35675,2,3,25625,0,,
1667983512,2022-11-09 02:45:12 -0600,175271d8577199d4150c4f5fc64eebde1e74dda9,MA-20221108_Eday80,22,Ballot Issue,G,Active Tabulation,I,Question,Fund public edu,True,True,True,1 - Create New Income Tax Level,0,2500000,95,2052535,4838359,True,20221108MA24904,2022-11-08,MA,Yes,Yes,35674,1,2,25624,0,No,No,35675,2,3,25625,0,,
