captureTimestamp,captureDateTime,captureRevision,raceID,resultsType,eevp,statePostal,stateName,reportingunitID,reportingunitLevel,pollClosingTime,level,electTotal,lastUpdated,precinctsReporting,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,candidates.3.candidateID,candidates.3.voteCount,candidates.3.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional,candidates.0.colorIndex,candidates.1.colorIndex,candidates.0.winner,candidates.0.calledAt
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,20221108AL1375,live,0.0,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-07T20:23:29.527Z,0,282,0.0,4356,0,0.0,6059,0,0.0,6257,0,0.0,6281,0,0.0,205362,99,0,925455,0,0,,,,
1667958273,2022-11-09 01:44:33 +0000,4199c67ba64ae17927c85a89877c89e59a577ae0,20221108AL1375,live,0.06,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:37:29.318Z,1,282,0.35,4356,111,86.72,6059,13,10.16,6281,4,3.13,6257,0,0.0,205362,99,128,925455,1,0,0.0,,,
1667958843,2022-11-09 01:54:03 +0000,cdc0d2ad2c3afd665dd741c97f9de238aafb3cf6,20221108AL1375,live,2.37,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:44:52.700Z,9,282,3.19,4356,3216,66.15,6059,1489,30.63,6281,98,2.02,6257,59,1.21,205362,99,4862,925455,9,7,0.0,,,
1667959124,2022-11-09 01:58:44 +0000,ebdb2f4efab49b8071a842b145008e58069ff969,20221108AL1375,live,3.95,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:52:43.216Z,16,282,5.67,4356,5208,64.16,6059,2652,32.67,6281,155,1.91,6257,102,1.26,205362,99,8117,925455,16,11,0.0,1.0,,
1667959981,2022-11-09 02:13:01 +0000,f7108f15221a3f4ac4310e0ba678593081137a5c,20221108AL1375,live,3.95,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:04:22.371Z,16,282,5.67,4356,5208,64.16,6059,2652,32.67,6281,155,1.91,6257,102,1.26,205362,99,8117,925455,16,11,0.0,1.0,,
1667960264,2022-11-09 02:17:44 +0000,e239f4bcca07deff3069ebbdd016fa8b8d41d752,20221108AL1375,live,5.76,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:10:22.164Z,25,282,8.87,4356,7614,64.41,6059,3860,32.65,6281,217,1.84,6257,131,1.11,205362,99,11822,925455,25,16,0.0,1.0,,
1667960540,2022-11-09 02:22:20 +0000,8f457dad835364421624abf7a3b05a9acf49f0bd,20221108AL1375,live,7.9,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:14:45.127Z,29,282,10.28,4356,10483,64.61,6059,5224,32.2,6281,302,1.86,6257,216,1.33,205362,99,16225,925455,29,22,0.0,,,
1667960816,2022-11-09 02:26:56 +0000,8a1624065b18c7c6c4408259c296b51116c46c3f,20221108AL1375,live,9.56,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:20:32.672Z,40,282,14.18,4356,13133,66.91,6059,5875,29.93,6281,365,1.86,6257,254,1.29,205362,99,19627,925455,40,27,0.0,1.0,,
1667961093,2022-11-09 02:31:33 +0000,1ec6490691d550bb25c67a95029d41260dad9223,20221108AL1375,live,12.34,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:24:57.900Z,50,282,17.73,4356,17358,68.51,6059,7129,28.14,6281,510,2.01,6257,339,1.34,205362,99,25336,925455,50,35,0.0,1.0,,
1667961378,2022-11-09 02:36:18 +0000,38867b5c6238941f5844472df77322f71d62b761,20221108AL1375,live,20.55,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:29:40.907Z,68,282,24.11,4356,28564,67.68,6059,12248,29.02,6281,865,2.05,6257,527,1.25,205362,99,42204,925455,68,58,0.0,1.0,,
