captureTimestamp,captureDateTime,captureRevision,statePostal,reportingunitID,reportingunitLevel,pollClosingTime,level,fipsCode,electTotal,lastUpdated,precinctsReporting,eevp,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,candidates.3.candidateID,candidates.3.voteCount,candidates.3.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,AL,1029,2,2022-11-09T01:00:00.000Z,FIPSCode,01029,0,2022-11-07T20:23:29.534Z,0,0.0,14,0.0,4356,0,0.0,6059,0,0.0,6257,0,0.0,6281,0,0.0,4379,99,0,10485,0,0
1667958273,2022-11-09 01:44:33 +0000,4199c67ba64ae17927c85a89877c89e59a577ae0,AL,1029,2,2022-11-09T01:00:00.000Z,FIPSCode,01029,0,2022-11-07T20:23:29.534Z,0,0.0,14,0.0,4356,0,0.0,6059,0,0.0,6257,0,0.0,6281,0,0.0,4379,99,0,10485,0,0
1667958843,2022-11-09 01:54:03 +0000,cdc0d2ad2c3afd665dd741c97f9de238aafb3cf6,AL,1029,2,2022-11-09T01:00:00.000Z,FIPSCode,01029,0,2022-11-07T20:23:29.534Z,0,0.0,14,0.0,4356,0,0.0,6059,0,0.0,6257,0,0.0,6281,0,0.0,4379,99,0,10485,0,0
1667959124,2022-11-09 01:58:44 +0000,ebdb2f4efab49b8071a842b145008e58069ff969,AL,1029,2,2022-11-09T01:00:00.000Z,FIPSCode,01029,0,2022-11-09T01:51:17.232Z,3,11.37,14,21.43,4356,447,89.76,6059,32,6.43,6281,12,2.41,6257,7,1.41,4379,99,498,10485,3,2
1667959981,2022-11-09 02:13:01 +0000,f7108f15221a3f4ac4310e0ba678593081137a5c,AL,1029,2,2022-11-09T01:00:00.000Z,FIPSCode,01029,0,2022-11-09T01:51:17.232Z,3,11.37,14,21.43,4356,447,89.76,6059,32,6.43,6281,12,2.41,6257,7,1.41,4379,99,498,10485,3,2
1667960264,2022-11-09 02:17:44 +0000,e239f4bcca07deff3069ebbdd016fa8b8d41d752,AL,1029,2,2022-11-09T01:00:00.000Z,FIPSCode,01029,0,2022-11-09T01:51:17.232Z,3,11.37,14,21.43,4356,447,89.76,6059,32,6.43,6281,12,2.41,6257,7,1.41,4379,99,498,10485,3,2
1667960540,2022-11-09 02:22:20 +0000,8f457dad835364421624abf7a3b05a9acf49f0bd,AL,1029,2,2022-11-09T01:00:00.000Z,FIPSCode,01029,0,2022-11-09T01:51:17.232Z,3,11.37,14,21.43,4356,447,89.76,6059,32,6.43,6281,12,2.41,6257,7,1.41,4379,99,498,10485,3,2
1667960816,2022-11-09 02:26:56 +0000,8a1624065b18c7c6c4408259c296b51116c46c3f,AL,1029,2,2022-11-09T01:00:00.000Z,FIPSCode,01029,0,2022-11-09T02:17:40.553Z,12,70.43,14,85.71,4356,2773,89.92,6059,213,6.91,6281,62,2.01,6257,36,1.17,4379,99,3084,10485,12,10
1667961093,2022-11-09 02:31:33 +0000,1ec6490691d550bb25c67a95029d41260dad9223,AL,1029,2,2022-11-09T01:00:00.000Z,FIPSCode,01029,0,2022-11-09T02:17:40.553Z,12,70.43,14,85.71,4356,2773,89.92,6059,213,6.91,6281,62,2.01,6257,36,1.17,4379,99,3084,10485,12,10
1667961378,2022-11-09 02:36:18 +0000,38867b5c6238941f5844472df77322f71d62b761,AL,1029,2,2022-11-09T01:00:00.000Z,FIPSCode,01029,0,2022-11-09T02:17:40.553Z,12,70.43,14,85.71,4356,2773,89.92,6059,213,6.91,6281,62,2.01,6257,36,1.17,4379,99,3084,10485,12,10
1667961709,2022-11-09 02:41:49 +0000,0f04550731ed05e8c23b521fa0b273774c5a4a51,AL,1029,2,2022-11-09T01:00:00.000Z,FIPSCode,01029,0,2022-11-09T02:17:40.553Z,12,70.43,14,85.71,4356,2773,89.92,6059,213,6.91,6281,62,2.01,6257,36,1.17,4379,99,3084,10485,12,10
1667961990,2022-11-09 02:46:30 +0000,34fd47cd084122fe0c5fed09f89e8cc11319e728,AL,1029,2,2022-11-09T01:00:00.000Z,FIPSCode,01029,0,2022-11-09T02:38:24.651Z,12,70.43,14,85.71,4356,2773,89.92,6059,213,6.91,6281,62,2.01,6257,36,1.17,4379,99,3084,10485,12,10
1667962272,2022-11-09 02:51:12 +0000,22cc2cb364805735e8373437043abe797d3cbbf4,AL,1029,2,2022-11-09T01:00:00.000Z,FIPSCode,01029,0,2022-11-09T02:38:24.651Z,12,70.43,14,85.71,4356,2773,89.92,6059,213,6.91,6281,62,2.01,6257,36,1.17,4379,99,3084,10485,12,10
1667962555,2022-11-09 02:55:55 +0000,84c8aec46b0824d2dabb875d986800c8bb475bfb,AL,1029,2,2022-11-09T01:00:00.000Z,FIPSCode,01029,0,2022-11-09T02:38:24.651Z,12,70.43,14,85.71,4356,2773,89.92,6059,213,6.91,6281,62,2.01,6257,36,1.17,4379,99,3084,10485,12,10
