captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.4356.first,candidates.4356.last,candidates.4356.incumbent,candidates.4356.party,candidates.4356.candidateID,candidates.4356.ballotOrder,candidates.4356.polID,candidates.4356.polNum,candidates.4356.electWon,candidates.6059.first,candidates.6059.last,candidates.6059.party,candidates.6059.candidateID,candidates.6059.ballotOrder,candidates.6059.polID,candidates.6059.polNum,candidates.6059.electWon,candidates.6257.first,candidates.6257.last,candidates.6257.party,candidates.6257.candidateID,candidates.6257.ballotOrder,candidates.6257.polID,candidates.6257.polNum,candidates.6257.electWon,candidates.6281.first,candidates.6281.last,candidates.6281.party,candidates.6281.candidateID,candidates.6281.ballotOrder,candidates.6281.polID,candidates.6281.polNum,candidates.6281.electWon,candidates.4356.winnerDateTime,isCertified
1667962837,2022-11-09 03:00:37 +0000,d57fedbb0cf82cf130c9d008e459203d23c317e0,AL-20221108_Eday80,1,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,205480,99,84141,925455,True,20221108AL1375,2022-11-08,AL,4356,Mike,Rogers,True,GOP,4356,2,1161,1222,0,Karen Lin,Veasey,Dem,6059,1,70490,4123,0,Thomas,Casson,Lib,6257,3,63526,4187,0,Douglas,Bell,IP,6281,4,64890,4188,0,2022-11-09T02:38:18.829Z,
1667963936,2022-11-09 03:18:56 +0000,05b874b27e9d0f9fdd5056261aa4b35a7cfd0586,AL-20221108_Eday80,1,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,205480,99,132982,925455,True,20221108AL1375,2022-11-08,AL,4356,Mike,Rogers,True,GOP,4356,2,1161,1222,0,Karen Lin,Veasey,Dem,6059,1,70490,4123,0,Thomas,Casson,Lib,6257,3,63526,4187,0,Douglas,Bell,IP,6281,4,64890,4188,0,2022-11-09T02:38:18.829Z,
1667964860,2022-11-09 03:34:20 +0000,ee3367b043972f1875e6948799a9babb4f41fd05,AL-20221108_Eday80,1,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,202962,99,146233,925455,True,20221108AL1375,2022-11-08,AL,4356,Mike,Rogers,True,GOP,4356,2,1161,1222,0,Karen Lin,Veasey,Dem,6059,1,70490,4123,0,Thomas,Casson,Lib,6257,3,63526,4187,0,Douglas,Bell,IP,6281,4,64890,4188,0,2022-11-09T02:38:18.829Z,
1667965711,2022-11-09 03:48:31 +0000,3f97935f76145660588ec69d4480a824e21e2bd4,AL-20221108_Eday80,1,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,202962,99,147290,925455,True,20221108AL1375,2022-11-08,AL,4356,Mike,Rogers,True,GOP,4356,2,1161,1222,0,Karen Lin,Veasey,Dem,6059,1,70490,4123,0,Thomas,Casson,Lib,6257,3,63526,4187,0,Douglas,Bell,IP,6281,4,64890,4188,0,2022-11-09T02:38:18.829Z,
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,AL-20221108_Eday80,1,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,202962,99,174025,925455,True,20221108AL1375,2022-11-08,AL,4356,Mike,Rogers,True,GOP,4356,2,1161,1222,0,Karen Lin,Veasey,Dem,6059,1,70490,4123,0,Thomas,Casson,Lib,6257,3,63526,4187,0,Douglas,Bell,IP,6281,4,64890,4188,0,2022-11-09T02:38:18.829Z,
1667967269,2022-11-09 04:14:29 +0000,68d92bf23b94b96637a56b0d567d37a581d41ead,AL-20221108_Eday80,1,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,203810,99,180351,925455,True,20221108AL1375,2022-11-08,AL,4356,Mike,Rogers,True,GOP,4356,2,1161,1222,0,Karen Lin,Veasey,Dem,6059,1,70490,4123,0,Thomas,Casson,Lib,6257,3,63526,4187,0,Douglas,Bell,IP,6281,4,64890,4188,0,2022-11-09T02:38:18.829Z,
1667967905,2022-11-08 22:25:05 -0600,7b53fc8cb8c53477e9f4fecf82fac92988ee5275,AL-20221108_Eday80,1,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,203810,99,189441,925455,True,20221108AL1375,2022-11-08,AL,4356,Mike,Rogers,True,GOP,4356,2,1161,1222,0,Karen Lin,Veasey,Dem,6059,1,70490,4123,0,Thomas,Casson,Lib,6257,3,63526,4187,0,Douglas,Bell,IP,6281,4,64890,4188,0,2022-11-09T02:38:18.829Z,
1667969549,2022-11-08 22:52:29 -0600,d5fdf591369d5db6b2ad36681ee672e4aa744331,AL-20221108_Eday80,1,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,203810,99,190071,925455,True,20221108AL1375,2022-11-08,AL,4356,Mike,Rogers,True,GOP,4356,2,1161,1222,0,Karen Lin,Veasey,Dem,6059,1,70490,4123,0,Thomas,Casson,Lib,6257,3,63526,4187,0,Douglas,Bell,IP,6281,4,64890,4188,0,2022-11-09T02:38:18.829Z,
1667970415,2022-11-08 23:06:55 -0600,f1d4e9736f94ffa7aa7ebd5da07699c9a419c5df,AL-20221108_Eday80,1,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,204562,99,190071,925455,True,20221108AL1375,2022-11-08,AL,4356,Mike,Rogers,True,GOP,4356,2,1161,1222,0,Karen Lin,Veasey,Dem,6059,1,70490,4123,0,Thomas,Casson,Lib,6257,3,63526,4187,0,Douglas,Bell,IP,6281,4,64890,4188,0,2022-11-09T02:38:18.829Z,
1667971258,2022-11-08 23:20:58 -0600,66df93c53186cc5d338c8a4f0b94d8e859c4ec59,AL-20221108_Eday80,1,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,193732,99,190071,925455,True,20221108AL1375,2022-11-08,AL,4356,Mike,Rogers,True,GOP,4356,2,1161,1222,0,Karen Lin,Veasey,Dem,6059,1,70490,4123,0,Thomas,Casson,Lib,6257,3,63526,4187,0,Douglas,Bell,IP,6281,4,64890,4188,0,2022-11-09T02:38:18.829Z,
1668024818,2022-11-09 14:13:38 -0600,42646650e795a621a6978a6975ce99c65b66bdb5,AL-20221108_Eday80,1,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,192603,99,190071,925455,True,20221108AL1375,2022-11-08,AL,4356,Mike,Rogers,True,GOP,4356,2,1161,1222,0,Karen Lin,Veasey,Dem,6059,1,70490,4123,0,Thomas,Casson,Lib,6257,3,63526,4187,0,Douglas,Bell,IP,6281,4,64890,4188,0,2022-11-09T02:38:18.829Z,
1668196917,2022-11-11 14:01:57 -0600,766c3c65aa0233389a8c493d3b72f2e38cd5d6fa,AL-20221108_Eday80,1,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,191991,99,190071,925455,True,20221108AL1375,2022-11-08,AL,4356,Mike,Rogers,True,GOP,4356,2,1161,1222,0,Karen Lin,Veasey,Dem,6059,1,70490,4123,0,Thomas,Casson,Lib,6257,3,63526,4187,0,Douglas,Bell,IP,6281,4,64890,4188,0,2022-11-09T02:38:18.829Z,
1668377669,2022-11-13 16:14:29 -0600,645ac3155a528ce2ce55657e01e7cde62d5e259c,AL-20221108_Eday80,1,General,G,Tabulation Paused,Called,H,U.S. House,True,District 3,3,191991,99,190071,925455,True,20221108AL1375,2022-11-08,AL,4356,Mike,Rogers,True,GOP,4356,2,1161,1222,0,Karen Lin,Veasey,Dem,6059,1,70490,4123,0,Thomas,Casson,Lib,6257,3,63526,4187,0,Douglas,Bell,IP,6281,4,64890,4188,0,2022-11-09T02:38:18.829Z,
1669664830,2022-11-28 13:47:10 -0600,c54ae52f3492b260f64e87b542a471c9c2bd3c07,AL-20221108_Eday80,1,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 3,3,190326,100,190071,925455,True,20221108AL1375,2022-11-08,AL,4356,Mike,Rogers,True,GOP,4356,2,1161,1222,0,Karen Lin,Veasey,Dem,6059,1,70490,4123,0,Thomas,Casson,Lib,6257,3,63526,4187,0,Douglas,Bell,IP,6281,4,64890,4188,0,2022-11-09T02:38:18.829Z,False
