captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.31492.first,candidates.31492.last,candidates.31492.incumbent,candidates.31492.party,candidates.31492.candidateID,candidates.31492.ballotOrder,candidates.31492.polID,candidates.31492.polNum,candidates.31492.electWon,candidates.31899.first,candidates.31899.last,candidates.31899.party,candidates.31899.candidateID,candidates.31899.ballotOrder,candidates.31899.polID,candidates.31899.polNum,candidates.31899.electWon,candidates.31492.winnerDateTime,isCertified
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,NE-20221108_Eday80,28,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 2,2,227868,99,0,421686,True,20221108NE28385,2022-11-08,NE,31492,Don,Bacon,True,GOP,31492,1,64838,29912,0,Tony,Vargas,Dem,31899,2,69967,29922,0,,
1667960816,2022-11-09 02:26:56 +0000,8a1624065b18c7c6c4408259c296b51116c46c3f,NE-20221108_Eday80,28,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 2,2,227868,99,90993,421686,True,20221108NE28385,2022-11-08,NE,31492,Don,Bacon,True,GOP,31492,1,64838,29912,0,Tony,Vargas,Dem,31899,2,69967,29922,0,,
1667963396,2022-11-09 03:09:56 +0000,6a46c0776c43a17d759f81499ba9ed2e8d7622fc,NE-20221108_Eday80,28,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 2,2,227868,99,140563,421686,True,20221108NE28385,2022-11-08,NE,31492,Don,Bacon,True,GOP,31492,1,64838,29912,0,Tony,Vargas,Dem,31899,2,69967,29922,0,,
1667963936,2022-11-09 03:18:56 +0000,05b874b27e9d0f9fdd5056261aa4b35a7cfd0586,NE-20221108_Eday80,28,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 2,2,227868,99,142200,421686,True,20221108NE28385,2022-11-08,NE,31492,Don,Bacon,True,GOP,31492,1,64838,29912,0,Tony,Vargas,Dem,31899,2,69967,29922,0,,
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,NE-20221108_Eday80,28,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 2,2,227868,99,147902,421686,True,20221108NE28385,2022-11-08,NE,31492,Don,Bacon,True,GOP,31492,1,64838,29912,0,Tony,Vargas,Dem,31899,2,69967,29922,0,,
1667969768,2022-11-08 22:56:08 -0600,13751e5ba6ec1b0e3bf8ed4bdd82f9ad01fec7e2,NE-20221108_Eday80,28,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 2,2,227868,99,168091,421686,True,20221108NE28385,2022-11-08,NE,31492,Don,Bacon,True,GOP,31492,1,64838,29912,0,Tony,Vargas,Dem,31899,2,69967,29922,0,,
1667970594,2022-11-08 23:09:54 -0600,d4f30f0656d3b91d4423d751f85b9496715af7d9,NE-20221108_Eday80,28,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 2,2,227868,99,169911,421686,True,20221108NE28385,2022-11-08,NE,31492,Don,Bacon,True,GOP,31492,1,64838,29912,0,Tony,Vargas,Dem,31899,2,69967,29922,0,,
1667973964,2022-11-09 00:06:04 -0600,9272ebff43a029380ebf987d0a9fa080674e7e91,NE-20221108_Eday80,28,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 2,2,227868,99,193271,421686,True,20221108NE28385,2022-11-08,NE,31492,Don,Bacon,True,GOP,31492,1,64838,29912,0,Tony,Vargas,Dem,31899,2,69967,29922,0,,
1667974269,2022-11-09 00:11:09 -0600,13a14ca127ca598b674838e5aa250bed9ab33b53,NE-20221108_Eday80,28,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 2,2,227185,99,196253,421686,True,20221108NE28385,2022-11-08,NE,31492,Don,Bacon,True,GOP,31492,1,64838,29912,0,Tony,Vargas,Dem,31899,2,69967,29922,0,,
1667975072,2022-11-09 00:24:32 -0600,1160439825d46dbd816d3f7122a5cf79a867a03f,NE-20221108_Eday80,28,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 2,2,227185,99,200960,421686,True,20221108NE28385,2022-11-08,NE,31492,Don,Bacon,True,GOP,31492,1,64838,29912,0,Tony,Vargas,Dem,31899,2,69967,29922,0,,
