captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.45516.first,candidates.45516.last,candidates.45516.party,candidates.45516.incumbent,candidates.45516.candidateID,candidates.45516.polID,candidates.45516.ballotOrder,candidates.45516.polNum,candidates.45516.electWon,candidates.46591.first,candidates.46591.last,candidates.46591.party,candidates.46591.candidateID,candidates.46591.polID,candidates.46591.ballotOrder,candidates.46591.polNum,candidates.46591.electWon,candidates.46805.first,candidates.46805.last,candidates.46805.party,candidates.46805.candidateID,candidates.46805.polID,candidates.46805.ballotOrder,candidates.46805.polNum,candidates.46805.electWon,candidates.45516.winnerDateTime
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,OK-20221108_Eday62,37,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 1,1,260361,99,0,578947,True,20221108OK37030,2022-11-08,OK,45516,Kevin,Hern,GOP,True,45516,67018,1,40753,0,Adam,Martin,Dem,46591,70935,2,41312,0,Evelyn,Rogers,Ind,46805,38270,3,39640,0,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,OK-20221108_Eday80,37,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 1,1,257647,99,0,587400,True,20221108OK37030,2022-11-08,OK,45516,Kevin,Hern,GOP,True,45516,67018,1,40753,0,Adam,Martin,Dem,46591,70935,2,41312,0,Evelyn,Rogers,Ind,46805,38270,3,39640,0,
1667956547,2022-11-09 01:15:47 +0000,8138046ce1ccc9e37269480764f23b8c9cec781a,OK-20221108_Eday80,37,General,G,Polls Closed/Waiting First Report,Too Early to Call,H,U.S. House,True,District 1,1,257647,99,0,587400,True,20221108OK37030,2022-11-08,OK,45516,Kevin,Hern,GOP,True,45516,67018,1,40753,0,Adam,Martin,Dem,46591,70935,2,41312,0,Evelyn,Rogers,Ind,46805,38270,3,39640,0,
1667957715,2022-11-09 01:35:15 +0000,97cbc8b93cc842818a0fba948144842c3e8d51f0,OK-20221108_Eday80,37,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,257647,99,2440,587400,True,20221108OK37030,2022-11-08,OK,45516,Kevin,Hern,GOP,True,45516,67018,1,40753,0,Adam,Martin,Dem,46591,70935,2,41312,0,Evelyn,Rogers,Ind,46805,38270,3,39640,0,
1667958559,2022-11-09 01:49:19 +0000,0a6694bb1cdd9734aff1178f6a5894d33a1a95cc,OK-20221108_Eday80,37,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,257647,99,38119,587400,True,20221108OK37030,2022-11-08,OK,45516,Kevin,Hern,GOP,True,45516,67018,1,40753,0,Adam,Martin,Dem,46591,70935,2,41312,0,Evelyn,Rogers,Ind,46805,38270,3,39640,0,
1667958843,2022-11-09 01:54:03 +0000,cdc0d2ad2c3afd665dd741c97f9de238aafb3cf6,OK-20221108_Eday80,37,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,257647,99,36915,587400,True,20221108OK37030,2022-11-08,OK,45516,Kevin,Hern,GOP,True,45516,67018,1,40753,0,Adam,Martin,Dem,46591,70935,2,41312,0,Evelyn,Rogers,Ind,46805,38270,3,39640,0,
1667959124,2022-11-09 01:58:44 +0000,ebdb2f4efab49b8071a842b145008e58069ff969,OK-20221108_Eday80,37,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,257647,99,38119,587400,True,20221108OK37030,2022-11-08,OK,45516,Kevin,Hern,GOP,True,45516,67018,1,40753,0,Adam,Martin,Dem,46591,70935,2,41312,0,Evelyn,Rogers,Ind,46805,38270,3,39640,0,
1667960264,2022-11-09 02:17:44 +0000,e239f4bcca07deff3069ebbdd016fa8b8d41d752,OK-20221108_Eday80,37,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,257647,99,52314,587400,True,20221108OK37030,2022-11-08,OK,45516,Kevin,Hern,GOP,True,45516,67018,1,40753,0,Adam,Martin,Dem,46591,70935,2,41312,0,Evelyn,Rogers,Ind,46805,38270,3,39640,0,
1667960540,2022-11-09 02:22:20 +0000,8f457dad835364421624abf7a3b05a9acf49f0bd,OK-20221108_Eday80,37,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,257647,99,38119,587400,True,20221108OK37030,2022-11-08,OK,45516,Kevin,Hern,GOP,True,45516,67018,1,40753,0,Adam,Martin,Dem,46591,70935,2,41312,0,Evelyn,Rogers,Ind,46805,38270,3,39640,0,
1667960816,2022-11-09 02:26:56 +0000,8a1624065b18c7c6c4408259c296b51116c46c3f,OK-20221108_Eday80,37,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,257647,99,52314,587400,True,20221108OK37030,2022-11-08,OK,45516,Kevin,Hern,GOP,True,45516,67018,1,40753,0,Adam,Martin,Dem,46591,70935,2,41312,0,Evelyn,Rogers,Ind,46805,38270,3,39640,0,
