captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.25759.first,candidates.25759.last,candidates.25759.abbrv,candidates.25759.incumbent,candidates.25759.party,candidates.25759.candidateID,candidates.25759.ballotOrder,candidates.25759.polID,candidates.25759.polNum,candidates.25759.electWon,candidates.29265.first,candidates.29265.last,candidates.29265.party,candidates.29265.candidateID,candidates.29265.ballotOrder,candidates.29265.polID,candidates.29265.polNum,candidates.29265.electWon,candidates.25759.winnerDateTime
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,IL-20221108_Eday80,14,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 9,9,246902,99,0,817568,True,20221108IL15998,2022-11-08,IL,25759,Janice,Schakowsky,Schkwsky,True,Dem,25759,2,1275,14155,0,Maxwell,Rice,GOP,29265,1,66123,22441,0,
1667956272,2022-11-09 01:11:12 +0000,e9730fe8cd073de363599251493da8f113e7bb60,IL-20221108_Eday80,14,General,G,Polls Closed/Waiting First Report,Too Early to Call,H,U.S. House,True,District 9,9,246902,99,0,817568,True,20221108IL15998,2022-11-08,IL,25759,Janice,Schakowsky,Schkwsky,True,Dem,25759,2,1275,14155,0,Maxwell,Rice,GOP,29265,1,66123,22441,0,
1667956547,2022-11-09 01:15:47 +0000,8138046ce1ccc9e37269480764f23b8c9cec781a,IL-20221108_Eday80,14,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 9,9,246902,99,0,817568,True,20221108IL15998,2022-11-08,IL,25759,Janice,Schakowsky,Schkwsky,True,Dem,25759,2,1275,14155,0,Maxwell,Rice,GOP,29265,1,66123,22441,0,
1667956832,2022-11-09 01:20:32 +0000,83b25784602daed92be104db5cf5a6446230f2d5,IL-20221108_Eday80,14,General,G,Polls Closed/Waiting First Report,Too Early to Call,H,U.S. House,True,District 9,9,246902,99,0,817568,True,20221108IL15998,2022-11-08,IL,25759,Janice,Schakowsky,Schkwsky,True,Dem,25759,2,1275,14155,0,Maxwell,Rice,GOP,29265,1,66123,22441,0,
1667957430,2022-11-09 01:30:30 +0000,03f90a735487a191903970f5b59ebf51d460c3e0,IL-20221108_Eday80,14,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 9,9,246902,99,0,817568,True,20221108IL15998,2022-11-08,IL,25759,Janice,Schakowsky,Schkwsky,True,Dem,25759,2,1275,14155,0,Maxwell,Rice,GOP,29265,1,66123,22441,0,
1667959699,2022-11-09 02:08:19 +0000,204acec220204cf7636f9483a8300da582a314fa,IL-20221108_Eday80,14,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 9,9,246902,99,12289,817568,True,20221108IL15998,2022-11-08,IL,25759,Janice,Schakowsky,Schkwsky,True,Dem,25759,2,1275,14155,0,Maxwell,Rice,GOP,29265,1,66123,22441,0,
1667959981,2022-11-09 02:13:01 +0000,f7108f15221a3f4ac4310e0ba678593081137a5c,IL-20221108_Eday80,14,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 9,9,246902,99,0,817568,True,20221108IL15998,2022-11-08,IL,25759,Janice,Schakowsky,Schkwsky,True,Dem,25759,2,1275,14155,0,Maxwell,Rice,GOP,29265,1,66123,22441,0,
1667960264,2022-11-09 02:17:44 +0000,e239f4bcca07deff3069ebbdd016fa8b8d41d752,IL-20221108_Eday80,14,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 9,9,246902,99,12289,817568,True,20221108IL15998,2022-11-08,IL,25759,Janice,Schakowsky,Schkwsky,True,Dem,25759,2,1275,14155,0,Maxwell,Rice,GOP,29265,1,66123,22441,0,
1667960540,2022-11-09 02:22:20 +0000,8f457dad835364421624abf7a3b05a9acf49f0bd,IL-20221108_Eday80,14,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 9,9,246902,99,68221,817568,True,20221108IL15998,2022-11-08,IL,25759,Janice,Schakowsky,Schkwsky,True,Dem,25759,2,1275,14155,0,Maxwell,Rice,GOP,29265,1,66123,22441,0,
1667961378,2022-11-09 02:36:18 +0000,38867b5c6238941f5844472df77322f71d62b761,IL-20221108_Eday80,14,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 9,9,246902,99,75534,817568,True,20221108IL15998,2022-11-08,IL,25759,Janice,Schakowsky,Schkwsky,True,Dem,25759,2,1275,14155,0,Maxwell,Rice,GOP,29265,1,66123,22441,0,
