captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,description,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.56631.first,candidates.56631.last,candidates.56631.party,candidates.56631.incumbent,candidates.56631.candidateID,candidates.56631.polID,candidates.56631.ballotOrder,candidates.56631.polNum,candidates.56631.electWon,candidates.63493.first,candidates.63493.last,candidates.63493.party,candidates.63493.candidateID,candidates.63493.polID,candidates.63493.ballotOrder,candidates.63493.polNum,candidates.63493.electWon,candidates.56631.winnerDateTime
1667968361,2022-11-08 22:32:41 -0600,0b888fe41bc653990f05b2c6fe09da530560e7a3,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,"North, Fort Worth Subs",True,District 26,26,278117,99,228703,805251,True,20221108TX45896,2022-11-08,TX,56631,Michael,Burgess,GOP,True,56631,1017,1,48756,0,Mike,Kolls,Lib,63493,64018,2,51412,0,2022-11-09T01:51:27.461Z
1667969204,2022-11-08 22:46:44 -0600,861af312a343e9b4769e08b8c7c8c17fab4dadef,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,"North, Fort Worth Subs",True,District 26,26,272836,99,249184,805251,True,20221108TX45896,2022-11-08,TX,56631,Michael,Burgess,GOP,True,56631,1017,1,48756,0,Mike,Kolls,Lib,63493,64018,2,51412,0,2022-11-09T01:51:27.461Z
1667970899,2022-11-08 23:14:59 -0600,ca5b649b3885623b3ef37439107a0fa8db2d1846,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,"North, Fort Worth Subs",True,District 26,26,272836,99,261983,805251,True,20221108TX45896,2022-11-08,TX,56631,Michael,Burgess,GOP,True,56631,1017,1,48756,0,Mike,Kolls,Lib,63493,64018,2,51412,0,2022-11-09T01:51:27.461Z
1667972541,2022-11-08 23:42:21 -0600,d38f954f3e6be3d250d58a04e08655875ea7700c,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,"North, Fort Worth Subs",True,District 26,26,266616,99,261983,805251,True,20221108TX45896,2022-11-08,TX,56631,Michael,Burgess,GOP,True,56631,1017,1,48756,0,Mike,Kolls,Lib,63493,64018,2,51412,0,2022-11-09T01:51:27.461Z
1667973692,2022-11-09 00:01:32 -0600,ace2173236427104569b3ce7a51ec8e19284acf6,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,"North, Fort Worth Subs",True,District 26,26,266616,99,263868,805251,True,20221108TX45896,2022-11-08,TX,56631,Michael,Burgess,GOP,True,56631,1017,1,48756,0,Mike,Kolls,Lib,63493,64018,2,51412,0,2022-11-09T01:51:27.461Z
1667974664,2022-11-09 00:17:44 -0600,d987a91643923201706646f74ed6cc4da6a088a6,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,"North, Fort Worth Subs",True,District 26,26,266616,99,264317,805251,True,20221108TX45896,2022-11-08,TX,56631,Michael,Burgess,GOP,True,56631,1017,1,48756,0,Mike,Kolls,Lib,63493,64018,2,51412,0,2022-11-09T01:51:27.461Z
1667976346,2022-11-09 00:45:46 -0600,b9be9344301c155fbb38561b225d36627ab71bd2,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,"North, Fort Worth Subs",True,District 26,26,266616,99,264587,805251,True,20221108TX45896,2022-11-08,TX,56631,Michael,Burgess,GOP,True,56631,1017,1,48756,0,Mike,Kolls,Lib,63493,64018,2,51412,0,2022-11-09T01:51:27.461Z
1667977118,2022-11-09 00:58:38 -0600,166d3636d4ad2b271b1961e941eeb74972fe2b9a,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,"North, Fort Worth Subs",True,District 26,26,268180,99,264587,805251,True,20221108TX45896,2022-11-08,TX,56631,Michael,Burgess,GOP,True,56631,1017,1,48756,0,Mike,Kolls,Lib,63493,64018,2,51412,0,2022-11-09T01:51:27.461Z
1667987280,2022-11-09 03:48:00 -0600,a88286d7028ba2595139baf03aeca44134230973,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,"North, Fort Worth Subs",True,District 26,26,330592,99,264587,805251,True,20221108TX45896,2022-11-08,TX,56631,Michael,Burgess,GOP,True,56631,1017,1,48756,0,Mike,Kolls,Lib,63493,64018,2,51412,0,2022-11-09T01:51:27.461Z
1667987322,2022-11-09 03:48:42 -0600,c4941bd0c330c6a68f39d6af84344c6410041a01,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,"North, Fort Worth Subs",True,District 26,26,268180,99,264587,805251,True,20221108TX45896,2022-11-08,TX,56631,Michael,Burgess,GOP,True,56631,1017,1,48756,0,Mike,Kolls,Lib,63493,64018,2,51412,0,2022-11-09T01:51:27.461Z
1667987361,2022-11-09 03:49:21 -0600,9cc128b5987d9c59e09370f209f1915ff92ed38a,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,"North, Fort Worth Subs",True,District 26,26,330592,99,264587,805251,True,20221108TX45896,2022-11-08,TX,56631,Michael,Burgess,GOP,True,56631,1017,1,48756,0,Mike,Kolls,Lib,63493,64018,2,51412,0,2022-11-09T01:51:27.461Z
1667996475,2022-11-09 06:21:15 -0600,3678215d63aaa3fdb30dbded7cb668153e64af41,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,"North, Fort Worth Subs",True,District 26,26,268180,99,264587,805251,True,20221108TX45896,2022-11-08,TX,56631,Michael,Burgess,GOP,True,56631,1017,1,48756,0,Mike,Kolls,Lib,63493,64018,2,51412,0,2022-11-09T01:51:27.461Z
