captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,description,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.6505.first,candidates.6505.last,candidates.6505.party,candidates.6505.incumbent,candidates.6505.candidateID,candidates.6505.polID,candidates.6505.ballotOrder,candidates.6505.polNum,candidates.6505.electWon,candidates.9537.first,candidates.9537.last,candidates.9537.party,candidates.9537.candidateID,candidates.9537.polID,candidates.9537.ballotOrder,candidates.9537.polNum,candidates.9537.electWon,candidates.6505.winnerDateTime,isCertified
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,WA-20221108_Eday62,48,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,Seattle subs,True,District 9,9,325644,99,0,938169,True,20221108WA4,2022-11-08,WA,6505,Adam,Smith,Dem,True,6505,1488,1,49304,0,Doug,Basler,GOP,9537,64065,2,51397,0,,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,WA-20221108_Eday80,48,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,Seattle subs,True,District 9,9,250664,70,0,938169,True,20221108WA4,2022-11-08,WA,6505,Adam,Smith,Dem,True,6505,1488,1,49304,0,Doug,Basler,GOP,9537,64065,2,51397,0,,
1667967540,2022-11-08 22:19:00 -0600,673632f1537c7c9f2368084b99ec47b67621c41e,WA-20221108_Eday80,48,General,G,Active Tabulation,Too Early to Call,H,U.S. House,Seattle subs,True,District 9,9,250664,70,118680,938169,True,20221108WA4,2022-11-08,WA,6505,Adam,Smith,Dem,True,6505,1488,1,49304,0,Doug,Basler,GOP,9537,64065,2,51397,0,,
1667969116,2022-11-08 22:45:16 -0600,79682069eac6cae3840febac265b40363b9c51ff,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,Seattle subs,True,District 9,9,250664,70,118680,938169,True,20221108WA4,2022-11-08,WA,6505,Adam,Smith,Dem,True,6505,1488,1,49304,0,Doug,Basler,GOP,9537,64065,2,51397,0,2022-11-09T04:33:22.500Z,
1668039012,2022-11-09 18:10:12 -0600,95eaa634e1692a6993bb54de128e2606737f1cbd,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,Seattle subs,True,District 9,9,250664,70,132223,938169,True,20221108WA4,2022-11-08,WA,6505,Adam,Smith,Dem,True,6505,1488,1,49304,0,Doug,Basler,GOP,9537,64065,2,51397,0,2022-11-09T04:33:22.500Z,
1668098294,2022-11-10 10:38:14 -0600,78384b798785be4706d2e202836edd2187941b20,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,Seattle subs,True,District 9,9,220372,70,132223,938169,True,20221108WA4,2022-11-08,WA,6505,Adam,Smith,Dem,True,6505,1488,1,49304,0,Doug,Basler,GOP,9537,64065,2,51397,0,2022-11-09T04:33:22.500Z,
1668125153,2022-11-10 18:05:53 -0600,1f0c4727e1e606f861cd828028b30f62729cfb85,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,Seattle subs,True,District 9,9,220372,70,151573,938169,True,20221108WA4,2022-11-08,WA,6505,Adam,Smith,Dem,True,6505,1488,1,49304,0,Doug,Basler,GOP,9537,64065,2,51397,0,2022-11-09T04:33:22.500Z,
1668185127,2022-11-11 10:45:27 -0600,38056fd57632aa84b6a9ead29413d67097dc2636,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,Seattle subs,True,District 9,9,222901,70,151573,938169,True,20221108WA4,2022-11-08,WA,6505,Adam,Smith,Dem,True,6505,1488,1,49304,0,Doug,Basler,GOP,9537,64065,2,51397,0,2022-11-09T04:33:22.500Z,
1668211516,2022-11-11 18:05:16 -0600,a12dc540bd057fa4f0f8b19cf00f23c2e44a5057,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,Seattle subs,True,District 9,9,222901,70,171326,938169,True,20221108WA4,2022-11-08,WA,6505,Adam,Smith,Dem,True,6505,1488,1,49304,0,Doug,Basler,GOP,9537,64065,2,51397,0,2022-11-09T04:33:22.500Z,
1668273885,2022-11-12 11:24:45 -0600,4046d5f3ce0d273a176b28f200373608f11fe80a,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,Seattle subs,True,District 9,9,231522,70,171326,938169,True,20221108WA4,2022-11-08,WA,6505,Adam,Smith,Dem,True,6505,1488,1,49304,0,Doug,Basler,GOP,9537,64065,2,51397,0,2022-11-09T04:33:22.500Z,
1668299208,2022-11-12 18:26:48 -0600,174a5ae6428d83b00843c2f9d63e0d3a77189ab6,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,Seattle subs,True,District 9,9,231522,70,194277,938169,True,20221108WA4,2022-11-08,WA,6505,Adam,Smith,Dem,True,6505,1488,1,49304,0,Doug,Basler,GOP,9537,64065,2,51397,0,2022-11-09T04:33:22.500Z,
1668469697,2022-11-14 17:48:17 -0600,d273b7fdf89b059ec75c7c40aee59fdd43bcd876,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,Seattle subs,True,District 9,9,231522,99,211196,938169,True,20221108WA4,2022-11-08,WA,6505,Adam,Smith,Dem,True,6505,1488,1,49304,0,Doug,Basler,GOP,9537,64065,2,51397,0,2022-11-09T04:33:22.500Z,
1668555910,2022-11-15 17:45:10 -0600,55f972562b643a25fde7a8ec85b5aec4820c1be9,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,Seattle subs,True,District 9,9,231522,99,228933,938169,True,20221108WA4,2022-11-08,WA,6505,Adam,Smith,Dem,True,6505,1488,1,49304,0,Doug,Basler,GOP,9537,64065,2,51397,0,2022-11-09T04:33:22.500Z,
1668642461,2022-11-16 17:47:41 -0600,7763e6c62bd063b9c0142c6770ea8c151c2bc39e,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,Seattle subs,True,District 9,9,238472,99,234588,938169,True,20221108WA4,2022-11-08,WA,6505,Adam,Smith,Dem,True,6505,1488,1,49304,0,Doug,Basler,GOP,9537,64065,2,51397,0,2022-11-09T04:33:22.500Z,
1668728433,2022-11-17 17:40:33 -0600,d67bb9c851410d1d7c17ab013ac71c4c25c1c9be,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,Seattle subs,True,District 9,9,239376,99,236352,938169,True,20221108WA4,2022-11-08,WA,6505,Adam,Smith,Dem,True,6505,1488,1,49304,0,Doug,Basler,GOP,9537,64065,2,51397,0,2022-11-09T04:33:22.500Z,
1668731442,2022-11-17 18:30:42 -0600,cf743e1cf87d3bd5594f4ea850604736a6c8e520,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,Seattle subs,True,District 9,9,238739,99,236352,938169,True,20221108WA4,2022-11-08,WA,6505,Adam,Smith,Dem,True,6505,1488,1,49304,0,Doug,Basler,GOP,9537,64065,2,51397,0,2022-11-09T04:33:22.500Z,
