captureTimestamp,captureDateTime,captureRevision,raceID,resultsType,eevp,statePostal,stateName,reportingunitID,reportingunitLevel,pollClosingTime,level,electTotal,lastUpdated,precinctsReporting,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional,candidates.0.colorIndex,candidates.1.colorIndex,candidates.0.winner,candidates.0.calledAt
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,20221108ME20644,live,0.0,ME,Maine,20,1,2022-11-09T01:00:00.000Z,state,0,2022-11-07T20:41:11.664Z,0,150,0.0,28667,0,0.0,31051,0,0.0,31513,0,0.0,366823,99,0,463929,0,0,,,,
1667946903,2022-11-08 22:35:03 +0000,cb1028268673c8c2a42a51ee33da39f10a4ad1c1,20221108ME20644,live,0.0,ME,Maine,20,1,2022-11-09T01:00:00.000Z,state,0,2022-11-08T22:31:53.532Z,0,150,0.0,28667,0,0.0,31051,0,0.0,31513,0,0.0,366823,99,0,463929,0,0,,,,
1667958843,2022-11-09 01:54:03 +0000,cdc0d2ad2c3afd665dd741c97f9de238aafb3cf6,20221108ME20644,live,0.23,ME,Maine,20,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:50:22.943Z,1,150,0.67,31051,447,53.79,28667,384,46.21,31513,0,0.0,366823,99,831,463929,1,0,0.0,,,
1667959124,2022-11-09 01:58:44 +0000,ebdb2f4efab49b8071a842b145008e58069ff969,20221108ME20644,live,0.38,ME,Maine,20,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:54:39.581Z,2,150,1.33,28667,747,53.86,31051,621,44.77,31513,19,1.37,366823,99,1387,463929,2,1,1.0,0.0,,
1667959699,2022-11-09 02:08:19 +0000,204acec220204cf7636f9483a8300da582a314fa,20221108ME20644,live,0.39,ME,Maine,20,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:03:55.216Z,3,150,2.0,28667,793,55.11,31051,627,43.57,31513,19,1.32,366823,99,1439,463929,3,1,1.0,0.0,,
1667959981,2022-11-09 02:13:01 +0000,f7108f15221a3f4ac4310e0ba678593081137a5c,20221108ME20644,live,5.38,ME,Maine,20,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:09:42.185Z,9,150,6.0,28667,12955,65.66,31051,6750,34.21,31513,24,0.12,366823,99,19729,463929,9,8,1.0,,,
1667960264,2022-11-09 02:17:44 +0000,e239f4bcca07deff3069ebbdd016fa8b8d41d752,20221108ME20644,live,9.11,ME,Maine,20,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:14:08.303Z,15,150,10.0,28667,23365,69.9,31051,10015,29.96,31513,44,0.13,366823,99,33424,463929,15,14,1.0,0.0,,
1667960540,2022-11-09 02:22:20 +0000,8f457dad835364421624abf7a3b05a9acf49f0bd,20221108ME20644,live,9.17,ME,Maine,20,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:16:52.522Z,15,150,10.0,28667,23365,69.9,31051,10015,29.96,31513,44,0.13,364305,99,33424,463929,15,14,1.0,0.0,,
1667960816,2022-11-09 02:26:56 +0000,8a1624065b18c7c6c4408259c296b51116c46c3f,20221108ME20644,live,12.32,ME,Maine,20,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:23:01.264Z,19,150,12.67,28667,30562,68.11,31051,14264,31.79,31513,44,0.1,364305,99,44870,463929,19,18,1.0,0.0,,
1667961093,2022-11-09 02:31:33 +0000,1ec6490691d550bb25c67a95029d41260dad9223,20221108ME20644,live,12.82,ME,Maine,20,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:26:37.527Z,20,150,13.33,28667,31309,67.03,31051,15350,32.86,31513,49,0.1,364305,99,46708,463929,20,19,1.0,0.0,,
