captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,candidates.29237.first,candidates.29237.last,candidates.29237.party,candidates.29237.candidateID,candidates.29237.ballotOrder,candidates.29237.polID,candidates.29237.polNum,candidates.29237.electWon,candidates.29238.first,candidates.29238.last,candidates.29238.party,candidates.29238.candidateID,candidates.29238.ballotOrder,candidates.29238.polID,candidates.29238.polNum,candidates.29238.electWon,candidates.29238.winnerDateTime
1668050426,2022-11-09 21:20:26 -0600,9e83feb32f277391385c518389198ce31d4252b8,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,167381,99,163615,806858,True,20221108IL15992,2022-11-08,IL,Justin,Burau,GOP,29237,1,71072,23014,0,Delia,Ramirez,Dem,29238,2,71076,22495,0,2022-11-09T04:20:29.170Z
1668106662,2022-11-10 12:57:42 -0600,41315b76605929c9d858a6aade05dfec1260a394,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,167381,99,164151,806858,True,20221108IL15992,2022-11-08,IL,Justin,Burau,GOP,29237,1,71072,23014,0,Delia,Ramirez,Dem,29238,2,71076,22495,0,2022-11-09T04:20:29.170Z
1668170364,2022-11-11 06:39:24 -0600,3709e6742b9d1c35b2de2a79b7121fca7b1e4e12,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,166333,99,164151,806858,True,20221108IL15992,2022-11-08,IL,Justin,Burau,GOP,29237,1,71072,23014,0,Delia,Ramirez,Dem,29238,2,71076,22495,0,2022-11-09T04:20:29.170Z
1668172051,2022-11-11 07:07:31 -0600,ea346c1ca39c3ad76dbdb8f8511e3663148e676d,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,167501,99,164151,806858,True,20221108IL15992,2022-11-08,IL,Justin,Burau,GOP,29237,1,71072,23014,0,Delia,Ramirez,Dem,29238,2,71076,22495,0,2022-11-09T04:20:29.170Z
1668186769,2022-11-11 11:12:49 -0600,9f289251623381391ae31f0868b55e3b5d420b2b,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,167501,99,164654,806858,True,20221108IL15992,2022-11-08,IL,Justin,Burau,GOP,29237,1,71072,23014,0,Delia,Ramirez,Dem,29238,2,71076,22495,0,2022-11-09T04:20:29.170Z
1668203057,2022-11-11 15:44:17 -0600,b164e8015af770972dcd69dc38a154b38ba18a03,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,167501,99,164869,806858,True,20221108IL15992,2022-11-08,IL,Justin,Burau,GOP,29237,1,71072,23014,0,Delia,Ramirez,Dem,29238,2,71076,22495,0,2022-11-09T04:20:29.170Z
1668447632,2022-11-14 11:40:32 -0600,5c297ccf3a1c5113a6ca6dc699e513560b66a117,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,169990,99,164869,806858,True,20221108IL15992,2022-11-08,IL,Justin,Burau,GOP,29237,1,71072,23014,0,Delia,Ramirez,Dem,29238,2,71076,22495,0,2022-11-09T04:20:29.170Z
1668450815,2022-11-14 12:33:35 -0600,f285b1267e91b86228be5577954a3ebbca0fa068,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,169990,99,166571,806858,True,20221108IL15992,2022-11-08,IL,Justin,Burau,GOP,29237,1,71072,23014,0,Delia,Ramirez,Dem,29238,2,71076,22495,0,2022-11-09T04:20:29.170Z
1668457964,2022-11-14 14:32:44 -0600,2534c62ba18b52fed8cadcf4239d5dcb1b0237d3,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,173053,99,166571,806858,True,20221108IL15992,2022-11-08,IL,Justin,Burau,GOP,29237,1,71072,23014,0,Delia,Ramirez,Dem,29238,2,71076,22495,0,2022-11-09T04:20:29.170Z
1668545019,2022-11-15 14:43:39 -0600,e7511341ae46c5f35e1190f09ede935def3ffd72,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,173053,99,166835,806858,True,20221108IL15992,2022-11-08,IL,Justin,Burau,GOP,29237,1,71072,23014,0,Delia,Ramirez,Dem,29238,2,71076,22495,0,2022-11-09T04:20:29.170Z
