captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.44889.first,candidates.44889.last,candidates.44889.party,candidates.44889.incumbent,candidates.44889.candidateID,candidates.44889.polID,candidates.44889.ballotOrder,candidates.44889.polNum,candidates.44889.electWon,candidates.45597.first,candidates.45597.last,candidates.45597.party,candidates.45597.candidateID,candidates.45597.polID,candidates.45597.ballotOrder,candidates.45597.polNum,candidates.45597.electWon,candidates.45953.first,candidates.45953.last,candidates.45953.abbrv,candidates.45953.party,candidates.45953.candidateID,candidates.45953.polID,candidates.45953.ballotOrder,candidates.45953.polNum,candidates.45953.electWon,candidates.44889.winnerDateTime,isCertified
1667961378,2022-11-09 02:36:18 +0000,38867b5c6238941f5844472df77322f71d62b761,NC-20221108_Eday80,34,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 6,6,310718,99,186421,1091707,True,20221108NC35389,2022-11-08,NC,44889,Kathy,Manning,Dem,True,44889,66336,2,38425,0,Christian,Castelli,GOP,45597,70266,1,38819,0,Thomas,Watercott,Waterctt,Lib,45953,71379,3,39048,0,,
1667963111,2022-11-09 03:05:11 +0000,e819c6c0592b367c01eebbb86e897f39b2d774d1,NC-20221108_Eday80,34,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 6,6,310718,99,188768,1091707,True,20221108NC35389,2022-11-08,NC,44889,Kathy,Manning,Dem,True,44889,66336,2,38425,0,Christian,Castelli,GOP,45597,70266,1,38819,0,Thomas,Watercott,Waterctt,Lib,45953,71379,3,39048,0,,
1667963396,2022-11-09 03:09:56 +0000,6a46c0776c43a17d759f81499ba9ed2e8d7622fc,NC-20221108_Eday80,34,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 6,6,310718,99,212363,1091707,True,20221108NC35389,2022-11-08,NC,44889,Kathy,Manning,Dem,True,44889,66336,2,38425,0,Christian,Castelli,GOP,45597,70266,1,38819,0,Thomas,Watercott,Waterctt,Lib,45953,71379,3,39048,0,,
1667964227,2022-11-09 03:23:47 +0000,1cb90b95cdd6c1be23968f2b7d9618a95c5a5ad9,NC-20221108_Eday80,34,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 6,6,310718,99,231667,1091707,True,20221108NC35389,2022-11-08,NC,44889,Kathy,Manning,Dem,True,44889,66336,2,38425,0,Christian,Castelli,GOP,45597,70266,1,38819,0,Thomas,Watercott,Waterctt,Lib,45953,71379,3,39048,0,,
1667964860,2022-11-09 03:34:20 +0000,ee3367b043972f1875e6948799a9babb4f41fd05,NC-20221108_Eday80,34,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 6,6,255009,99,233320,1091707,True,20221108NC35389,2022-11-08,NC,44889,Kathy,Manning,Dem,True,44889,66336,2,38425,0,Christian,Castelli,GOP,45597,70266,1,38819,0,Thomas,Watercott,Waterctt,Lib,45953,71379,3,39048,0,,
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,NC-20221108_Eday80,34,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 6,6,255009,99,256950,1091707,True,20221108NC35389,2022-11-08,NC,44889,Kathy,Manning,Dem,True,44889,66336,2,38425,0,Christian,Castelli,GOP,45597,70266,1,38819,0,Thomas,Watercott,Waterctt,Lib,45953,71379,3,39048,0,,
1667968406,2022-11-08 22:33:26 -0600,9894c9990b429281fa1911dc561355d202f43cc4,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,H,U.S. House,True,District 6,6,260052,99,256950,1091707,True,20221108NC35389,2022-11-08,NC,44889,Kathy,Manning,Dem,True,44889,66336,2,38425,0,Christian,Castelli,GOP,45597,70266,1,38819,0,Thomas,Watercott,Waterctt,Lib,45953,71379,3,39048,0,2022-11-09T04:31:22.241Z,
1668735828,2022-11-17 19:43:48 -0600,d655ffa473a2b38d14cb61824a7462ec69b21f19,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,H,U.S. House,True,District 6,6,260052,99,256965,1091707,True,20221108NC35389,2022-11-08,NC,44889,Kathy,Manning,Dem,True,44889,66336,2,38425,0,Christian,Castelli,GOP,45597,70266,1,38819,0,Thomas,Watercott,Waterctt,Lib,45953,71379,3,39048,0,2022-11-09T04:31:22.241Z,
1668737857,2022-11-17 20:17:37 -0600,c1ba53a26611c72e97fc114d91c0ee6d6a15e1f6,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,H,U.S. House,True,District 6,6,260052,99,257338,1091707,True,20221108NC35389,2022-11-08,NC,44889,Kathy,Manning,Dem,True,44889,66336,2,38425,0,Christian,Castelli,GOP,45597,70266,1,38819,0,Thomas,Watercott,Waterctt,Lib,45953,71379,3,39048,0,2022-11-09T04:31:22.241Z,
1668778893,2022-11-18 07:41:33 -0600,7b468b64b2e29f8c6d8c0608e186600ab8155cd8,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,H,U.S. House,True,District 6,6,260052,99,257533,1091707,True,20221108NC35389,2022-11-08,NC,44889,Kathy,Manning,Dem,True,44889,66336,2,38425,0,Christian,Castelli,GOP,45597,70266,1,38819,0,Thomas,Watercott,Waterctt,Lib,45953,71379,3,39048,0,2022-11-09T04:31:22.241Z,
1668795516,2022-11-18 12:18:36 -0600,ff8186e38d3d5de439c6b95b216674b9aced3435,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,H,U.S. House,True,District 6,6,260052,99,258997,1091707,True,20221108NC35389,2022-11-08,NC,44889,Kathy,Manning,Dem,True,44889,66336,2,38425,0,Christian,Castelli,GOP,45597,70266,1,38819,0,Thomas,Watercott,Waterctt,Lib,45953,71379,3,39048,0,2022-11-09T04:31:22.241Z,
1668878427,2022-11-19 11:20:27 -0600,678169346ca6167caa67b7e64068449189ecb2ab,NC-20221108_Eday80,34,General,G,Tabulation Paused,Called,H,U.S. House,True,District 6,6,260052,99,258998,1091707,True,20221108NC35389,2022-11-08,NC,44889,Kathy,Manning,Dem,True,44889,66336,2,38425,0,Christian,Castelli,GOP,45597,70266,1,38819,0,Thomas,Watercott,Waterctt,Lib,45953,71379,3,39048,0,2022-11-09T04:31:22.241Z,
1668884990,2022-11-19 13:09:50 -0600,80cff726bc933e6b24ab2a4ed4450adfa34c9efe,NC-20221108_Eday80,34,General,G,Tabulation Paused,Called,H,U.S. House,True,District 6,6,259923,99,258998,1091707,True,20221108NC35389,2022-11-08,NC,44889,Kathy,Manning,Dem,True,44889,66336,2,38425,0,Christian,Castelli,GOP,45597,70266,1,38819,0,Thomas,Watercott,Waterctt,Lib,45953,71379,3,39048,0,2022-11-09T04:31:22.241Z,
1669130916,2022-11-22 09:28:36 -0600,5c2d417f9f7f3b9364699a441ee088c8815deb68,NC-20221108_Eday80,34,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 6,6,259923,99,258998,1091707,True,20221108NC35389,2022-11-08,NC,44889,Kathy,Manning,Dem,True,44889,66336,2,38425,0,Christian,Castelli,GOP,45597,70266,1,38819,0,Thomas,Watercott,Waterctt,Lib,45953,71379,3,39048,0,2022-11-09T04:31:22.241Z,
1669155757,2022-11-22 16:22:37 -0600,4884506afee2d87f3056fc08c75060dc59644611,NC-20221108_Eday80,34,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 6,6,259923,99,258998,1091707,True,20221108NC35389,2022-11-08,NC,44889,Kathy,Manning,Dem,True,44889,66336,2,38425,0,Christian,Castelli,GOP,45597,70266,1,38819,0,Thomas,Watercott,Waterctt,Lib,45953,71379,3,39048,0,2022-11-09T04:31:22.241Z,False
