captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,officeID,officeName,description,national,state,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,candidates.50980.last,candidates.50980.party,candidates.50980.candidateID,candidates.50980.ballotOrder,candidates.50980.polID,candidates.50980.polNum,candidates.50980.electWon,candidates.50981.last,candidates.50981.party,candidates.50981.candidateID,candidates.50981.ballotOrder,candidates.50981.polID,candidates.50981.polNum,candidates.50981.electWon,raceCallStatus,candidates.50980.winnerDateTime,isCertified
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,TN-20221108_Eday80,43,Ballot Issue,G,Awaiting Poll Close,I,Amendment,Right-to-work,True,True,1 - Ban Union Requirement,1,2400000,99,0,4426725,True,20221108TN43741,2022-11-08,TN,Yes,Yes,50980,1,2,44402,0.0,No,No,50981,2,3,44403,0.0,,,
1667956832,2022-11-09 01:20:32 +0000,83b25784602daed92be104db5cf5a6446230f2d5,TN-20221108_Eday80,43,Ballot Issue,G,Active Tabulation,I,Amendment,Right-to-work,True,True,1 - Ban Union Requirement,1,2400000,99,23051,4426725,True,20221108TN43741,2022-11-08,TN,Yes,Yes,50980,1,2,44402,0.0,No,No,50981,2,3,44403,0.0,,,
1667957119,2022-11-09 01:25:19 +0000,6d7ee88678b17ac3babfbeca22c88d840ddf7ac8,TN-20221108_Eday80,43,Ballot Issue,G,Active Tabulation,I,Amendment,Right-to-work,True,True,1 - Ban Union Requirement,1,2400000,99,57306,4426725,True,20221108TN43741,2022-11-08,TN,Yes,Yes,50980,1,2,44402,0.0,No,No,50981,2,3,44403,0.0,,,
1667957715,2022-11-09 01:35:15 +0000,97cbc8b93cc842818a0fba948144842c3e8d51f0,TN-20221108_Eday80,43,Ballot Issue,G,Active Tabulation,I,Amendment,Right-to-work,True,True,1 - Ban Union Requirement,1,2400000,99,147834,4426725,True,20221108TN43741,2022-11-08,TN,Yes,Yes,50980,1,2,44402,0.0,No,No,50981,2,3,44403,0.0,,,
1667958559,2022-11-09 01:49:19 +0000,0a6694bb1cdd9734aff1178f6a5894d33a1a95cc,TN-20221108_Eday80,43,Ballot Issue,G,Active Tabulation,I,Amendment,Right-to-work,True,True,1 - Ban Union Requirement,1,2400000,99,219194,4426725,True,20221108TN43741,2022-11-08,TN,Yes,Yes,50980,1,2,44402,0.0,No,No,50981,2,3,44403,0.0,,,
1667959410,2022-11-09 02:03:30 +0000,98a277291480f2bee1271d939218798a5aa6ad2a,TN-20221108_Eday80,43,Ballot Issue,G,Active Tabulation,I,Amendment,Right-to-work,True,True,1 - Ban Union Requirement,1,2400000,99,235321,4426725,True,20221108TN43741,2022-11-08,TN,Yes,Yes,50980,1,2,44402,0.0,No,No,50981,2,3,44403,0.0,,,
1667959699,2022-11-09 02:08:19 +0000,204acec220204cf7636f9483a8300da582a314fa,TN-20221108_Eday80,43,Ballot Issue,G,Active Tabulation,I,Amendment,Right-to-work,True,True,1 - Ban Union Requirement,1,2400000,99,348974,4426725,True,20221108TN43741,2022-11-08,TN,Yes,Yes,50980,1,2,44402,0.0,No,No,50981,2,3,44403,0.0,,,
1667960540,2022-11-09 02:22:20 +0000,8f457dad835364421624abf7a3b05a9acf49f0bd,TN-20221108_Eday80,43,Ballot Issue,G,Active Tabulation,I,Amendment,Right-to-work,True,True,1 - Ban Union Requirement,1,2400000,99,379438,4426725,True,20221108TN43741,2022-11-08,TN,Yes,Yes,50980,1,2,44402,0.0,No,No,50981,2,3,44403,0.0,,,
1667961093,2022-11-09 02:31:33 +0000,1ec6490691d550bb25c67a95029d41260dad9223,TN-20221108_Eday80,43,Ballot Issue,G,Active Tabulation,I,Amendment,Right-to-work,True,True,1 - Ban Union Requirement,1,2400000,99,414752,4426725,True,20221108TN43741,2022-11-08,TN,Yes,Yes,50980,1,2,44402,0.0,No,No,50981,2,3,44403,0.0,,,
1667961378,2022-11-09 02:36:18 +0000,38867b5c6238941f5844472df77322f71d62b761,TN-20221108_Eday80,43,Ballot Issue,G,Active Tabulation,I,Amendment,Right-to-work,True,True,1 - Ban Union Requirement,1,2400000,99,545753,4426725,True,20221108TN43741,2022-11-08,TN,Yes,Yes,50980,1,2,44402,0.0,No,No,50981,2,3,44403,0.0,,,
