captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.44801.first,candidates.44801.last,candidates.44801.party,candidates.44801.incumbent,candidates.44801.candidateID,candidates.44801.polID,candidates.44801.ballotOrder,candidates.44801.polNum,candidates.44801.electWon,candidates.47431.first,candidates.47431.last,candidates.47431.party,candidates.47431.candidateID,candidates.47431.polID,candidates.47431.ballotOrder,candidates.47431.polNum,candidates.47431.electWon,candidates.44801.winnerDateTime,isCertified
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,OH-20221108_Eday62,36,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 14,14,313561,99,0,1049740,True,20221108OH36041,2022-11-08,OH,44801,David,Joyce,GOP,True,44801,62559,2,41415,0.0,Matt,Kilboy,Dem,47431,70110,1,42467,0.0,,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,OH-20221108_Eday80,36,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 14,14,305008,99,0,1049740,True,20221108OH36041,2022-11-08,OH,44801,David,Joyce,GOP,True,44801,62559,2,41415,0.0,Matt,Kilboy,Dem,47431,70110,1,42467,0.0,,
1667954884,2022-11-09 00:48:04 +0000,8f544a76833fbb21dc3fbc0ce7b73e3714be8529,OH-20221108_Eday80,36,General,G,Polls Closed/Waiting First Report,Too Early to Call,H,U.S. House,True,District 14,14,305008,99,0,1049740,True,20221108OH36041,2022-11-08,OH,44801,David,Joyce,GOP,True,44801,62559,2,41415,0.0,Matt,Kilboy,Dem,47431,70110,1,42467,0.0,,
1667956272,2022-11-09 01:11:12 +0000,e9730fe8cd073de363599251493da8f113e7bb60,OH-20221108_Eday80,36,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 14,14,305008,99,34273,1049740,True,20221108OH36041,2022-11-08,OH,44801,David,Joyce,GOP,True,44801,62559,2,41415,0.0,Matt,Kilboy,Dem,47431,70110,1,42467,0.0,,
1667957430,2022-11-09 01:30:30 +0000,03f90a735487a191903970f5b59ebf51d460c3e0,OH-20221108_Eday80,36,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 14,14,305008,99,48250,1049740,True,20221108OH36041,2022-11-08,OH,44801,David,Joyce,GOP,True,44801,62559,2,41415,0.0,Matt,Kilboy,Dem,47431,70110,1,42467,0.0,,
1667957715,2022-11-09 01:35:15 +0000,97cbc8b93cc842818a0fba948144842c3e8d51f0,OH-20221108_Eday80,36,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 14,14,305008,99,57037,1049740,True,20221108OH36041,2022-11-08,OH,44801,David,Joyce,GOP,True,44801,62559,2,41415,0.0,Matt,Kilboy,Dem,47431,70110,1,42467,0.0,,
1667957993,2022-11-09 01:39:53 +0000,af6b7ce58befb45bf1dd57f93615d5da519d3770,OH-20221108_Eday80,36,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 14,14,305008,99,73422,1049740,True,20221108OH36041,2022-11-08,OH,44801,David,Joyce,GOP,True,44801,62559,2,41415,0.0,Matt,Kilboy,Dem,47431,70110,1,42467,0.0,,
1667958273,2022-11-09 01:44:33 +0000,4199c67ba64ae17927c85a89877c89e59a577ae0,OH-20221108_Eday80,36,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 14,14,305008,99,107732,1049740,True,20221108OH36041,2022-11-08,OH,44801,David,Joyce,GOP,True,44801,62559,2,41415,0.0,Matt,Kilboy,Dem,47431,70110,1,42467,0.0,,
1667958559,2022-11-09 01:49:19 +0000,0a6694bb1cdd9734aff1178f6a5894d33a1a95cc,OH-20221108_Eday80,36,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 14,14,305008,99,101829,1049740,True,20221108OH36041,2022-11-08,OH,44801,David,Joyce,GOP,True,44801,62559,2,41415,0.0,Matt,Kilboy,Dem,47431,70110,1,42467,0.0,,
1667958843,2022-11-09 01:54:03 +0000,cdc0d2ad2c3afd665dd741c97f9de238aafb3cf6,OH-20221108_Eday80,36,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 14,14,305008,99,107732,1049740,True,20221108OH36041,2022-11-08,OH,44801,David,Joyce,GOP,True,44801,62559,2,41415,0.0,Matt,Kilboy,Dem,47431,70110,1,42467,0.0,,
