captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,incumbents.0.first,incumbents.0.last,incumbents.0.party,incumbents.0.candidateID,incumbents.0.polID,incumbents.0.polNum,national,state,keyRace,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.12369.first,candidates.12369.last,candidates.12369.incumbent,candidates.12369.party,candidates.12369.candidateID,candidates.12369.ballotOrder,candidates.12369.polID,candidates.12369.polNum,candidates.12369.electWon,candidates.13878.first,candidates.13878.last,candidates.13878.party,candidates.13878.candidateID,candidates.13878.ballotOrder,candidates.13878.polID,candidates.13878.polNum,candidates.13878.electWon,candidates.14091.first,candidates.14091.last,candidates.14091.party,candidates.14091.candidateID,candidates.14091.ballotOrder,candidates.14091.polID,candidates.14091.polNum,candidates.14091.electWon,candidates.14096.first,candidates.14096.last,candidates.14096.party,candidates.14096.candidateID,candidates.14096.ballotOrder,candidates.14096.polID,candidates.14096.polNum,candidates.14096.electWon,candidates.14097.first,candidates.14097.last,candidates.14097.party,candidates.14097.candidateID,candidates.14097.ballotOrder,candidates.14097.polID,candidates.14097.polNum,candidates.14097.electWon,candidates.12369.winnerDateTime,isCertified
1667963668,2022-11-09 03:14:28 +0000,504ec01bb7ea4ec861b67f44aa636e0055b5ba3d,CO-20221108_Eday80,6,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Michael,Bennet,Dem,12369,59911,8435,True,True,True,2600000,99,1166799,4316424,True,20221108CO7190,2022-11-08,CO,12369,Michael,Bennet,True,Dem,12369,1,59911,8435,0.0,Joe,O'Dea,GOP,13878,2,70785,9632,0.0,Frank,Atwood,AVP,14091,5,62539,8787,0.0,Brian,Peotter,Lib,14096,4,71788,9788,0.0,T.J.,Cole,Uty,14097,3,71787,9084,0.0,,
1667964227,2022-11-09 03:23:47 +0000,1cb90b95cdd6c1be23968f2b7d9618a95c5a5ad9,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,S,U.S. Senate,Michael,Bennet,Dem,12369,59911,8435,True,True,True,2600000,99,1427750,4316424,True,20221108CO7190,2022-11-08,CO,12369,Michael,Bennet,True,Dem,12369,1,59911,8435,0.0,Joe,O'Dea,GOP,13878,2,70785,9632,0.0,Frank,Atwood,AVP,14091,5,62539,8787,0.0,Brian,Peotter,Lib,14096,4,71788,9788,0.0,T.J.,Cole,Uty,14097,3,71787,9084,0.0,2022-11-09T03:09:48.001Z,
1667964860,2022-11-09 03:34:20 +0000,ee3367b043972f1875e6948799a9babb4f41fd05,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,S,U.S. Senate,Michael,Bennet,Dem,12369,59911,8435,True,True,True,2600000,99,1558494,4316424,True,20221108CO7190,2022-11-08,CO,12369,Michael,Bennet,True,Dem,12369,1,59911,8435,0.0,Joe,O'Dea,GOP,13878,2,70785,9632,0.0,Frank,Atwood,AVP,14091,5,62539,8787,0.0,Brian,Peotter,Lib,14096,4,71788,9788,0.0,T.J.,Cole,Uty,14097,3,71787,9084,0.0,2022-11-09T03:09:48.001Z,
1667965711,2022-11-09 03:48:31 +0000,3f97935f76145660588ec69d4480a824e21e2bd4,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,S,U.S. Senate,Michael,Bennet,Dem,12369,59911,8435,True,True,True,2600000,99,1589077,4316424,True,20221108CO7190,2022-11-08,CO,12369,Michael,Bennet,True,Dem,12369,1,59911,8435,0.0,Joe,O'Dea,GOP,13878,2,70785,9632,0.0,Frank,Atwood,AVP,14091,5,62539,8787,0.0,Brian,Peotter,Lib,14096,4,71788,9788,0.0,T.J.,Cole,Uty,14097,3,71787,9084,0.0,2022-11-09T03:09:48.001Z,
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,S,U.S. Senate,Michael,Bennet,Dem,12369,59911,8435,True,True,True,2600000,99,1593925,4316424,True,20221108CO7190,2022-11-08,CO,12369,Michael,Bennet,True,Dem,12369,1,59911,8435,0.0,Joe,O'Dea,GOP,13878,2,70785,9632,0.0,Frank,Atwood,AVP,14091,5,62539,8787,0.0,Brian,Peotter,Lib,14096,4,71788,9788,0.0,T.J.,Cole,Uty,14097,3,71787,9084,0.0,2022-11-09T03:09:48.001Z,
1667967540,2022-11-08 22:19:00 -0600,673632f1537c7c9f2368084b99ec47b67621c41e,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,S,U.S. Senate,Michael,Bennet,Dem,12369,59911,8435,True,True,True,2600000,99,1624801,4316424,True,20221108CO7190,2022-11-08,CO,12369,Michael,Bennet,True,Dem,12369,1,59911,8435,0.0,Joe,O'Dea,GOP,13878,2,70785,9632,0.0,Frank,Atwood,AVP,14091,5,62539,8787,0.0,Brian,Peotter,Lib,14096,4,71788,9788,0.0,T.J.,Cole,Uty,14097,3,71787,9084,0.0,2022-11-09T03:09:48.001Z,
1667967905,2022-11-08 22:25:05 -0600,7b53fc8cb8c53477e9f4fecf82fac92988ee5275,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,S,U.S. Senate,Michael,Bennet,Dem,12369,59911,8435,True,True,True,2600000,99,1655970,4316424,True,20221108CO7190,2022-11-08,CO,12369,Michael,Bennet,True,Dem,12369,1,59911,8435,0.0,Joe,O'Dea,GOP,13878,2,70785,9632,0.0,Frank,Atwood,AVP,14091,5,62539,8787,0.0,Brian,Peotter,Lib,14096,4,71788,9788,0.0,T.J.,Cole,Uty,14097,3,71787,9084,0.0,2022-11-09T03:09:48.001Z,
1667968709,2022-11-08 22:38:29 -0600,a479186c1a21e09ae947de1863bf72d461e8b879,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,S,U.S. Senate,Michael,Bennet,Dem,12369,59911,8435,True,True,True,2600000,99,1678629,4316424,True,20221108CO7190,2022-11-08,CO,12369,Michael,Bennet,True,Dem,12369,1,59911,8435,0.0,Joe,O'Dea,GOP,13878,2,70785,9632,0.0,Frank,Atwood,AVP,14091,5,62539,8787,0.0,Brian,Peotter,Lib,14096,4,71788,9788,0.0,T.J.,Cole,Uty,14097,3,71787,9084,0.0,2022-11-09T03:09:48.001Z,
1667969592,2022-11-08 22:53:12 -0600,1aa535c5b76797aa0c55f68109cd2149e6f7b08a,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,S,U.S. Senate,Michael,Bennet,Dem,12369,59911,8435,True,True,True,2600000,99,1691493,4316424,True,20221108CO7190,2022-11-08,CO,12369,Michael,Bennet,True,Dem,12369,1,59911,8435,0.0,Joe,O'Dea,GOP,13878,2,70785,9632,0.0,Frank,Atwood,AVP,14091,5,62539,8787,0.0,Brian,Peotter,Lib,14096,4,71788,9788,0.0,T.J.,Cole,Uty,14097,3,71787,9084,0.0,2022-11-09T03:09:48.001Z,
1667970415,2022-11-08 23:06:55 -0600,f1d4e9736f94ffa7aa7ebd5da07699c9a419c5df,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,S,U.S. Senate,Michael,Bennet,Dem,12369,59911,8435,True,True,True,2600000,99,1698785,4316424,True,20221108CO7190,2022-11-08,CO,12369,Michael,Bennet,True,Dem,12369,1,59911,8435,0.0,Joe,O'Dea,GOP,13878,2,70785,9632,0.0,Frank,Atwood,AVP,14091,5,62539,8787,0.0,Brian,Peotter,Lib,14096,4,71788,9788,0.0,T.J.,Cole,Uty,14097,3,71787,9084,0.0,2022-11-09T03:09:48.001Z,
1667971304,2022-11-08 23:21:44 -0600,1425fca56a9abad3e92162e44d8c52f320121f3e,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,S,U.S. Senate,Michael,Bennet,Dem,12369,59911,8435,True,True,True,2600000,99,1714988,4316424,True,20221108CO7190,2022-11-08,CO,12369,Michael,Bennet,True,Dem,12369,1,59911,8435,0.0,Joe,O'Dea,GOP,13878,2,70785,9632,0.0,Frank,Atwood,AVP,14091,5,62539,8787,0.0,Brian,Peotter,Lib,14096,4,71788,9788,0.0,T.J.,Cole,Uty,14097,3,71787,9084,0.0,2022-11-09T03:09:48.001Z,
1667972176,2022-11-08 23:36:16 -0600,a6fd708cc30eea79171ae74711d81685981a53ab,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,S,U.S. Senate,Michael,Bennet,Dem,12369,59911,8435,True,True,True,2600000,99,1718221,4316424,True,20221108CO7190,2022-11-08,CO,12369,Michael,Bennet,True,Dem,12369,1,59911,8435,0.0,Joe,O'Dea,GOP,13878,2,70785,9632,0.0,Frank,Atwood,AVP,14091,5,62539,8787,0.0,Brian,Peotter,Lib,14096,4,71788,9788,0.0,T.J.,Cole,Uty,14097,3,71787,9084,0.0,2022-11-09T03:09:48.001Z,
1667973028,2022-11-08 23:50:28 -0600,a3d91b8cb9f4b51cad939bdf33c45f8678401177,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,S,U.S. Senate,Michael,Bennet,Dem,12369,59911,8435,True,True,True,2600000,99,1730243,4316424,True,20221108CO7190,2022-11-08,CO,12369,Michael,Bennet,True,Dem,12369,1,59911,8435,0.0,Joe,O'Dea,GOP,13878,2,70785,9632,0.0,Frank,Atwood,AVP,14091,5,62539,8787,0.0,Brian,Peotter,Lib,14096,4,71788,9788,0.0,T.J.,Cole,Uty,14097,3,71787,9084,0.0,2022-11-09T03:09:48.001Z,
1667973878,2022-11-09 00:04:38 -0600,dd0a2fb7e0a1ea86d312428fcf4c7c68541cc7da,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,S,U.S. Senate,Michael,Bennet,Dem,12369,59911,8435,True,True,True,2600000,99,1742706,4316424,True,20221108CO7190,2022-11-08,CO,12369,Michael,Bennet,True,Dem,12369,1,59911,8435,0.0,Joe,O'Dea,GOP,13878,2,70785,9632,0.0,Frank,Atwood,AVP,14091,5,62539,8787,0.0,Brian,Peotter,Lib,14096,4,71788,9788,0.0,T.J.,Cole,Uty,14097,3,71787,9084,0.0,2022-11-09T03:09:48.001Z,
1667974664,2022-11-09 00:17:44 -0600,d987a91643923201706646f74ed6cc4da6a088a6,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,S,U.S. Senate,Michael,Bennet,Dem,12369,59911,8435,True,True,True,2600000,99,1749590,4316424,True,20221108CO7190,2022-11-08,CO,12369,Michael,Bennet,True,Dem,12369,1,59911,8435,0.0,Joe,O'Dea,GOP,13878,2,70785,9632,0.0,Frank,Atwood,AVP,14091,5,62539,8787,0.0,Brian,Peotter,Lib,14096,4,71788,9788,0.0,T.J.,Cole,Uty,14097,3,71787,9084,0.0,2022-11-09T03:09:48.001Z,
1667975402,2022-11-09 00:30:02 -0600,1cb740bfe02888499fbb239b5454758b24512913,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,S,U.S. Senate,Michael,Bennet,Dem,12369,59911,8435,True,True,True,2600000,99,1765364,4316424,True,20221108CO7190,2022-11-08,CO,12369,Michael,Bennet,True,Dem,12369,1,59911,8435,0.0,Joe,O'Dea,GOP,13878,2,70785,9632,0.0,Frank,Atwood,AVP,14091,5,62539,8787,0.0,Brian,Peotter,Lib,14096,4,71788,9788,0.0,T.J.,Cole,Uty,14097,3,71787,9084,0.0,2022-11-09T03:09:48.001Z,
1667976265,2022-11-09 00:44:25 -0600,f24bbc37a7ca703e419e133d048b4da5b1f386e7,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,S,U.S. Senate,Michael,Bennet,Dem,12369,59911,8435,True,True,True,2600000,99,1780030,4316424,True,20221108CO7190,2022-11-08,CO,12369,Michael,Bennet,True,Dem,12369,1,59911,8435,0.0,Joe,O'Dea,GOP,13878,2,70785,9632,0.0,Frank,Atwood,AVP,14091,5,62539,8787,0.0,Brian,Peotter,Lib,14096,4,71788,9788,0.0,T.J.,Cole,Uty,14097,3,71787,9084,0.0,2022-11-09T03:09:48.001Z,
1667976427,2022-11-09 00:47:07 -0600,37543865b42fa093eb6d12d5468203ace58ae06d,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,S,U.S. Senate,Michael,Bennet,Dem,12369,59911,8435,True,True,True,2600000,99,1783384,4316424,True,20221108CO7190,2022-11-08,CO,12369,Michael,Bennet,True,Dem,12369,1,59911,8435,0.0,Joe,O'Dea,GOP,13878,2,70785,9632,0.0,Frank,Atwood,AVP,14091,5,62539,8787,0.0,Brian,Peotter,Lib,14096,4,71788,9788,0.0,T.J.,Cole,Uty,14097,3,71787,9084,0.0,2022-11-09T03:09:48.001Z,
1667976467,2022-11-09 00:47:47 -0600,32bb8c730464b2ab549dbe977eea353741198772,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,S,U.S. Senate,Michael,Bennet,Dem,12369,59911,8435,True,True,True,2600000,99,1780030,4316424,True,20221108CO7190,2022-11-08,CO,12369,Michael,Bennet,True,Dem,12369,1,59911,8435,0.0,Joe,O'Dea,GOP,13878,2,70785,9632,0.0,Frank,Atwood,AVP,14091,5,62539,8787,0.0,Brian,Peotter,Lib,14096,4,71788,9788,0.0,T.J.,Cole,Uty,14097,3,71787,9084,0.0,2022-11-09T03:09:48.001Z,
1667977035,2022-11-09 00:57:15 -0600,89983779edad63b3a09a72677c82618581111910,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,S,U.S. Senate,Michael,Bennet,Dem,12369,59911,8435,True,True,True,2600000,99,1790604,4316424,True,20221108CO7190,2022-11-08,CO,12369,Michael,Bennet,True,Dem,12369,1,59911,8435,0.0,Joe,O'Dea,GOP,13878,2,70785,9632,0.0,Frank,Atwood,AVP,14091,5,62539,8787,0.0,Brian,Peotter,Lib,14096,4,71788,9788,0.0,T.J.,Cole,Uty,14097,3,71787,9084,0.0,2022-11-09T03:09:48.001Z,
1667977447,2022-11-09 01:04:07 -0600,85b5a3bb4e8662c6fa8f3bf8244be3cdf20864e6,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,S,U.S. Senate,Michael,Bennet,Dem,12369,59911,8435,True,True,True,2600000,99,1795692,4316424,True,20221108CO7190,2022-11-08,CO,12369,Michael,Bennet,True,Dem,12369,1,59911,8435,0.0,Joe,O'Dea,GOP,13878,2,70785,9632,0.0,Frank,Atwood,AVP,14091,5,62539,8787,0.0,Brian,Peotter,Lib,14096,4,71788,9788,0.0,T.J.,Cole,Uty,14097,3,71787,9084,0.0,2022-11-09T03:09:48.001Z,
1667978261,2022-11-09 01:17:41 -0600,2fcf177a45bf7e84f8682ce5ff329f68ac735ac5,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,S,U.S. Senate,Michael,Bennet,Dem,12369,59911,8435,True,True,True,2600000,99,1798783,4316424,True,20221108CO7190,2022-11-08,CO,12369,Michael,Bennet,True,Dem,12369,1,59911,8435,0.0,Joe,O'Dea,GOP,13878,2,70785,9632,0.0,Frank,Atwood,AVP,14091,5,62539,8787,0.0,Brian,Peotter,Lib,14096,4,71788,9788,0.0,T.J.,Cole,Uty,14097,3,71787,9084,0.0,2022-11-09T03:09:48.001Z,
1667978300,2022-11-09 01:18:20 -0600,cc039c86c955ff3ce99cab7d92b061779609269e,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,S,U.S. Senate,Michael,Bennet,Dem,12369,59911,8435,True,True,True,2600000,99,1795692,4316424,True,20221108CO7190,2022-11-08,CO,12369,Michael,Bennet,True,Dem,12369,1,59911,8435,0.0,Joe,O'Dea,GOP,13878,2,70785,9632,0.0,Frank,Atwood,AVP,14091,5,62539,8787,0.0,Brian,Peotter,Lib,14096,4,71788,9788,0.0,T.J.,Cole,Uty,14097,3,71787,9084,0.0,2022-11-09T03:09:48.001Z,
1667978339,2022-11-09 01:18:59 -0600,e64fd6d30c0bca643babf663d248b28fa9a45ee8,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,S,U.S. Senate,Michael,Bennet,Dem,12369,59911,8435,True,True,True,2600000,99,1798783,4316424,True,20221108CO7190,2022-11-08,CO,12369,Michael,Bennet,True,Dem,12369,1,59911,8435,0.0,Joe,O'Dea,GOP,13878,2,70785,9632,0.0,Frank,Atwood,AVP,14091,5,62539,8787,0.0,Brian,Peotter,Lib,14096,4,71788,9788,0.0,T.J.,Cole,Uty,14097,3,71787,9084,0.0,2022-11-09T03:09:48.001Z,
1667978785,2022-11-09 01:26:25 -0600,af0eab9768fdd8200aa460357a21f2c42b46d660,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,S,U.S. Senate,Michael,Bennet,Dem,12369,59911,8435,True,True,True,2600000,99,1810071,4316424,True,20221108CO7190,2022-11-08,CO,12369,Michael,Bennet,True,Dem,12369,1,59911,8435,0.0,Joe,O'Dea,GOP,13878,2,70785,9632,0.0,Frank,Atwood,AVP,14091,5,62539,8787,0.0,Brian,Peotter,Lib,14096,4,71788,9788,0.0,T.J.,Cole,Uty,14097,3,71787,9084,0.0,2022-11-09T03:09:48.001Z,
1667979607,2022-11-09 01:40:07 -0600,421947c10ff858f42c586f7d9249efab54b1c5f4,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,S,U.S. Senate,Michael,Bennet,Dem,12369,59911,8435,True,True,True,2600000,99,1837687,4316424,True,20221108CO7190,2022-11-08,CO,12369,Michael,Bennet,True,Dem,12369,1,59911,8435,0.0,Joe,O'Dea,GOP,13878,2,70785,9632,0.0,Frank,Atwood,AVP,14091,5,62539,8787,0.0,Brian,Peotter,Lib,14096,4,71788,9788,0.0,T.J.,Cole,Uty,14097,3,71787,9084,0.0,2022-11-09T03:09:48.001Z,
1667980498,2022-11-09 01:54:58 -0600,080f852a8c127ca7a693ce7339f054df2661fd43,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,S,U.S. Senate,Michael,Bennet,Dem,12369,59911,8435,True,True,True,2600000,99,1839086,4316424,True,20221108CO7190,2022-11-08,CO,12369,Michael,Bennet,True,Dem,12369,1,59911,8435,0.0,Joe,O'Dea,GOP,13878,2,70785,9632,0.0,Frank,Atwood,AVP,14091,5,62539,8787,0.0,Brian,Peotter,Lib,14096,4,71788,9788,0.0,T.J.,Cole,Uty,14097,3,71787,9084,0.0,2022-11-09T03:09:48.001Z,
1667981242,2022-11-09 02:07:22 -0600,cf751ccf5a467e68d03bb00a59a524242998a7c9,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,S,U.S. Senate,Michael,Bennet,Dem,12369,59911,8435,True,True,True,2600000,99,1854121,4316424,True,20221108CO7190,2022-11-08,CO,12369,Michael,Bennet,True,Dem,12369,1,59911,8435,0.0,Joe,O'Dea,GOP,13878,2,70785,9632,0.0,Frank,Atwood,AVP,14091,5,62539,8787,0.0,Brian,Peotter,Lib,14096,4,71788,9788,0.0,T.J.,Cole,Uty,14097,3,71787,9084,0.0,2022-11-09T03:09:48.001Z,
1667982239,2022-11-09 02:23:59 -0600,6ac7decc37ff65117d96ebb80dff7cb7afcf6df0,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,S,U.S. Senate,Michael,Bennet,Dem,12369,59911,8435,True,True,True,2600000,99,1864166,4316424,True,20221108CO7190,2022-11-08,CO,12369,Michael,Bennet,True,Dem,12369,1,59911,8435,0.0,Joe,O'Dea,GOP,13878,2,70785,9632,0.0,Frank,Atwood,AVP,14091,5,62539,8787,0.0,Brian,Peotter,Lib,14096,4,71788,9788,0.0,T.J.,Cole,Uty,14097,3,71787,9084,0.0,2022-11-09T03:09:48.001Z,
1667982953,2022-11-09 02:35:53 -0600,13d6d4b4c5dace7f7aa45ed141b768f0bd488e4b,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,S,U.S. Senate,Michael,Bennet,Dem,12369,59911,8435,True,True,True,2400000,99,1864166,4316424,True,20221108CO7190,2022-11-08,CO,12369,Michael,Bennet,True,Dem,12369,1,59911,8435,0.0,Joe,O'Dea,GOP,13878,2,70785,9632,0.0,Frank,Atwood,AVP,14091,5,62539,8787,0.0,Brian,Peotter,Lib,14096,4,71788,9788,0.0,T.J.,Cole,Uty,14097,3,71787,9084,0.0,2022-11-09T03:09:48.001Z,
