captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.20643.first,candidates.20643.last,candidates.20643.abbrv,candidates.20643.party,candidates.20643.incumbent,candidates.20643.candidateID,candidates.20643.polID,candidates.20643.ballotOrder,candidates.20643.polNum,candidates.20643.electWon,candidates.23072.first,candidates.23072.last,candidates.23072.party,candidates.23072.candidateID,candidates.23072.polID,candidates.23072.ballotOrder,candidates.23072.polNum,candidates.23072.electWon,candidates.20643.winnerDateTime,isCertified
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,CA-20221108_Eday62,5,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 44,44,197107,99,0,439054,True,20221108CA5734,2022-11-08,CA,20643,Nanette,Barragan,Barragn,Dem,True,20643,65073,1,12713,0,Paul,Jones,GOP,23072,70705,2,13849,0,,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,CA-20221108_Eday80,5,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 44,44,210772,99,0,438953,True,20221108CA5734,2022-11-08,CA,20643,Nanette,Barragan,Barragn,Dem,True,20643,65073,1,12713,0,Paul,Jones,GOP,23072,70705,2,13849,0,,
1667949842,2022-11-08 23:24:02 +0000,e733c733b3b3c33f13905f9501db69cb94a55a64,CA-20221108_Eday80,5,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 44,44,210772,90,0,438953,True,20221108CA5734,2022-11-08,CA,20643,Nanette,Barragan,Barragn,Dem,True,20643,65073,1,12713,0,Paul,Jones,GOP,23072,70705,2,13849,0,,
1667968798,2022-11-08 22:39:58 -0600,a5f602864fc4763e8a6bc6f82d3436a01320e3bc,CA-20221108_Eday80,5,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 44,44,210772,90,47380,438953,True,20221108CA5734,2022-11-08,CA,20643,Nanette,Barragan,Barragn,Dem,True,20643,65073,1,12713,0,Paul,Jones,GOP,23072,70705,2,13849,0,,
1667970504,2022-11-08 23:08:24 -0600,218805bf82c018e2091a699549a3db0180a36d98,CA-20221108_Eday80,5,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 44,44,210772,90,54422,438953,True,20221108CA5734,2022-11-08,CA,20643,Nanette,Barragan,Barragn,Dem,True,20643,65073,1,12713,0,Paul,Jones,GOP,23072,70705,2,13849,0,,
1667971350,2022-11-08 23:22:30 -0600,4e8d6a153dbb49007925da1747ddadcd1394934d,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 44,44,210772,90,54422,438953,True,20221108CA5734,2022-11-08,CA,20643,Nanette,Barragan,Barragn,Dem,True,20643,65073,1,12713,0,Paul,Jones,GOP,23072,70705,2,13849,0,2022-11-09T05:09:19.278Z,
1667983719,2022-11-09 02:48:39 -0600,a8d889d3e1698c6a2e70070696b60b41396d5c92,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 44,44,210772,90,72864,438953,True,20221108CA5734,2022-11-08,CA,20643,Nanette,Barragan,Barragn,Dem,True,20643,65073,1,12713,0,Paul,Jones,GOP,23072,70705,2,13849,0,2022-11-09T05:09:19.278Z,
1667985436,2022-11-09 03:17:16 -0600,3424d47f5341c2a346e8a3799f78a52faeab6c0b,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 44,44,210772,90,74851,438953,True,20221108CA5734,2022-11-08,CA,20643,Nanette,Barragan,Barragn,Dem,True,20643,65073,1,12713,0,Paul,Jones,GOP,23072,70705,2,13849,0,2022-11-09T05:09:19.278Z,
1667986670,2022-11-09 03:37:50 -0600,3ce5459e007ea5a14e2ac661307781abfdf1592b,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 44,44,210772,90,75455,438953,True,20221108CA5734,2022-11-08,CA,20643,Nanette,Barragan,Barragn,Dem,True,20643,65073,1,12713,0,Paul,Jones,GOP,23072,70705,2,13849,0,2022-11-09T05:09:19.278Z,
1667987444,2022-11-09 03:50:44 -0600,535a461b75364f2c1d70c8e62728ceb9443765d2,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 44,44,210772,90,75483,438953,True,20221108CA5734,2022-11-08,CA,20643,Nanette,Barragan,Barragn,Dem,True,20643,65073,1,12713,0,Paul,Jones,GOP,23072,70705,2,13849,0,2022-11-09T05:09:19.278Z,
1667987484,2022-11-09 03:51:24 -0600,980f6fe5a4a9ffa7810478d35fa77761f4ccdcbc,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 44,44,210772,90,75455,438953,True,20221108CA5734,2022-11-08,CA,20643,Nanette,Barragan,Barragn,Dem,True,20643,65073,1,12713,0,Paul,Jones,GOP,23072,70705,2,13849,0,2022-11-09T05:09:19.278Z,
1667987524,2022-11-09 03:52:04 -0600,c251c6fbf74f00217c61f2d533377b35edad2d39,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 44,44,210772,90,75483,438953,True,20221108CA5734,2022-11-08,CA,20643,Nanette,Barragan,Barragn,Dem,True,20643,65073,1,12713,0,Paul,Jones,GOP,23072,70705,2,13849,0,2022-11-09T05:09:19.278Z,
1667989081,2022-11-09 04:18:01 -0600,563fc595ee6cbed39038ea61943efe67b7efb8ba,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 44,44,188708,90,75640,438953,True,20221108CA5734,2022-11-08,CA,20643,Nanette,Barragan,Barragn,Dem,True,20643,65073,1,12713,0,Paul,Jones,GOP,23072,70705,2,13849,0,2022-11-09T05:09:19.278Z,
1667989121,2022-11-09 04:18:41 -0600,c465f18bc76653d10d16bdf8263355edd2fe0344,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 44,44,210772,90,75483,438953,True,20221108CA5734,2022-11-08,CA,20643,Nanette,Barragan,Barragn,Dem,True,20643,65073,1,12713,0,Paul,Jones,GOP,23072,70705,2,13849,0,2022-11-09T05:09:19.278Z,
