captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.39150.first,candidates.39150.last,candidates.39150.abbrv,candidates.39150.party,candidates.39150.incumbent,candidates.39150.candidateID,candidates.39150.polID,candidates.39150.ballotOrder,candidates.39150.polNum,candidates.39150.electWon,candidates.39965.first,candidates.39965.last,candidates.39965.abbrv,candidates.39965.party,candidates.39965.candidateID,candidates.39965.polID,candidates.39965.ballotOrder,candidates.39965.polNum,candidates.39965.electWon,candidates.39965.winnerDateTime,isCertified
1667961378,2022-11-09 02:36:18 +0000,38867b5c6238941f5844472df77322f71d62b761,NJ-20221108_Eday80,31,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 7,7,250302,90,63595,1201130,True,20221108NJ31218,2022-11-08,NJ,39150,Tom,Malinowski,Malnwsk,Dem,True,39150,66843,1,35184,0,Thomas,Kean Jr.,KeanJr,GOP,39965,56741,2,33198,0,,
1667961990,2022-11-09 02:46:30 +0000,34fd47cd084122fe0c5fed09f89e8cc11319e728,NJ-20221108_Eday80,31,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 7,7,250302,90,69008,1201130,True,20221108NJ31218,2022-11-08,NJ,39150,Tom,Malinowski,Malnwsk,Dem,True,39150,66843,1,35184,0,Thomas,Kean Jr.,KeanJr,GOP,39965,56741,2,33198,0,,
1667962555,2022-11-09 02:55:55 +0000,84c8aec46b0824d2dabb875d986800c8bb475bfb,NJ-20221108_Eday80,31,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 7,7,250302,90,76101,1201130,True,20221108NJ31218,2022-11-08,NJ,39150,Tom,Malinowski,Malnwsk,Dem,True,39150,66843,1,35184,0,Thomas,Kean Jr.,KeanJr,GOP,39965,56741,2,33198,0,,
1667962837,2022-11-09 03:00:37 +0000,d57fedbb0cf82cf130c9d008e459203d23c317e0,NJ-20221108_Eday80,31,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 7,7,250302,90,122403,1201130,True,20221108NJ31218,2022-11-08,NJ,39150,Tom,Malinowski,Malnwsk,Dem,True,39150,66843,1,35184,0,Thomas,Kean Jr.,KeanJr,GOP,39965,56741,2,33198,0,,
1667963668,2022-11-09 03:14:28 +0000,504ec01bb7ea4ec861b67f44aa636e0055b5ba3d,NJ-20221108_Eday80,31,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 7,7,250302,90,132007,1201130,True,20221108NJ31218,2022-11-08,NJ,39150,Tom,Malinowski,Malnwsk,Dem,True,39150,66843,1,35184,0,Thomas,Kean Jr.,KeanJr,GOP,39965,56741,2,33198,0,,
1667964559,2022-11-09 03:29:19 +0000,9953e63a0357b9189618b1f7ef238581cfdffcbb,NJ-20221108_Eday80,31,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 7,7,262615,90,162027,1201130,True,20221108NJ31218,2022-11-08,NJ,39150,Tom,Malinowski,Malnwsk,Dem,True,39150,66843,1,35184,0,Thomas,Kean Jr.,KeanJr,GOP,39965,56741,2,33198,0,,
1667965711,2022-11-09 03:48:31 +0000,3f97935f76145660588ec69d4480a824e21e2bd4,NJ-20221108_Eday80,31,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 7,7,272710,90,182077,1201130,True,20221108NJ31218,2022-11-08,NJ,39150,Tom,Malinowski,Malnwsk,Dem,True,39150,66843,1,35184,0,Thomas,Kean Jr.,KeanJr,GOP,39965,56741,2,33198,0,,
1667967816,2022-11-08 22:23:36 -0600,d408c38a39cd0e703677d5a02a0d39ca6987e85c,NJ-20221108_Eday80,31,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 7,7,272710,90,196220,1201130,True,20221108NJ31218,2022-11-08,NJ,39150,Tom,Malinowski,Malnwsk,Dem,True,39150,66843,1,35184,0,Thomas,Kean Jr.,KeanJr,GOP,39965,56741,2,33198,0,,
1667968667,2022-11-08 22:37:47 -0600,a013d457c641e43c359ed7cf524810962213905d,NJ-20221108_Eday80,31,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 7,7,272710,90,245417,1201130,True,20221108NJ31218,2022-11-08,NJ,39150,Tom,Malinowski,Malnwsk,Dem,True,39150,66843,1,35184,0,Thomas,Kean Jr.,KeanJr,GOP,39965,56741,2,33198,0,,
1667969376,2022-11-08 22:49:36 -0600,4ac813ba060ccffdf02cdf61aae9dd9c0b214438,NJ-20221108_Eday80,31,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 7,7,279886,90,277598,1201130,True,20221108NJ31218,2022-11-08,NJ,39150,Tom,Malinowski,Malnwsk,Dem,True,39150,66843,1,35184,0,Thomas,Kean Jr.,KeanJr,GOP,39965,56741,2,33198,0,,
1667971079,2022-11-08 23:17:59 -0600,1cf7281bce65e8581e70a1164dc3589ed87371d4,NJ-20221108_Eday80,31,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 7,7,279886,90,282852,1201130,True,20221108NJ31218,2022-11-08,NJ,39150,Tom,Malinowski,Malnwsk,Dem,True,39150,66843,1,35184,0,Thomas,Kean Jr.,KeanJr,GOP,39965,56741,2,33198,0,,
1667971879,2022-11-08 23:31:19 -0600,e58483b4fb47a48c624446a947423840f5e4d94b,NJ-20221108_Eday80,31,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 7,7,291143,90,282852,1201130,True,20221108NJ31218,2022-11-08,NJ,39150,Tom,Malinowski,Malnwsk,Dem,True,39150,66843,1,35184,0,Thomas,Kean Jr.,KeanJr,GOP,39965,56741,2,33198,0,,
1667972764,2022-11-08 23:46:04 -0600,82ba377844e9961d9064213cab9939b1444d2eba,NJ-20221108_Eday80,31,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 7,7,291143,90,290163,1201130,True,20221108NJ31218,2022-11-08,NJ,39150,Tom,Malinowski,Malnwsk,Dem,True,39150,66843,1,35184,0,Thomas,Kean Jr.,KeanJr,GOP,39965,56741,2,33198,0,,
1667973555,2022-11-08 23:59:15 -0600,574ef20eb007a0ff55ecd54e4003b61f517e06b5,NJ-20221108_Eday80,31,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 7,7,315326,90,292486,1201130,True,20221108NJ31218,2022-11-08,NJ,39150,Tom,Malinowski,Malnwsk,Dem,True,39150,66843,1,35184,0,Thomas,Kean Jr.,KeanJr,GOP,39965,56741,2,33198,0,,
1667974313,2022-11-09 00:11:53 -0600,6b3b0bacc6c41a15c188eab11ce932a1d154d208,NJ-20221108_Eday80,31,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 7,7,324985,90,292486,1201130,True,20221108NJ31218,2022-11-08,NJ,39150,Tom,Malinowski,Malnwsk,Dem,True,39150,66843,1,35184,0,Thomas,Kean Jr.,KeanJr,GOP,39965,56741,2,33198,0,,
1667974357,2022-11-09 00:12:37 -0600,f3a34debf9bc3f3d09633b4380781add88e0174a,NJ-20221108_Eday80,31,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 7,7,315326,90,292486,1201130,True,20221108NJ31218,2022-11-08,NJ,39150,Tom,Malinowski,Malnwsk,Dem,True,39150,66843,1,35184,0,Thomas,Kean Jr.,KeanJr,GOP,39965,56741,2,33198,0,,
1667974399,2022-11-09 00:13:19 -0600,d8b138971a5b2dcea653b8ad14e8ae0ccdecaf13,NJ-20221108_Eday80,31,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 7,7,324985,90,292486,1201130,True,20221108NJ31218,2022-11-08,NJ,39150,Tom,Malinowski,Malnwsk,Dem,True,39150,66843,1,35184,0,Thomas,Kean Jr.,KeanJr,GOP,39965,56741,2,33198,0,,
1667975114,2022-11-09 00:25:14 -0600,7de9a48755736c6c6b0e73777ec236e813c5ce50,NJ-20221108_Eday80,31,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 7,7,307880,95,292486,1201130,True,20221108NJ31218,2022-11-08,NJ,39150,Tom,Malinowski,Malnwsk,Dem,True,39150,66843,1,35184,0,Thomas,Kean Jr.,KeanJr,GOP,39965,56741,2,33198,0,,
1667975154,2022-11-09 00:25:54 -0600,e385cf3ed45230deb4315fbba874f4f4144f56b6,NJ-20221108_Eday80,31,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 7,7,324985,90,292486,1201130,True,20221108NJ31218,2022-11-08,NJ,39150,Tom,Malinowski,Malnwsk,Dem,True,39150,66843,1,35184,0,Thomas,Kean Jr.,KeanJr,GOP,39965,56741,2,33198,0,,
1667975196,2022-11-09 00:26:36 -0600,e7c0ff159fd1c173ed3e565feb144ed98be0c89e,NJ-20221108_Eday80,31,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 7,7,307880,95,292486,1201130,True,20221108NJ31218,2022-11-08,NJ,39150,Tom,Malinowski,Malnwsk,Dem,True,39150,66843,1,35184,0,Thomas,Kean Jr.,KeanJr,GOP,39965,56741,2,33198,0,,
1668015485,2022-11-09 11:38:05 -0600,86cfe33b1ec05150e4b2afef8fe68a6c3574f562,NJ-20221108_Eday80,31,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 7,7,306590,95,292486,1201130,True,20221108NJ31218,2022-11-08,NJ,39150,Tom,Malinowski,Malnwsk,Dem,True,39150,66843,1,35184,0,Thomas,Kean Jr.,KeanJr,GOP,39965,56741,2,33198,0,,
1668030498,2022-11-09 15:48:18 -0600,f6565c0954d09d679279c10ed8e38bb39e6bfd2b,NJ-20221108_Eday80,31,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 7,7,306590,95,293338,1201130,True,20221108NJ31218,2022-11-08,NJ,39150,Tom,Malinowski,Malnwsk,Dem,True,39150,66843,1,35184,0,Thomas,Kean Jr.,KeanJr,GOP,39965,56741,2,33198,0,,
1668035305,2022-11-09 17:08:25 -0600,c28ce79fa17f5db120bec105555718ed650f4d22,NJ-20221108_Eday80,31,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,306590,95,293338,1201130,True,20221108NJ31218,2022-11-08,NJ,39150,Tom,Malinowski,Malnwsk,Dem,True,39150,66843,1,35184,0,Thomas,Kean Jr.,KeanJr,GOP,39965,56741,2,33198,0,2022-11-09T23:00:53.963Z,
1668035345,2022-11-09 17:09:05 -0600,bb809ceba1848fa4b398b58d67b28918b95b3c78,NJ-20221108_Eday80,31,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 7,7,306590,95,293338,1201130,True,20221108NJ31218,2022-11-08,NJ,39150,Tom,Malinowski,Malnwsk,Dem,True,39150,66843,1,35184,0,Thomas,Kean Jr.,KeanJr,GOP,39965,56741,2,33198,0,,
1668035515,2022-11-09 17:11:55 -0600,f975291a6821b35d88032d15ac48e4c44d4eeae1,NJ-20221108_Eday80,31,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,306590,95,293338,1201130,True,20221108NJ31218,2022-11-08,NJ,39150,Tom,Malinowski,Malnwsk,Dem,True,39150,66843,1,35184,0,Thomas,Kean Jr.,KeanJr,GOP,39965,56741,2,33198,0,2022-11-09T23:00:53.963Z,
1668035558,2022-11-09 17:12:38 -0600,6842add30be01e93ca0c59354e51b7e6488e3e0c,NJ-20221108_Eday80,31,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 7,7,306590,95,293338,1201130,True,20221108NJ31218,2022-11-08,NJ,39150,Tom,Malinowski,Malnwsk,Dem,True,39150,66843,1,35184,0,Thomas,Kean Jr.,KeanJr,GOP,39965,56741,2,33198,0,,
1668035602,2022-11-09 17:13:22 -0600,08f55546df12b3d14ed532e0461fd46bc3405de8,NJ-20221108_Eday80,31,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,306590,95,293338,1201130,True,20221108NJ31218,2022-11-08,NJ,39150,Tom,Malinowski,Malnwsk,Dem,True,39150,66843,1,35184,0,Thomas,Kean Jr.,KeanJr,GOP,39965,56741,2,33198,0,2022-11-09T23:00:53.963Z,
1668092390,2022-11-10 08:59:50 -0600,3f408e101eeb9f31c7ed25948620b40f600e5c81,NJ-20221108_Eday80,31,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,306590,95,293354,1201130,True,20221108NJ31218,2022-11-08,NJ,39150,Tom,Malinowski,Malnwsk,Dem,True,39150,66843,1,35184,0,Thomas,Kean Jr.,KeanJr,GOP,39965,56741,2,33198,0,2022-11-09T23:00:53.963Z,
1668116688,2022-11-10 15:44:48 -0600,aec1482f53fed895be9d6558f2764c91a206da86,NJ-20221108_Eday80,31,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,306590,95,294644,1201130,True,20221108NJ31218,2022-11-08,NJ,39150,Tom,Malinowski,Malnwsk,Dem,True,39150,66843,1,35184,0,Thomas,Kean Jr.,KeanJr,GOP,39965,56741,2,33198,0,2022-11-09T23:00:53.963Z,
1668175435,2022-11-11 08:03:55 -0600,ed66fdeeca2109cd1162d9bb04ccd4c4341bf364,NJ-20221108_Eday80,31,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,306590,95,295679,1201130,True,20221108NJ31218,2022-11-08,NJ,39150,Tom,Malinowski,Malnwsk,Dem,True,39150,66843,1,35184,0,Thomas,Kean Jr.,KeanJr,GOP,39965,56741,2,33198,0,2022-11-09T23:00:53.963Z,
1668195660,2022-11-11 13:41:00 -0600,d2a0380d7952a3a4e3c6d1af1035878cfa8ab89a,NJ-20221108_Eday80,31,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,306590,95,297648,1201130,True,20221108NJ31218,2022-11-08,NJ,39150,Tom,Malinowski,Malnwsk,Dem,True,39150,66843,1,35184,0,Thomas,Kean Jr.,KeanJr,GOP,39965,56741,2,33198,0,2022-11-09T23:00:53.963Z,
1668525858,2022-11-15 09:24:18 -0600,184c20b4525adebf267a188bdc4bdfb48dd91274,NJ-20221108_Eday80,31,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,306590,95,297649,1201130,True,20221108NJ31218,2022-11-08,NJ,39150,Tom,Malinowski,Malnwsk,Dem,True,39150,66843,1,35184,0,Thomas,Kean Jr.,KeanJr,GOP,39965,56741,2,33198,0,2022-11-09T23:00:53.963Z,
1668548972,2022-11-15 15:49:32 -0600,db8e2aa86c45aeb7794caedf064ac1cfadc71842,NJ-20221108_Eday80,31,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,306590,95,299152,1201130,True,20221108NJ31218,2022-11-08,NJ,39150,Tom,Malinowski,Malnwsk,Dem,True,39150,66843,1,35184,0,Thomas,Kean Jr.,KeanJr,GOP,39965,56741,2,33198,0,2022-11-09T23:00:53.963Z,
1668610788,2022-11-16 08:59:48 -0600,b65d39bcdfae51cbacbc20f3b055fd7dfe166096,NJ-20221108_Eday80,31,General,G,Active Tabulation,Called,H,U.S. House,True,District 7,7,306590,95,301667,1201130,True,20221108NJ31218,2022-11-08,NJ,39150,Tom,Malinowski,Malnwsk,Dem,True,39150,66843,1,35184,0,Thomas,Kean Jr.,KeanJr,GOP,39965,56741,2,33198,0,2022-11-09T23:00:53.963Z,
1668616052,2022-11-16 10:27:32 -0600,0c1469fb5662584a57effd561d8159e5e460219c,NJ-20221108_Eday80,31,General,G,Tabulation Paused,Called,H,U.S. House,True,District 7,7,306590,95,301667,1201130,True,20221108NJ31218,2022-11-08,NJ,39150,Tom,Malinowski,Malnwsk,Dem,True,39150,66843,1,35184,0,Thomas,Kean Jr.,KeanJr,GOP,39965,56741,2,33198,0,2022-11-09T23:00:53.963Z,
1668627526,2022-11-16 13:38:46 -0600,7fe4e9113fcb3fdb8b79af56fba0c4560e59a7a7,NJ-20221108_Eday80,31,General,G,Tabulation Paused,Called,H,U.S. House,True,District 7,7,315075,95,301667,1201130,True,20221108NJ31218,2022-11-08,NJ,39150,Tom,Malinowski,Malnwsk,Dem,True,39150,66843,1,35184,0,Thomas,Kean Jr.,KeanJr,GOP,39965,56741,2,33198,0,2022-11-09T23:00:53.963Z,
1669066206,2022-11-21 15:30:06 -0600,a85e409fe16ae300b896ddc00c5a1d19cedbdc08,NJ-20221108_Eday80,31,General,G,Tabulation Paused,Called,H,U.S. House,True,District 7,7,309493,95,303239,1201130,True,20221108NJ31218,2022-11-08,NJ,39150,Tom,Malinowski,Malnwsk,Dem,True,39150,66843,1,35184,0,Thomas,Kean Jr.,KeanJr,GOP,39965,56741,2,33198,0,2022-11-09T23:00:53.963Z,
1669070238,2022-11-21 16:37:18 -0600,aca19956d39e261657e3747f5e2ca55299ee2b49,NJ-20221108_Eday80,31,General,G,Tabulation Paused,Called,H,U.S. House,True,District 7,7,309942,95,304609,1201130,True,20221108NJ31218,2022-11-08,NJ,39150,Tom,Malinowski,Malnwsk,Dem,True,39150,66843,1,35184,0,Thomas,Kean Jr.,KeanJr,GOP,39965,56741,2,33198,0,2022-11-09T23:00:53.963Z,
1669142543,2022-11-22 12:42:23 -0600,be2ff79b4d61e252e2936501fdcd1379157a7d05,NJ-20221108_Eday80,31,General,G,Tabulation Paused,Called,H,U.S. House,True,District 7,7,309435,95,304609,1201130,True,20221108NJ31218,2022-11-08,NJ,39150,Tom,Malinowski,Malnwsk,Dem,True,39150,66843,1,35184,0,Thomas,Kean Jr.,KeanJr,GOP,39965,56741,2,33198,0,2022-11-09T23:00:53.963Z,False
1669142716,2022-11-22 12:45:16 -0600,79d44b5d9695d1b5051d7c0b0a308193430cee5a,NJ-20221108_Eday80,31,General,G,Tabulation Paused,Called,H,U.S. House,True,District 7,7,309435,95,307943,1201130,True,20221108NJ31218,2022-11-08,NJ,39150,Tom,Malinowski,Malnwsk,Dem,True,39150,66843,1,35184,0,Thomas,Kean Jr.,KeanJr,GOP,39965,56741,2,33198,0,2022-11-09T23:00:53.963Z,False
1669928081,2022-12-01 14:54:41 -0600,cfc68b30e61c514379e77ea80716a7abe70de8e3,NJ-20221108_Eday80,31,General,G,Tabulation Paused,Called,H,U.S. House,True,District 7,7,310526,95,310093,1201130,True,20221108NJ31218,2022-11-08,NJ,39150,Tom,Malinowski,Malnwsk,Dem,True,39150,66843,1,35184,0,Thomas,Kean Jr.,KeanJr,GOP,39965,56741,2,33198,0,2022-11-09T23:00:53.963Z,False
