captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.51893.first,candidates.51893.last,candidates.51893.incumbent,candidates.51893.party,candidates.51893.candidateID,candidates.51893.ballotOrder,candidates.51893.polID,candidates.51893.polNum,candidates.51893.electWon,candidates.53154.first,candidates.53154.last,candidates.53154.abbrv,candidates.53154.party,candidates.53154.candidateID,candidates.53154.ballotOrder,candidates.53154.polID,candidates.53154.polNum,candidates.53154.electWon,candidates.51893.winnerDateTime
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,PA-20221108_Eday64,39,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 4,4,409187,99,0,704636,True,20221108PA39011,2022-11-08,PA,51893,Madeleine,Dean,True,Dem,51893,1,66414,44703,0,Christian,Nascimento,Nascimnt,GOP,53154,2,70051,46197,0,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,PA-20221108_Eday80,39,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 4,4,384722,99,0,704636,True,20221108PA39011,2022-11-08,PA,51893,Madeleine,Dean,True,Dem,51893,1,66414,44703,0,Christian,Nascimento,Nascimnt,GOP,53154,2,70051,46197,0,
1667946903,2022-11-08 22:35:03 +0000,cb1028268673c8c2a42a51ee33da39f10a4ad1c1,PA-20221108_Eday80,39,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 4,4,384722,95,0,704636,True,20221108PA39011,2022-11-08,PA,51893,Madeleine,Dean,True,Dem,51893,1,66414,44703,0,Christian,Nascimento,Nascimnt,GOP,53154,2,70051,46197,0,
1667956006,2022-11-09 01:06:46 +0000,01cc2f6d0039b2fcb59e03eced60e58dcb253844,PA-20221108_Eday80,39,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 4,4,384722,95,0,704636,True,20221108PA39011,2022-11-08,PA,51893,Madeleine,Dean,True,Dem,51893,1,66414,44703,0,Christian,Nascimento,Nascimnt,GOP,53154,2,70051,46197,0,
1667959981,2022-11-09 02:13:01 +0000,f7108f15221a3f4ac4310e0ba678593081137a5c,PA-20221108_Eday80,39,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 4,4,384722,95,6873,704636,True,20221108PA39011,2022-11-08,PA,51893,Madeleine,Dean,True,Dem,51893,1,66414,44703,0,Christian,Nascimento,Nascimnt,GOP,53154,2,70051,46197,0,
1667960540,2022-11-09 02:22:20 +0000,8f457dad835364421624abf7a3b05a9acf49f0bd,PA-20221108_Eday80,39,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 4,4,384722,95,8192,704636,True,20221108PA39011,2022-11-08,PA,51893,Madeleine,Dean,True,Dem,51893,1,66414,44703,0,Christian,Nascimento,Nascimnt,GOP,53154,2,70051,46197,0,
1667960816,2022-11-09 02:26:56 +0000,8a1624065b18c7c6c4408259c296b51116c46c3f,PA-20221108_Eday80,39,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 4,4,384722,95,14427,704636,True,20221108PA39011,2022-11-08,PA,51893,Madeleine,Dean,True,Dem,51893,1,66414,44703,0,Christian,Nascimento,Nascimnt,GOP,53154,2,70051,46197,0,
1667961709,2022-11-09 02:41:49 +0000,0f04550731ed05e8c23b521fa0b273774c5a4a51,PA-20221108_Eday80,39,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 4,4,384722,95,17128,704636,True,20221108PA39011,2022-11-08,PA,51893,Madeleine,Dean,True,Dem,51893,1,66414,44703,0,Christian,Nascimento,Nascimnt,GOP,53154,2,70051,46197,0,
1667961990,2022-11-09 02:46:30 +0000,34fd47cd084122fe0c5fed09f89e8cc11319e728,PA-20221108_Eday80,39,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 4,4,384722,95,20690,704636,True,20221108PA39011,2022-11-08,PA,51893,Madeleine,Dean,True,Dem,51893,1,66414,44703,0,Christian,Nascimento,Nascimnt,GOP,53154,2,70051,46197,0,
1667962555,2022-11-09 02:55:55 +0000,84c8aec46b0824d2dabb875d986800c8bb475bfb,PA-20221108_Eday80,39,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 4,4,384722,95,24048,704636,True,20221108PA39011,2022-11-08,PA,51893,Madeleine,Dean,True,Dem,51893,1,66414,44703,0,Christian,Nascimento,Nascimnt,GOP,53154,2,70051,46197,0,
