captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.22894.first,candidates.22894.last,candidates.22894.abbrv,candidates.22894.party,candidates.22894.incumbent,candidates.22894.candidateID,candidates.22894.polID,candidates.22894.ballotOrder,candidates.22894.polNum,candidates.22894.electWon,candidates.22896.first,candidates.22896.last,candidates.22896.party,candidates.22896.candidateID,candidates.22896.polID,candidates.22896.ballotOrder,candidates.22896.polNum,candidates.22896.electWon,candidates.22894.winnerDateTime,isCertified
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,CA-20221108_Eday62,5,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 8,8,224755,99,0,891229,True,20221108CA5698,2022-11-08,CA,22894,John,Garamendi,Garmnd,Dem,True,22894,7136,2,11174,0,Rudy,Recile,GOP,22896,70672,1,13749,0,,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,CA-20221108_Eday80,5,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 8,8,248793,99,0,891025,True,20221108CA5698,2022-11-08,CA,22894,John,Garamendi,Garmnd,Dem,True,22894,7136,2,11174,0,Rudy,Recile,GOP,22896,70672,1,13749,0,,
1667950106,2022-11-08 23:28:26 +0000,03bd9b09dc6ae9d95766d3877a273fc07c395a68,CA-20221108_Eday80,5,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 8,8,248793,90,0,891025,True,20221108CA5698,2022-11-08,CA,22894,John,Garamendi,Garmnd,Dem,True,22894,7136,2,11174,0,Rudy,Recile,GOP,22896,70672,1,13749,0,,
1667968667,2022-11-08 22:37:47 -0600,a013d457c641e43c359ed7cf524810962213905d,CA-20221108_Eday80,5,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 8,8,248793,90,89323,891025,True,20221108CA5698,2022-11-08,CA,22894,John,Garamendi,Garmnd,Dem,True,22894,7136,2,11174,0,Rudy,Recile,GOP,22896,70672,1,13749,0,,
1667971079,2022-11-08 23:17:59 -0600,1cf7281bce65e8581e70a1164dc3589ed87371d4,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 8,8,248793,90,89323,891025,True,20221108CA5698,2022-11-08,CA,22894,John,Garamendi,Garmnd,Dem,True,22894,7136,2,11174,0,Rudy,Recile,GOP,22896,70672,1,13749,0,2022-11-09T05:07:41.033Z,
1667973692,2022-11-09 00:01:32 -0600,ace2173236427104569b3ce7a51ec8e19284acf6,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 8,8,248793,90,89719,891025,True,20221108CA5698,2022-11-08,CA,22894,John,Garamendi,Garmnd,Dem,True,22894,7136,2,11174,0,Rudy,Recile,GOP,22896,70672,1,13749,0,2022-11-09T05:07:41.033Z,
1667976103,2022-11-09 00:41:43 -0600,5c2c6a219a6e0642a5f516a1c66f722f5c42d6c0,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 8,8,248793,90,98683,891025,True,20221108CA5698,2022-11-08,CA,22894,John,Garamendi,Garmnd,Dem,True,22894,7136,2,11174,0,Rudy,Recile,GOP,22896,70672,1,13749,0,2022-11-09T05:07:41.033Z,
1667976914,2022-11-09 00:55:14 -0600,5c39d98cea3779ab691e2ae42f4961d1de16c4b9,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 8,8,248793,90,104082,891025,True,20221108CA5698,2022-11-08,CA,22894,John,Garamendi,Garmnd,Dem,True,22894,7136,2,11174,0,Rudy,Recile,GOP,22896,70672,1,13749,0,2022-11-09T05:07:41.033Z,
1667976996,2022-11-09 00:56:36 -0600,c42ff185ff10da6e900ee98d629248349a3fcfdc,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 8,8,248793,90,98683,891025,True,20221108CA5698,2022-11-08,CA,22894,John,Garamendi,Garmnd,Dem,True,22894,7136,2,11174,0,Rudy,Recile,GOP,22896,70672,1,13749,0,2022-11-09T05:07:41.033Z,
1667977035,2022-11-09 00:57:15 -0600,89983779edad63b3a09a72677c82618581111910,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 8,8,248793,90,104082,891025,True,20221108CA5698,2022-11-08,CA,22894,John,Garamendi,Garmnd,Dem,True,22894,7136,2,11174,0,Rudy,Recile,GOP,22896,70672,1,13749,0,2022-11-09T05:07:41.033Z,
