captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,incumbents.0.first,incumbents.0.last,incumbents.0.party,incumbents.0.candidateID,incumbents.0.polID,incumbents.0.polNum,national,state,keyRace,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.18860.first,candidates.18860.last,candidates.18860.incumbent,candidates.18860.party,candidates.18860.candidateID,candidates.18860.ballotOrder,candidates.18860.polID,candidates.18860.polNum,candidates.18860.electWon,candidates.19546.first,candidates.19546.last,candidates.19546.party,candidates.19546.candidateID,candidates.19546.ballotOrder,candidates.19546.polID,candidates.19546.polNum,candidates.19546.electWon,candidates.19732.first,candidates.19732.last,candidates.19732.party,candidates.19732.candidateID,candidates.19732.ballotOrder,candidates.19732.polID,candidates.19732.polNum,candidates.19732.electWon,candidates.19733.first,candidates.19733.last,candidates.19733.party,candidates.19733.candidateID,candidates.19733.ballotOrder,candidates.19733.polID,candidates.19733.polNum,candidates.19733.electWon,candidates.19822.first,candidates.19822.last,candidates.19822.party,candidates.19822.candidateID,candidates.19822.ballotOrder,candidates.19822.polID,candidates.19822.polNum,candidates.19822.electWon,candidates.18860.winnerDateTime,isCertified
1667971879,2022-11-08 23:31:19 -0600,e58483b4fb47a48c624446a947423840f5e4d94b,ID-20221108_Eday82,13,General,G,Active Tabulation,Called,G,Governor,Brad,Little,GOP,18860,53635,15061,True,True,True,650000,99,210920,999384,True,20221108ID13676,2022-11-08,ID,18860,Brad,Little,True,GOP,18860,2,53635,15061,0,Stephen,Heidt,Dem,19546,1,70332,16509,0,Paul,Sand,Lib,19732,4,70344,16622,0,Chantyrose,Davison,CST,19733,3,70345,16623,0,Ammon,Bundy,Ind,19822,5,71538,16670,0,2022-11-09T04:00:13.484Z,
1667972634,2022-11-08 23:43:54 -0600,3031aa1b4c4f867ee3a729dc96e8d9a1d63eee32,ID-20221108_Eday82,13,General,G,Active Tabulation,Called,G,Governor,Brad,Little,GOP,18860,53635,15061,True,True,True,650000,99,224280,999384,True,20221108ID13676,2022-11-08,ID,18860,Brad,Little,True,GOP,18860,2,53635,15061,0,Stephen,Heidt,Dem,19546,1,70332,16509,0,Paul,Sand,Lib,19732,4,70344,16622,0,Chantyrose,Davison,CST,19733,3,70345,16623,0,Ammon,Bundy,Ind,19822,5,71538,16670,0,2022-11-09T04:00:13.484Z,
1667973466,2022-11-08 23:57:46 -0600,99efdc0f1ed1d3ebdb4c01c2b3affc8219305bc0,ID-20221108_Eday82,13,General,G,Active Tabulation,Called,G,Governor,Brad,Little,GOP,18860,53635,15061,True,True,True,650000,99,225303,999384,True,20221108ID13676,2022-11-08,ID,18860,Brad,Little,True,GOP,18860,2,53635,15061,0,Stephen,Heidt,Dem,19546,1,70332,16509,0,Paul,Sand,Lib,19732,4,70344,16622,0,Chantyrose,Davison,CST,19733,3,70345,16623,0,Ammon,Bundy,Ind,19822,5,71538,16670,0,2022-11-09T04:00:13.484Z,
1667973512,2022-11-08 23:58:32 -0600,c5b8277525be0367964460ee9775326f5b2cc341,ID-20221108_Eday82,13,General,G,Active Tabulation,Called,G,Governor,Brad,Little,GOP,18860,53635,15061,True,True,True,650000,99,224280,999384,True,20221108ID13676,2022-11-08,ID,18860,Brad,Little,True,GOP,18860,2,53635,15061,0,Stephen,Heidt,Dem,19546,1,70332,16509,0,Paul,Sand,Lib,19732,4,70344,16622,0,Chantyrose,Davison,CST,19733,3,70345,16623,0,Ammon,Bundy,Ind,19822,5,71538,16670,0,2022-11-09T04:00:13.484Z,
1667973555,2022-11-08 23:59:15 -0600,574ef20eb007a0ff55ecd54e4003b61f517e06b5,ID-20221108_Eday82,13,General,G,Active Tabulation,Called,G,Governor,Brad,Little,GOP,18860,53635,15061,True,True,True,650000,99,225303,999384,True,20221108ID13676,2022-11-08,ID,18860,Brad,Little,True,GOP,18860,2,53635,15061,0,Stephen,Heidt,Dem,19546,1,70332,16509,0,Paul,Sand,Lib,19732,4,70344,16622,0,Chantyrose,Davison,CST,19733,3,70345,16623,0,Ammon,Bundy,Ind,19822,5,71538,16670,0,2022-11-09T04:00:13.484Z,
1667973692,2022-11-09 00:01:32 -0600,ace2173236427104569b3ce7a51ec8e19284acf6,ID-20221108_Eday82,13,General,G,Active Tabulation,Called,G,Governor,Brad,Little,GOP,18860,53635,15061,True,True,True,650000,99,281640,999384,True,20221108ID13676,2022-11-08,ID,18860,Brad,Little,True,GOP,18860,2,53635,15061,0,Stephen,Heidt,Dem,19546,1,70332,16509,0,Paul,Sand,Lib,19732,4,70344,16622,0,Chantyrose,Davison,CST,19733,3,70345,16623,0,Ammon,Bundy,Ind,19822,5,71538,16670,0,2022-11-09T04:00:13.484Z,
1667973737,2022-11-09 00:02:17 -0600,f7940d04f83247dd0cbf585d2d4f25b8c66e477d,ID-20221108_Eday82,13,General,G,Active Tabulation,Called,G,Governor,Brad,Little,GOP,18860,53635,15061,True,True,True,650000,99,225303,999384,True,20221108ID13676,2022-11-08,ID,18860,Brad,Little,True,GOP,18860,2,53635,15061,0,Stephen,Heidt,Dem,19546,1,70332,16509,0,Paul,Sand,Lib,19732,4,70344,16622,0,Chantyrose,Davison,CST,19733,3,70345,16623,0,Ammon,Bundy,Ind,19822,5,71538,16670,0,2022-11-09T04:00:13.484Z,
1667973793,2022-11-09 00:03:13 -0600,471324a7f30a6780d5e1d2eb6bf6c21c79776e91,ID-20221108_Eday82,13,General,G,Active Tabulation,Called,G,Governor,Brad,Little,GOP,18860,53635,15061,True,True,True,650000,99,272972,999384,True,20221108ID13676,2022-11-08,ID,18860,Brad,Little,True,GOP,18860,2,53635,15061,0,Stephen,Heidt,Dem,19546,1,70332,16509,0,Paul,Sand,Lib,19732,4,70344,16622,0,Chantyrose,Davison,CST,19733,3,70345,16623,0,Ammon,Bundy,Ind,19822,5,71538,16670,0,2022-11-09T04:00:13.484Z,
1667973921,2022-11-09 00:05:21 -0600,8c7bea4e5501d62c6edf8b543f4ffeaf66fbee7c,ID-20221108_Eday82,13,General,G,Active Tabulation,Called,G,Governor,Brad,Little,GOP,18860,53635,15061,True,True,True,650000,99,281640,999384,True,20221108ID13676,2022-11-08,ID,18860,Brad,Little,True,GOP,18860,2,53635,15061,0,Stephen,Heidt,Dem,19546,1,70332,16509,0,Paul,Sand,Lib,19732,4,70344,16622,0,Chantyrose,Davison,CST,19733,3,70345,16623,0,Ammon,Bundy,Ind,19822,5,71538,16670,0,2022-11-09T04:00:13.484Z,
1667974050,2022-11-09 00:07:30 -0600,7abf683084771abb66bcbd62c846b6795b86899c,ID-20221108_Eday82,13,General,G,Active Tabulation,Called,G,Governor,Brad,Little,GOP,18860,53635,15061,True,True,True,650000,99,272972,999384,True,20221108ID13676,2022-11-08,ID,18860,Brad,Little,True,GOP,18860,2,53635,15061,0,Stephen,Heidt,Dem,19546,1,70332,16509,0,Paul,Sand,Lib,19732,4,70344,16622,0,Chantyrose,Davison,CST,19733,3,70345,16623,0,Ammon,Bundy,Ind,19822,5,71538,16670,0,2022-11-09T04:00:13.484Z,
1667974099,2022-11-09 00:08:19 -0600,67d73bab95116eb2dbcfbbf8bea9e7546d6f9d87,ID-20221108_Eday82,13,General,G,Active Tabulation,Called,G,Governor,Brad,Little,GOP,18860,53635,15061,True,True,True,650000,99,281640,999384,True,20221108ID13676,2022-11-08,ID,18860,Brad,Little,True,GOP,18860,2,53635,15061,0,Stephen,Heidt,Dem,19546,1,70332,16509,0,Paul,Sand,Lib,19732,4,70344,16622,0,Chantyrose,Davison,CST,19733,3,70345,16623,0,Ammon,Bundy,Ind,19822,5,71538,16670,0,2022-11-09T04:00:13.484Z,
1667974225,2022-11-09 00:10:25 -0600,2985b4bedf5fc7a85a7f91a2caf4c7b14617e055,ID-20221108_Eday82,13,General,G,Active Tabulation,Called,G,Governor,Brad,Little,GOP,18860,53635,15061,True,True,True,650000,99,272972,999384,True,20221108ID13676,2022-11-08,ID,18860,Brad,Little,True,GOP,18860,2,53635,15061,0,Stephen,Heidt,Dem,19546,1,70332,16509,0,Paul,Sand,Lib,19732,4,70344,16622,0,Chantyrose,Davison,CST,19733,3,70345,16623,0,Ammon,Bundy,Ind,19822,5,71538,16670,0,2022-11-09T04:00:13.484Z,
1667974269,2022-11-09 00:11:09 -0600,13a14ca127ca598b674838e5aa250bed9ab33b53,ID-20221108_Eday82,13,General,G,Active Tabulation,Called,G,Governor,Brad,Little,GOP,18860,53635,15061,True,True,True,650000,99,281640,999384,True,20221108ID13676,2022-11-08,ID,18860,Brad,Little,True,GOP,18860,2,53635,15061,0,Stephen,Heidt,Dem,19546,1,70332,16509,0,Paul,Sand,Lib,19732,4,70344,16622,0,Chantyrose,Davison,CST,19733,3,70345,16623,0,Ammon,Bundy,Ind,19822,5,71538,16670,0,2022-11-09T04:00:13.484Z,
