captureTimestamp,captureDateTime,captureRevision,raceID,resultsType,eevp,statePostal,stateName,reportingunitID,reportingunitLevel,pollClosingTime,level,electTotal,lastUpdated,precinctsReporting,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,candidates.3.candidateID,candidates.3.voteCount,candidates.3.votePct,candidates.4.candidateID,candidates.4.voteCount,candidates.4.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional,candidates.0.winner,candidates.0.calledAt,candidates.0.colorIndex,candidates.1.colorIndex
1667971571,2022-11-08 23:26:11 -0600,d2379320e55d7c8b235939474aad516c1cf9a83b,20221108ID13676,live,29.85,ID,Idaho,13,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T05:24:09.872Z,235,982,23.93,18860,119597,61.64,19546,46860,24.15,19822,23847,12.29,19732,2154,1.11,19733,1571,0.81,650000,99,194029,999384,235,293,X,2022-11-09T04:00:13.484Z,0.0,
1667971614,2022-11-08 23:26:54 -0600,3e2db293b352d34f57f22cada11d4f92f345178d,20221108ID13676,live,30.71,ID,Idaho,13,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T05:25:59.439Z,250,982,25.46,18860,122990,61.61,19546,47421,23.75,19822,25367,12.71,19732,2217,1.11,19733,1640,0.82,650000,99,199635,999384,250,302,X,2022-11-09T04:00:13.484Z,0.0,
1667971785,2022-11-08 23:29:45 -0600,0263826aefa5e72057a0aaa213c232b6c0eefa0d,20221108ID13676,live,32.45,ID,Idaho,13,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T05:28:34.143Z,272,982,27.7,18860,129395,61.35,19546,50049,23.73,19822,27380,12.98,19732,2357,1.12,19733,1739,0.82,650000,99,210920,999384,272,319,X,2022-11-09T04:00:13.484Z,0.0,
1667971879,2022-11-08 23:31:19 -0600,e58483b4fb47a48c624446a947423840f5e4d94b,20221108ID13676,live,32.7,ID,Idaho,13,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T05:29:47.779Z,276,982,28.11,18860,130603,61.44,19546,50118,23.58,19822,27701,13.03,19732,2373,1.12,19733,1771,0.83,650000,99,212566,999384,276,321,X,2022-11-09T04:00:13.484Z,0.0,
1667972308,2022-11-08 23:38:28 -0600,ba9f5f7b5ce443fdefcabab3b6292f3cd1310af6,20221108ID13676,live,33.9,ID,Idaho,13,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T05:36:15.317Z,300,982,30.55,18860,135352,61.42,19546,51140,23.21,19822,29480,13.38,19732,2492,1.13,19733,1892,0.86,650000,99,220356,999384,300,333,X,2022-11-09T04:00:13.484Z,0.0,
1667972427,2022-11-08 23:40:27 -0600,ae4901446f849f3ab62f6a79323d475c59ad0832,20221108ID13676,live,33.9,ID,Idaho,13,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T05:38:41.567Z,300,982,30.55,18860,135352,61.42,19546,51140,23.21,19822,29480,13.38,19732,2492,1.13,19733,1892,0.86,650000,99,220356,999384,300,333,X,2022-11-09T04:00:13.484Z,0.0,
1667972585,2022-11-08 23:43:05 -0600,801d3f687be77bd20982c8b22a575eda658a7594,20221108ID13676,live,34.5,ID,Idaho,13,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T05:41:47.029Z,311,982,31.67,18860,137868,61.47,19546,51504,22.96,19822,30460,13.58,19732,2521,1.12,19733,1927,0.86,650000,99,224280,999384,311,339,X,2022-11-09T04:00:13.484Z,0.0,
1667972634,2022-11-08 23:43:54 -0600,3031aa1b4c4f867ee3a729dc96e8d9a1d63eee32,20221108ID13676,live,34.66,ID,Idaho,13,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T05:42:27.594Z,311,982,31.67,18860,138544,61.49,19546,51716,22.95,19822,30575,13.57,19732,2536,1.13,19733,1932,0.86,650000,99,225303,999384,311,340,X,2022-11-09T04:00:13.484Z,0.0,
1667972810,2022-11-08 23:46:50 -0600,aa61daf8417c040e13c56de238053c966d7a0302,20221108ID13676,live,34.66,ID,Idaho,13,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T05:44:34.607Z,311,982,31.67,18860,138544,61.49,19546,51716,22.95,19822,30575,13.57,19732,2536,1.13,19733,1932,0.86,650000,99,225303,999384,311,340,X,2022-11-09T04:00:13.484Z,0.0,
1667972898,2022-11-08 23:48:18 -0600,7f5611a68542690dfbbea4b10f2d25fb123813f8,20221108ID13676,live,36.98,ID,Idaho,13,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T05:47:31.116Z,334,982,34.01,18860,147391,61.31,19546,54644,22.73,19822,33591,13.97,19732,2728,1.13,19733,2034,0.85,650000,99,240388,999384,334,363,X,2022-11-09T04:00:13.484Z,0.0,
1667972943,2022-11-08 23:49:03 -0600,2188e3ab5f27e10fb4df9e561d0af4cab5cf665c,20221108ID13676,live,37.3,ID,Idaho,13,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T05:48:10.344Z,348,982,35.44,18860,148740,61.35,19546,54759,22.59,19822,34134,14.08,19732,2745,1.13,19733,2048,0.84,650000,99,242426,999384,348,366,X,2022-11-09T04:00:13.484Z,0.0,
1667972986,2022-11-08 23:49:46 -0600,8b5a6bad408154143d5639ac38f52891382240a4,20221108ID13676,live,37.3,ID,Idaho,13,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T05:48:32.253Z,348,982,35.44,18860,148740,61.35,19546,54759,22.59,19822,34134,14.08,19732,2745,1.13,19733,2048,0.84,650000,99,242426,999384,348,366,X,2022-11-09T04:00:13.484Z,0.0,
1667973028,2022-11-08 23:50:28 -0600,a3d91b8cb9f4b51cad939bdf33c45f8678401177,20221108ID13676,live,37.3,ID,Idaho,13,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T05:49:38.186Z,348,982,35.44,18860,148740,61.35,19546,54759,22.59,19822,34134,14.08,19732,2745,1.13,19733,2048,0.84,650000,99,242426,999384,348,366,X,2022-11-09T04:00:13.484Z,0.0,
1667973204,2022-11-08 23:53:24 -0600,9ca1adc2a96ccb8173cfd35380377368538cfb03,20221108ID13676,live,37.42,ID,Idaho,13,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T05:52:16.311Z,352,982,35.85,18860,149275,61.37,19546,54844,22.55,19822,34288,14.1,19732,2758,1.13,19733,2060,0.85,650000,99,243225,999384,352,367,X,2022-11-09T04:00:13.484Z,0.0,
1667973512,2022-11-08 23:58:32 -0600,c5b8277525be0367964460ee9775326f5b2cc341,20221108ID13676,live,42.0,ID,Idaho,13,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T05:56:06.520Z,352,982,35.85,18860,166332,60.93,19546,58340,21.37,19822,42833,15.69,19732,3118,1.14,19733,2349,0.86,650000,99,272972,999384,352,412,X,2022-11-09T04:00:13.484Z,0.0,
1667973648,2022-11-09 00:00:48 -0600,56d1333c268e0ca83267f304bc7ebda9b0c770b6,20221108ID13676,live,43.33,ID,Idaho,13,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T06:00:00.899Z,365,982,37.17,18860,171780,60.99,19546,59142,21.0,19822,45067,16.0,19732,3212,1.14,19733,2439,0.87,650000,99,281640,999384,365,425,X,2022-11-09T04:00:13.484Z,0.0,
1667973737,2022-11-09 00:02:17 -0600,f7940d04f83247dd0cbf585d2d4f25b8c66e477d,20221108ID13676,live,44.7,ID,Idaho,13,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T06:00:51.684Z,380,982,38.7,18860,176718,60.83,19546,61326,21.11,19822,46616,16.05,19732,3362,1.16,19733,2502,0.86,650000,99,290524,999384,380,439,X,2022-11-09T04:00:13.484Z,0.0,
1667973793,2022-11-09 00:03:13 -0600,471324a7f30a6780d5e1d2eb6bf6c21c79776e91,20221108ID13676,live,44.7,ID,Idaho,13,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T06:01:59.142Z,389,982,39.61,18860,176718,60.83,19546,61326,21.11,19822,46616,16.05,19732,3362,1.16,19733,2502,0.86,650000,99,290524,999384,389,439,X,2022-11-09T04:00:13.484Z,0.0,
1667973835,2022-11-09 00:03:55 -0600,b3bdd8a625be8657c0e5a46d72158acdcfd366d2,20221108ID13676,live,44.7,ID,Idaho,13,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T06:02:32.160Z,389,982,39.61,18860,176718,60.83,19546,61326,21.11,19822,46616,16.05,19732,3362,1.16,19733,2502,0.86,650000,99,290524,999384,389,439,X,2022-11-09T04:00:13.484Z,0.0,
1667973878,2022-11-09 00:04:38 -0600,dd0a2fb7e0a1ea86d312428fcf4c7c68541cc7da,20221108ID13676,live,44.7,ID,Idaho,13,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T06:03:31.826Z,389,982,39.61,18860,176718,60.83,19546,61326,21.11,19822,46616,16.05,19732,3362,1.16,19733,2502,0.86,650000,99,290524,999384,389,439,X,2022-11-09T04:00:13.484Z,0.0,
1667974050,2022-11-09 00:07:30 -0600,7abf683084771abb66bcbd62c846b6795b86899c,20221108ID13676,live,45.62,ID,Idaho,13,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T06:06:42.763Z,396,982,40.33,18860,181032,61.05,19546,62034,20.92,19822,47451,16.0,19732,3415,1.15,19733,2592,0.87,650000,99,296524,999384,396,448,X,2022-11-09T04:00:13.484Z,0.0,
1667974313,2022-11-09 00:11:53 -0600,6b3b0bacc6c41a15c188eab11ce932a1d154d208,20221108ID13676,live,45.91,ID,Idaho,13,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T06:09:42.259Z,406,982,41.34,18860,182426,61.13,19546,62186,20.84,19822,47786,16.01,19732,3433,1.15,19733,2611,0.87,650000,99,298442,999384,406,451,X,2022-11-09T04:00:13.484Z,0.0,
1667974399,2022-11-09 00:13:19 -0600,d8b138971a5b2dcea653b8ad14e8ae0ccdecaf13,20221108ID13676,live,46.34,ID,Idaho,13,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T06:12:23.842Z,406,982,41.34,18860,184386,61.21,19546,62591,20.78,19822,48141,15.98,19732,3473,1.15,19733,2638,0.88,650000,99,301229,999384,406,455,X,2022-11-09T04:00:13.484Z,0.0,
