captureTimestamp,captureDateTime,captureRevision,raceID,resultsType,eevp,statePostal,stateName,reportingunitID,reportingunitLevel,pollClosingTime,level,electTotal,lastUpdated,precinctsReporting,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.0.calledAt,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional,candidates.0.winner,candidates.0.colorIndex
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,20221108FL10015,live,0,FL,Florida,10,1,2022-11-08T23:00:00.000Z,state,0,2022-11-07T03:02:44.615Z,0,139,0,23200,0,0,2022-11-08T23:00:00.000Z,377812,99,0,686099,0,0,,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,20221108FL10015,live,0,FL,Florida,10,1,2022-11-09T00:00:00.000Z,state,0,2022-11-07T22:53:11.057Z,0,139,0,23200,0,0,2022-11-08T23:00:00.000Z,377812,99,0,686099,0,0,,
1667956006,2022-11-09 01:06:46 +0000,01cc2f6d0039b2fcb59e03eced60e58dcb253844,20221108FL10015,live,0,FL,Florida,10,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T01:01:34.136Z,0,139,0,23200,0,0,2022-11-08T23:00:00.000Z,377812,99,0,686099,0,0,X,0.0
1667963936,2022-11-09 03:18:56 +0000,05b874b27e9d0f9fdd5056261aa4b35a7cfd0586,20221108FL10015,live,0,FL,Florida,10,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T03:08:32.917Z,0,139,0,23200,0,0,2022-11-08T23:00:00.000Z,377812,99,0,686099,0,0,X,0.0
1669058388,2022-11-21 13:19:48 -0600,196de4ecf7cc576f04a09348209d36540a8ed7b5,20221108FL10015,live,0,FL,Florida,10,1,2022-11-09T00:00:00.000Z,state,0,2022-11-11T17:21:35.982Z,0,139,0,23200,0,0,2022-11-08T23:00:00.000Z,377812,99,0,686099,0,0,X,0.0
